wave,module_id,donor,module_path,surface_count,representative_path,representative_sha256,first_path,last_path
post-refactor-20b,PR117-M0247,shadowsocks-libev-master,.github,3,.github/FUNDING.yml,096eb7c6e2495eda9e7fa9dc4beb49dea4540c153d0bdde76c279784696d379b,.github/FUNDING.yml,.github/issue_template.md
post-refactor-20b,PR117-M0248,shadowsocks-libev-master,.github/workflows,1,.github/workflows/build.yml,6c037d7555cc2fb8b744143ad061aeae8e4f3d74320522e55bb88d3283532a89,.github/workflows/build.yml,.github/workflows/build.yml
post-refactor-20b,PR117-M0249,shadowsocks-libev-master,acl,5,acl/chn.acl,e34dfbdd11ffb037413caa78fff7dbaac04c93786d86bea7c658a9ea2b7be9e4,acl/chn.acl,acl/server_block_local.acl
post-refactor-20b,PR117-M0250,shadowsocks-libev-master,cmake,7,cmake/FindCares.cmake,8cfa14b3d2e1070a804f71796dc0cb281cb1044946704ca1a5b598a47eb7100a,cmake/FindCares.cmake,cmake/shadowsocks-libev.pc.cmake
post-refactor-20b,PR117-M0251,shadowsocks-libev-master,completions/bash,5,completions/bash/ss-local,3df990df7b6bc734509e32e82b692ac4d43c77e7180570633250cd85cb74fee3,completions/bash/ss-local,completions/bash/ss-tunnel
post-refactor-20b,PR117-M0252,shadowsocks-libev-master,completions/zsh,5,completions/zsh/_ss-local,224534778051963d10ba1e992f70c78259f784a97431bee72e564ece63d805ef,completions/zsh/_ss-local,completions/zsh/_ss-tunnel
post-refactor-20b,PR117-M0253,shadowsocks-libev-master,debian,26,debian/.gitignore,aefe8dd405a07870311b54fa42816d29803f4842af7e4b8cf3032cbf2bb0d827,debian/.gitignore,debian/watch
post-refactor-20b,PR117-M0254,shadowsocks-libev-master,debian/source,1,debian/source/format,1be7080d72e6b566df3e236ce2c55efdfbbb8fa1c972d825e5b672ff8773be1a,debian/source/format,debian/source/format
post-refactor-20b,PR117-M0255,shadowsocks-libev-master,debian/tests,1,debian/tests/control,b8dd6150ef079a244e1f71892355c5df49bcca00bd7346b45167536d84e2ce4d,debian/tests/control,debian/tests/control
post-refactor-20b,PR117-M0256,shadowsocks-libev-master,debian/upstream,1,debian/upstream/metadata,7bf574303e54b366d15612e2a5ac23ae6a60344e8489961f8436a07b115f228b,debian/upstream/metadata,debian/upstream/metadata
post-refactor-20b,PR117-M0257,shadowsocks-libev-master,doc,12,doc/CMakeLists.txt,08d17fd70e351601c73d4e8343477d31f5483e5b5c416cb67d4e24c6ea8553d7,doc/CMakeLists.txt,doc/ss-tunnel.asciidoc
post-refactor-20b,PR117-M0258,shadowsocks-libev-master,docker/alpine,4,docker/alpine/Dockerfile,b12880ae9e05e1d707742d8aeaebf9af35fbec5dfb7e799dd28d73fb17f5b51d,docker/alpine/Dockerfile,docker/alpine/entrypoint.sh
post-refactor-20b,PR117-M0259,shadowsocks-libev-master,docker/build,2,docker/build/builder.Dockerfile,ab5b10625e6ef149b77ba259fbb019a647df1e734e239330d1d28ff5d5ebcc6e,docker/build/builder.Dockerfile,docker/build/dockerbuild.sh
post-refactor-20b,PR117-M0260,shadowsocks-libev-master,docker/mingw,7,docker/mingw/Dockerfile,71c015a6401a8c01e0b73ababd9bb4e253bc8362f067880accb23f39f3d9b3f9,docker/mingw/Dockerfile,docker/mingw/prepare.sh
post-refactor-20b,PR117-M0261,shadowsocks-libev-master,rpm,1,rpm/genrpm.sh,10c97deda37c75a6011515712a882ebb96d9b0ce0820e15f0a54a8a174645abc,rpm/genrpm.sh,rpm/genrpm.sh
post-refactor-20b,PR117-M0262,shadowsocks-libev-master,rpm/SOURCES/etc/init.d,1,rpm/SOURCES/etc/init.d/shadowsocks-libev,dd2186ce505cec9cccb5e1408ee88277935800255682ae9d4a9bacb20c049c82,rpm/SOURCES/etc/init.d/shadowsocks-libev,rpm/SOURCES/etc/init.d/shadowsocks-libev
post-refactor-20b,PR117-M0263,shadowsocks-libev-master,rpm/SOURCES/systemd,7,rpm/SOURCES/systemd/shadowsocks-libev-local.service,fa4d7555df54c73682e5e98cdf8c689c5699eca7de9e7634e509649697ddf693,rpm/SOURCES/systemd/shadowsocks-libev-local.service,rpm/SOURCES/systemd/shadowsocks-libev.service
post-refactor-20b,PR117-M0264,shadowsocks-libev-master,rpm/SPECS,1,rpm/SPECS/shadowsocks-libev.spec.in,15fd57e3ddea2bb6cd0ff24795f429a44397895e9024d2f428b8d35471649e5a,rpm/SPECS/shadowsocks-libev.spec.in,rpm/SPECS/shadowsocks-libev.spec.in
post-refactor-20b,PR117-M0265,shadowsocks-libev-master,scripts,8,scripts/build_deb.sh,152ec74ffab7823438f4f1fac18c9d6edf0c0349d39370fb0745e58ae0a93710,scripts/build_deb.sh,scripts/ss-setup.sh
post-refactor-20b,PR117-M0266,shadowsocks-libev-master,snap,1,snap/snapcraft.yaml,7e2e3579e8a3ccd565f4237ae8194c067757c544245e4ad3def29f857329b4fa,snap/snapcraft.yaml,snap/snapcraft.yaml
post-refactor-20b,PR117-M0267,shadowsocks-libev-master,src,49,src/CMakeLists.txt,f9306cddbbcd7ef2a01dfed4a58950bb2b8e155e960db82da6b58e33bfbbe729,src/CMakeLists.txt,src/winsock.h
post-refactor-20b,PR117-M0268,shadowsocks-libev-master,tests,26,tests/CMakeLists.txt,19fc16494d3cc2a448f4d7a196b86ee0cd0421a8914f209d7f3ddfa7d230913c,tests/CMakeLists.txt,tests/test_utils.c
post-refactor-20b,PR117-M0269,shadowsocks-libev-master,tests/qemu,1,tests/qemu/guest-init.sh,90b688bfb2edc45f13afe78115b1e17a319a57dcfabd6187540e1e8c659b6342,tests/qemu/guest-init.sh,tests/qemu/guest-init.sh
post-refactor-20b,PR117-M0270,simple-obfs-android-master,@root,7,.gitignore,a8689607b7e812e1ebcf056f669c7d6dcc1054ed80aa90dcd941ee66a7013283,.gitignore,local.properties.example
post-refactor-20b,PR117-M0271,simple-obfs-android-master,.github/ISSUE_TEMPLATE,3,.github/ISSUE_TEMPLATE/bug_report.md,77dc9cc16d8d6508400bc7271a1b593c0f7e297ad4463bc371a2fcce9956b8cf,.github/ISSUE_TEMPLATE/bug_report.md,.github/ISSUE_TEMPLATE/questions-support-requests-other.md
post-refactor-20b,PR117-M0272,simple-obfs-android-master,project,2,project/build.properties,1ba0b959f23e67e1673e939b84e00da782aed4612e437d4230ac54a4abbdab77,project/build.properties,project/plugins.sbt
post-refactor-20b,PR117-M0273,simple-obfs-android-master,src/main,2,src/main/AndroidManifest.xml,e8003ff6e86cc910bbdc7c8d8105623fae54aa1a10998188629f0bc4c354bf9a,src/main/AndroidManifest.xml,src/main/web_hi_res_512.png
post-refactor-20b,PR117-M0274,simple-obfs-android-master,src/main/jni,3,src/main/jni/Android.mk,9db48f41ab67f02185c44f654db41dc1692e356210151edd379791e2e686c3a9,src/main/jni/Android.mk,src/main/jni/build-shared-executable.mk
post-refactor-20b,PR117-M0275,simple-obfs-android-master,src/main/jni/include/libev,1,src/main/jni/include/libev/config.h,8a06df0b76bc1171f8d88fc5143d10131c681e5d1a08f60cf211f48cf9fde9ff,src/main/jni/include/libev/config.h,src/main/jni/include/libev/config.h
post-refactor-20b,PR117-M0276,simple-obfs-android-master,src/main/jni/include/simple-obfs,1,src/main/jni/include/simple-obfs/config.h,c5e7d7af2fad466e03550eb69e105c96816d23612d9b778802024f9a805d15fc,src/main/jni/include/simple-obfs/config.h,src/main/jni/include/simple-obfs/config.h
post-refactor-20b,PR117-M0277,simple-obfs-android-master,src/main/res/drawable,2,src/main/res/drawable/ic_action_done.xml,a158d4ff0b578d6b528e303eb648fccbea371f3c3c8c0a338024cbbd776442b6,src/main/res/drawable/ic_action_done.xml,src/main/res/drawable/ic_navigation_close.xml
post-refactor-20b,PR117-M0278,simple-obfs-android-master,src/main/res/layout,1,src/main/res/layout/activity_config.xml,aab3021d948436cb10138b048e3acc215001cabcb44aeccabe1fbc984676272a,src/main/res/layout/activity_config.xml,src/main/res/layout/activity_config.xml
post-refactor-20b,PR117-M0279,simple-obfs-android-master,src/main/res/menu,1,src/main/res/menu/menu_config.xml,57278df390162ee96f15aefe19faa6a795717a24fd455ba7b521a9e33d15d5a4,src/main/res/menu/menu_config.xml,src/main/res/menu/menu_config.xml
post-refactor-20b,PR117-M0280,simple-obfs-android-master,src/main/res/mipmap-hdpi,1,src/main/res/mipmap-hdpi/ic_launcher.png,78de4112735f81998906adb36a889addbb95b6db80c20ee60c9647988a1ea1b8,src/main/res/mipmap-hdpi/ic_launcher.png,src/main/res/mipmap-hdpi/ic_launcher.png
post-refactor-20b,PR117-M0281,simple-obfs-android-master,src/main/res/mipmap-mdpi,1,src/main/res/mipmap-mdpi/ic_launcher.png,82e4f7e24822b0e70c598ff49a84e42b0bf95e4f95cb460eb42dd29120bcff27,src/main/res/mipmap-mdpi/ic_launcher.png,src/main/res/mipmap-mdpi/ic_launcher.png
post-refactor-20b,PR117-M0282,simple-obfs-android-master,src/main/res/mipmap-xhdpi,1,src/main/res/mipmap-xhdpi/ic_launcher.png,a84baf3699a297588cd91790e8ea3f10e6ee790eb084eeb4d2f79c38814ceca6,src/main/res/mipmap-xhdpi/ic_launcher.png,src/main/res/mipmap-xhdpi/ic_launcher.png
post-refactor-20b,PR117-M0283,simple-obfs-android-master,src/main/res/mipmap-xxhdpi,1,src/main/res/mipmap-xxhdpi/ic_launcher.png,b537b3cf32dcca83e19c01a02a9c72ef30462ac002279d510cf8e89c99445d46,src/main/res/mipmap-xxhdpi/ic_launcher.png,src/main/res/mipmap-xxhdpi/ic_launcher.png
post-refactor-20b,PR117-M0284,simple-obfs-android-master,src/main/res/mipmap-xxxhdpi,1,src/main/res/mipmap-xxxhdpi/ic_launcher.png,2368ca964e1b529d676bb0c27c66bde543302b68386f6502ac4d02cc11d45fa7,src/main/res/mipmap-xxxhdpi/ic_launcher.png,src/main/res/mipmap-xxxhdpi/ic_launcher.png
post-refactor-20b,PR117-M0285,simple-obfs-android-master,src/main/res/values,2,src/main/res/values/arrays.xml,3b91bbf8866f29541d6188360045e17e52d4048163676c2927fd3071d13a0600,src/main/res/values/arrays.xml,src/main/res/values/strings.xml
post-refactor-20b,PR117-M0286,simple-obfs-android-master,src/main/res/xml,1,src/main/res/xml/config.xml,fa2ed61f8ee4b70af5152a75394470a8a53d419d6575bb26c60d6b051d9a1553,src/main/res/xml/config.xml,src/main/res/xml/config.xml
post-refactor-20b,PR117-M0287,simple-obfs-android-master,src/main/scala/com/github/shadowsocks/plugin/obfs_local,3,src/main/scala/com/github/shadowsocks/plugin/obfs_local/BinaryProvider.scala,a7f5133cbb22dbb049a18e019497783bdbf5a8620b1c521a5867f2d87cf8260c,src/main/scala/com/github/shadowsocks/plugin/obfs_local/BinaryProvider.scala,src/main/scala/com/github/shadowsocks/plugin/obfs_local/ConfigFragment.scala
post-refactor-20b,PR117-M0288,sing-box-dashboard-main,@root,12,.gitignore,75cb205c80f5a69c05c0d6213568752fcf3aecbf5725c4e2e0ee1c89336f1a0f,.gitignore,vite.config.ts
post-refactor-20b,PR117-M0289,sing-box-dashboard-main,.github/workflows,2,.github/workflows/ci.yml,842a163da5a9decde4feedf7eb111961ea8eb365c8d384a9ed3cd2316e708789,.github/workflows/ci.yml,.github/workflows/deploy.yml
post-refactor-20b,PR117-M0290,sing-box-dashboard-main,public,1,public/favicon.svg,570774a1666351b7754209a50b56f74be7a90c7cd105e7478d060ee7d7c71e94,public/favicon.svg,public/favicon.svg
post-refactor-20b,PR117-M0291,sing-box-dashboard-main,scripts,2,scripts/gen-icons.mjs,7325a91ec90976b807fd9351aba6e305ff506cc6960c60638ffb2fd04e2d7903,scripts/gen-icons.mjs,scripts/gen-terminal-themes.mjs
post-refactor-20b,PR117-M0292,sing-box-dashboard-main,src,3,src/App.tsx,13dd7830d11ec5753a0c90f3f6928c320c99c2ddafaffe8f2f913270ed0f4e73,src/App.tsx,src/vite-env.d.ts
post-refactor-20b,PR117-M0293,sing-box-dashboard-main,src/api,7,src/api/config.test.ts,be07de639d6ac39a042d3da0d4c070a04126c74bcdf9813226dd05765f67f426,src/api/config.test.ts,src/api/websocket.ts
post-refactor-20b,PR117-M0294,sing-box-dashboard-main,src/app,8,src/app/capabilities.ts,bef14435b33e9550d44ea8a7333539c13031411ab5a1043f69805f3623c76991,src/app/capabilities.ts,src/app/translations.ts
post-refactor-20b,PR117-M0295,sing-box-dashboard-main,src/components,6,src/components/Icon.tsx,91322ac93b5bde99dd14f87021428718a4ece750a4f6025a6a6d3c2c4bd0f2db,src/components/Icon.tsx,src/components/ui.tsx
post-refactor-20b,PR117-M0296,sing-box-dashboard-main,src/lib,12,src/lib/ansi.test.ts,56f75d8ab6f1810a3347fcd656dbd81da543e1440d7ebfc3f6ca0f9db7714456,src/lib/ansi.test.ts,src/lib/webusb.ts
post-refactor-20b,PR117-M0297,sing-box-dashboard-main,src/styles,1,src/styles/global.css,76c0c313804a70cd77578cccc7634cd00538d1540a0a6c3b406f734cd8268e26,src/styles/global.css,src/styles/global.css
post-refactor-20b,PR117-M0298,sing-box-dashboard-main,src/views,11,src/views/ConnectionErrorView.tsx,99d99caa1c5c5943033dd0a0a280b83effb701d7e2d4013b200e0724130e9451,src/views/ConnectionErrorView.tsx,src/views/UsbipView.tsx
post-refactor-20b,PR117-M0299,sing-box-dev-next,@root,18,.fpm_openwrt,afe26fcc1ac49ce911336259e346d99bae762fda857e641ebe129ddeb90b268a,.fpm_openwrt,mkdocs.yml
post-refactor-20b,PR117-M0300,sing-box-dev-next,.github,8,.github/CRONET_GO_VERSION,a175ec27113025e4c9bf5d47511fc098cb16a23883d64ad08b1e3c8447860652,.github/CRONET_GO_VERSION,.github/update_dependencies.sh
post-refactor-20b,PR117-M0301,sing-box-dev-next,.github/ISSUE_TEMPLATE,2,.github/ISSUE_TEMPLATE/bug_report.yml,3a1d21d43c21653f74cc223ba75900a895000df71e7db7ae910d560e966dd65c,.github/ISSUE_TEMPLATE/bug_report.yml,.github/ISSUE_TEMPLATE/bug_report_zh.yml
post-refactor-20b,PR117-M0302,sing-box-dev-next,.github/workflows,5,.github/workflows/build.yml,3b23e0ffd98bf3520a00986a992c3050fb39b3866de46de61481c3380bdf8984,.github/workflows/build.yml,.github/workflows/stale.yml
post-refactor-20b,PR117-M0303,sing-box-dev-next,adapter,23,adapter/certificate.go,bec4b5381911f9e0c1591d5d6b0ac4eee92b61ad1529941fefb008669f367f70,adapter/certificate.go,adapter/v2ray.go
post-refactor-20b,PR117-M0304,sing-box-dev-next,adapter/endpoint,3,adapter/endpoint/adapter.go,196727bc4bf7c2f4c30509d26635bd503cd7151a94741f943bdcf276e99bdedc,adapter/endpoint/adapter.go,adapter/endpoint/registry.go
post-refactor-20b,PR117-M0305,sing-box-dev-next,adapter/inbound,3,adapter/inbound/adapter.go,b4681805b29293aeaabf678603122a3d3ccf62f43085a4e253f39608e24dbbba,adapter/inbound/adapter.go,adapter/inbound/registry.go
post-refactor-20b,PR117-M0306,sing-box-dev-next,adapter/outbound,3,adapter/outbound/adapter.go,74095fbeb9798078f932a671167956870c072b0fc054ab7cc779f085e89ec991,adapter/outbound/adapter.go,adapter/outbound/registry.go
post-refactor-20b,PR117-M0307,sing-box-dev-next,adapter/service,3,adapter/service/adapter.go,6d2cb9bcff0571877ca54d84c50298c7c6c8fe5167f4880a66541b7c3744bab3,adapter/service/adapter.go,adapter/service/registry.go
post-refactor-20b,PR117-M0308,sing-box-dev-next,cmd/internal/app_store_connect,1,cmd/internal/app_store_connect/main.go,b5aaddc1f00230824b890f73572b2c0b7dbab03528f24512517c960cda7b5615,cmd/internal/app_store_connect/main.go,cmd/internal/app_store_connect/main.go
post-refactor-20b,PR117-M0309,sing-box-dev-next,cmd/internal/build,1,cmd/internal/build/main.go,90c4cc5754006976ce0462aa22431a2400d8180111e0e0763f1fb47e5812c2f3,cmd/internal/build/main.go,cmd/internal/build/main.go
post-refactor-20b,PR117-M0310,sing-box-dev-next,cmd/internal/build_libbox,1,cmd/internal/build_libbox/main.go,4c4e05f669cf5413bafecd73f045cb7222ee451fd02aa69386359ce872aaa458,cmd/internal/build_libbox/main.go,cmd/internal/build_libbox/main.go
post-refactor-20b,PR117-M0311,sing-box-dev-next,cmd/internal/build_shared,2,cmd/internal/build_shared/sdk.go,cc58b302466402cf45f924828cddce70a5687465d958777f81ba4470d1c87472,cmd/internal/build_shared/sdk.go,cmd/internal/build_shared/tag.go
post-refactor-20b,PR117-M0312,sing-box-dev-next,cmd/internal/format_docs,1,cmd/internal/format_docs/main.go,75c421f6220690607f671a314d7635182d83dd969672e375dbd265185a7456a2,cmd/internal/format_docs/main.go,cmd/internal/format_docs/main.go
post-refactor-20b,PR117-M0313,sing-box-dev-next,cmd/internal/protogen,1,cmd/internal/protogen/main.go,5b8a7e312831029e8f8991e78a8dc3cec9f7586f9b4a9ec85f16d2a342e0df0d,cmd/internal/protogen/main.go,cmd/internal/protogen/main.go
post-refactor-20b,PR117-M0314,sing-box-dev-next,cmd/internal/read_tag,1,cmd/internal/read_tag/main.go,1181a91889b5832213dd110a8a340aab329245b6ca2cb6b44d8f7227326b37eb,cmd/internal/read_tag/main.go,cmd/internal/read_tag/main.go
post-refactor-20b,PR117-M0315,sing-box-dev-next,cmd/internal/tun_bench,1,cmd/internal/tun_bench/main.go,759ae904bae53d3478a1844b2407ab94a647816820e1d014c4b2aa0cb9ea45b0,cmd/internal/tun_bench/main.go,cmd/internal/tun_bench/main.go
post-refactor-20b,PR117-M0316,sing-box-dev-next,cmd/internal/update_android_version,1,cmd/internal/update_android_version/main.go,e0dd6711022963eaa51e037f190c06a5456990d05fb31ca62497576d453354b6,cmd/internal/update_android_version/main.go,cmd/internal/update_android_version/main.go
post-refactor-20b,PR117-M0317,sing-box-dev-next,cmd/internal/update_apple_version,1,cmd/internal/update_apple_version/main.go,bab52cd0b24df31e3d550d66b4b8394264a8b62928fc0f97d5bd68d17399d431,cmd/internal/update_apple_version/main.go,cmd/internal/update_apple_version/main.go
post-refactor-20b,PR117-M0318,sing-box-dev-next,cmd/internal/update_certificates,1,cmd/internal/update_certificates/main.go,704fdbed27902e2a3f49340043c613d276d6e3d728f1da7b753fabb861278d86,cmd/internal/update_certificates/main.go,cmd/internal/update_certificates/main.go
post-refactor-20b,PR117-M0319,sing-box-dev-next,cmd/sing-box,36,cmd/sing-box/cmd.go,2130f8d63cbf93517c90660e761d6e30acfe77dc50854358a857d04de2e04ac9,cmd/sing-box/cmd.go,cmd/sing-box/main.go
post-refactor-20b,PR117-M0320,sing-box-dev-next,common/badtls,6,common/badtls/raw_conn.go,3fd0194089576445ad5ee423fd9e6f66cc5c7bf512b95be3ff431241edcecf3c,common/badtls/raw_conn.go,common/badtls/registry_utls.go
post-refactor-20b,PR117-M0321,sing-box-dev-next,common/badversion,3,common/badversion/version.go,2c2eb3fcc940184d59e54641bc513f927a5ad0728798b97eec26639503decd13,common/badversion/version.go,common/badversion/version_test.go
post-refactor-20b,PR117-M0322,sing-box-dev-next,common/certificate,3,common/certificate/chrome.go,fc10ccd23d12c175be5a82d9aa3a37862fee74b14f5e9b02c058bd0c1c459fcf,common/certificate/chrome.go,common/certificate/store.go
post-refactor-20b,PR117-M0323,sing-box-dev-next,common/compatible,1,common/compatible/map.go,24185ff81af8ff7a2a1990f70422b868e26e359b12d00458988824869e8c346c,common/compatible/map.go,common/compatible/map.go
post-refactor-20b,PR117-M0324,sing-box-dev-next,common/conntrack,6,common/conntrack/conn.go,69c18ae43c2e624f937ada02a894d3dc9b24150e19967a45014ba1e8102be07a,common/conntrack/conn.go,common/conntrack/track_enable.go
post-refactor-20b,PR117-M0325,sing-box-dev-next,common/convertor/adguard,2,common/convertor/adguard/convertor.go,6415a337602c1e6997f55e826c5ac3e53ef8f01bf0e49fd5e843a39f9f1fd9c4,common/convertor/adguard/convertor.go,common/convertor/adguard/convertor_test.go
post-refactor-20b,PR117-M0326,sing-box-dev-next,common/dialer,9,common/dialer/default.go,fda9999bb92dec0ca935a98ebeafb8555950225e075749921b723bc22dba202a,common/dialer/default.go,common/dialer/wireguard.go
post-refactor-20b,PR117-M0327,sing-box-dev-next,common/geoip,1,common/geoip/reader.go,9cb7cb981c5f2bbc764853aaf6ec098001232b00c7e3a2411279c1d0528cf874,common/geoip/reader.go,common/geoip/reader.go
post-refactor-20b,PR117-M0328,sing-box-dev-next,common/geosite,4,common/geosite/geosite_test.go,1d26e6770a0d6983690532927cd9019cdc72062107a6e67381c7cfb6d64ba631,common/geosite/geosite_test.go,common/geosite/writer.go
post-refactor-20b,PR117-M0329,sing-box-dev-next,common/interrupt,3,common/interrupt/conn.go,6d052d47f58bf33767fb8a695148b36aa5bf79d5338347dd57be582a93d55d32,common/interrupt/conn.go,common/interrupt/group.go
post-refactor-20b,PR117-M0330,sing-box-dev-next,common/ja3,5,common/ja3/LICENSE,31cbb9419e5fbd3fe353eb5b5efb2667d5969f42e44f976e8c0b3a28893b3c09,common/ja3/LICENSE,common/ja3/parser.go
post-refactor-20b,PR117-M0331,sing-box-dev-next,common/ktls,15,common/ktls/ktls.go,bddfa51950e664e1cce6f8228a3bc5d61a9646651f258643b062bfa8986a64a1,common/ktls/ktls.go,common/ktls/ktls_write.go
post-refactor-20b,PR117-M0332,sing-box-dev-next,common/listener,3,common/listener/listener.go,b6f15a160f6adfc84f2e10fccf94cd4a4b6f67efbcbc54f6816ebcc2bd6a8d12,common/listener/listener.go,common/listener/listener_udp.go
post-refactor-20b,PR117-M0333,sing-box-dev-next,common/mux,2,common/mux/client.go,75768f7ac943e74b370c867c7fed0fbe665cf81db6e40add1fa04fa24cb85efa,common/mux/client.go,common/mux/router.go
post-refactor-20b,PR117-M0334,sing-box-dev-next,common/pipelistener,1,common/pipelistener/listener.go,4d0d3999ef63c8769b25cda40a0eed513ec61abfe0eb52b73ff119d7dea79e4b,common/pipelistener/listener.go,common/pipelistener/listener.go
post-refactor-20b,PR117-M0335,sing-box-dev-next,common/process,7,common/process/searcher.go,c5c7171301ef81550b1bb07ea95ffd1c0cb8d521434cdabe2cd29182c18d06e5,common/process/searcher.go,common/process/searcher_windows.go
post-refactor-20b,PR117-M0336,sing-box-dev-next,common/redir,5,common/redir/redir_darwin.go,70c4e5b30fb5b5e8fe9487bc3253d3b2022986f54f11839ac4a6c85897f98b6f,common/redir/redir_darwin.go,common/redir/tproxy_other.go
post-refactor-20b,PR117-M0337,sing-box-dev-next,common/settings,14,common/settings/proxy_android.go,aa033296eade5cb7dd8fc3214d442cb18c3e820e4c2b9e9f85c299f18b66df6b,common/settings/proxy_android.go,common/settings/wifi_windows.go
post-refactor-20b,PR117-M0338,sing-box-dev-next,common/sniff,22,common/sniff/bittorrent.go,93d9a4fcef5f2bbf184ee720a3e53b424e84df4c307d1b183964d719a57b091b,common/sniff/bittorrent.go,common/sniff/tls.go
post-refactor-20b,PR117-M0339,sing-box-dev-next,common/sniff/internal/qtls,1,common/sniff/internal/qtls/qtls.go,a316dc16383a106e35705ef6dae8e507d36e29d4b50317d11b81afb679a6269d,common/sniff/internal/qtls/qtls.go,common/sniff/internal/qtls/qtls.go
post-refactor-20b,PR117-M0340,sing-box-dev-next,common/srs,3,common/srs/binary.go,648f8fae7e7eea756471171a66043009b99242b564d0c483b9d62eca4a5514aa,common/srs/binary.go,common/srs/ip_set.go
post-refactor-20b,PR117-M0341,sing-box-dev-next,common/taskmonitor,1,common/taskmonitor/monitor.go,853cfc1a1210a071c11af45a193b81479fc7f3d8ae07e503396cd416b2596422,common/taskmonitor/monitor.go,common/taskmonitor/monitor.go
post-refactor-20b,PR117-M0342,sing-box-dev-next,common/tls,20,common/tls/acme.go,df7af0ceee624c32122f4eae37ef8d32646fcaffb7743e9b55f26cc8cb32cb1f,common/tls/acme.go,common/tls/utls_stub.go
post-refactor-20b,PR117-M0343,sing-box-dev-next,common/tlsfragment,8,common/tlsfragment/conn.go,31b6c323cb564f4c6cae6bba5c37e8261c221f71b7a27cb0f97809890467d2ad,common/tlsfragment/conn.go,common/tlsfragment/wait_windows.go
post-refactor-20b,PR117-M0344,sing-box-dev-next,common/uot,1,common/uot/router.go,7daaa523609b6e6aeb7477274bf5360b14299cd83462b900315780160254639d,common/uot/router.go,common/uot/router.go
post-refactor-20b,PR117-M0345,sing-box-dev-next,common/urltest,1,common/urltest/urltest.go,dcfd06afe19b2d1b9ce8378cbed2f43dfe1af984ef3d2271eb1c4d69c6e995e0,common/urltest/urltest.go,common/urltest/urltest.go
post-refactor-20b,PR117-M0346,sing-box-dev-next,constant,21,constant/certificate.go,0d22b2761a9476be6ee2bb313791bd6ab777840f22e25472a317af39b60e97e0,constant/certificate.go,constant/version.go
post-refactor-20b,PR117-M0347,sing-box-dev-next,constant/goos,18,constant/goos/gengoos.go,f10a7783eaf8b7823cb3da86976521b5c37aa953866046f362b11ba08c35cee1,constant/goos/gengoos.go,constant/goos/zgoos_zos.go
post-refactor-20b,PR117-M0348,sing-box-dev-next,daemon,7,daemon/deprecated.go,8da97209d1802afbf4e3375a75a450b5702813421c633e5aede11d7ea988b6e3,daemon/deprecated.go,daemon/started_service_grpc.pb.go
post-refactor-20b,PR117-M0349,sing-box-dev-next,dns,10,dns/client.go,9fd4c795e4d35121cb02b9030f98825cb3fa6453e2732131df4cc497585af6be,dns/client.go,dns/transport_registry.go
post-refactor-20b,PR117-M0350,sing-box-dev-next,dns/transport,7,dns/transport/base.go,6451ec1b7e0bc37561a7b3dfda2a6d7a2904b5d04b8945a08faf6e1fff37eaf5,dns/transport/base.go,dns/transport/udp.go
post-refactor-20b,PR117-M0351,sing-box-dev-next,dns/transport/dhcp,2,dns/transport/dhcp/dhcp.go,079245520036163e2945b494f93fb29b57255a547d77c331355844fff03de710,dns/transport/dhcp/dhcp.go,dns/transport/dhcp/dhcp_shared.go
post-refactor-20b,PR117-M0352,sing-box-dev-next,dns/transport/fakeip,3,dns/transport/fakeip/fakeip.go,a81c5f7fa6cec2956726240e76830ab77a354a2faead6a070cbeca9569cd4237,dns/transport/fakeip/fakeip.go,dns/transport/fakeip/store.go
post-refactor-20b,PR117-M0353,sing-box-dev-next,dns/transport/hosts,5,dns/transport/hosts/hosts.go,6166542ea3396ba12f58ef11ceaaf488ddcf9fd5a62d7b746be6532cd9114afa,dns/transport/hosts/hosts.go,dns/transport/hosts/hosts_windows.go
post-refactor-20b,PR117-M0354,sing-box-dev-next,dns/transport/hosts/testdata,1,dns/transport/hosts/testdata/hosts,f54fdf8f8382183b87e80fc204fd663462abd44cabc138007704f6b740e028f9,dns/transport/hosts/testdata/hosts,dns/transport/hosts/testdata/hosts
post-refactor-20b,PR117-M0355,sing-box-dev-next,dns/transport/local,13,dns/transport/local/local.go,05c832d98ddc7e50c94b0e20c8a31b9b44d62bee8de33efddeb80bd995357241,dns/transport/local/local.go,dns/transport/local/resolv_windows.go
post-refactor-20b,PR117-M0356,sing-box-dev-next,dns/transport/quic,2,dns/transport/quic/http3.go,5c34059f1513a92c9731fdef01bd2e9246e8f99070f0622e37c6e64a4940ed67,dns/transport/quic/http3.go,dns/transport/quic/quic.go
post-refactor-20b,PR117-M0357,sing-box-dev-next,docs,11,docs/CNAME,5ac733872346205ce23cc3f366844a925bb42cb63b799dd1fb89f6ce166194bd,docs/CNAME,docs/support.zh.md
post-refactor-20b,PR117-M0358,sing-box-dev-next,docs/assets,1,docs/assets/icon.svg,2f14bc985fe00cecda1213ee74dade3a357d880e6d57c196f254f810428524ae,docs/assets/icon.svg,docs/assets/icon.svg
post-refactor-20b,PR117-M0359,sing-box-dev-next,docs/clients,4,docs/clients/general.md,129100c40e8bebb23fef4ac1749449e7656b5badab4d04aa9581000677b30998,docs/clients/general.md,docs/clients/privacy.md
