wave,donor,module,surfaces,high_signal_surfaces,ui_product_surfaces,implementation_surfaces,test_surfaces,layers,current_outcome,current_product_surfaces,surface_sha256
226,shadowsocks-rust,selinux,3,0,0,0,0,documentation;support/repository,runtime/crypto oracle; duplicate local authorities retired,Profiles/Connections,098f9c4337799ce9983f88d57b668ea8bd16230a90da65433d167b557d241854
226,shadowsocks-rust,snap,1,1,0,0,0,data/config,runtime/crypto oracle; duplicate local authorities retired,Profiles/Connections,e23b4f9a6c242290169911fb6f243f3bb8a570ac128f141ae43d71799df28010
226,shadowsocks-rust,src,23,23,0,23,0,backend/runtime,runtime/crypto oracle; duplicate local authorities retired,Profiles/Connections,3d5ad0d2bb4722650b094eea2ccc3db155e1f27059c576e576324c4cc347a80a
226,shadowsocks-rust,tests,6,6,0,0,6,test/oracle,runtime/crypto oracle; duplicate local authorities retired,Profiles/Connections,87ad94fe1e3ed6353aadc71b529e1ca1bd1c9b2aa3a184131ba274e8adbc0328
226,shadowsocksr,obfs,6,6,0,6,0,backend/runtime,unsupported SSR/unknown protocol fails closed,Connections,c6096d71cdad3ab204a9689564f11cd11742466bf844aa0a4f79a3003a1cfb83
226,shadowsocksr,protocol,8,8,0,8,0,backend/runtime,unsupported SSR/unknown protocol fails closed,Connections,cf0067bea63cff93d0d459f1ade1672c13bcbcbf0381e789b0abccf73e87268e
226,shadowsocksr,root,5,3,0,1,0,backend/runtime;data/config;documentation;support/repository,unsupported SSR/unknown protocol fails closed,Connections,ae8c47353989fd5e5cbd2b1fad3ded2a3438c590684f9e11358b0530472d04b3
226,shadowsocksr,ssr,3,3,0,3,0,backend/runtime,unsupported SSR/unknown protocol fails closed,Connections,8da731371151af2a8d58163efdfa0a7b18178d55d045699ae620db5ad5609943
226,shadowsocksr,streamCipher,1,1,0,1,0,backend/runtime,unsupported SSR/unknown protocol fails closed,Connections,a3becd8362b49856aa296d07e41a623b1af0dab1b35ccb69f64498146c03cf74
226,shadowsocksr,tools,3,3,0,3,0,backend/runtime,unsupported SSR/unknown protocol fails closed,Connections,04aeef769e3d399a00403f7a0a72a38037efbd646314684afadd77426dad8f0f
226,srsc,.github,7,0,0,0,0,support/repository,local bounded rule normalization only,Rules,c16c38c61b3ff91702d7d8bd1a1207641804f03d22925af6cb97009fa17dac01
226,srsc,adapter,6,6,0,6,0,backend/runtime,local bounded rule normalization only,Rules,0719f90b2d8626838eeadcf9f4cef203dd5adee2f0be45f8b0b91dedd30cd1e2
226,srsc,cache,3,3,0,3,0,backend/runtime,local bounded rule normalization only,Rules,06dc64baf21af26b0d9e04c9a88b68cf058f51c6245a68b788ab0d0154b31d6f
226,srsc,cmd,7,7,0,7,0,backend/runtime,local bounded rule normalization only,Rules,709031b0ae44fa6f348fbde3fdf2f190ee89a14f34d381b075313a99f65db561
226,srsc,common,1,1,0,1,0,backend/runtime,local bounded rule normalization only,Rules,3afafa694cfe0af68b5c125defc42c880d7f69ae1b6ca3b0bd5a078f254401d2
226,srsc,constant,5,5,0,5,0,backend/runtime,local bounded rule normalization only,Rules,e3d73a91454c9173b489d2b567da285d170c5611b38bd9895ae44489a35894d9
226,srsc,convertor,20,20,0,19,1,backend/runtime;test/oracle,local bounded rule normalization only,Rules,0b21d8375f9a7e9983504e81dd7283b9330fdb4d95a65d804b6cb0c950a4bfc1
226,srsc,docs,25,1,0,0,0,documentation;operations/deployment;support/repository,local bounded rule normalization only,Rules,170dfc006c38bb95c64753171cc430438499ba62181947786997dfc535bb9622
226,srsc,endpoint,1,1,0,1,0,backend/runtime,local bounded rule normalization only,Rules,dfca9c1dda53869c3c106825c90252db0884491a40a53358ed20c9b45cb8e625
226,srsc,option,5,5,0,5,0,backend/runtime,local bounded rule normalization only,Rules,53c5e6485ae27fda417acacbc102cb5fb544ceec7e6eb8f93802d9abb1c5c603
226,srsc,release,8,3,0,0,0,data/config;operations/deployment;support/repository,local bounded rule normalization only,Rules,2219c462b5015d650a56aeb17a693d696e532663fd9656e22930bc01701e4246
226,srsc,resource,1,1,0,1,0,backend/runtime,local bounded rule normalization only,Rules,d584aac628c6b05bfc0ea828102a156744135b0822f53c8e5174658df55ee451
226,srsc,root,11,8,0,1,0,backend/runtime;data/config;documentation;operations/deployment;support/repository,local bounded rule normalization only,Rules,3f1bdd15db3136ef4fac2b98dff52e6ed4019ea5ce36214de120a3be7f159c46
226,srsc,source,3,3,0,3,0,backend/runtime,local bounded rule normalization only,Rules,e516b079157b7a7a30a71096a16015a4610288c2eef08a07628c9509ff1608d9
226,ssh,agent,9,9,0,4,5,backend/runtime;test/oracle,pre-network authentication admission around dependency-owned SSH,Connections,cbac9707cae037b9916191c5702b90c92aff3babde9d5981ac35c044481d061b
226,ssh,internal,20,16,0,13,3,backend/runtime;support/repository;test/oracle,pre-network authentication admission around dependency-owned SSH,Connections,d2d33021f06fa0de256964d1743c6e4af62a8f845a9e6aabd14337542034b202
226,ssh,knownhosts,2,2,0,1,1,backend/runtime;test/oracle,pre-network authentication admission around dependency-owned SSH,Connections,52a9b5819e9990f74188a4ff94d821ac1f82dbf005854bc90476d221e427f1bf
226,ssh,root,47,44,0,22,21,backend/runtime;data/config;documentation;support/repository;test/oracle,pre-network authentication admission around dependency-owned SSH,Connections,919f04f063e5d2e60f1e22dd0343efd2f37d3e469aa9480222b8fb3c252a21da
226,ssh,test,15,15,0,0,15,test/oracle,pre-network authentication admission around dependency-owned SSH,Connections,8aa64206b3cd29a97e64eefd2b8e55cff9ac921975ed3c78ffab4423e931803b
226,ssh,testdata,46,2,0,2,0,backend/runtime;support/repository,pre-network authentication admission around dependency-owned SSH,Connections,b5eac53da0ce29f423e5d8eb9269b825c54bc7cd4f1602facb48ac3b12e71c5a
226,subconverter,.github,5,0,0,0,0,support/repository,local bounded rule normalization; remote/template/script server authority superseded,Rules,442555a2c6eaccff950fa90bb11fbdda24a2109380430c4f7f7cd5b983c00da6
226,subconverter,base,399,58,0,0,0,data/config;documentation;support/repository,local bounded rule normalization; remote/template/script server authority superseded,Rules,b8e1e4395c9c3164f6844249ab6c5a3df01d9989642082aef64f6643be091c46
226,subconverter,cmake,6,0,0,0,0,support/repository,local bounded rule normalization; remote/template/script server authority superseded,Rules,f0b9b7e03436935d87e6bd6fb773ba008268042206ba767ddb4c796e25c7259c
226,subconverter,include,4,4,0,4,0,backend/runtime,local bounded rule normalization; remote/template/script server authority superseded,Rules,ece6f55e4285dfbaf760adf08bbfea78b565343a09e25e73b2770eccc0e724b8
226,subconverter,root,7,1,0,0,0,data/config;documentation;support/repository,local bounded rule normalization; remote/template/script server authority superseded,Rules,dd5b47bc4336fe77b95d93cf03e1eaaf2e3136394607fc4fccbb2efc64f41fab
226,subconverter,scripts,9,9,0,0,0,operations/deployment,local bounded rule normalization; remote/template/script server authority superseded,Rules,be19c44aa14cfc10b05ceb0952ce7c988803e847f11ab05a3a2bc9df49e291cb
226,subconverter,src,78,78,0,78,0,backend/runtime,local bounded rule normalization; remote/template/script server authority superseded,Rules,66ff36fca09fb1c59e97729967eadedc2f3291f854c61be4982818f0056577e8
226,tailscale-client,.github,2,0,0,0,0,support/repository,credential-free transactional change plan,Settings,4e9ff38051391df601e5c54b2e9030ce76ba0d226ad3f739310246413e37ea4a
226,tailscale-client,root,4,2,0,0,0,data/config;documentation,credential-free transactional change plan,Settings,19a898fff976516f86acc481e54c341172ee45285bc6d9d5a13bc1782f9ec67d
226,tailscale-client,scripts,1,1,0,0,0,operations/deployment,credential-free transactional change plan,Settings,2dffc6432c3f664b91a00d86ad76437ad2a6a798bbd1c9696a33c88b9cf3ee04
226,tailscale-client,tailscale,7,4,0,1,3,backend/runtime;test/fixture;test/oracle,credential-free transactional change plan,Settings,3cbf2ce3e094bf863ba2f8a1e6dc054106c220d9e4f2bbe550ed46c4adc6bfdc
226,tailscale-client,v2,1,1,0,1,0,backend/runtime,credential-free transactional change plan,Settings,86d625075506d52a727d0052691e064dab49ecc62d567e834a85396066154755
226,tinytun,.cargo,1,1,0,0,0,data/config,SOCKS wire bounds; TUN/eBPF/process runtime superseded,Connections,515c68e74c9f691e64052b57a809f041ada7aedaa329c182e6f83538b47966d1
226,tinytun,.github,2,0,0,0,0,support/repository,SOCKS wire bounds; TUN/eBPF/process runtime superseded,Connections,c8f7a280528ae18af6b34d8d3979cc4360963d1a50e0fc7a4541c4687293a839
226,tinytun,ebpf,5,5,0,1,0,backend/runtime;data/config,SOCKS wire bounds; TUN/eBPF/process runtime superseded,Connections,0ff7d9df91b3118576156118e70b971a8d9b47df0ae65a6969e452a50bf5a0ac
226,tinytun,root,12,8,0,1,0,backend/runtime;data/config;documentation;operations/deployment;support/repository,SOCKS wire bounds; TUN/eBPF/process runtime superseded,Connections,ed5079668d8fcc6cf1e718f721fff604ce25c793816186a8526df69ec7347f57
226,tinytun,src,23,23,0,22,0,backend/runtime;data/config,SOCKS wire bounds; TUN/eBPF/process runtime superseded,Connections,905dd3c7295a92e8054ea02dca04d9139b307c0c4e04ef7acb49c1a622b0f336
226,tools,CF-CIDR,3,0,0,0,0,documentation,HTTP 101 WebSocket protocol readiness evidence,Connections,e2406f9c3ae88a12c85068c2221f593978fa944e6cc0c58b5d833ad493eba865
226,tools,clean-ip,4,0,0,0,0,documentation,HTTP 101 WebSocket protocol readiness evidence,Connections,604962ffcd65d5bbf2a3fb89719560663e91a53d0542d675058de556a3f35532
226,tools,data,2,2,0,0,0,data/config,HTTP 101 WebSocket protocol readiness evidence,Connections,1c305e4de0ec5faa7de44de3f8d29fbd1cecf1d2ea7a09c0af5a6ee472136f30
226,tools,json,1,1,0,0,0,data/config,HTTP 101 WebSocket protocol readiness evidence,Connections,4f5f46a3019e89c29dd80e2585ac228edc2ab4c861b034d2dac455dd8719d63f
226,tools,root,8,5,0,0,0,data/config;documentation;operations/deployment,HTTP 101 WebSocket protocol readiness evidence,Connections,a0d0ca366d5dd9cc41880b3199f0ac3e08471f1426af7ae825dd9a359e035a93
226,tsheadroom,.github,1,0,0,0,0,support/repository,deterministic affinity/deadline/restart planning,Health,df61b72b83fd47c6e0b15536c1a2943d47e26b7e257f7997e8f8aa6d1866e46f
226,tsheadroom,root,28,20,0,8,6,backend/runtime;data/config;documentation;operations/deployment;support/repository;test/oracle,deterministic affinity/deadline/restart planning,Health,1bc8d5ecef312648f4f8bbe996aaf6f70652cda481eb0e9e02449d95051b49c1
226,tsheadroom,tests,4,3,0,0,3,test/fixture;test/oracle,deterministic affinity/deadline/restart planning,Health,c687b2bf2a245d905d9d25714138bff1b179c36ae687af4c39df89c89f8fb6d5
227,sni-spoofing-rust,.github/workflows,3,0,0,0,0,support/repository,peer CI/release evidence only,n/a,c072576d0053d2ebcee73d23a05ea0a7bd4f375f0ec1829546a2ddabc58c892c
227,sni-spoofing-rust,@root,7,4,0,0,0,data/config;documentation;support/repository,repository/build metadata evidence,n/a,16afa7fc609f6f2468f740959493b95e503ee1292a8c79513262df45c7d24ca4
227,sni-spoofing-rust,data,1,0,0,0,0,test/fixture,peer SNI corpus retained as comparison evidence; curated target corpus unchanged,Operations,cc041c38cc3a53e956ef3627e3f439b7eae3b24429f4a83c0f57b5af94d2bb38
227,sni-spoofing-rust,docker,3,3,0,0,0,operations/deployment,peer deployment evidence only,n/a,c756340dfc69429c8b4ad95b0b2d678ad7f979f640253090c66c6449af1be6e5
227,sni-spoofing-rust,releases,13,13,0,0,0,operations/deployment,derived peer binaries rejected as source/update authority,Updates,23950b70b9009ec6ef14ad65e27dee67ae86318c762a89eba1498a0244032508
227,sni-spoofing-rust,src/bin,1,1,1,0,0,frontend/UI/UX,read-only handshake evidence UX; mutable downloader authority rejected,Operations,974054b9ddd079f9419cf5aa9680a4a120afbc70825154bafe1d7ec7453d0aef
227,sni-spoofing-rust,src/config-error,2,2,0,2,0,backend/runtime,target-native config/error owners remain authoritative,Connections,ab7be3d4795356e592790e7709f181286be07207be144e3a9838db4796294257
227,sni-spoofing-rust,src/connection-lifecycle,5,5,0,5,0,backend/runtime,four-tuple expiring single-use SYN evidence + explicit handshake lifecycle,Operations/Connections,dc417d6893b3713544f4d0cfa666b9666ba50d45ff52368e35ae1ec54e3de040
227,sni-spoofing-rust,src/packet,6,6,0,6,0,backend/runtime,single canonical 517-byte padded TLS decoy builder,Connections/Operations,e53583f62ca9a2aca2a8b5b276400fc2ff69ef5a55d6d19bcde7b5031631965d
227,sni-spoofing-rust,src/runtime-shell,3,3,0,3,0,backend/runtime,peer runtime shell superseded; extracted invariants live in existing owners,Connections,11c9c89f38ffc2c8799f41360ae0581b8bcdd15803effe234d5b6ce4cfe0b6fd
227,sni-spoofing-rust,src/scan,1,1,0,1,0,backend/runtime,existing bounded SNI scanner remains authoritative,Operations,8dced78a6fb7de30c7735fb7d2047ca489d08425eb121162e6edc8160bac315f
227,sni-spoofing-rust,src/sniffer,4,4,0,4,0,backend/runtime,existing Linux/Windows raw owners retained; macOS BPF stays reference-only,n/a,cc58053039bf06c031971107f8f6ed4634c2aaccbcad7ecb25653198803c676d
227,sni-spoofing-rust,src/xray,1,1,0,1,0,backend/runtime,Xray/profile runtime superseded by canonical core/profile owners,Profiles/Connections,d5eaab2ac84768ae0ac56b44a7fb12fcb7f51ea0002ab3a819bf34374d991920
229,hiddify-app-main,.github,20,0,0,0,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,2f184ee6e37945e6a391c2c74c4baf4d8c65b138aa8395dd26648e08d306508c
229,hiddify-app-main,.vscode,3,3,0,0,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,334ba16e3a93cd73bf9a165524b441a6eefaca0f96dac64dee232fa7e3930ebe
229,hiddify-app-main,android,6,6,0,2,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,2bfe8aed794ddf79dab233c6e1ce3f758a376d8df7124c8f79cda2c9a3b1c533
229,hiddify-app-main,android/app,95,78,0,55,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,f9b9d971fe53f02f724c6993d56b6a6e7ac1db4d5728a47e77b7ac5bf3f45fbf
229,hiddify-app-main,assets,35,1,0,1,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,84bfd831122a5e83abf33a6b9ddc778e1748bd0821ad2d901d2c15de8c0a8d37
229,hiddify-app-main,docs,1,0,0,0,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,723ff14e2a8daa9bb2ceb2acd5f3044f0195f4b5d1d146b212a88cf5f7e37d76
229,hiddify-app-main,ios,67,60,0,42,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,08d73b62cc8259bd144267b7cb9fbc9a8a48ee311431597dddaa1afe8ff0d968
229,hiddify-app-main,lib/bootstrap.dart,1,1,0,1,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,175df559a7169feb97da6e26ee8bf9d3bb4b25083b06555cf3766369a1d339c6
229,hiddify-app-main,lib/core,93,92,26,60,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,742671f44ff2461a4e4ea8514b333fee1d654cbea375cc6f117b482c47c81f37
229,hiddify-app-main,lib/features/about,1,1,0,1,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,3920eac6e018fde306a6283a2a3ae2a3b34fb4dabf59fffc735255ef56badc00
229,hiddify-app-main,lib/features/app,1,1,0,1,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,7d982cec4965bc41706f63e60f2b0f6f97ab95afca6b8ee7bf5fdd1b0f8030b0
229,hiddify-app-main,lib/features/app_update,7,7,0,7,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,1594721d23d42f74dc7a9a484ce3812481b88725eea5ab13ac0c85878edd8bbc
229,hiddify-app-main,lib/features/auto_start,1,1,0,1,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,5742c74fd2f31e30a86cd45694e8f9a5e58a3dbbc0b83b9ca5b2f2fea81158ae
229,hiddify-app-main,lib/features/chain,9,9,0,9,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,251ceb1315a9e4e7e1c4ba1d0efa751dd1ce04eb9d034276c0ab27eb119985c2
229,hiddify-app-main,lib/features/common,4,4,0,4,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,db45592ab349f68d68a34b17dbe42e9eac1bb4f9fc931f54814221a699e028ab
229,hiddify-app-main,lib/features/connection,6,6,0,6,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,44b1cfcc2de8494c4da6bbe386fc7e1c4bf685918515afd13928cdef96f00afb
229,hiddify-app-main,lib/features/deep_link,1,1,0,1,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,3ee91deb1c19bfd98ac2da987fa5dc0c714dca482438e350503ca05a3b48c4ee
229,hiddify-app-main,lib/features/home,5,5,0,5,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,587f87bcb41a1e6b3ee8d7601202e2dcca343e501b58aa1234d8e0b27aa39f89
229,hiddify-app-main,lib/features/intro,1,1,0,1,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,2024331ef8bec8a5944a645fc94a923c3e9b1c87e18cf565e15f3b66d800bef1
229,hiddify-app-main,lib/features/log,10,10,0,10,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,aa0993ef8857061f57ef5815dcb0dda4429365336689efe8c6c563754fb75210
229,hiddify-app-main,lib/features/per_app_proxy,12,12,0,12,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,09c076d54bc0d13e6347af50294bfbed1cdcdd1cb70cbdd488ad274cecb50dae
229,hiddify-app-main,lib/features/platform_specific,1,1,0,1,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,ffe1819b18afde3ce7b950ae4b89e7c06ccdc76e3bf108c48c53f1abb6150009
229,hiddify-app-main,lib/features/profile,30,30,7,23,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,0d84bdb44e80f1bc9674039f2ea0cfe69c476faf8b88bc79b6ae883c177b5c0f
229,hiddify-app-main,lib/features/proxy,13,13,0,13,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,052a8c8351a2ffd11a916f486ab7de19de8a5e9882973f9a35295c90f9df6a8c
229,hiddify-app-main,lib/features/route_rules,15,15,0,15,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,7c731680c310caa1c963c9bb435fa7ae3bb1ea96a834d26b9292ea22dffd3f79
229,hiddify-app-main,lib/features/settings,18,18,0,18,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,faddab911b88caf961a1bec88d00ddcedd52dd0828c72f2bc115db93c1f7d0c5
229,hiddify-app-main,lib/features/shortcut,1,1,0,1,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,c20dbf452e70a4f4670d9791187b1b1026055dc03159ec2cdaa62ad773047408
229,hiddify-app-main,lib/features/stats,8,8,0,8,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,1a92f792795070727a356d7381eaee9def781090e2c980c6d10fc07cd1175226
229,hiddify-app-main,lib/features/system_tray,2,2,0,2,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,4607b22fc98dfffd1274ade38009d1867f7f07058a37a99380fa7d41761b8429
229,hiddify-app-main,lib/features/window,2,2,0,2,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,d2744680fe8fd791ef46b5b700571e41d60d596de09dd1c84ee528fadcb6126e
229,hiddify-app-main,lib/gen,1,0,0,0,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,8207a5aba834f4b0f3368a9041518681b15c768197848511e5f9567df60cba88
229,hiddify-app-main,lib/hiddifycore,66,9,0,9,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,43760668df110cfebf5871ceecc8334e82b0b9728c2e2b61c653668a4b94332b
229,hiddify-app-main,lib/main.dart,1,1,0,1,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,f46f585b47a9906cce0e42bad01aade80dd0ec6596e46add05f5e9daab696283
229,hiddify-app-main,lib/main_prod.dart,1,1,0,1,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,5176c00361e2b0fed0de23fa89b846369eaab06df958de476a4e8b8ce16d3e4c
229,hiddify-app-main,lib/riverpod_observer.dart,1,1,0,1,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,20eddebd89f80997438a0223a9ecf7a4c3530b94b0cfef78798e1e2ae2605e64
229,hiddify-app-main,lib/singbox,8,8,0,8,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,bda42938ea03d5601cc4dd5697e49f6f514ed2b7d0ad6e21b5030942e3509414
229,hiddify-app-main,lib/utils,19,19,0,19,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,ee00e1a232517170027091b8064a96df520ce21224c601709260e3282528585e
229,hiddify-app-main,linux,15,12,0,7,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,c16bcc3b1772ecb3de11e6060bf34c0956490394542a296d6c038ac47617a6e6
229,hiddify-app-main,macos,31,29,0,12,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,d40df9165f45816b607d30e773e87ee2ac75c5ee53b7634210321fbddaf39c75
229,hiddify-app-main,project.inlang,2,2,0,1,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,731f221c97a0eaf6d36fe0ed292a4beacf6e9dbe8fa90f2c2b0acb0036100474
229,hiddify-app-main,root,30,18,0,8,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,c29b7052a22114389bad11bc068c090d1579efbbbf06db8e71d65948f983baf6
229,hiddify-app-main,scripts,1,1,0,0,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,d87f64b584e27e4dfd3eab37c1dc8e15d8d4cad4b89f793d01fb28cdd75f5267
229,hiddify-app-main,snap,2,1,0,0,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,71e0e10710d8e13b938ad770dcc5bf09d3c93522878ff7beff9c1a7c38a17d89
229,hiddify-app-main,test,10,3,0,0,3,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,4b6582d9c43711b736a0556d2c9046570921da02bb0e2baf6fa95871a5fda1a3
229,hiddify-app-main,test.configs,10,8,0,7,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,d89b8eff9b4e15b6f30b7c57781872e3a7e2abf8b5a2bca8f90bda884528d139
229,hiddify-app-main,web,5,3,0,2,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,10973e835ce29c8d39e9826119ade2908a48f7547b40dd1598715bc41efa4e19
229,hiddify-app-main,windows,22,18,0,15,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,562d1d8b4fe40f17b4f9f41df703a09953231588ce6d5c12ab675cf4ab2ffdac
229,MasterHttpRelayVPN-RUST-main,.cargo,1,1,0,0,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,5049b6ac3480a983e29ec24804e37ca587b408e5b84033aada489707d6e259be
229,MasterHttpRelayVPN-RUST-main,.github,2,0,0,0,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,1f9bb61af8ed2a86279426fb405077776da24e3b5fd17e9e1429766234cb2149
229,MasterHttpRelayVPN-RUST-main,.github/workflows,4,0,0,0,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,65852189a2678f2ea6540911f0a57142cf3fedad30b292a9ba1c3a15da4ce131
229,MasterHttpRelayVPN-RUST-main,android,8,7,0,5,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,d5ea47075d77b0812de72928248de94a3980a6b0443758eac80ba132b6062dcf
229,MasterHttpRelayVPN-RUST-main,android/app,28,28,4,13,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,Rules;Health;Profiles;Settings;Operations,48d6db4e588773184dfe5f90694bd83f66ff22fcb7faf0545660504835231eda
229,MasterHttpRelayVPN-RUST-main,assets/apps_script,6,5,0,3,2,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,c6c6d50fc46cdd8701ff4e0aa49193f6a84a63e5e8446f9e3e98f0e16076d773
229,MasterHttpRelayVPN-RUST-main,assets/cloudflare,3,1,0,1,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,bc7abfe478cb0cf99ef21eb61922b4ef44c60fb22e34891addf318380d23d303
229,MasterHttpRelayVPN-RUST-main,assets/exit_node,4,2,0,2,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,5637430e067772bbb5032f663a8b313da117c38bfb20c69ed7549477a6edd197
229,MasterHttpRelayVPN-RUST-main,assets/github-actions-tunnel,7,3,0,0,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,38c112ebb0dde13a89523ea2fd76bdc332d36fa8667a2191b56a7d90075a8911
229,MasterHttpRelayVPN-RUST-main,assets/launchers,3,3,0,2,0,229 donor-native module grouping,focused target-native semantics promoted where justified; otherwise explicitly reviewed/reference-only,governance/convergence,6613f6051363d9a218a225648d2bef1534d71d032f6b9722658e88b60a7c4a88
