wave,donor,module,surfaces,high_signal_surfaces,ui_product_surfaces,bytes,second_order_disposition,semantic_record_ids,unresolved
235,dns_blocklists,hosts/multi-compressed.txt,1,0,0,10370734,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/multi.txt,1,0,0,12957640,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.amazon-compressed.txt,1,0,0,26935,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.amazon.txt,1,0,0,31929,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.apple-compressed.txt,1,0,0,3771,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.apple.txt,1,0,0,4541,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.huawei-compressed.txt,1,0,0,6876,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.huawei.txt,1,0,0,8030,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.lgwebos-compressed.txt,1,0,0,39701,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.lgwebos.txt,1,0,0,51703,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.oppo-realme-compressed.txt,1,0,0,17387,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.oppo-realme.txt,1,0,0,21293,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.roku-compressed.txt,1,0,0,4836,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.roku.txt,1,0,0,5942,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.samsung-compressed.txt,1,0,0,8516,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.samsung.txt,1,0,0,10430,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.tiktok-compressed.txt,1,0,0,13224,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.tiktok.extended-compressed.txt,1,0,0,18446,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.tiktok.extended.txt,1,0,0,22536,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.tiktok.txt,1,0,0,16218,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.vivo-compressed.txt,1,0,0,7508,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.vivo.txt,1,0,0,9126,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.winoffice-compressed.txt,1,0,0,26071,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.winoffice.txt,1,0,0,31321,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.xiaomi-compressed.txt,1,0,0,12831,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/native.xiaomi.txt,1,0,0,16153,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/pro-compressed.txt,1,0,0,13579093,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/pro.plus-compressed.txt,1,0,0,14515431,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/pro.plus.txt,1,0,0,18403057,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/pro.txt,1,0,0,17176743,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/tif-compressed.txt,1,0,0,34718007,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/tif.txt,1,0,0,47674193,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/ultimate-compressed.txt,1,0,0,15457630,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,hosts/ultimate.txt,1,0,0,19658120,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,index.html,1,1,1,157,product-affordance-reviewed,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,ips/doh.txt,1,0,0,20041,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,ips/nameserver.txt,1,0,0,1384479,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,ips/tif.txt,1,0,0,740013,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/anti.piracy.txt,1,0,0,1630062,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/doh-vpn-proxy-bypass.txt,1,0,0,948652,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/doh.txt,1,0,0,184420,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/dyndns.txt,1,0,0,66958,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/fake.txt,1,0,0,882625,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/gambling.medium.txt,1,0,0,7531583,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/gambling.mini.txt,1,0,0,6242757,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/gambling.txt,1,0,0,13562040,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/hoster.txt,1,0,0,50200,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/light.txt,1,0,0,2479751,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/multi.txt,1,0,0,8688629,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/native.amazon.txt,1,0,0,27553,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/native.apple.txt,1,0,0,8439,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/native.huawei.txt,1,0,0,13045,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/native.lgwebos.txt,1,0,0,23381,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/native.oppo-realme.txt,1,0,0,36669,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/native.roku.txt,1,0,0,6169,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/native.samsung.txt,1,0,0,15449,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/native.tiktok.extended.txt,1,0,0,45541,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/native.tiktok.txt,1,0,0,32658,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/native.vivo.txt,1,0,0,17949,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/native.winoffice.txt,1,0,0,31865,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/native.xiaomi.txt,1,0,0,24373,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/nosafesearch.txt,1,0,0,11173,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/nsfw.txt,1,0,0,5596989,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/popupads.txt,1,0,0,3026149,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/pro.mini.txt,1,0,0,4453829,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/pro.plus.mini.txt,1,0,0,5082863,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/pro.plus.txt,1,0,0,13887763,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/pro.txt,1,0,0,12814384,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/social.txt,1,0,0,44220,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/spam-tlds-rpz-aggressive.txt,1,0,0,9190,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/spam-tlds-rpz.txt,1,0,0,3213,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/tif-ips.txt,1,0,0,1516521,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/tif.medium.txt,1,0,0,21123426,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/tif.mini.txt,1,0,0,11893086,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/tif.txt,1,0,0,87707989,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/ultimate.mini.txt,1,0,0,5804781,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/ultimate.txt,1,0,0,14911544,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,rpz/urlshortener.txt,1,0,0,404292,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,share/ad-shield-subdomains.txt,1,0,0,29829,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,share/ad-shield.txt,1,0,0,5685,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,share/apple-private-relay.txt,1,0,0,945,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,share/facebook.txt,1,0,0,1459,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,share/hoster-cname-allow.txt,1,0,0,80,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,share/microsoft.txt,1,0,0,6207,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,share/ultimate-known-issues.txt,1,0,0,7227,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,sources.md,1,0,0,27743,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/anti.piracy-onlydomains.txt,1,0,0,539003,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/anti.piracy.txt,1,0,0,600408,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/blocklist-referral-onlydomains.txt,1,0,0,29010,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/doh-onlydomains.txt,1,0,0,61595,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/doh-vpn-proxy-bypass-onlydomains.txt,1,0,0,319598,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/doh-vpn-proxy-bypass.txt,1,0,0,354065,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/doh.txt,1,0,0,68478,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/dyndns-onlydomains.txt,1,0,0,20064,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/dyndns.txt,1,0,0,23109,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/fake-onlydomains.txt,1,0,0,289981,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/fake.txt,1,0,0,323676,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/gambling-onlydomains.txt,1,0,0,4343604,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/gambling.medium-onlydomains.txt,1,0,0,2516141,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/gambling.medium.txt,1,0,0,2793900,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/gambling.mini-onlydomains.txt,1,0,0,2084010,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/gambling.mini.txt,1,0,0,2314595,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/gambling.txt,1,0,0,4885309,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/hoster-onlydomains.txt,1,0,0,14332,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/hoster.txt,1,0,0,16793,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/light-onlydomains.txt,1,0,0,845904,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/light.txt,1,0,0,933519,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/multi-onlydomains.txt,1,0,0,2944967,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/multi.txt,1,0,0,3256006,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.amazon-onlydomains.txt,1,0,0,10783,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.amazon.txt,1,0,0,11510,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.apple-onlydomains.txt,1,0,0,3502,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.apple.txt,1,0,0,3723,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.huawei-onlydomains.txt,1,0,0,5581,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.huawei.txt,1,0,0,5852,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.lgwebos-onlydomains.txt,1,0,0,8870,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.lgwebos.txt,1,0,0,9559,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.oppo-realme-onlydomains.txt,1,0,0,14394,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.oppo-realme.txt,1,0,0,15333,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.roku-onlydomains.txt,1,0,0,2680,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.roku.txt,1,0,0,2831,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.samsung-onlydomains.txt,1,0,0,6172,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.samsung.txt,1,0,0,6579,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.tiktok-onlydomains.txt,1,0,0,12762,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.tiktok.extended-onlydomains.txt,1,0,0,17848,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.tiktok.extended.txt,1,0,0,19011,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.tiktok.txt,1,0,0,13617,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.vivo-onlydomains.txt,1,0,0,7167,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.vivo.txt,1,0,0,7630,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.winoffice-onlydomains.txt,1,0,0,12695,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.winoffice.txt,1,0,0,13478,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.xiaomi-onlydomains.txt,1,0,0,9301,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/native.xiaomi.txt,1,0,0,10004,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/nosafesearch-onlydomains.txt,1,0,0,3967,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/nosafesearch.txt,1,0,0,4390,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/nsfw-onlydomains.txt,1,0,0,1790788,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/nsfw.txt,1,0,0,2014779,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/popupads-onlydomains.txt,1,0,0,998616,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/popupads.txt,1,0,0,1112999,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/pro-onlydomains.txt,1,0,0,4343708,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/pro.mini-onlydomains.txt,1,0,0,1506234,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/pro.mini.txt,1,0,0,1666467,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/pro.plus-onlydomains.txt,1,0,0,4712949,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/pro.plus.mini-onlydomains.txt,1,0,0,1714382,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/pro.plus.mini.txt,1,0,0,1898253,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/pro.plus.txt,1,0,0,5208786,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
235,dns_blocklists,wildcard/pro.txt,1,0,0,4802333,accounted-low-signal,PR235-S001;PR235-S014;PR235-S015;PR235-S016;PR235-S017;PR235-S018;PR235-S019,0
