donor,path,sha256,size_bytes,file_type,classification,language,authority_status,semantic_record_ids,notes
dns-over-https-proxy-master,tools/vendor/github.com/nbutton23/zxcvbn-go/match/match.go,fa9a0d45176a4cf1513f0f82c42a37d07ca16b3db89be49b0ae66d324ca511d9,588,file,vendored,go,donor-evidence,E8-0243,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nbutton23/zxcvbn-go/matching/dateMatchers.go,def632a83b7f7a3236bc68bba4ff010fecc5b34aac37c7a5cb9f19331ce12c54,5606,file,vendored,go,donor-evidence,E8-0243,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nbutton23/zxcvbn-go/matching/dictionaryMatch.go,bf9ba1fa4c03531139f168a312990ca1afd92de20412bd505332f754d20870aa,1264,file,vendored,go,donor-evidence,E8-0243,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nbutton23/zxcvbn-go/matching/leet.go,f2ca613e235a9fb3a240c7d870bb111eaca59884407e2389bf466acb496d091d,1724,file,vendored,go,donor-evidence,E8-0243,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nbutton23/zxcvbn-go/matching/matching.go,a9731bd8859ffbafe055cb1dad616f4462f0d4b316d4b6f92528acc4a2fb6b18,2437,file,vendored,go,donor-evidence,E8-0243,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nbutton23/zxcvbn-go/matching/repeatMatch.go,84c03942fd9d733f82fb3c9bec1bf22c8aeecaf26b2f5811566c787c799b476d,1400,file,vendored,go,donor-evidence,E8-0243,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nbutton23/zxcvbn-go/matching/sequenceMatch.go,4e5c7b3711436131ec40889fc6e3447afe81798339651a8de2470cbb1978dd31,1507,file,vendored,go,donor-evidence,E8-0243,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nbutton23/zxcvbn-go/matching/spatialMatch.go,cd8f4dc054959190e78973f033ca5df6850603381f4c9a00532875383d454ce2,2294,file,vendored,go,donor-evidence,E8-0243,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nbutton23/zxcvbn-go/scoring/scoring.go,88b7b40330f3a7f37c8fe430de1d69e7e62160cba9f7025219939e7ece25b4e9,4795,file,vendored,go,donor-evidence,E8-0243,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nbutton23/zxcvbn-go/utils/math/mathutils.go,5beff4361e023475842b2e0f1f6dad7efe88669a047386da866eb36058444c02,672,file,vendored,go,donor-evidence,E8-0243,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nbutton23/zxcvbn-go/zxcvbn.go,a86b4e218c983c52f319708a068f8ea10713f49c4b0fe09aad6573483a0f589e,569,file,vendored,go,donor-evidence,E8-0243,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nicksnyder/go-i18n/LICENSE,8fb3aead091abd1579670cd4d805c7923b66ee97b771148f4ef928a65c259328,1085,file,vendored,unknown,donor-evidence,E8-0244,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nicksnyder/go-i18n/i18n/bundle/bundle.go,05a15c2a3bbfb5b89add81a157fa13978275c54f0b88752b3d9f17f88f06b791,12755,file,vendored,go,donor-evidence,E8-0244,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nicksnyder/go-i18n/i18n/i18n.go,474b9d5e9879441f545f564122dac8514bd3a87a2e8954ce4c94fbaa3fd63f37,6900,file,vendored,go,donor-evidence,E8-0244,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nicksnyder/go-i18n/i18n/language/language.go,5cc2945a48d04a28c052e52c3a81032de4e89e3bde67bb5c64629e1e991b8e06,2761,file,vendored,go,donor-evidence,E8-0244,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nicksnyder/go-i18n/i18n/language/operands.go,64c9c3b2a00b82a703ba4cdc312f5dad13d102cac670d49039af55870c7b010c,2904,file,vendored,go,donor-evidence,E8-0244,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nicksnyder/go-i18n/i18n/language/plural.go,274d9ad5073dd108effbf89fcd412ef7488b7c2f2649d83ec0b6e4e6d602eec8,824,file,vendored,go,donor-evidence,E8-0244,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nicksnyder/go-i18n/i18n/language/pluralspec.go,a420efa73ee6c20b395097b2d5295952c6e1a93e4770af11058b698e61cfc0b9,1711,file,vendored,go,donor-evidence,E8-0244,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nicksnyder/go-i18n/i18n/language/pluralspec_gen.go,0604a43a7e5507d50aa6889209127f7c8d3e458f856b9bd8c9c4dc2af8fc3123,16257,file,vendored,go,donor-evidence,E8-0244,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nicksnyder/go-i18n/i18n/translation/plural_translation.go,29f2f2859296ad67756a8468295551ee5ef29f4fca0c5f928de92116504173e9,1890,file,vendored,go,donor-evidence,E8-0244,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nicksnyder/go-i18n/i18n/translation/single_translation.go,5c7710e371ce540c079b6e7e54852bbb6505dc8151495a81dcf1a4960db37075,1394,file,vendored,go,donor-evidence,E8-0244,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nicksnyder/go-i18n/i18n/translation/template.go,9068f66d93c22826051ba19817d4299e56af0a2c80dab75f2b894565e587c505,1148,file,vendored,go,donor-evidence,E8-0244,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/nicksnyder/go-i18n/i18n/translation/translation.go,12a2a60d5fa2e1023c0b162361e30a0f4815d3aa2cdda49e48fa5dedca5eae3f,2629,file,vendored,go,donor-evidence,E8-0244,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/opennota/check/LICENSE,5d4141ce7df658a1793a9320dfc71282c0eafbc7c0e6659af50971cbb938e7a2,35116,file,vendored,unknown,donor-evidence,E8-0245,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/opennota/check/cmd/aligncheck/aligncheck.go,83061c9ad748dd10c89fc742c0561d6607f1f092ea82f2bafd2484f93f2542c9,2692,file,vendored,go,donor-evidence,E8-0245,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/opennota/check/cmd/structcheck/structcheck.go,3c080ad1d1c13209eb9301b331231cd0452fcf4ec4d6c78795dde9cda6a01d87,5247,file,vendored,go,donor-evidence,E8-0245,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/opennota/check/cmd/varcheck/varcheck.go,7dd05219048c377ce550f115b176c778e6634c37e7f0625955145b0dc47b8b7d,3733,file,vendored,go,donor-evidence,E8-0245,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-buffruneio/README.md,8a8dfa5f0d44be786425f14eb7ed30738399f2c827808928f22d9c03410b0625,2221,file,vendored,markdown,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-buffruneio/buffruneio.go,aa908ff80048ac9a41d034730b376bb92c6262ba05460df17abed29de8406105,2583,file,vendored,go,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/LICENSE,a2e6011b982212228008c4386616a4818eb5fdf9ea5805b7a90500e6ce895aaf,1105,file,vendored,unknown,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/README.md,7e853fcfeb01a072e089bad1bff7c77dc3683c4e49012883ec7b4e3e0efa742a,3100,file,vendored,markdown,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/benchmark.sh,dff499ca695f09466833e03d75ad7265720cb76bb7d0508345bd732aab1c76d8,849,file,vendored,shell,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/doc.go,c24b234edc15322f7dd3d73e7606d74bb5321a8243ae5f6db37de432d9f14e20,788,file,vendored,go,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/example-crlf.toml,92bdd87c0d9348ea6c00ff62d2c87ff16ab7657a03ff3232a805138ed1ef53b1,616,file,vendored,toml,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/example.toml,92bdd87c0d9348ea6c00ff62d2c87ff16ab7657a03ff3232a805138ed1ef53b1,616,file,vendored,toml,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/keysparsing.go,494cd809a4648418c458764834093ec3bbdf3b80bed16bda999329e6fff17286,1791,file,vendored,go,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/lexer.go,ef605b7192f4b47c463f0a92ad1abec9295cf496e6b11860cc4eb23b73e12bbc,12397,file,vendored,go,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/marshal.go,4602d23ae2c4095c0c60bd3b2915a0902f0296481d4484cd190da4749e36030d,13804,file,vendored,go,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/marshal_test.toml,1ae5906e554c39adeebdf3deb49eba0b155d59fd35881847532e200e9a7fb9e4,593,file,vendored,toml,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/parser.go,8269da982d08440325bc9139a15056f751c5442d86cf25c7c05f528d4f8125e8,9387,file,vendored,go,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/position.go,2a7a334a12dae7a38bd53420f369f7a4ea94148810c4f7633c93954cde7bab54,744,file,vendored,go,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/test.sh,f590410b61215703708e4211a12012bf8bc12ccb4d4bad66325b4662b06fac0b,2465,file,vendored,shell,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/token.go,0bc9aa7976be60d65da018971abdcbfc03515d0280035f51f3cf20cf2f675f36,2011,file,vendored,go,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/toml.go,86aad89b53283577da998bf6f0d91c6bd5b30d809e2a959adf6ee3ada33858d6,6621,file,vendored,go,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/tomltree_create.go,65b99397927fde9d314996176be57d2cc73361f05d4e14900f840ac4ae89a12d,3996,file,vendored,go,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pelletier/go-toml/tomltree_write.go,2c60f3e9947f5158f63f45bf011c827c7d8cf8bae28bb2bcbdfcb010e88c21e2,5475,file,vendored,go,donor-evidence,E8-0246,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pkg/errors/LICENSE,8d427fd87bc9579ea368fde3d49f9ca22eac857f91a9dec7e3004bdfab7dee86,1312,file,vendored,unknown,donor-evidence,E8-0247,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pkg/errors/README.md,0d0514fff5cd629c5f68bb9aa516c1090e55efbe45e71d07e3cb8ef2ccb14a57,2242,file,vendored,markdown,donor-evidence,E8-0247,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pkg/errors/appveyor.yml,96ff26845daa1898b920e87d9773d851ba9ead739da89149b56cf37dec7e647f,639,file,vendored,yaml,donor-evidence,E8-0247,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pkg/errors/errors.go,5f7741a7fe41fddf2d1fdea6caf20e4eb1793d414f875ad01dfc1cafc8a572ce,6838,file,vendored,go,donor-evidence,E8-0247,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/pkg/errors/stack.go,e0256fcdbfb9a32154629e969fef061d5a3cede18b00cdec1907836b83fc0e87,4791,file,vendored,go,donor-evidence,E8-0247,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/ryanuber/go-glob/LICENSE,38049e50b486f5394e40b786388f4a006401996e46c7c1cd18925afe7c3b4e34,1076,file,vendored,unknown,donor-evidence,E8-0248,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/ryanuber/go-glob/README.md,148a945944e0aa083ee811d72c977e2994c51c5c5438e341f9b77338aa8759c2,1165,file,vendored,markdown,donor-evidence,E8-0248,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/ryanuber/go-glob/glob.go,a610ebf0cd133c9eef7786e761eaa1671bd6dc0ad93c225df3d2d99beddbd073,1362,file,vendored,go,donor-evidence,E8-0248,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/stripe/safesql/LICENSE,67fb71e0286d966304763a98cc8f0324e4fa881d775b4ec712d21a44605c5c49,1101,file,vendored,unknown,donor-evidence,E8-0249,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/stripe/safesql/README.md,49c9ebc2b9ae66e1816730526f91d8e3beb2331e87c5984aa4cb406412469e1a,3101,file,vendored,markdown,donor-evidence,E8-0249,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/stripe/safesql/package15.go,9918556c8adfe833883b40bb65ae65fe8056b3d39be0960762247869b911cd29,102,file,vendored,go,donor-evidence,E8-0249,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/stripe/safesql/package16.go,74793692499b5abc2cafbdcdbf4441188b00f49c6201855afab74546a2c3bef6,144,file,vendored,go,donor-evidence,E8-0249,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/stripe/safesql/safesql.go,9c3736361217dc1027fc714bd74f3927d4d2157eaa27acb886428a2c5166a5e7,6554,file,vendored,go,donor-evidence,E8-0249,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/tsenart/deadcode/LICENSE,9ef64517381ce73562e422854186e93876b85db44af6ec36c25c868168224b9d,1449,file,vendored,unknown,donor-evidence,E8-0250,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/tsenart/deadcode/deadcode.go,4ac7b9d90122540aac18f7c5d396a3a6feda46eab773a93ee586d7a91eec72fd,3797,file,vendored,go,donor-evidence,E8-0250,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/wadey/gocovmerge/LICENSE,72e2aee5375213f43644fefbf3cf2c31969b29bf9f0121a4cccde9e917db806d,1298,file,vendored,unknown,donor-evidence,E8-0251,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/wadey/gocovmerge/README.md,7b235fa664fb6a4878232f3c00aeafa48efb8837da8d6be5469c86b8c0e38587,520,file,vendored,markdown,donor-evidence,E8-0251,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/wadey/gocovmerge/gocovmerge.go,04df05e0f10a475089371f42be17507bfaf2be20c6315e720947a1636b5a1661,3041,file,vendored,go,donor-evidence,E8-0251,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/walle/lll/CONTRIBUTING.md,8b570a78ae96c15286791ff011df388b9f679f3efc04d834b99ef0dd8407b383,1099,file,vendored,markdown,donor-evidence,E8-0252,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/walle/lll/LICENSE,37692e0262bf6db9dc35e3e2dacb27127ae5f8d1e95319a58b5b79a8a7b061d7,1061,file,vendored,unknown,donor-evidence,E8-0252,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/walle/lll/README.md,e2c34a54b8f144278a797efcc5992490228b2bf04283c567a32f1ec024035155,2151,file,vendored,markdown,donor-evidence,E8-0252,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/walle/lll/cmd/lll/main.go,537913275e67cf267eba5408713ee10521e9d9a95785e6bcb9c946d0a6074ad9,2240,file,vendored,go,donor-evidence,E8-0252,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/github.com/walle/lll/lll.go,cdd5563f50a3f969b89dbe0cf04ffc178ad4001d231a4c02126a272b9d27afae,2139,file,vendored,go,donor-evidence,E8-0252,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/LICENSE,2d36597f7117c38b006835ae7f537487207d8ec407aa9d9980794b2030cbc067,1479,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/PATENTS,96f408bfae65bf137fc2525d3ecb030271c50c1e90799f87abf8846d8dd505cc,1303,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/README.md,fc713fee565f6f9127d32fbb8d7e9fbf779fdb5dc615e4bb52d5f7a72f22b794,8271,file,vendored,markdown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_darwin_386.s,87b285ac4773281c5b8452059800b67408f376555d05c5b82fb6fb9116ad4461,675,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_darwin_amd64.s,7f9f3bb4c5d8ecadd7701445113363902c8f36ce2b8a778c70a24f8012bc9b13,678,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_darwin_arm.s,a1405a882f22479d514f7656dfb03ab44bdbab52f3c176fc3ebe6da6d166deed,686,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_darwin_arm64.s,80f57abe0a68a504f17148996967d034379a1a304c177de7cc1ab8a26c1f2bdd,691,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_dragonfly_amd64.s,876aa66c7797d54853e7e124747a169e2ea05f478d6f024f8dd56b97dd6ca946,681,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_freebsd_386.s,8b257d864fcfa3c71b901e8bdb9286673205caaba0a408640771caf0e1ab7757,676,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_freebsd_amd64.s,c6dac422f3fcdbf2d753187b8010fa93a47339d80b1c1d066d0bac8b10c1f8bf,679,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_freebsd_arm.s,15e81c76846d6d4829a87578eeb1927c8d61c676abe993f88bf93931613e403b,666,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_linux_386.s,0107f19457ecba93d786d9addc7d1af00e370b6f36bfd8b8367497c9f16df6bb,797,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_linux_amd64.s,133b27421c4e220803860a89e311e0c480096a19a14ac0473471836dc40315fd,677,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_linux_arm.s,0885cb1721877c1549fa894e99b564082ba5ca9148b9cd2be9ecca67f09d27dc,649,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_linux_arm64.s,af9f9929541782e97a14fdea534568b4686ddc8fb392344f583311eb648a9ef3,591,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_linux_mips64x.s,42838c06b9e0717b78c8844578375eb529acd6f0ccb7dff6f2974f4f0e332577,650,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_linux_mipsx.s,bc538c85ee2524592aabe4f11465de5c7e3c8ce9f022c4fcb609e46722f215c5,706,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_linux_ppc64x.s,3435778c4d2dcc7b8e13bc8142e1015490d057197ab03edd9b9545aaf289e3fa,643,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_linux_s390x.s,079e26da8e7d44f08f185f663230c3cafba3a06593bd97705fea6d4a85e3d635,635,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_netbsd_386.s,719558527c19391858cee50e8bec84054875b5f9f57942c9522f9b000273057b,675,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_netbsd_amd64.s,ef996ee05e6a97351bd6ffa2c3b9009f4fbd8fc41cbd7b92a1e4ee80d56825e5,678,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_netbsd_arm.s,95f612894e4bccf17b523a1e873fac02d38fd63cdb6bc5a7998b4af1a0d36d89,665,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_openbsd_386.s,c446f90c0a56af481c633d197a890ddd1b12ac4ba20032dd4641fe7c8c74b5d9,676,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_openbsd_amd64.s,991f398cc3f6ed8d1295a7628f2ed82f2af4162e45c7c6585b7ebde45098ad1c,679,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/asm_solaris_amd64.s,b387ee3b0ebd977a702f8414f672415d9e047e0716cf1f3662a3baea91cbf40e,426,file,vendored,unknown,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/bluetooth_linux.go,78d49e3efc5dddf1c9a7fe0391cd9343d5e9be3d64f2ff73adebb94909c59aee,655,file,vendored,go,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/constants.go,5ab69624200e17bdc60a8b44fbec9017c97fce76d6ad4b49e3665c76d72bcd0d,285,file,vendored,go,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/dirent.go,354792ef2b6a972c9a0e1735c5e622cd4c6821709f06c65dd16ce915e9359402,3057,file,vendored,go,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/endian_big.go,07489e8cd37eb6bb970f0cd9aff6102417bfe69554ca45974d2ce7d74dd22c2e,236,file,vendored,go,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/endian_little.go,4e495d33e52ee0a56687e3b5c336e33e11f019ed3af271cb8c11f52662843e7a,266,file,vendored,go,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/env_unix.go,6fbf3b1d8a71176e5da7e6bd1eccac017058b12e10fc9a79953de6c1f57cdd6e,546,file,vendored,go,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/env_unset.go,ac270d030c9206f8f128b43555eb99edef22ed1001ccc37f6ee81429cacc2c27,306,file,vendored,go,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/flock.go,e7776f3bf06017f22d13cf148fa697950dd77edfcdb07632b02d14ea364f9de7,752,file,vendored,go,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/flock_linux_32bit.go,05787a3d159717daf92678c083dc767890d8da6f8e8ee9665d2e9779b3d46907,388,file,vendored,go,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/gccgo.go,6810de19204ec1cc233c8ba3a0b172eb6299d224758563260cf579acb185d04f,1541,file,vendored,go,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/gccgo_c.c,a48c832c1ef6480e314c06285081724a5298c2301da8c2e87c36bbc8d24ab548,1014,file,vendored,c,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/gccgo_linux_amd64.go,27e3e38d28f81e5caf07778d22732ca5f09a0ebfc2c3e9e68992aec5558325c1,430,file,vendored,go,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/gccgo_linux_sparc64.go,a4c72145b7b6ba0b3473e243e1049ecc6fbd660a6673808e5dd91d2a1ac58b47,414,file,vendored,go,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/mkall.sh,772c464df04dc3e1e0a043b7562a608c744f6c035b330325d9a3c65e3ea53c55,5722,file,vendored,shell,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/mkerrors.sh,9296a97297574b0c0171eb79385350df97e8eb42c3a06f18ddb1f99edd3a0604,13292,file,vendored,shell,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
dns-over-https-proxy-master,tools/vendor/golang.org/x/sys/unix/mkpost.go,fe87f9de9b1c7097c1fd5d6eebc4082828db111dcabb227b4725cbeb50fee3fc,2631,file,vendored,go,donor-evidence,E8-0253,resolved-by-eighth-order-ledger
