record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR222-S033,n/a,CG222-ED-GENERATED-WORKER,EDtunnel-main.zip,build-integrity,generated/obfuscated worker artifact,focused peer mechanism or repository evidence,generated artifact,standalone or target-recomposed,EDtunnel-main/_worker.js,5a63f7b75399ed18f913b51a17c26e6c61506de9d848db5a4f463e10107ec6f8,n/a,source-of-truth rejection,one-to-one,reference-only,The generated worker is accounted but is not used as authoritative source because the donor also supplies readable source and generation workflow.,n/a,n/a,Generated/obfuscated output is not promoted over authoritative source.,Minified or generated bytes cannot silently define target semantics.,n/a,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,low,n/a,high,reviewed
PR222-S034,n/a,CG222-HDS-RISK-RULES,HackingDetectingSystemOfUnauthorizedLoginDevices-master.zip,access-risk,new-IP/device/browser/OS/time/impossible-travel/VPN/bot risk signals,focused peer mechanism or repository evidence,defensive heuristic set,standalone or target-recomposed,HackingDetectingSystemOfUnauthorizedLoginDevices-master/detection.py,b7524048ed892a8c226507f26d90bdac33da5e6889043a332855e176036e0285,n/a,negative-to-guardrail + reference,many-to-one,guardrail-derived,"The anomaly rules are useful defensive evidence, but LumiNet has no multi-user login-history authority. They remain advisory risk concepts; if future access telemetry uses them, it must be privacy-bounded and must never grant identity.",access-risk guardrails,governance/convergence/post-refactor-222-security-model.md#Access-risk heuristics,Behavioral/geolocation/network heuristics may increase diagnostic suspicion only.,"Heuristics cannot authenticate a caller, deanonymize a user, or auto-lock access without an explicit target-owned state model.",scripts/checks/check_post_refactor_222_convergence.py#PR222-GUARD-HDS-RISK,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,high,n/a,high,statically-validated
PR222-S035,n/a,CG222-HDS-APPROVAL,HackingDetectingSystemOfUnauthorizedLoginDevices-master.zip,access-risk,time-bounded “was this you” approval workflow,focused peer mechanism or repository evidence,workflow/test oracle,standalone or target-recomposed,HackingDetectingSystemOfUnauthorizedLoginDevices-master/test_login_approval.py,cffbc37b0d47472ca2bd3ce9fc0c6a0ed6faa05eb0297e33d55867155d3f86c9,n/a,reference retention,idea-to-native,reference-only,The donor demonstrates explicit timeout/confirm/deny lifecycle tests. LumiNet already uses operation-specific authority and explicit recovery flows; there is no matching login-approval entity to port safely.,n/a,n/a,"Any future access approval must be explicit, expiring and test forbidden/replayed transitions.",No phantom login-approval persistence is added without a target domain owner.,n/a,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,medium,n/a,high,reviewed
PR222-S036,n/a,CG222-HDS-AUTH-STACK,HackingDetectingSystemOfUnauthorizedLoginDevices-master.zip,authentication-security,password/OAuth/OTP/reset/email account authority,focused peer mechanism or repository evidence,authentication subsystem,standalone or target-recomposed,HackingDetectingSystemOfUnauthorizedLoginDevices-master/app.py,e27742b95130eb15b6d276670c7f7f77519a24f3e8d59cee1959e2bed827b8ba,n/a,rejection / existing-owner preservation,many-to-one,rejected-with-reason,The donor is a multi-user Flask account system. LumiNet is a local daemon with API-key/cookie authority; adding OAuth/password/OTP/email accounts would create a second identity source and unrelated PII persistence.,API authentication,src/apps/daemon/internal/adapters/api/middleware.go#AuthMiddleware,API requests authenticate through the one configured target-owned secret/cookie path.,"No donor account database, OAuth identity, reset token, OTP or mail transport becomes authentication authority.",src/apps/daemon/internal/adapters/api/middleware_test.go#TestAuthMiddleware_FailsClosedWithoutConfiguredKey,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,critical,n/a,high,verified
PR222-S037,n/a,CG222-HDS-BRUTEFORCE,HackingDetectingSystemOfUnauthorizedLoginDevices-master.zip,authentication-security,failed-login lockout/brute-force controls,focused peer mechanism or repository evidence,defensive control,standalone or target-recomposed,HackingDetectingSystemOfUnauthorizedLoginDevices-master/app.py,e27742b95130eb15b6d276670c7f7f77519a24f3e8d59cee1959e2bed827b8ba,n/a,mechanism comparison + supersession,many-to-one,superseded,Per-account lockouts do not fit the daemon’s single API authority. LumiNet instead fails closed on missing/wrong keys and applies bounded API rate limiting without adding account state.,API authentication,src/apps/daemon/internal/adapters/api/middleware_test.go#TestAuthMiddleware_RejectsWrongKey,Authentication failures stay bounded and fail closed without inventing account lifecycle.,Rate limiting cannot become proof of identity.,src/apps/daemon/internal/adapters/api/middleware_test.go#TestAuthMiddleware_RejectsWrongKey,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,high,n/a,high,verified
PR222-S038,n/a,CG222-HDS-UI-TESTS,HackingDetectingSystemOfUnauthorizedLoginDevices-master.zip,product-evidence,security workflow screenshots and integration tests,focused peer mechanism or repository evidence,product/test evidence,standalone or target-recomposed,HackingDetectingSystemOfUnauthorizedLoginDevices-master/README.md,b28bd987ae7bdf36fa49b6e0098eb787763333a2bb53cc4ff9c4554b841276bb,n/a,reference retention,one-to-many,reference-only,"The screenshots/tests are accounted as UX and negative-path evidence, but their user-account journeys do not map directly onto LumiNet operator flows.",n/a,n/a,Non-code UX/test evidence remains visible in surface accountability.,Screenshots are not mistaken for executable feature coverage.,n/a,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,low,n/a,high,reviewed
PR222-S039,n/a,CG222-KLOAK-CRYPTO,Kloak_platform-master(1).zip,secret-crypto,custom PBKDF2/OpenPGP/browser crypto,focused peer mechanism or repository evidence,cryptographic implementation,standalone or target-recomposed,Kloak_platform-master/app/tools/PBKDF2.ts,953a6ed7583cba9820772961a97299d8fb76e1a7a67054f001e1e473cc32cfc1,n/a,negative-to-guardrail / native-owner preservation,many-to-one,rejected-with-reason,Custom browser crypto increases assurance burden. LumiNet keeps platform/native cryptographic and OS secret-store owners rather than importing bespoke PBKDF2/OpenPGP implementations.,secret and crypto ownership,src/apps/daemon/internal/foundation/secrets/store.go#Store,Secret material is stored behind target-native secret abstractions and redacted from general state.,Donor custom crypto cannot become a parallel key/secret authority.,src/apps/daemon/internal/foundation/secrets/store_test.go#TestFileStoreLifecycle,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,critical,n/a,high,verified
PR222-S040,n/a,CG222-KLOAK-PLAIN-CONFIG,Kloak_platform-master(1).zip,secret-crypto,plain JSON configuration persistence carrying identity/connection material,focused peer mechanism or repository evidence,persistence anti-pattern,standalone or target-recomposed,Kloak_platform-master/app/tools/initSystem.ts,a567f53f42213e4efb6fd293619961bcfb0a8898824c1dd7f2d25ad6bd6ad609,n/a,negative-to-guardrail,negative-to-guardrail,guardrail-derived,The donor persists broad configuration objects under a local application directory. LumiNet separates general configuration from secret references and redacts credential material.,secret and config ownership,src/apps/daemon/internal/foundation/redact/redact.go#String,General state cannot become an unredacted secret dump.,Plain secret-bearing donor configuration is never imported as target persistence.,src/apps/daemon/internal/foundation/redact/redact_test.go#TestRedactString,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,critical,n/a,high,verified
PR222-S041,n/a,CG222-KLOAK-URL-POLICY,Kloak_platform-master(1).zip,network-admission,localhost-only URL validation gap,focused peer mechanism or repository evidence,negative security evidence,standalone or target-recomposed,Kloak_platform-master/app/tools/initSystem.ts,a567f53f42213e4efb6fd293619961bcfb0a8898824c1dd7f2d25ad6bd6ad609,n/a,negative-to-guardrail,negative-to-guardrail,guardrail-derived,"The donor URL check blocks only localhost/127.0.0.1 and misses private, link-local, documentation and other special-use ranges. LumiNet standardizes remote-target admission through canonical netip policy.",public endpoint admission,src/apps/daemon/internal/foundation/netpolicy/public_endpoint.go#IsPublicAddress,Remote targets are admitted only after canonical public-address classification.,Ad hoc hostname checks cannot replace canonical special-use rejection.,src/apps/daemon/internal/foundation/netpolicy/public_endpoint_test.go#TestIsPublicAddress,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,critical,n/a,high,verified
PR222-S042,n/a,CG222-KLOAK-WORKERS,Kloak_platform-master(1).zip,workers-queues,browser workers/download queues,focused peer mechanism or repository evidence,concurrency pattern,standalone or target-recomposed,Kloak_platform-master/app/public/scripts/DownloadQueue.ts,de3d2c67fdb649d1218f817c3e5acafa408baf6b1664bd0b8cb4e0d22f526d38,n/a,mechanism comparison,many-to-one,superseded,"Worker/queue separation is useful but LumiNet already has bounded jobs, remote-action concurrency and cancellation. Importing donor worker managers would duplicate scheduling and browser authority.",bounded work execution,src/apps/daemon/internal/foundation/remoteaction/remoteaction.go#Executor,"Remote work is bounded, cancellation-aware and target-owned.",Browser workers cannot bypass daemon authority or resource bounds.,src/apps/daemon/internal/foundation/remoteaction/remoteaction_test.go#TestExecutorBoundsConcurrentMutationsPerScope,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,high,n/a,high,verified
PR222-S043,n/a,CG222-KLOAK-BROWSER-SUITE,Kloak_platform-master(1).zip,product-scope,browser-OS/IMAP/social/media/search application suite,focused peer mechanism or repository evidence,unrelated product subsystem,standalone or target-recomposed,Kloak_platform-master/README.md,0509fa26107effab433866d8803fddc2e40010972346e9d4a8288a6c5204f328,n/a,reference retention,custom:unrelated-product-surface,reference-only,The broad browser/IMAP/social/media application suite is fully inventoried but does not strengthen LumiNet’s network-control product and would radically expand authority/scope.,n/a,n/a,Unrelated product breadth remains accounted without forced adoption.,"Superset convergence does not mean importing unrelated identity, mail, social or media authorities.",n/a,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,medium,n/a,high,reviewed
PR222-S044,n/a,CG222-KLOAK-GENERATED-ASSETS,Kloak_platform-master(1).zip,product-scope,generated JS/views/media/fonts/build assets,focused peer mechanism or repository evidence,generated/product asset corpus,standalone or target-recomposed,Kloak_platform-master/app/public/scripts/encryptoClass.ts,d70d3d605d9cf3c370bbabfc36b6d80662fbbca47e9b39dcc4dfd3f13fc0f4cd,n/a,accountability only,one-to-many,reference-only,"Generated JavaScript, templates, media and fonts are included in surface accountability; authoritative semantics are taken from readable source when available.",n/a,n/a,Generated/media surfaces remain counted and traceable.,Asset volume cannot masquerade as semantic value.,n/a,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,low,n/a,high,reviewed
PR222-S045,n/a,CG222-MARZ-CONCEPT,Marz-main.zip,product-reference,Marz product documentation/screenshots,focused peer mechanism or repository evidence,documentation/product reference,standalone or target-recomposed,Marz-main/README.md,27011e5b6f51a53ccad866dd9274f5ac75267762fdfd65b631e0a7c95a69e63a,n/a,reference retention,one-to-many,reference-only,This archive carries product documentation/assets rather than implementation. Its node-management concepts are covered more concretely by Marzban-node and target-owned supervision surfaces.,n/a,n/a,Documentation-only peers remain explicit evidence.,No implementation is inferred from screenshots or README claims.,n/a,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,low,n/a,high,reviewed
PR222-S046,n/a,CG222-MARZBAN-MTLS,Marzban-node-master.zip,node-admission,client-certificate node API admission,focused peer mechanism or repository evidence,defensive service boundary,standalone or target-recomposed,Marzban-node-master/rest_service.py,0bd9a6bab39d52f46e2070f4b1488a0428c43a2ffce5fdc7c7c1e8e031b26a55,n/a,mechanism comparison,many-to-one,superseded,"Mutual/client-certificate admission is a strong donor boundary, but LumiNet already owns authenticated local API and explicit remote trust/certificate mechanisms; a second node RPC authority would fragment identity.",authenticated service boundaries,src/apps/daemon/internal/adapters/api/middleware.go#AuthMiddleware,Service access fails closed behind target-owned authentication.,A donor node service cannot start an unauthenticated parallel control plane.,src/apps/daemon/internal/adapters/api/middleware_test.go#TestAuthMiddleware_RejectsMissingKey,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,high,n/a,high,verified
PR222-S047,n/a,CG222-MARZBAN-PROCESS-LOGS,Marzban-node-master.zip,supervision,Xray process lifecycle callbacks and capped log deque,focused peer mechanism or repository evidence,supervision/observability primitive,standalone or target-recomposed,Marzban-node-master/xray.py,12757c9b4f97095992f0b2dac5615e56317b047b382d34ef5a6e19484c22c83f,n/a,mechanism comparison,many-to-one,superseded,Capped logs and explicit process lifecycle are useful but already owned by LumiNet process supervision and authenticated/capped telemetry. Nabzram contributes a UI improvement on top of that owner.,process supervision and logs,src/apps/daemon/internal/platform/system/process_supervisor.go#ProcessSupervisor;src/packages/control-ui/src/pages/Logs.tsx#resumeTail,Process lifecycle and log resources remain bounded under one supervisor/telemetry path.,A donor process wrapper cannot become a second Xray lifecycle authority.,src/apps/daemon/internal/platform/system/process_supervisor_test.go#TestProcessSupervisorBackoffIncreasesAndCaps,Logs,none,assumed MIT for this task per user instruction; no legal analysis performed,high,n/a,high,verified
PR222-S048,n/a,CG222-MARZBAN-INBOUNDS,Marzban-node-master.zip,runtime-config,inbound allow-list and API route filtering,focused peer mechanism or repository evidence,runtime configuration primitive,standalone or target-recomposed,Marzban-node-master/xray.py,12757c9b4f97095992f0b2dac5615e56317b047b382d34ef5a6e19484c22c83f,n/a,mechanism comparison,many-to-one,superseded,Inbound filtering aligns with LumiNet’s existing typed proxy/routing validation; donor-specific config rewriting is not imported.,runtime configuration validation,src/apps/daemon/internal/runtime/routingplugin/routing_plugin_policy.go#validateDescriptor,Runtime configuration crosses validated target-owned schema/policy boundaries.,Inline secret or unvalidated inbound configuration cannot enter routing authority.,src/apps/daemon/internal/runtime/routingplugin/routing_plugin_policy_test.go#TestRoutingPluginPoliciesEnforceDescriptorSecretPolicy,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,high,n/a,high,verified
PR222-S049,n/a,CG222-MARZBAN-INSECURE-FALLBACK,Marzban-node-master.zip,node-admission,self-signed long-lived certificate / optional-insecure RPyC fallback,focused peer mechanism or repository evidence,negative security evidence,standalone or target-recomposed,Marzban-node-master/certificate.py,a642e8abff94abe38299ca5d83da4b8d4a62e816c173fac21aeba2aab53aa6be,n/a,negative-to-guardrail,negative-to-guardrail,guardrail-derived,The donor can generate extremely long-lived self-signed material and warns when RPyC lacks client verification. LumiNet retains fail-closed trust requirements instead of compatibility fallbacks.,authenticated service boundaries,governance/convergence/post-refactor-222-security-model.md#Service identity and certificates,Remote control-plane identity must be explicit and fail closed.,No warning-only unauthenticated control-plane mode or effectively perpetual generated certificate is introduced.,scripts/checks/check_post_refactor_222_convergence.py#PR222-GUARD-MARZBAN-INSECURE,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,critical,n/a,high,statically-validated
PR222-S050,n/a,CG222-MARZBAN-DEPLOY,Marzban-node-master.zip,deployment-reference,Docker/systemd/CI node packaging,focused peer mechanism or repository evidence,deployment reference,standalone or target-recomposed,Marzban-node-master/docker-compose.yml,6fec9aeaa59038060db17d0ffc0c730a089b4774805e1ee62b26a3bbcbe5126e,n/a,reference retention,one-to-many,reference-only,Deployment files are inventoried as operational evidence but do not supersede LumiNet’s existing packaging/service topology.,n/a,n/a,Deployment evidence stays traceable.,A donor service definition cannot silently alter LumiNet release topology.,n/a,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,low,n/a,high,reviewed
PR222-S051,n/a,CG222-MISSION-VERIFY,mission-improbable-master.zip,release-integrity,downloaded release/signature verification before install,focused peer mechanism or repository evidence,release security pattern,standalone or target-recomposed,mission-improbable-master/get-release-image.py,82fc0312d47b085e95451743656da0e1f50391aa6b2906a1aa3217edf30b8f10,n/a,recomposition + hardening,many-to-one,adapted,The donor reinforces verify-before-install discipline. LumiNet already has signed update admission and keeps the stronger target-native manifest/digest/redirect/size checks.,signed update admission,src/apps/daemon/internal/foundation/updateadmission/stage.go#Stage,Downloaded update bytes are verified and bounded before publication.,Unverified or insecurely redirected bytes cannot be staged.,src/apps/daemon/internal/foundation/updateadmission/stage_test.go#TestStageRejectsWrongSizeDigestAndStatus,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,critical,n/a,high,verified
PR222-S052,n/a,CG222-MISSION-PUBLISH,mission-improbable-master.zip,release-integrity,durable signed-artifact publication,focused peer mechanism or repository evidence,operational/release pattern,standalone or target-recomposed,mission-improbable-master/re-sign.sh,cf009911ed3b85479ca2fef59d40d71016a6e0f3280c2d318cd89131e5a66375,n/a,target-native hardening,idea-to-native,hardened,"The release workflow prompted a crash-durability audit. LumiNet now fsyncs staged contents, uses Unix atomic rename-overwrite, syncs the parent directory, rejects symlink targets, and documents the Windows fallback.",signed update publication,src/apps/daemon/internal/foundation/updateadmission/stage.go#replaceStagedFile;src/apps/daemon/internal/foundation/updateadmission/replace_stage_file_unix.go#replacePublishedStagedFile,A successful Unix publication has no remove-before-rename gap and synchronizes the containing directory.,Symlink/non-regular staged targets are rejected and publication cannot silently skip durability errors on Unix.,src/apps/daemon/internal/foundation/updateadmission/stage_test.go#TestReplaceStagedFileRejectsSymlinkTarget,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,critical,n/a,high,verified
PR222-S053,n/a,CG222-MISSION-KEYS,mission-improbable-master.zip,release-integrity,explicit signing-key ownership and immutable release inputs,focused peer mechanism or repository evidence,release-security principle,standalone or target-recomposed,mission-improbable-master/keys/make_keys.sh,8fc9f5a6e9ab728062af75e907605552d11f139a1a1f1fb017eed8cd8bed2344,n/a,guardrail derivation,idea-to-native,guardrail-derived,Key ownership and immutable inputs reinforce LumiNet’s existing signed-update trust boundary; raw donor key-generation scripts are not imported.,signed update admission,governance/convergence/post-refactor-222-security-model.md#Release trust,Release trust is anchored in explicit target-owned verification material and immutable expected digests.,Donor signing scripts or bundled keys cannot become release authority.,scripts/checks/check_post_refactor_222_convergence.py#PR222-GUARD-RELEASE-KEYS,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,critical,n/a,high,statically-validated
PR222-S054,n/a,CG222-MISSION-FLASH,mission-improbable-master.zip,device-management,"root/ADB/fastboot flashing, signature spoofing and OS image mutation",focused peer mechanism or repository evidence,irreversible device workflow,standalone or target-recomposed,mission-improbable-master/flash-signed.sh,9b7a1fc9fe113a6bdc38829b3763ae9f77c471e98adb8a67e1206764468a1533,n/a,rejection,custom:irreversible-outside-target-authority,rejected-with-reason,Device flashing/root/system-image mutation is outside LumiNet’s authority and has materially different rollback/blast-radius semantics.,n/a,n/a,LumiNet update admission stages its own artifacts only.,No ADB/fastboot/root/signature-spoofing or OS image mutation capability is introduced.,scripts/checks/check_post_refactor_222_convergence.py#PR222-GUARD-NO-FLASH,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,critical,n/a,high,statically-validated
PR222-S055,n/a,CG222-MISSION-BINARIES,mission-improbable-master.zip,supply-chain,bundled signing/verity JARs and helper binaries,focused peer mechanism or repository evidence,binary supply-chain evidence,standalone or target-recomposed,mission-improbable-master/extras/blobs/signapk.jar,b728830125d8ef0226d4c040b939050c9ce408a6c9ae6884338f418961b96879,n/a,negative-to-guardrail,negative-to-guardrail,guardrail-derived,Opaque bundled release helpers demonstrate why packaged executable bytes require explicit provenance and verification. They are not imported.,release provenance,governance/convergence/post-refactor-222-security-model.md#Release trust,Executable release tooling has explicit provenance and is not silently copied from peers.,Opaque donor binaries are never promoted solely because a donor workflow depends on them.,scripts/checks/check_post_refactor_222_convergence.py#PR222-GUARD-BUNDLED-BINARIES,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,high,n/a,high,statically-validated
PR222-S056,n/a,CG222-NABZRAM-LOG-TAIL,Nabzram-master.zip,operator-observability,pause live-log tail when operator scrolls,focused peer mechanism or repository evidence,product UX primitive,standalone or target-recomposed,Nabzram-master/ui/components/LogStreamModal.tsx,8108c08d722fa46db96dd73a95c3c8828f7122a6de59194a806beb56e6041465,n/a,adaptation,one-to-one,adapted,Nabzram’s log viewer highlights the need to stop auto-scroll while reading history. LumiNet absorbs that affordance on top of its existing authenticated/capped log stream and adds explicit resume.,live logs UX,src/packages/control-ui/src/pages/Logs.tsx#resumeTail,Live tail follows only while the operator remains at the bottom or explicitly resumes.,Incoming logs cannot continuously yank the viewport away from historical lines the operator is reading.,src/packages/control-ui/scripts/test-post-refactor-222.mjs#logs pause tail follow on operator scroll,Logs,none,assumed MIT for this task per user instruction; no legal analysis performed,low,n/a,high,statically-validated
PR222-S057,n/a,CG222-NABZRAM-THEME,Nabzram-master.zip,appearance,theme preference/context,focused peer mechanism or repository evidence,product preference,standalone or target-recomposed,Nabzram-master/ui/contexts/ThemeContext.tsx,4efdb0450b09c0d9ae47ebb516e673a9eda0be66b6bb324d32bee6ac52b90212,n/a,recomposition + privacy hardening,many-to-one,adapted,"Nabzram and TaoConnect both make appearance a user preference. LumiNet converges that into local-only System/Light/Dark state with validation, cross-tab sync and no backend authority or remote font dependency.",appearance,src/packages/control-ui/src/lib/appearance.ts#AppearancePreference;src/packages/control-ui/src/hooks/useAppearance.ts#useAppearance,"Appearance state is local, bounded and follows OS preference when set to system.",Appearance cannot mutate daemon configuration or fetch remote theme/font authority.,src/packages/control-ui/scripts/test-post-refactor-222.mjs#appearance supports cross-tab sync,Settings,none,assumed MIT for this task per user instruction; no legal analysis performed,low,n/a,high,statically-validated
PR222-S058,n/a,CG222-NABZRAM-RUNTIME,Nabzram-master.zip,runtime-management,Xray process/subscription/TinyDB desktop backend,focused peer mechanism or repository evidence,parallel runtime/persistence subsystem,standalone or target-recomposed,Nabzram-master/app/services/process_service.py,d8ec3bd0d003933a9c397e1b91383873c5a2a69600e06cb7730417a92c6fdc85,n/a,mechanism comparison,many-to-one,superseded,"LumiNet already has subscription ingestion, profiles, runtime engines, supervision and durable configuration; importing Nabzram’s Python/TinyDB backend would duplicate all of those authorities.",existing runtime/subscription owners,src/apps/daemon/internal/platform/system/process_supervisor.go#ProcessSupervisor;src/apps/daemon/internal/integrations/sub/profile_service.go#ProfileService,Runtime and subscription lifecycle remain target-owned.,No pywebview/TinyDB/Xray process backend becomes a second control plane.,src/apps/daemon/internal/platform/system/process_supervisor_test.go#TestProcessSupervisor_Run,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,high,n/a,high,verified
PR222-S059,n/a,CG222-NABZRAM-UPDATE,Nabzram-master.zip,release-integrity,desktop update-check/download workflow,focused peer mechanism or repository evidence,update mechanism,standalone or target-recomposed,Nabzram-master/app/ops/updates.py,78261bab58ac12df563ed529b179160e77703e35addf6b917155d83465e2a31d,n/a,mechanism comparison,many-to-one,superseded,LumiNet signed update admission is stricter than the donor desktop update path and remains the sole update authority.,signed update admission,src/apps/daemon/internal/foundation/updateadmission/stage.go#Stage,Updates cross signed/digest/size/redirect admission before publication.,A convenience updater cannot bypass signed update admission.,src/apps/daemon/internal/foundation/updateadmission/stage_test.go#TestStageRejectsInsecureInitialURLAndRedirect,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,critical,n/a,high,verified
PR222-S060,n/a,CG222-NABZRAM-ASSETS,Nabzram-master.zip,product-assets,bundled web libraries/fonts/icons/screenshots/build assets,focused peer mechanism or repository evidence,asset/build corpus,standalone or target-recomposed,Nabzram-master/ui/public/lib/react.mjs,d11dd57236b09a688d47914871678fd77fb189486ef498ed05813dc17c61e6e9,n/a,reference retention + privacy guardrail,one-to-many,reference-only,Bundled UI libraries/assets are accounted. LumiNet keeps its existing dependency/build ownership and explicitly avoids importing remote/dynamic font behavior as product authority.,n/a,n/a,"UI assets remain build-time evidence, not runtime trust roots.",Theme implementation cannot silently introduce remote font/network dependencies.,n/a,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,low,n/a,high,reviewed
PR222-S061,n/a,CG222-STEALTH-JITTER,stealthspanner-master(1).zip,endpoint-selection,latency jitter and packet-loss evidence,focused peer mechanism or repository evidence,measurement/ranking primitive,standalone or target-recomposed,stealthspanner-master/stealthspanner.py,9f2c50dbbbb0d638704bdb770853b017c21edca75dc1f932fb9f2c563617e8af,n/a,extraction + hardening,many-to-one,extracted,The donor measures ping dispersion and packet loss. LumiNet adds jitter/loss as penalty-only evidence to the existing success/quota/latency planner; they cannot improve an endpoint’s score.,endpoint pool planning,src/apps/daemon/internal/analysis/diagnostics/endpoint_pool_plan.go#JitterMs;src/apps/daemon/internal/analysis/diagnostics/endpoint_pool_plan.go#PacketLossPct,Jitter and loss only decrease quality and are numerically bounded.,Missing or malformed quality data cannot make an endpoint more eligible.,src/apps/daemon/internal/analysis/diagnostics/endpoint_pool_plan_test.go#TestEndpointPoolJitterAndLossOnlyPenalize,Operations,none,assumed MIT for this task per user instruction; no legal analysis performed,medium,n/a,high,verified
PR222-S062,n/a,CG222-STEALTH-DOWNLOAD,stealthspanner-master(1).zip,subscription-source,automatic provider VPN-config download,focused peer mechanism or repository evidence,remote ingestion mechanism,standalone or target-recomposed,stealthspanner-master/vpn_config_downloader.py,c6aa9f679f07b502673355dcb5f4cf72d86ee9f8d8e48cd91afafc6c43bd2995,n/a,mechanism comparison,many-to-one,superseded,Automatic provider download is already covered by LumiNet subscription/source-health ingestion with explicit remote-fetch boundaries and strict generated-output checks.,subscription ingestion,src/apps/daemon/internal/adapters/api/handlers_subscription_profiles.go#validateSubscriptionSources,Remote subscription retrieval is explicit and bounded under the target ingestion owner.,Downloaded provider configuration cannot become trusted simply because a donor recognizes its URL.,src/apps/daemon/internal/adapters/api/handlers_subscription_profiles_test.go#TestSubscriptionProfileRoutesRequireExplicitRemoteFetchOptIn,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,high,n/a,high,verified
PR222-S063,n/a,CG222-STEALTH-COUNTRY-SCORE,stealthspanner-master(1).zip,endpoint-selection,subjective country privacy score,focused peer mechanism or repository evidence,heuristic/subjective policy,standalone or target-recomposed,stealthspanner-master/config_manager.py,64a946ae215d3a5ef96d080cce4edd0ce938a6211b8fd828c57796ea2dd69db6,n/a,rejection,negative-to-guardrail,rejected-with-reason,"Static country privacy scores are contextual, political/legal, and quickly stale. LumiNet keeps measured endpoint evidence and explicit provider corpus metadata instead of converting country labels into hidden trust.",endpoint pool planning,src/apps/daemon/internal/analysis/diagnostics/endpoint_pool_plan.go#BuildEndpointPoolPlanWithOptions,Endpoint quality is driven by observable bounded measurements and explicit eligibility.,"Nationality/country labels cannot silently become identity, privacy or trust scores.",scripts/checks/check_post_refactor_222_convergence.py#PR222-GUARD-NO-COUNTRY-TRUST,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,high,n/a,high,statically-validated
PR222-S064,n/a,CG222-STEALTH-KILLSWITCH,stealthspanner-master(1).zip,host-network-authority,broad UFW reset kill switch and home-directory VPN credentials,focused peer mechanism or repository evidence,privileged host mutation / credential storage,standalone or target-recomposed,stealthspanner-master/killswitch,2ee2dd8e41f67b45f89f5f9bd6bc163b60455b9f0934899f4190b41b314ff959,n/a,rejection + existing-owner preservation,many-to-one,rejected-with-reason,"Resetting global firewall defaults from a helper script has excessive blast radius, and plaintext/home-directory credentials weaken secret ownership. LumiNet retains its existing fail-closed network owners and secret store.",host network and secret ownership,src/apps/daemon/internal/foundation/secrets/store.go#Store,Host-network mutations and credentials remain target-owned and recoverable.,A donor shell script cannot reset global firewall policy or read ad hoc credential files as a hidden authority.,scripts/checks/check_post_refactor_222_convergence.py#PR222-GUARD-STEALTH-KILLSWITCH,n/a,none,assumed MIT for this task per user instruction; no legal analysis performed,critical,n/a,high,statically-validated
