donor,directory,tree_sha256,direct_files,direct_dirs,descendant_files,descendant_symlinks
https_everywhere,chromium/images/onboarding,cb83cc1bf651e5e7a5223dd38d5a91d65fbd7213a8dfc820615dce37e439bb6a,1,0,1,0
https_everywhere,chromium/pages,54925447e4964d097376e674498e17f6e202a5db143d4a0625b3b072279ab489,4,4,16,0
https_everywhere,chromium/pages/cancel,83c5ee341de88cd7acc8c87562321c17338031fc92469b8cfc212c7a37fd0e0c,3,0,3,0
https_everywhere,chromium/pages/debugging-rulesets,52556f23e27ab522ba5c9437412210f7ade5288ee138a7cc5f257023654b053c,3,0,3,0
https_everywhere,chromium/pages/options,b5ee62b0397829a74fcc4f39ecc4a6f7c2863e0733079dd66ce66ff5543b47f2,3,0,3,0
https_everywhere,chromium/pages/popup,1f88c83669bbb4c8a077253b1f7c346c954946fb2350675d81c0766208b78e12,3,0,3,0
https_everywhere,chromium/test,ea8b67c3187348719d8bc4f88bc6723e63469b1e17ff1c2f637e86ccd004fb82,8,0,8,0
https_everywhere,docs,5aca6f7e4e06d5ee18e21b5d2834dd8ec13eb7fa0c0061ec05c9b9f527541d2a,1,3,13,1
https_everywhere,docs/adrs,b0f052bc1165b53080bd97dee042ed10843313abeaccddd8bc30d16225e26865,2,0,2,0
https_everywhere,docs/en_US,b603fc78723f74cc8bc31f2869ee9c30a8d23cbdfce786dcf5977bba88ef8a04,9,0,9,0
https_everywhere,docs/es,67384f00363b7e67d30edd8e54ab54194fbb3e763d3fa43671d027eb44a977db,1,0,1,0
https_everywhere,hooks,a2bf0137e1400255440f5c850b0043526b780938a4a2b28c09462faa86adbe6f,2,0,2,0
https_everywhere,src,9eda3caca97692fb4b75218915ac58f03cb9fe181afbb5d83e7011ad2cea0acb,1,2,23778,0
https_everywhere,src/META-INF,9d235cc7115fe27d9e677051eba8fb88f60afebeef48fe3c5dc356ac0a4a2acb,5,0,5,0
https_everywhere,src/chrome,3cc526f5e7f6c1a59d0d9b45b49a8f9817aaeb62bc59b6f38c1d8b54af445516,0,2,23772,0
https_everywhere,src/chrome/content,eae94d82b88ebd1652d911b49790f6afab723338600cc899022a26ca27600bcf,0,1,23770,0
https_everywhere,src/chrome/content/rules,eae94d82b88ebd1652d911b49790f6afab723338600cc899022a26ca27600bcf,23770,0,23770,0
https_everywhere,src/chrome/locale,c372ce8901cb8428c7be63cfa1f8ec66b2ee1bafeb4d5755aa4d6352ced823e4,1,1,2,0
https_everywhere,src/chrome/locale/en,016f1858b44452d37472d9b389a3c6f8f281e1b7331e0f8d07e7b1ae463e72e7,1,0,1,0
https_everywhere,test,62cbd16c5d82eda5292a3e227d0a736982c3d7385cb800cce63b82a7ccd2491e,10,5,183,278
https_everywhere,test/chromium,5953b0959f7974927447f2c56eb23561d9dbec47cd95148c0134a027f106c425,1,0,1,1
https_everywhere,test/firefox,d9feda3f81071c7090e8d6131f2b87192d1b2bf56b10fe35461abed880e78238,0,1,4,1
https_everywhere,test/firefox/test_profile_skeleton,1763a4f8cde7f1468722a67b88b17c6dffa273256b08a85b0ff0a1ff34833fa3,3,1,4,0
https_everywhere,test/firefox/test_profile_skeleton/extensions,3d429186dea9d9a22266eb9d4d5285ee863df3dca3d2cd0dc03be7ca9c9f95e9,1,0,1,0
https_everywhere,test/rules,d53b1fb274c1e4dff0291bca83935f4c23a43bae4d992a68ea3fd6918f87d809,9,2,152,276
https_everywhere,test/rules/platform_certs,53f0a72cc61f4fdf752286199c37de31dab9f10ffc4c7899f741bf4eec5e3c4e,0,1,138,276
https_everywhere,test/rules/platform_certs/default,53f0a72cc61f4fdf752286199c37de31dab9f10ffc4c7899f741bf4eec5e3c4e,138,0,138,276
https_everywhere,test/rules/src,2a96f94632b55b29216a1a91953681b74dc40ccecf22c19f386e2c5c67e37292,0,1,5,0
https_everywhere,test/rules/src/https_everywhere_checker,2a96f94632b55b29216a1a91953681b74dc40ccecf22c19f386e2c5c67e37292,5,0,5,0
https_everywhere,test/selenium,bcf32167ccc7b4a30a74c91895f94ac6b9b2f7663738bc50b0a3bc5dcbf655a6,7,0,7,0
https_everywhere,test/validations,a5a855b35cc2ba62296a3469beef8b81951de86bc56494e8cd13b1fce8935df8,0,6,9,0
https_everywhere,test/validations/filename,5bff4132c209df082ab9088ec1e6186952de7558f061863f50da7e3a279758bf,1,0,1,0
https_everywhere,test/validations/path,41e9b2f0f0730ae370dd60eeeba73716d5f9700c6f6799aac4f4ee60ea218a6f,1,0,1,0
https_everywhere,test/validations/relaxng,bf4a92710dde0eef65d0092eabad17395b25056934a2d1599076122ee251bc72,2,0,2,0
https_everywhere,test/validations/securecookie,71fe4465429dd9b793c0408736bf18cfa4dae94db2d1e7dc2b88e3edc3cacf5f,1,0,1,0
https_everywhere,test/validations/special,faf81362c54e40b0fc76b862a712499a49bcf838bd341757d08ddfba181b9872,3,0,3,0
https_everywhere,test/validations/test-coverage,939502743eb8808e62a1397ffbfe08e5bd16d25bab072df720203f8e474fb6bb,1,0,1,0
https_everywhere,utils,37d546846d7c7e3ddf635a2767e16b9003602761ba723ff23e3e7640d8e791fc,12,9,51,1
https_everywhere,utils/convert-hsts,2b88aafdfffad5e5c5572a1c0b5d2ff7063f11a8b3581c4fe3fa0c51ad88634d,3,0,3,0
https_everywhere,utils/create-platform-certs,2229051ca561f39ac61a210450ecd03934044c68351d32a72b97149de458ac19,5,0,5,0
https_everywhere,utils/eslint,adc05c85c2bab07447142e90988c929e2221469fe8eea60d8de65b74ae93b9a0,3,0,3,0
https_everywhere,utils/hsts-prune,00b92cf8c283acbebeefc650ed4fc880055c6619f02a7df59683493ba972f9a5,5,0,5,0
https_everywhere,utils/rewriter,83224476dea68b84da8bfc05b85cdda7c792fa2eb6f00c6f7714b360cd27878c,4,0,4,0
https_everywhere,utils/sign-bloom,20b222af6580d011fe45c7e4184c20962189f055e3067ba9bc19b24314b3b7cd,5,0,5,1
https_everywhere,utils/sign-rulesets,da4070e02d1b35ca2500190261be5ca21a9bc6509520214e5d1a765cf46fd91e,3,0,3,0
https_everywhere,utils/trivialize-cdn-rules,189fc5415ee86eb99138d814d5ebc79fa51944d624830a4734e79e83f64b7c53,4,0,4,0
https_everywhere,utils/trivialize-rules,ed1d70e2fbc836494ee62f29fa23e2081aa87230e5014e494a6c143e5fd0837e,7,0,7,0
karing,.,8af941e8b6991d13ce0fb7b8e94f4357ef470c2f8f2662b6a6b53e40c0115100,41,14,2855,0
karing,.github,23d1b434f971517f16d79943a24a9b571a9246c561191669427db4fe09b424fb,0,1,2,0
karing,.github/ISSUE_TEMPLATE,23d1b434f971517f16d79943a24a9b571a9246c561191669427db4fe09b424fb,2,0,2,0
karing,README_assets,4601964addf9c8e6920cd3584d4dc3dec7f8db4da877f9482f8a2e2cd51907b6,0,2,9,0
karing,README_assets/demo,4de1beb566d3c924974673086d88edb19bc665bfe9a8bb683da07dc512f2a67f,6,0,6,0
karing,README_assets/img,bd2507754376aa87b068c85ae8065ea95c138246b70058a4850b4961afbac4b8,3,0,3,0
karing,README_examples,e3fd971ba8a4070c98bde06ba13ed2a64efc72b4d8a197d68c53b07b3b74f952,0,2,6,0
karing,README_examples/clash,9225fe2db48c6c264cc9cfcfe9d79483a157645042f72eacffc9479553495e82,1,0,1,0
karing,README_examples/sing-box,004193d434fce943ee4d285235cc4550fa3c87a0b988a9f27ce25abd11699bff,1,2,5,0
karing,README_examples/sing-box/tuic,4211fd347423a6a10b7bd270075c01a53328d147d8863487d59390f602aa82c7,2,0,2,0
karing,README_examples/sing-box/vmess,c7e2fc2cf6597c2455a73d5ea40bd94aab8c06635ef7dc3f7db98e0f716de901,2,0,2,0
karing,android,54c443a61890f2e23dd4d12a18c2ef36b35aa82fd0cce722e4c2b4185ff110d3,5,2,35,0
karing,android/app,95a01115c28110b2424c75ad684aee018a1dfbfcb6703e6354b70bb7976c96b4,2,1,28,0
karing,android/app/src,62c8a1f9c8e040bd9dcdf97e5326ae135f65c8d47264a01382253c930e5fbed1,0,1,26,0
karing,android/app/src/main,62c8a1f9c8e040bd9dcdf97e5326ae135f65c8d47264a01382253c930e5fbed1,1,3,26,0
karing,android/app/src/main/java,801d5e9933ef67d4389b4ed88abef325acb4d591d3566ee55af9aa4ba3a70efd,0,1,1,0
karing,android/app/src/main/java/io,801d5e9933ef67d4389b4ed88abef325acb4d591d3566ee55af9aa4ba3a70efd,0,1,1,0
karing,android/app/src/main/java/io/flutter,801d5e9933ef67d4389b4ed88abef325acb4d591d3566ee55af9aa4ba3a70efd,0,1,1,0
karing,android/app/src/main/java/io/flutter/plugins,801d5e9933ef67d4389b4ed88abef325acb4d591d3566ee55af9aa4ba3a70efd,1,0,1,0
karing,android/app/src/main/kotlin,b14eb6ce9b28390061f54831995b1a42f0638d3253460145e3c6e5c176075808,0,1,5,0
karing,android/app/src/main/kotlin/com,b14eb6ce9b28390061f54831995b1a42f0638d3253460145e3c6e5c176075808,0,1,5,0
karing,android/app/src/main/kotlin/com/nebula,b14eb6ce9b28390061f54831995b1a42f0638d3253460145e3c6e5c176075808,0,1,5,0
karing,android/app/src/main/kotlin/com/nebula/karing,b14eb6ce9b28390061f54831995b1a42f0638d3253460145e3c6e5c176075808,5,0,5,0
karing,android/app/src/main/res,a91fcb70f4e7f5197a5a6e7882d62d179deca17643c4dfda65c258ffbda89104,0,13,19,0
karing,android/app/src/main/res/drawable,0703c05a3c966a62fa97db26ca2de63a93fd435dc87b7743a5592675c532c793,6,0,6,0
karing,android/app/src/main/res/drawable-v21,e84ad708e5c92cb5ec1ef3385488da205650fe1911b49107f1705899504d10c4,2,0,2,0
karing,android/app/src/main/res/mipmap-anydpi-v26,23f64e0a7fc3754e69defffe8f7aaa62c6bef9fdb57c35fdc01ad2a6d320372f,1,0,1,0
karing,android/app/src/main/res/mipmap-hdpi,48fd0dd33c601652e6b7fb70136275080134ceb4fbf53da4982c774e55eebebc,1,0,1,0
karing,android/app/src/main/res/mipmap-mdpi,02029b74aba899d6e4f7ae4bbc6f7fad006d3ea043626f5058db3be67ead8cfb,1,0,1,0
karing,android/app/src/main/res/mipmap-xhdpi,e5701ee2754e78ca83fc563c18cea84f45d86c67c6d736f6c8ae1b154dcbe141,1,0,1,0
karing,android/app/src/main/res/mipmap-xxhdpi,8d3677a15c863b719888f26a45a8b7aa9b6853689b9a742209db36d3452ef4e0,1,0,1,0
karing,android/app/src/main/res/mipmap-xxxhdpi,37672a3459f6f84f25cb106ac9706e73b590b9d9059c81ccfb37a8ad87406b29,1,0,1,0
karing,android/app/src/main/res/values,ac717cf3c029cf0c9202194a46ad563bb5a438cb04f08e5c2efdf2a369c61cd9,1,0,1,0
karing,android/app/src/main/res/values-night,aa0db84286cbcc66f252a56aa0bd20541750e3dcb8adbef0338ad9bb2ba914b3,1,0,1,0
karing,android/app/src/main/res/values-night-v31,6fd80bc223bb54d6bc06079611a8c50b0cfff28fd80bfe9fdae04b54b21e39fd,1,0,1,0
karing,android/app/src/main/res/values-v31,a6d9801e67a6405977ee011cc2d146c0daa00b8f921ecff71861dbd667e2ad04,1,0,1,0
karing,android/app/src/main/res/xml,3750803ffe52d28c95b0b4236fa2a1674c332189ed2f0f3d74d96e7c7585ef82,1,0,1,0
karing,android/gradle,6d8c8b4e4384051384b9eb7707397bc05e96ff0f20d966de56a5d5d8ac0f60f7,0,1,2,0
karing,android/gradle/wrapper,6d8c8b4e4384051384b9eb7707397bc05e96ff0f20d966de56a5d5d8ac0f60f7,2,0,2,0
karing,assets,d2b5b300ffbe21a2c06d6347df8cea82d56e7f1810963ae4c4013d1ecde1e543,0,5,2357,0
karing,assets/datas,8cc8565e84027b3f380c73dbbaf9c134758907f1bbc0b7c414f79fe7afb04c80,4,4,2328,0
karing,assets/datas/acl,f2a15b63123604345f9a0acf6f7098360c27ffe2219869d330d0c7cc7362768d,171,0,171,0
karing,assets/datas/geoip,b604ec06f5cc9ffe5b58ff4aa466a491e6ef1acdcaff4a1a1a60963deca3c8d9,278,0,278,0
karing,assets/datas/geosite,02205ad9e949af37246719ef842f6ce2dc7d6282681fa65f664ab5d68e20e00e,1871,0,1871,0
karing,assets/datas/preset,b15192ab3c814ef2cdfa98e4844726d230844afe3417a918e825518817f2f7c5,4,0,4,0
karing,assets/fonts,9a4d10017dd4d50e9d9492e589736f860552e6784ca47eebe7aadc99cb0af1a4,2,0,2,0
karing,assets/images,8e92f67afb4c9e29e89f66c6cb3378e4d45f9bdd644b66303b8db48427f907c4,7,0,7,0
karing,assets/txts,a9195cb4cfd9858b22874ef94fc55cb5a1fa63703896a99183b5c7ba898a4ad3,2,0,2,0
karing,assets/zashboard,13e0d4d3004de0a791918839518d8efe6c9c78e7a808f836bf62cc217b992a14,14,1,18,0
karing,assets/zashboard/assets,bd9380ae51e182cf087f9343903f53bf01de02cffa84801fe740ea833afb1d08,4,0,4,0
karing,bind,8518ffdf2e2efa8fa2bb7dab08ff4be86956212ff4b7ca66fd26a73d02a4ce04,0,1,51,0
karing,bind/windows,8518ffdf2e2efa8fa2bb7dab08ff4be86956212ff4b7ca66fd26a73d02a4ce04,0,4,51,0
karing,bind/windows/debug,bd75131adf24207cb597f5162248bcc1d82306d8cba0e31c3076f0402f0b07ac,4,0,4,0
karing,bind/windows/icu,b0b48d8f849eadb381d55d23976ca7e6a92a6cd05faad9f63c9212cdf5640c46,0,1,1,0
karing,bind/windows/icu/x64,b0b48d8f849eadb381d55d23976ca7e6a92a6cd05faad9f63c9212cdf5640c46,1,0,1,0
karing,bind/windows/mscrt,ec1476da579b1b01a7ae0339eeb254b20d473af5b970e455c5729e084ef0b6df,0,1,3,0
karing,bind/windows/mscrt/x64,ec1476da579b1b01a7ae0339eeb254b20d473af5b970e455c5729e084ef0b6df,3,0,3,0
karing,bind/windows/ucrt,6212ec37d6f3d07919e48c7620d0aa0e359ea268b2802355d75e40fec9fd2fbe,0,1,43,0
karing,bind/windows/ucrt/x64,6212ec37d6f3d07919e48c7620d0aa0e359ea268b2802355d75e40fec9fd2fbe,43,0,43,0
karing,ios,774a671edd3803d98f3cf010c3e34021839bbd95ca99390c77662ed3df662724,3,5,53,0
karing,ios/Flutter,bc902c392d8c96c95b93f8d6648e7d4690801123177cc4dc172e21263eb81b02,3,0,3,0
karing,ios/Runner,d291c3c099d69f46eed359cda1a3f59365b5dc93b400bb4f8c9a31c1c88a884d,5,2,36,0
karing,ios/Runner.xcodeproj,d66862b69452bbf5d40cb29c8c272be6f6fd2135deeceec4d440033c3d373fed,1,2,5,0
karing,ios/Runner.xcodeproj/project.xcworkspace,9b7c0e18c23f2e83b7d4c69e904909879dc2d44bda1e6d32d244271604ca7301,1,1,3,0
karing,ios/Runner.xcodeproj/project.xcworkspace/xcshareddata,87c3fec8dfbfacf36a134556641dbecb284accd32ddc7e7e4acb7aa57f946cea,2,0,2,0
karing,ios/Runner.xcodeproj/xcshareddata,af914b70a668206826f99e83d861c0820cfa7aa7b681d61f53da161dddfdf7ee,0,1,1,0
karing,ios/Runner.xcodeproj/xcshareddata/xcschemes,af914b70a668206826f99e83d861c0820cfa7aa7b681d61f53da161dddfdf7ee,1,0,1,0
karing,ios/Runner.xcworkspace,ec922a99c9b4687ab8ced5002b4803dbcd2987fe6e92150c852c449ac8d0157e,1,1,3,0
karing,ios/Runner.xcworkspace/xcshareddata,602230f035145ec1229f6efd8e5f05507708665563fcba37a3dec0e21bd30d1b,2,0,2,0
karing,ios/Runner/Assets.xcassets,23aa6d08d1ac3e66acf51ceb60c6a95bb5ada79746e7b2522820cbd06bc1f908,1,3,29,0
karing,ios/Runner/Assets.xcassets/AppIcon.appiconset,baeb78f4aec10f4e39507052cd66bfd8a601c7fd97b941c05e9776d9bd43297a,22,0,22,0
karing,ios/Runner/Assets.xcassets/LaunchBackgroundColor.colorset,964ad23d48e0b8696779184c93c1db736bf73627c1b1fb5021853172961df6ca,1,0,1,0
karing,ios/Runner/Assets.xcassets/LaunchImage.imageset,aee881c47be7edf6855a0f8ab8d17946dfad18290fc943308af786ba24824536,5,0,5,0
karing,ios/Runner/Base.lproj,9b781d2d1da4da2bdb90cf1e1157060bdf20c1852cdf4d8cb4190ae27ad82306,2,0,2,0
karing,ios/karingService,8c9131e969f238202b9063054d999e243123bfb39d8422ce86e132e5bd36807f,3,0,3,0
karing,lib,9d8b1d141bdcb85fb9c7242292a0d65f2008798cb682846a28fc573f5d0c9854,1,4,174,0
karing,lib/app,def7821e891c7f27d92a3cbd09e07f1699764a6b7f1e693c118ccb295e1d3ed8,0,4,17,0
karing,lib/app/extension,b5c50d9eee408f540a15f40c2a5c6f351d019a04746c5c458c6c7c45f4cb59d0,3,0,3,0
karing,lib/app/local_storage,9150f0a6c6c14c57a54ca61359d004f61af56359a0035b9416a4133d6a81350b,1,0,1,0
karing,lib/app/modules,57496d02ebe74daf6bab4b3770e7e824d3eddb33c80354de204ebaca797db1a6,11,0,11,0
karing,lib/app/runtime,e7f259515a58cff40b57b56e5e40557ac5900b421b78d542183cd9257edcb8ad,2,0,2,0
karing,lib/builders,3eb98e5b5217f007a66b8adf3415cb7c8043ec66d069e39832e30ce605c2d710,1,0,1,0
karing,lib/i18n,7d3202596f36c27288ad7e53c5879d6e930773e6af2bc6480610831dbc9d7e96,55,0,55,0
karing,lib/screens,e81096731941ff9f244ff9df542f8f8228278dfbd99d11a0f5bece8d7e22ce0d,77,2,100,0
karing,lib/screens/extension,13a0dd0fb10b7fe4c074f24d1a2d162d99a61767dc35e18ac7e1a5588783077d,0,1,1,0
karing,lib/screens/extension/context,13a0dd0fb10b7fe4c074f24d1a2d162d99a61767dc35e18ac7e1a5588783077d,1,0,1,0
karing,lib/screens/widgets,a59498b824ad4fcf1be8b0715874ee69ab27dd9bbe0c3850e6f5e2c0d2aaf576,22,0,22,0
karing,linux,5d5e1169463610587784463f14c66a6b181f1b67a52855b743bcf8a66be26ad0,5,2,11,0
karing,linux/flutter,6678c7e792d6e0489833084171d66b9604cdc3fd4f03e542331e7f26de451e4d,4,0,4,0
karing,linux/packaging,e86aef7d39928ddb50ace1bba226c6b8cbbb0667aee1867d35aa5879dab41d64,0,2,2,0
karing,linux/packaging/deb,f5b7d5a6b8dd6eb2b6827aa312230dc43c3f2aa449b6f10e237c6037d573c531,1,0,1,0
karing,linux/packaging/rpm,a294d269f5ccbe60fbebcaafacec693095af4bbfd6260888067ff756c78c5436,1,0,1,0
karing,macos,0fc86c99b53abf37effa8d1808fd69109f673ec35940cdca428168fb8443ed70,3,6,38,0
karing,macos/Flutter,f367728c6c0f8fd50646cfd1a43962ebd1ef06bc9d623224ec495650ba80de4a,3,0,3,0
karing,macos/Runner,a24f97a26d8dbfbaa06aec41018e04cdbb8d65de5d8f380658ccfaefc0f5a356,4,3,17,0
karing,macos/Runner.xcodeproj,660e27a1d419d9b71e727eec04995eeaeea5361fc7aa8a4bbb465021e612be6c,1,2,4,0
karing,macos/Runner.xcodeproj/project.xcworkspace,85eadb7e42f9af0251d5ce6ad48bb056f632eba29a6de1036f0e596490d96d80,0,1,2,0
karing,macos/Runner.xcodeproj/project.xcworkspace/xcshareddata,85eadb7e42f9af0251d5ce6ad48bb056f632eba29a6de1036f0e596490d96d80,2,0,2,0
karing,macos/Runner.xcodeproj/xcshareddata,ae2d196a04ca087836a068e1b7aa7a1fc974f3c033b6f77650a139817ef1be0f,0,1,1,0
karing,macos/Runner.xcodeproj/xcshareddata/xcschemes,ae2d196a04ca087836a068e1b7aa7a1fc974f3c033b6f77650a139817ef1be0f,1,0,1,0
karing,macos/Runner.xcworkspace,5a2cb72fde06e5344683bda0e3eee8f4449aec07b2d9995cafeae0cafeb49041,1,1,3,0
karing,macos/Runner.xcworkspace/xcshareddata,fd0d0826ee0fa9e59d04839c90643ad2aa1e53a9fb737f12092c1f46288428df,2,0,2,0
karing,macos/Runner/Assets.xcassets,de7dc03d2a03ecfd5e09415f7496e2e4369f578891c465fa17e9e888fd17bc10,0,1,8,0
karing,macos/Runner/Assets.xcassets/AppIcon.appiconset,de7dc03d2a03ecfd5e09415f7496e2e4369f578891c465fa17e9e888fd17bc10,8,0,8,0
karing,macos/Runner/Base.lproj,6f0fa4b6d4f33455a32a88e2dfdd708d1c69170c8f9259adb08c501146b8f42c,1,0,1,0
karing,macos/Runner/Configs,6bfed12e2fd05a1c749638de25b15a6f1af0b15a6180d48484a37a3c907b1569,4,0,4,0
karing,macos/karingService,8d55786c0013bea55734bf08e1788cf360d8a9de7c578b753a36861d6e4093d6,6,0,6,0
karing,macos/packaging,80f82c81cc339359189a63b5c4470150b52685a799edb451ccb406c71b97a55b,1,1,2,0
karing,macos/packaging/dmg,b0d7ecc96733c20dc2f38807c52aded4c6673a04e172f86227f0aec332c55529,1,0,1,0
karing,test,646cc8e46c1964941423a91d7c650d7cd427358a8e535988f2e230c69278180c,1,0,1,0
karing,tvos,7de4a1c9d965af99b6f6a4da792a5310714ed8c35c0053141c74bb74fbd3ab89,3,6,54,0
karing,tvos/Runner,90e9a443ac3627a42683c8770c7198fe1b4f9770dfc2a600c2322a949d2687fd,7,1,36,0
karing,tvos/Runner.xcodeproj,d0f9dd90abca8763fabd52c5ddf5b2302dc93f19bfc1bd1255cc239cc89f4fc0,1,2,6,0
karing,tvos/Runner.xcodeproj/project.xcworkspace,202fba0224563459809e1e2567744e6f35b1293b636e94b56e59deb2b85dd959,1,1,4,0
karing,tvos/Runner.xcodeproj/project.xcworkspace/xcshareddata,457a2450e1f59b11dd1cb093ba2dcfefc5dc536229907f7daf3242a3b796f8a8,2,1,3,0
karing,tvos/Runner.xcodeproj/project.xcworkspace/xcshareddata/swiftpm,591c3cd516d19dae9aa43d88d9dd7ac3b93f6f61e32a558478ddf820f3ce643c,1,0,1,0
karing,tvos/Runner.xcodeproj/xcshareddata,10d423f319b43d02d6250c997526045b2f6d8f135bff2549ae28908e17fec973,0,1,1,0
karing,tvos/Runner.xcodeproj/xcshareddata/xcschemes,10d423f319b43d02d6250c997526045b2f6d8f135bff2549ae28908e17fec973,1,0,1,0
karing,tvos/Runner.xcworkspace,13f2d24db649ed540fe8b17ec7c3226cb983147c7efca7cd1cbbe2c1a9a93704,1,1,4,0
karing,tvos/Runner.xcworkspace/xcshareddata,5e2f80532687e7c13188010e280f2a5cf5bf69c7e5d5d868027f544c302078e0,2,1,3,0
karing,tvos/Runner.xcworkspace/xcshareddata/swiftpm,4e079368b43c480bb6257839fbc65695affdafc2765eae2529c90c30555fe856,1,0,1,0
karing,tvos/Runner/Assets.xcassets,643cb745a170021af8eba7e7d97e5d3fbc44fa3a2ce5fe0e2baf314a29e1aa36,1,2,29,0
karing,tvos/Runner/Assets.xcassets/AccentColor.colorset,0ccdcbf58bdc42b039b8e20e904acb687000b637f81436cda42b624fea08a2a1,1,0,1,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets,90e1eb530490366aa7e2e6429c9bb61fe2ce64e2c9ba0c4b65f15bdde5798f1e,1,4,27,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - App Store.imagestack,4ecfd5e3b821c8a9c1acc84aba2ef915c1f53dae1a3632c66a4b24da14037329,1,3,9,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - App Store.imagestack/Back.imagestacklayer,f079b1fb66e5290a66af37d03cf3f4e8824b9f2dca5a04b968ed6d04ee25263a,1,1,3,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - App Store.imagestack/Back.imagestacklayer/Content.imageset,d20a03b9999889aeee0102510ad5a3d4ed80dfeadd37d6c9116e17b783466b1f,2,0,2,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - App Store.imagestack/Front.imagestacklayer,b65c2a75ccf319b39f21e5e29f984ab8cab61b5ca725b124b24bb334bc111398,1,1,2,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - App Store.imagestack/Front.imagestacklayer/Content.imageset,b46e519a39431bdf6de308a54a0178b0163169eda4dfd1ca15900a0fda740bc6,1,0,1,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - App Store.imagestack/Middle.imagestacklayer,44956bf4a4d9145be7060844ee078099c3cbdcdcf74c3dd9c766a2cd6864eef0,1,1,3,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon - App Store.imagestack/Middle.imagestacklayer/Content.imageset,3f11a5b4e57268cbd10f7110a57760bee2e44d26a2eb9df78fa86ebd628b6e4f,2,0,2,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon.imagestack,89d7b3f46a4782af1cea37cb6c084984a26bb301c8a51afb37d89f5fc1728d4d,1,3,11,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon.imagestack/Back.imagestacklayer,bc167c1f75fd2e5ae2699c15ea87f25f59bb67d616b4401f88a67d68a30e0019,1,1,4,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon.imagestack/Back.imagestacklayer/Content.imageset,07151685fb718cc129fd2dc469b5eee5fb58b95a565b432e6523f318046e6a4a,3,0,3,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon.imagestack/Front.imagestacklayer,311107df7b9ab34e17ce866ec646ea0a4eb02aa9b0df735d57b12af80ac3adca,1,1,2,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon.imagestack/Front.imagestacklayer/Content.imageset,d7ebd273183dead481a5dde3410c32ae86ffb9476621681444cc29299d6685b9,1,0,1,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon.imagestack/Middle.imagestacklayer,578b82c162ff3b91ba85e4b07e9d8f29ae492c4f1190cc58f32751e497492315,1,1,4,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/App Icon.imagestack/Middle.imagestacklayer/Content.imageset,0a3dede994cae85c948f0b971414fa09897aced1201883f1868c2d458affd8a6,3,0,3,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/Top Shelf Image Wide.imageset,15f2fc0e1bfcfb15ccf3694dad97a4a46f08c1bed30ec10d3a3925a49a7ac328,3,0,3,0
karing,tvos/Runner/Assets.xcassets/App Icon & Top Shelf Image.brandassets/Top Shelf Image.imageset,a1e278f7951d74411a0d69c76344f73dcf56b9ad47745b5e19fb90f9940bc531,3,0,3,0
karing,tvos/en.lproj,b48885048108be61d03fe86402e17f18a1f8632b926ec7541e973bcefca54d25,1,0,1,0
karing,tvos/karingService,e4028e7e06bc6712cee1abdbd685d7d2c5cfcf4caf1c0aea33d9fedb713b682a,3,0,3,0
karing,tvos/zh-Hans.lproj,1e356ca0364f02dd7305deb062ade3379da6f914832f2fe110e86e0d3e76f761,1,0,1,0
karing,web,3453aa675652bbcd6945b01468679ed1b74abcb8375071d7f83a90a69da7628c,3,0,3,0
karing,windows,f895284c8d6ec090aff8833f985e9d5b49ff83517b6d1cdadf005319711e7800,2,3,20,0
karing,windows/flutter,69416803c77c5dd9d81b5254ac6a54274ec0822122029b8e05bb835f2c136a32,4,0,4,0
karing,windows/packaging,ec63d20b5801dbb560ff538da1b6c02870ff866cba5e7ce791262de4bcf7ebab,0,1,2,0
karing,windows/packaging/exe,ec63d20b5801dbb560ff538da1b6c02870ff866cba5e7ce791262de4bcf7ebab,2,0,2,0
karing,windows/runner,17fe475ea542282f1cef7860dc2758e3c625913306c042d809834b60e3b1c594,11,1,12,0
karing,windows/runner/resources,094b5c9ee10dff5956547cf30ec2daf247d3acb651374e3280475bb092d8ce65,1,0,1,0
