donor,path,sha256,line,kind,symbol,snippet
outline-client,src/www/app/outline_server_repository/outline_server_repository.spec.ts,0be318169b154fe6ebc03203d82bf9e0b9bc06723926e244c12f4b3306a324c3,314,function,getFakeTunnelFactory,function getFakeTunnelFactory() {
outline-client,src/www/app/outline_server_repository/server.ts,703343183b014104d5a8baa69f749b64b13bdb9d946d387127f49e3bb4472bd3,25,type,OutlineServer,export class OutlineServer implements Server {
outline-client,src/www/app/platform.ts,1bfd9d5da64978535a19a5d450c239571cfa890e331871970c04aa661ec76c67,27,type,OutlinePlatform,export interface OutlinePlatform {
outline-client,src/www/app/settings.ts,cb3859631e97483a43051d10c75141821ea6565c1f80ae258325d5543f35d687,15,type,StorageSettings,interface StorageSettings {
outline-client,src/www/app/settings.ts,cb3859631e97483a43051d10c75141821ea6565c1f80ae258325d5543f35d687,20,type,SettingsKey,export enum SettingsKey {
outline-client,src/www/app/settings.ts,cb3859631e97483a43051d10c75141821ea6565c1f80ae258325d5543f35d687,27,type,Settings,export class Settings {
outline-client,src/www/app/tunnel.ts,4b1cad72aae44603f523169893e74f5fad316cf53a31f6eb169ef3eb8f7ca206,15,type,ShadowsocksSessionConfig,export interface ShadowsocksSessionConfig {
outline-client,src/www/app/tunnel.ts,4b1cad72aae44603f523169893e74f5fad316cf53a31f6eb169ef3eb8f7ca206,29,type,TunnelFactory,export type TunnelFactory = (id: string) => Tunnel;
outline-client,src/www/app/tunnel.ts,4b1cad72aae44603f523169893e74f5fad316cf53a31f6eb169ef3eb8f7ca206,33,type,Tunnel,export interface Tunnel {
outline-client,src/www/app/updater.ts,714ea944bf36de98f358f13e2a37ae3138962f1275bfabed0dedd437d6208c88,15,type,UpdateListener,export type UpdateListener = () => void;
outline-client,src/www/app/updater.ts,714ea944bf36de98f358f13e2a37ae3138962f1275bfabed0dedd437d6208c88,17,type,Updater,export interface Updater {
outline-client,src/www/app/updater.ts,714ea944bf36de98f358f13e2a37ae3138962f1275bfabed0dedd437d6208c88,22,type,AbstractUpdater,export class AbstractUpdater implements Updater {
outline-client,src/www/app/url_interceptor.ts,1bfec4629ff2d5dc69903e02d5dd62b83deb933a87aba3a2c504ad87b4c1398f,17,type,UrlInterceptor,export class UrlInterceptor {
outline-client,src/www/app/url_interceptor.ts,1bfec4629ff2d5dc69903e02d5dd62b83deb933a87aba3a2c504ad87b4c1398f,44,type,AndroidUrlInterceptor,export class AndroidUrlInterceptor extends UrlInterceptor {
outline-client,src/www/app/url_interceptor.ts,1bfec4629ff2d5dc69903e02d5dd62b83deb933a87aba3a2c504ad87b4c1398f,54,type,AppleUrlInterceptor,export class AppleUrlInterceptor extends UrlInterceptor {
outline-client,src/www/app/vpn_installer.ts,95a7b50b070f04d0adb63bd492f6bb1abaac528319643462b680f9b4b5c94209,18,type,VpnInstaller,export interface VpnInstaller {
outline-client,src/www/app/vpn_installer.ts,95a7b50b070f04d0adb63bd492f6bb1abaac528319643462b680f9b4b5c94209,28,type,NoOpVpnInstaller,export class NoOpVpnInstaller implements VpnInstaller {
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,18,type,ServerAlreadyAdded,export class ServerAlreadyAdded extends CustomError {
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,24,type,ShadowsocksUnsupportedCipher,export class ShadowsocksUnsupportedCipher extends CustomError {
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,30,type,ServerIncompatible,export class ServerIncompatible extends CustomError {
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,36,type,ServerUrlInvalid,export class ServerUrlInvalid extends CustomError {
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,42,type,SessionConfigFetchFailed,export class SessionConfigFetchFailed extends CustomError {
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,48,type,ServerAccessKeyInvalid,export class ServerAccessKeyInvalid extends CustomError {
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,54,type,ProxyConnectionFailure,export class ProxyConnectionFailure extends CustomError {
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,60,type,FeedbackSubmissionError,export class FeedbackSubmissionError extends CustomError {
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,69,type,OutlinePluginError,export class OutlinePluginError extends CustomError {
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,79,type,NativeError,export class NativeError extends CustomError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,80,type,RegularNativeError,export class RegularNativeError extends NativeError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,81,type,RedFlagNativeError,export class RedFlagNativeError extends NativeError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,86,type,UnexpectedPluginError,export class UnexpectedPluginError extends RegularNativeError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,87,type,VpnPermissionNotGranted,export class VpnPermissionNotGranted extends RegularNativeError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,88,type,InvalidServerCredentials,export class InvalidServerCredentials extends RegularNativeError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,89,type,RemoteUdpForwardingDisabled,export class RemoteUdpForwardingDisabled extends RegularNativeError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,90,type,ServerUnreachable,export class ServerUnreachable extends RegularNativeError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,91,type,IllegalServerConfiguration,export class IllegalServerConfiguration extends RegularNativeError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,92,type,NoAdminPermissions,export class NoAdminPermissions extends RegularNativeError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,93,type,SystemConfigurationException,export class SystemConfigurationException extends RegularNativeError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,101,type,ShadowsocksStartFailure,export class ShadowsocksStartFailure extends RedFlagNativeError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,102,type,ConfigureSystemProxyFailure,export class ConfigureSystemProxyFailure extends RedFlagNativeError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,103,type,UnsupportedRoutingTable,export class UnsupportedRoutingTable extends RedFlagNativeError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,106,type,VpnStartFailure,export class VpnStartFailure extends RedFlagNativeError {}
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,135,function,fromErrorCode,export function fromErrorCode(errorCode: ErrorCode): NativeError {
outline-client,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,168,function,toErrorCode,export function toErrorCode(e: NativeError): ErrorCode {
outline-client,src/www/model/events.ts,bb345270866e720251e280845ca6783afe4e93cce73e7d3b311c930655a04645,18,type,OutlineEvent,export interface OutlineEvent {}
outline-client,src/www/model/events.ts,bb345270866e720251e280845ca6783afe4e93cce73e7d3b311c930655a04645,20,type,OutlineEventListener,export type OutlineEventListener<T extends OutlineEvent> = (event: T) => void;
outline-client,src/www/model/events.ts,bb345270866e720251e280845ca6783afe4e93cce73e7d3b311c930655a04645,22,type,ServerAdded,export class ServerAdded implements OutlineEvent {
outline-client,src/www/model/events.ts,bb345270866e720251e280845ca6783afe4e93cce73e7d3b311c930655a04645,26,type,ServerForgotten,export class ServerForgotten implements OutlineEvent {
outline-client,src/www/model/events.ts,bb345270866e720251e280845ca6783afe4e93cce73e7d3b311c930655a04645,30,type,ServerForgetUndone,export class ServerForgetUndone implements OutlineEvent {
outline-client,src/www/model/events.ts,bb345270866e720251e280845ca6783afe4e93cce73e7d3b311c930655a04645,34,type,ServerRenamed,export class ServerRenamed implements OutlineEvent {
outline-client,src/www/model/events.ts,bb345270866e720251e280845ca6783afe4e93cce73e7d3b311c930655a04645,38,type,ServerConnected,export class ServerConnected implements OutlineEvent {
outline-client,src/www/model/events.ts,bb345270866e720251e280845ca6783afe4e93cce73e7d3b311c930655a04645,42,type,ServerDisconnected,export class ServerDisconnected implements OutlineEvent {
outline-client,src/www/model/events.ts,bb345270866e720251e280845ca6783afe4e93cce73e7d3b311c930655a04645,46,type,ServerReconnecting,export class ServerReconnecting implements OutlineEvent {
outline-client,src/www/model/events.ts,bb345270866e720251e280845ca6783afe4e93cce73e7d3b311c930655a04645,51,type,EventQueue,export class EventQueue {
outline-client,src/www/model/server.ts,ff938974f21f932276c8c943daa63ea50d5330d9a591a1bb5110e37ff4e435ba,17,type,ServerType,export enum ServerType {
outline-client,src/www/model/server.ts,ff938974f21f932276c8c943daa63ea50d5330d9a591a1bb5110e37ff4e435ba,27,type,Server,export interface Server {
outline-client,src/www/model/server.ts,ff938974f21f932276c8c943daa63ea50d5330d9a591a1bb5110e37ff4e435ba,61,type,ServerRepository,export interface ServerRepository {
outline-client,src/www/types/clipboard.d.ts,4b04603437dc487caaf58353d245a17339b0d4ef353d10443d362f3322840c32,15,type,SuccessCallback,type SuccessCallback = (text: string) => void;
outline-client,src/www/types/clipboard.d.ts,4b04603437dc487caaf58353d245a17339b0d4ef353d10443d362f3322840c32,16,type,FailureCallback,type FailureCallback = (error: Error) => void;
outline-client,src/www/types/clipboard.d.ts,4b04603437dc487caaf58353d245a17339b0d4ef353d10443d362f3322840c32,18,type,CordovaPlugins,interface CordovaPlugins {
outline-client,src/www/types/webintents.d.ts,541b332da2367f57249293ad044e2335c9e5fbd2ab7f30c74772d3eed88d09eb,15,type,WebIntent,interface WebIntent {
outline-client,src/www/types/webintents.d.ts,541b332da2367f57249293ad044e2335c9e5fbd2ab7f30c74772d3eed88d09eb,20,type,Window,interface Window {
outline-client,src/www/ui_components/app-root.js,fe2a349928a6a806ca18e8860ab94aee392964d295fdea7e49d4e1c9ff698222,61,class,AppRoot,"export class AppRoot extends mixinBehaviors([AppLocalizeBehavior], PolymerElement) {"
outline-client,src/www/ui_components/app-root.js,fe2a349928a6a806ca18e8860ab94aee392964d295fdea7e49d4e1c9ff698222,594,function,noop,function noop() {}
outline-client,src/www/ui_components/language-view.js,3dc06c210e09b463f8aa0c696dabd4ac23b882cbd005262958a0a54550106863,21,class,OutlineLanguageView,class OutlineLanguageView extends DirMixin(PolymerElement) {
outline-client,src/www/views/servers_view/index.ts,1a90e7b1673eb6168f1229c4b4d596db4354c5690e59bb9fb84c0e719fd9b3a0,26,type,ServerListItem,export type ServerListItem = _ServerListItem;
outline-client,src/www/views/servers_view/server_connection_indicator/index.ts,e68d714d71fe6c8f86225c82892a1b6e918be794ecf7e98e55b3ae3a1d8b6eff,23,type,ServerConnectionState,export enum ServerConnectionState {
outline-client,src/www/views/servers_view/server_connection_indicator/index.ts,e68d714d71fe6c8f86225c82892a1b6e918be794ecf7e98e55b3ae3a1d8b6eff,34,type,ServerConnectionIndicator,export class ServerConnectionIndicator extends LitElement {
outline-client,src/www/views/servers_view/server_list/index.ts,b733369408428b1137a6771c56310a53917c54db286fbda46fe523f876540fc2,21,type,ServerList,export class ServerList extends PolymerElement {
outline-client,src/www/views/servers_view/server_list_item/index.ts,3a9e59a77677904283eb8611bcd3a526ddb565df4f643d3124e7238980e96e79,18,type,ServerListItemEvent,export enum ServerListItemEvent {
outline-client,src/www/views/servers_view/server_list_item/index.ts,3a9e59a77677904283eb8611bcd3a526ddb565df4f643d3124e7238980e96e79,28,type,ServerListItem,export interface ServerListItem {
outline-client,src/www/views/servers_view/server_list_item/index.ts,3a9e59a77677904283eb8611bcd3a526ddb565df4f643d3124e7238980e96e79,42,type,ServerListItemElement,export interface ServerListItemElement {
outline-client,src/www/views/servers_view/server_list_item/server_card/index.ts,d8f79130445c27b90f902916ebf9f8349812feae7be1c08432506213c70ae5b6,232,type,ServerRowCard,export class ServerRowCard extends LitElement implements ServerListItemElement {
outline-client,src/www/views/servers_view/server_list_item/server_card/index.ts,d8f79130445c27b90f902916ebf9f8349812feae7be1c08432506213c70ae5b6,283,type,ServerHeroCard,export class ServerHeroCard extends LitElement implements ServerListItemElement {
outline-client,tools/OutlineService/OutlineService/OutlineService.Designer.cs,f04ec1dec199a96037c732073e2a972267a3834765d14ad251cb22441458f168,28,method,Dispose,protected override void Dispose(bool disposing)
outline-client,tools/OutlineService/OutlineService/OutlineService.Designer.cs,f04ec1dec199a96037c732073e2a972267a3834765d14ad251cb22441458f168,43,method,InitializeComponent,private void InitializeComponent()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,114,type,MIB_IPFORWARDROW,internal class MIB_IPFORWARDROW
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,140,type,MIB_IPFORWARDTABLE,internal class MIB_IPFORWARDTABLE
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,168,method,OnStart,protected override void OnStart(string[] args)
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,176,method,OnStop,protected override void OnStop()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,183,method,CreatePipe,private void CreatePipe()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,198,method,DestroyPipe,private void DestroyPipe()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,220,method,HandleConnection,private void HandleConnection(IAsyncResult result)
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,269,method,ReadRequest,private ServiceRequest ReadRequest()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,289,method,ParseRequest,private ServiceRequest ParseRequest(string jsonRequest)
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,302,method,WriteResponse,private void WriteResponse(ServiceResponse response)
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,317,method,SerializeResponse,private string SerializeResponse(ServiceResponse response)
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,330,method,HandleRequest,private void HandleRequest(ServiceRequest request)
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,393,method,ConfigureRouting,"public void ConfigureRouting(string proxyIp, bool isAutoConnect)"
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,476,method,ResetRouting,"public void ResetRouting(string proxyIp, int gatewayInterfaceIndex)"
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,554,method,StartSmartDnsBlock,private void StartSmartDnsBlock()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,609,method,StopSmartDnsBlock,private void StopSmartDnsBlock()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,621,method,AddOrUpdateProxyRoute,"private void AddOrUpdateProxyRoute(string proxyIp, string gatewayIp, int gatewayInterfaceIndex)"
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,635,method,DeleteProxyRoute,private void DeleteProxyRoute(string proxyIp)
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,653,method,AddIpv4TapRedirect,private void AddIpv4TapRedirect()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,668,method,RemoveIpv4TapRedirect,private void RemoveIpv4TapRedirect()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,676,method,StartRoutingIpv4,private void StartRoutingIpv4()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,684,method,StopRoutingIpv4,private void StopRoutingIpv4()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,699,method,StartRoutingIpv6,private void StartRoutingIpv6()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,712,method,StopRoutingIpv6,private void StopRoutingIpv6()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,728,method,AddOrUpdateReservedSubnetBypass,"private void AddOrUpdateReservedSubnetBypass(string gatewayIp, int gatewayInterfaceIndex)"
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,744,method,RemoveReservedSubnetBypass,private void RemoveReservedSubnetBypass()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,753,method,RunCommand,"private void RunCommand(string cmd, string args)"
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,814,method,GetSystemIpv4Gateway,private void GetSystemIpv4Gateway(string proxyIp)
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,916,method,NetworkAddressChanged,"private void NetworkAddressChanged(object sender, EventArgs evt)"
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,1011,method,SendConnectionStatusChange,private void SendConnectionStatusChange(ConnectionStatus status)
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,1032,method,GetNetworkInfo,public string GetNetworkInfo()
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,1038,method,GetAdapterInfo,private string GetAdapterInfo(NetworkInterface adapter)
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,1060,type,ServiceRequest,internal class ServiceRequest
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,1069,type,ServiceResponse,internal class ServiceResponse
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,1081,type,ErrorCode,public enum ErrorCode
outline-client,tools/OutlineService/OutlineService/OutlineService.cs,09c28260d5bb7ba579b5534b0f18c5a3184c8c16bf27f5f1283d68824991b9ef,1087,type,ConnectionStatus,public enum ConnectionStatus
outline-client,tools/OutlineService/OutlineService/Program.cs,2dfbc83628b4855a4633fddfed44db0df752809b4830d5a6f09afaca0b4ad255,24,type,Program,static class Program
outline-client,tools/find_tap_name/main.go,049b7cb9416b9d8e631a04355d95d556d7b0fff872b19b9539354cdea88cdba0,36,type,networkAdapter,type networkAdapter struct {
outline-client,tools/find_tap_name/main.go,049b7cb9416b9d8e631a04355d95d556d7b0fff872b19b9539354cdea88cdba0,44,func,getAdapterNameAndInstallTimestamp,"func getAdapterNameAndInstallTimestamp(adapterKeyPath, componentID string) (name string, installTimestamp uint64, err error) {"
outline-client,tools/find_tap_name/main.go,049b7cb9416b9d8e631a04355d95d556d7b0fff872b19b9539354cdea88cdba0,94,func,findNetworkAdapters,"func findNetworkAdapters(componentID string, ignoredNames map[string]bool) ([]networkAdapter, error) {"
outline-client,tools/find_tap_name/main.go,049b7cb9416b9d8e631a04355d95d556d7b0fff872b19b9539354cdea88cdba0,128,func,readIgnoredNetworkAdapterNames,func readIgnoredNetworkAdapterNames(filename string) map[string]bool {
outline-client,tools/find_tap_name/main.go,049b7cb9416b9d8e631a04355d95d556d7b0fff872b19b9539354cdea88cdba0,149,func,main,func main() {
outline-client,tools/outline_proxy_controller/logger.cpp,441e6a8f7b790ea487ba9345eaf5b2aea51836658783501167f62bb798d98d56,51,function,Logger::config,"void Logger::config(bool log_stderr, bool log_to_file, std::string fname) {"
outline-client,tools/outline_proxy_controller/logger.cpp,441e6a8f7b790ea487ba9345eaf5b2aea51836658783501167f62bb798d98d56,66,function,Logger::set_threshold,void Logger::set_threshold(log_level_t level) {
outline-client,tools/outline_proxy_controller/logger.cpp,441e6a8f7b790ea487ba9345eaf5b2aea51836658783501167f62bb798d98d56,119,function,Logger::silly,"void Logger::silly(std::string msg, std::string function_name, std::string user_nick) {"
outline-client,tools/outline_proxy_controller/logger.cpp,441e6a8f7b790ea487ba9345eaf5b2aea51836658783501167f62bb798d98d56,123,function,Logger::debug,"void Logger::debug(std::string msg, std::string function_name, std::string user_nick) {"
outline-client,tools/outline_proxy_controller/logger.cpp,441e6a8f7b790ea487ba9345eaf5b2aea51836658783501167f62bb798d98d56,127,function,Logger::verbose,"void Logger::verbose(std::string msg, std::string function_name, std::string user_nick) {"
outline-client,tools/outline_proxy_controller/logger.cpp,441e6a8f7b790ea487ba9345eaf5b2aea51836658783501167f62bb798d98d56,131,function,Logger::info,"void Logger::info(std::string msg, std::string function_name, std::string user_nick) {"
outline-client,tools/outline_proxy_controller/logger.cpp,441e6a8f7b790ea487ba9345eaf5b2aea51836658783501167f62bb798d98d56,135,function,Logger::warn,"void Logger::warn(std::string msg, std::string function_name, std::string user_nick) {"
outline-client,tools/outline_proxy_controller/logger.cpp,441e6a8f7b790ea487ba9345eaf5b2aea51836658783501167f62bb798d98d56,139,function,Logger::error,"void Logger::error(std::string msg, std::string function_name, std::string user_nick) {"
outline-client,tools/outline_proxy_controller/logger.cpp,441e6a8f7b790ea487ba9345eaf5b2aea51836658783501167f62bb798d98d56,143,function,Logger::abort,"void Logger::abort(std::string msg, std::string function_name, std::string user_nick) {"
outline-client,tools/outline_proxy_controller/logger.cpp,441e6a8f7b790ea487ba9345eaf5b2aea51836658783501167f62bb798d98d56,154,function,Logger::log_get_timestamp,double Logger::log_get_timestamp() {
outline-client,tools/outline_proxy_controller/logger.cpp,441e6a8f7b790ea487ba9345eaf5b2aea51836658783501167f62bb798d98d56,155,type,timeval,"struct timeval now, delta;"
outline-client,tools/outline_proxy_controller/logger.h,c724e8d7d28f7e3b0867bff0818c675505188f88edcc6226c2242d53b735a2e1,19,macro,SRC_LOGGER_H_,#define SRC_LOGGER_H_
outline-client,tools/outline_proxy_controller/logger.h,c724e8d7d28f7e3b0867bff0818c675505188f88edcc6226c2242d53b735a2e1,24,type,log_level_t,"enum log_level_t { SILLY, DEBUG, VERBOSE, INFO, WARN, ERROR, ABORT };"
outline-client,tools/outline_proxy_controller/logger.h,c724e8d7d28f7e3b0867bff0818c675505188f88edcc6226c2242d53b735a2e1,28,type,Logger,class Logger {
outline-client,tools/outline_proxy_controller/logger.h,c724e8d7d28f7e3b0867bff0818c675505188f88edcc6226c2242d53b735a2e1,60,type,timeval,struct timeval log_ts_base;
outline-client,tools/outline_proxy_controller/network_monitor.cpp,cffe06727fb82f4666b0aeac0b4ac3b66098ae47f0cbdd3ef256dcb130dd9f96,67,function,NetworkMonitor::WaitForChangeEvent,boost::asio::awaitable<NetworkChangeEvent> NetworkMonitor::WaitForChangeEvent() {
outline-client,tools/outline_proxy_controller/network_monitor.cpp,cffe06727fb82f4666b0aeac0b4ac3b66098ae47f0cbdd3ef256dcb130dd9f96,114,function,NetworkMonitor::IsNextChangeEventReady,bool NetworkMonitor::IsNextChangeEventReady() {
outline-client,tools/outline_proxy_controller/network_monitor.h,f9825bf10ccf03b88a6ec60199c4debb97483636fdf11b50520b417a89513631,36,type,NetworkChangeEvent,class NetworkChangeEvent final {
outline-client,tools/outline_proxy_controller/network_monitor.h,f9825bf10ccf03b88a6ec60199c4debb97483636fdf11b50520b417a89513631,66,type,NetworkMonitor,class NetworkMonitor final {
outline-client,tools/outline_proxy_controller/outline_controller_server.cpp,de0494380b61b5151e1cb39307266475e560aae6b93c6aef53ebd9edb4ba39ac,65,function,TryParseJson,"static bool TryParseJson(const std::string &raw_str, boost::property_tree::ptree &result) {"
outline-client,tools/outline_proxy_controller/outline_controller_server.cpp,de0494380b61b5151e1cb39307266475e560aae6b93c6aef53ebd9edb4ba39ac,89,function,OutlineClientSession::Start,boost::asio::awaitable<void> OutlineClientSession::Start() {
outline-client,tools/outline_proxy_controller/outline_controller_server.cpp,de0494380b61b5151e1cb39307266475e560aae6b93c6aef53ebd9edb4ba39ac,96,function,OutlineClientSession::ServeClientCommands,boost::asio::awaitable<void> OutlineClientSession::ServeClientCommands() {
outline-client,tools/outline_proxy_controller/outline_controller_server.cpp,de0494380b61b5151e1cb39307266475e560aae6b93c6aef53ebd9edb4ba39ac,121,function,OutlineClientSession::MonitorNetworkChanges,boost::asio::awaitable<void> OutlineClientSession::MonitorNetworkChanges() {
outline-client,tools/outline_proxy_controller/outline_controller_server.cpp,de0494380b61b5151e1cb39307266475e560aae6b93c6aef53ebd9edb4ba39ac,151,function,OutlineClientSession::SucceededResult,OutlineClientSession::CommandResult OutlineClientSession::SucceededResult(const std::string &action) {
