donor,path,sha256,line,kind,name,extraction_policy,semantic_record_ids
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,336,function,init_score,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,343,function,check_server_tcp_enabled,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,347,function,check_server_udp_enabled,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,351,function,probing_required,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,372,function,checker_task,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,381,function,checker_task_dummy,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,386,function,check_once,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,505,function,check_best_server,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,605,function,checker_task_real,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,615,function,checker_task_all_servers,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,646,function,checker_task_best_server,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,663,type,PingBalancerInner,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,669,function,drop,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,676,type,PingBalancer,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,682,function,context,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,688,function,best_tcp_server,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,694,function,best_udp_server,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,701,function,is_empty,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,707,function,servers,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,717,function,reset_servers,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,793,function,fmt,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,804,type,PingChecker,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,813,function,check_update_score,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,846,function,check_request_tcp_chromium,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,885,function,check_request_tcp_firefox,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,923,function,check_request_udp,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,969,function,check_request,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,976,function,check_delay,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,1024,type,ServerConfigFormatter,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,1029,function,new,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,1035,function,fmt,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,1050,type,PingServerIter,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,1057,type,Item,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,1059,function,next,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0141
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,21,type,ServerScore,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,28,function,new,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,39,function,score,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,44,function,push_score,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,54,function,push_score_fetch_statistic,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,64,function,report_failure,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,69,function,stat_data,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,75,function,fmt,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,82,type,ServerIdent,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,91,function,new,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,125,function,connect_opts_ref,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,129,function,server_config,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,133,function,server_config_mut,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,137,function,server_instance_config,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,141,function,tcp_score,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,145,function,udp_score,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0142
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_stat.rs,5399d008c4cf0ae193ae6fdcea3ddec085cdc18f6957773a2c0792bfee595db3,9,constant,DEFAULT_CHECK_INTERVAL_SEC,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0143
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_stat.rs,5399d008c4cf0ae193ae6fdcea3ddec085cdc18f6957773a2c0792bfee595db3,11,constant,DEFAULT_CHECK_TIMEOUT_SEC,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0143
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_stat.rs,5399d008c4cf0ae193ae6fdcea3ddec085cdc18f6957773a2c0792bfee595db3,15,type,Score,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0143
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_stat.rs,5399d008c4cf0ae193ae6fdcea3ddec085cdc18f6957773a2c0792bfee595db3,24,type,ServerStatData,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0143
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_stat.rs,5399d008c4cf0ae193ae6fdcea3ddec085cdc18f6957773a2c0792bfee595db3,42,type,ServerStat,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0143
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_stat.rs,5399d008c4cf0ae193ae6fdcea3ddec085cdc18f6957773a2c0792bfee595db3,57,function,max_latency_stdev,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0143
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_stat.rs,5399d008c4cf0ae193ae6fdcea3ddec085cdc18f6957773a2c0792bfee595db3,67,function,new,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0143
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_stat.rs,5399d008c4cf0ae193ae6fdcea3ddec085cdc18f6957773a2c0792bfee595db3,87,function,score,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0143
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_stat.rs,5399d008c4cf0ae193ae6fdcea3ddec085cdc18f6957773a2c0792bfee595db3,119,function,push_score,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0143
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_stat.rs,5399d008c4cf0ae193ae6fdcea3ddec085cdc18f6957773a2c0792bfee595db3,136,function,recalculate_score,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0143
shadowsocks-rust,crates/shadowsocks-service/src/local/loadbalancing/server_stat.rs,5399d008c4cf0ae193ae6fdcea3ddec085cdc18f6957773a2c0792bfee595db3,210,function,data,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0143
shadowsocks-rust,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,64,constant,LOCAL_DEFAULT_KEEPALIVE_TIMEOUT,rich-rust-top-level,PR226-R011;PR226-M033;PR226-F0144
shadowsocks-rust,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,67,type,Server,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0144
shadowsocks-rust,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,92,function,new,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0144
shadowsocks-rust,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,546,function,run,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0144
shadowsocks-rust,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,601,function,server_balancer,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0144
shadowsocks-rust,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,606,function,socks_servers,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0144
shadowsocks-rust,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,612,function,tunnel_servers,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0144
shadowsocks-rust,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,618,function,http_servers,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0144
shadowsocks-rust,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,624,function,tun_servers,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0144
shadowsocks-rust,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,630,function,dns_servers,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0144
shadowsocks-rust,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,636,function,redir_servers,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0144
shadowsocks-rust,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,642,function,fake_dns_servers,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0144
shadowsocks-rust,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,648,function,flow_report_task,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0144
shadowsocks-rust,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,724,function,run,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0144
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_io.rs,3413f5e4a7c61e0e72f4fa33f9003cc8a101ae45e04a393836b2b89033438876,4,type,AutoProxyIo,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0146
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_io.rs,3413f5e4a7c61e0e72f4fa33f9003cc8a101ae45e04a393836b2b89033438876,6,function,is_proxied,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0146
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_io.rs,3413f5e4a7c61e0e72f4fa33f9003cc8a101ae45e04a393836b2b89033438876,9,function,is_bypassed,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0146
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,30,type,OutboundTransport,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,38,function,local_addr,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,45,function,set_nodelay,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,57,function,poll_read,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,66,function,poll_write,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,73,function,poll_flush,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,80,function,poll_shutdown,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,87,function,poll_write_vectored,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,98,function,is_write_vectored,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,108,type,DirectTcpDialer,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,114,function,dial,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,122,type,AutoProxyClientStream,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,132,function,connect,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,140,function,connect_with_opts,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,165,function,connect_bypassed,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,173,function,connect_bypassed_with_opts,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,190,function,connect_bypassed_with_opts_inner,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,204,function,connect_proxied,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,212,function,connect_proxied_with_opts,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,230,function,connect_proxied_with_opts_inner,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,272,function,local_addr,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,279,function,set_nodelay,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,288,function,is_proxied,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,294,function,poll_read,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,303,function,poll_write,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,310,function,poll_flush,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,317,function,poll_shutdown,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,324,function,poll_write_vectored,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0147
shadowsocks-rust,crates/shadowsocks-service/src/local/net/tcp/listener.rs,34f7ed08e2f0bfd1960177958d14abc129f24f84a69adeb3d83e8aa22455b494,10,function,create_standard_tcp_listener,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0148
shadowsocks-rust,crates/shadowsocks-service/src/local/net/udp/association.rs,3cbae7118cea6ce221ad122f663b4e61be32a9e8c78a59a9519d33893ba33218,45,function,create_proxied_socket,legacy-225-compatible,PR226-R011;PR226-M033;PR226-F0150
