wave,donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
post-refactor-20b,sing-box-dev-next,common/sniff/bittorrent_test.go,2cc2eee1e145d7b845c86fcf55dd4e73a6602d5d1b68ac57f1984bb4e67943c5,9216,file,Go,test,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/dns.go,caa6097542d9a48fff714519955a2905c869b24c7becc67a968788962b35316f,1400,file,Go,implementation,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/dns_test.go,567cacc86509d0b7427bd3d7ba2009561ac7f707a94f3375c769b576c7ad294e,1654,file,Go,test,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/dtls.go,c3447f0a92886a226b6b6cdc25c5212e2e62f41b7e9c46736856a9dac7aec0b7,656,file,Go,implementation,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/dtls_test.go,d0c9adef7a76fb023ea23805b2aa1dd1ea413cd4ad91608948012dce188d0b67,1298,file,Go,test,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/http.go,1c1a98e1cdd06881c4dfb0cbba186c42fd3c267c69d24163592a8ea2405bfb9c,695,file,Go,implementation,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/http_test.go,bb423e195a8e668e3ea9ec37bbb95c6562631c155b63e3b2bcf082ba116abaab,835,file,Go,test,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/ntp.go,44c624dee26eff491a8a71f558d61471d89f4084481e9789b04603a450ecbe3f,1805,file,Go,implementation,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/ntp_test.go,01901c43aee6abeed4302df3add0d85deb09119c52d315ef290a8bbf09d4a398,975,file,Go,test,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/quic.go,102d454f2b2e50871667c163a77e1eb2ec97987b911536c9868ca22228d5ded2,9753,file,Go,implementation,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/quic_blacklist.go,9df2075d7344d75f487e33ad3531e0f74eac4cfc673c0dd233bdde7c15daf1a9,847,file,Go,implementation,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/quic_capture_test.go,af1d9636367d9fa9a936e1a5309cc07a520cb6bac8ce0876299c344317ccc880,5594,file,Go,test,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/quic_test.go,abb7f7cbe95849bb574d5cdda68e7f3699a8077350adb934593ff84646e5070e,23079,file,Go,test,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/rdp.go,8a413039d24f3b32dcc909229ab2a9aeaf94ba4cc91386caa86509e347bd22be,1942,file,Go,implementation,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/rdp_test.go,7bde984f573d6104080614b717c930b960e5692616f10f07949d11a58869b186,592,file,Go,test,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/sniff.go,33f18fe2e74190c5b4c3a7360f8677c5effb48192ca175f21a3577bb81f8447e,2143,file,Go,implementation,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/ssh.go,368854ef446fe1ceb2c100f8c49820c55304a509d5ed4646914d9ca9854ee973,689,file,Go,implementation,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/ssh_test.go,1b781d93d20fce7218ad51f2ebdf926d574dbf5126676d2eb4efdddabcb6a4ab,2063,file,Go,test,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/stun.go,fb8b8723d69a1b292718ca692a64405305be28aaed992ab50fad84058eb661c9,527,file,Go,implementation,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/stun_test.go,48735c1550e15536bd26910b3c9646f9d7b166f53685994eea4d086f1310679a,794,file,Go,test,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/tls.go,65fd43c3a7adbc338efacf0be01f26b1f38d5857d33c4aeedfed1649b291bd99,830,file,Go,implementation,authoritative-source,PR117-M0338,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/sniff/internal/qtls/qtls.go,a316dc16383a106e35705ef6dae8e507d36e29d4b50317d11b81afb679a6269d,3738,file,Go,implementation,authoritative-source,PR117-M0339,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/srs/binary.go,648f8fae7e7eea756471171a66043009b99242b564d0c483b9d62eca4a5514aa,16979,file,Go,implementation,authoritative-source,PR117-M0340,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/srs/ip_cidr.go,d54d38fce3a18d02bf30d8339df62da5f8fb7319e412ab61ec266c729a0fa6de,809,file,Go,implementation,authoritative-source,PR117-M0340,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/srs/ip_set.go,6127c2d3e72f1dd4c62d66ec61a7c0b2318eb1799361783403d23d3e61e7b780,1633,file,Go,implementation,authoritative-source,PR117-M0340,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/taskmonitor/monitor.go,853cfc1a1210a071c11af45a193b81479fc7f3d8ae07e503396cd416b2596422,566,file,Go,implementation,authoritative-source,PR117-M0341,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/acme.go,df7af0ceee624c32122f4eae37ef8d32646fcaffb7743e9b55f26cc8cb32cb1f,4616,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/acme_contstant.go,c0bb4cabc15bad02d4f5925213dc36fe4a2543dce1bced6c20c660022e29f5d0,51,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/acme_stub.go,4359356ed87d1fdbeed43a3e98e2d1a4f4a34e86fe8840214a4b118fc348e896,478,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/client.go,a043e162e34011e29567707fc3c40e345cb71cb669cd888a3274d74ba36cba14,4262,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/common.go,a1ec6d14d4a7c1e1a871b9745545177622bafa03a6204b971356f45a6993bd35,266,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/config.go,4be3eaad3f92cc46ba0a203dc86949d32ab6cffda89a4d8f5dbfefe6f2406b15,852,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/ech.go,cabe79e1f64df8d48d5bb0c5093e28d6123d2e5a3fd49c57e2f57985e2effa45,5841,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/ech_shared.go,c6f2dd3366bd33f73fd4c932950e793819680a3e147a6bc28cf3e0391ea3f10d,2409,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/ech_tag_stub.go,26aa47b0016e0cf3deb5fb5ce0ccc1f22aebef542c9592ef2b929eedea3e0e12,199,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/ktls.go,185e80e891424599ba54bb0963a451e9e7932a1c041d0133a14e9c41441103de,1514,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/mkcert.go,574744cf29087b48698abe4a008d012ba106e505364f846fdf7a4038ed61709a,1890,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/reality_client.go,caffb9330f1f122977906f190b2639afc049c6c557a605d64cff2971c611c289,9113,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/reality_server.go,7f402812e6ab678ee34918069ec00e2427490aa9c38dc00645f2a2d7162db0c6,6835,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/reality_stub.go,1b5637ca2381bafdfe5384551da01cf23b40b9452008ffeca7e311b6648fbdb8,202,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/server.go,9bd43b1982fc00248791e797ba12a6c661717e4ce7cf3464cc28ed621c99d928,1874,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/std_client.go,4acd12dd9f1e9c0a0cfbcf8b73ac9ee8cef3475f08317c992ac0fe7ec6696718,7386,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/std_server.go,2c78087066c6219514da64bae82103cf6b6ba3723520996aed4cd9c5f536515f,11217,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/time_wrapper.go,ccc5fc7059a9f7aa086f9c5bde0533ae9b67273a49090afbdec6dc07aaccb51a,389,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/utls_client.go,84c14c3fe9926bc6744332d5ad7f021524dcf1f53c14998c71e61362bdf6a256,9903,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tls/utls_stub.go,bddd3a99973c0600562179a78c99db82fb53810b92b0cacf71314fc6386d9569,965,file,Go,implementation,authoritative-source,PR117-M0342,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tlsfragment/conn.go,31b6c323cb564f4c6cae6bba5c37e8261c221f71b7a27cb0f97809890467d2ad,3346,file,Go,implementation,authoritative-source,PR117-M0343,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tlsfragment/conn_test.go,3e090e0ea9fb701eea04c3d2a10c72562d0ae986b8dd8dec17a920bc32955d94,1081,file,Go,test,authoritative-source,PR117-M0343,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tlsfragment/index.go,396267211a0bfac376bb626ccc04eb928b5a9a467fb8fad88dd7deb8edb851cb,3624,file,Go,implementation,authoritative-source,PR117-M0343,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tlsfragment/index_test.go,ba8304e13f08bfb5c69fd373456692cd5d29fc2b488b33bb6f4b99ddf2136cf5,3580,file,Go,test,authoritative-source,PR117-M0343,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tlsfragment/wait_darwin.go,e24936e0615c74f2b2926801c0b8bf6b609a4b77e93ba6a3b25b41af6d51322d,2257,file,Go,implementation,authoritative-source,PR117-M0343,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tlsfragment/wait_linux.go,385aa380603cc2630d6236fe7ba5e332310c1f78dfa3d71de7a931457a2c0293,790,file,Go,implementation,authoritative-source,PR117-M0343,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tlsfragment/wait_stub.go,5e5e0c250afae7b49a16a9ba50cfef757469ce0ca401b11efde9c3782a3cdbb6,311,file,Go,implementation,authoritative-source,PR117-M0343,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/tlsfragment/wait_windows.go,f0cd5a1d886bac49d32357a0df436be0f42860ec5651be88b30c7c8084f9da94,621,file,Go,implementation,authoritative-source,PR117-M0343,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/uot/router.go,7daaa523609b6e6aeb7477274bf5360b14299cd83462b900315780160254639d,3181,file,Go,implementation,authoritative-source,PR117-M0344,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,common/urltest/urltest.go,dcfd06afe19b2d1b9ce8378cbed2f43dfe1af984ef3d2271eb1c4d69c6e995e0,2908,file,Go,implementation,authoritative-source,PR117-M0345,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/certificate.go,0d22b2761a9476be6ee2bb313791bd6ab777840f22e25472a317af39b60e97e0,171,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/cgo.go,edc0204fdaeb2f786e36b9367389d6f718e363c53216f3fc873e83562321d40f,59,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/cgo_disabled.go,8e08ed6a4bebd6e998aa3c4f8cb98a4e859f2533f1e295d3cef1ca7406396dee,61,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/dhcp.go,20452326d7ab42fe31ee71d8535eedcce4d62a6cc1d8b61bb9134d9a31233389,99,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/dns.go,e311a0bbfe4c2364a00fc7b46061fde878ab9039ef078901e090baf94e877b6b,717,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/err.go,c554b10afe0782dc73dde3cb65824e5b4790d626b4f6f97adae5f0d97af6ffdd,216,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/hysteria2.go,ddda47733f3f213ef4e3d32363c60f8527e0f538c11f7684db08e714eba989f0,151,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/network.go,e96ee0e3a2eb017efcc1ff03f1b0918d31a34dabd153bf8edef5a28e651c4282,1198,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/os.go,c28c0385fbb5b7971ff6ec27ec503ba8e011756a1ec2cc026d599795274dd7d4,695,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/path.go,d8141692f2273fdbcd620b0269af9aebd8383227caeaf06de1d154643fd17545,884,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/path_unix.go,17624b61ad75651010dae4e324a110ccb5225a423e0cf740073b76d150b7701a,412,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/protocol.go,ca49ef2146c41377b858532050b5068cc5ef41c868c5f513fe5fecbb76f9a29a,470,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/proxy.go,71153fd9c1abd57e6eb798f1ecf121d1f4f91eacdcccdd841354afc745919395,1947,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/quic.go,acdefbeac9f95dec72218b44c2ecf1bd8b1b2900c68907a9ebe4c43c76a6c814,62,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/quic_stub.go,ab11a5ca2e3688eccc04e5ab1ab1a7c3905261b8fb347c808ee4c291f4cdc45c,64,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/rule.go,924a80787d1f5f981f87667e91576e25a0578e241b5ed5beaae67deb0a11f87c,956,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/speed.go,a1fd57c26d59e0a3701e08b0519fc015b103238b4d9a8545412731bad2359490,43,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/time.go,efdd9f0230b9a27df639d3ec79f8b45b07b80940770a760812d149aa4646d2ac,65,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/timeout.go,d3a8158cff94ffcf4b1240cfbc1183a8fd00e3972fcdbeff1373745127ad4a2f,1049,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/v2ray.go,fe8b620c3dddef1739b07ad5c8494a239dfb0f0ad9269a2c2f5950a060f1dd24,233,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/version.go,127973f39452f1160c1f43bd3a7c711f1b0578e834cab543e0bf003f1bedcffc,42,file,Go,implementation,authoritative-source,PR117-M0346,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/gengoos.go,f10a7783eaf8b7823cb3da86976521b5c37aa953866046f362b11ba08c35cee1,1760,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/goos.go,2ae0c5253a36ef37ff62337145277269fd007c7ff3f2f20e2d05ee642ecee23d,531,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_aix.go,b7e77f096818e4273d03bc4f33f55ec61fd25da5e79cb9d8f930d699b8b57575,430,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_android.go,ca0ec736328c544570ab3797631cb9ace086b0f13a103e85cd9d24e0c0a8462d,438,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_darwin.go,8846a7786895ee86c13093a7b2c2eb5d6a7e776392788127a45c48ed4ee4aeec,444,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_dragonfly.go,e14f38d51826857a99273cd122b9db1b564f97f75842e52b976fc6fc48e155f6,442,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_freebsd.go,54c603ac94e50b07c570d260b89a185070c43a86b61485600cfa6c1dcc87e8bd,438,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_hurd.go,9132e743b639f9f23101b9dc64d6b3a7ef9744ba9404f59e4e1c0ec22395c861,432,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_illumos.go,5136b64544f46cef2781cd96470342263d943ea7d09a79db9ffc58fcdd30ddd4,438,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_ios.go,2b35f2da723f6322475874af4753a5e76ded13ee9197f25922b4acc7064eeba7,430,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_js.go,91ec36e49c935656611564ead35c0825cb5a5f188b8346da888b3d6d7e5ff587,428,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_linux.go,a515a85786d5826ed439cce6951499f491faeb1a5928c49a7f26e94eb5cf0f73,446,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_netbsd.go,659b0e462a47b75bb381cbdf19e5cbeb33d624bfb9c71e170ac2dbc75fefa298,436,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_openbsd.go,caf8c13c866ce52732a55341d834ec1310e696e06bd718243b89a051b6455b7a,438,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_plan9.go,bc3ba307fcd940be8e45d2813547903baae529f7836d42179564c4b897d08f74,434,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_solaris.go,94cdde86be945418a7ea40bb1b698dda21edd44eee82d8516db7f59bb0184493,450,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_windows.go,6c4393ccdad1a5b6e6ec321a76b5918a69b55f2cc54b1baebd46292fbe5b9058,438,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,constant/goos/zgoos_zos.go,3c7573dfbdb0f03d13790d5b25786defb556bdc9ec8ca937271dcfcce775db39,430,file,Go,implementation,authoritative-source,PR117-M0347,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,daemon/deprecated.go,8da97209d1802afbf4e3375a75a450b5702813421c633e5aede11d7ea988b6e3,573,file,Go,implementation,authoritative-source,PR117-M0348,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,daemon/instance.go,41cf92bb8d981e57df43add60218bb7d89552c1c4f2ba25db7c6d1d183443869,3642,file,Go,implementation,authoritative-source,PR117-M0348,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,daemon/platform.go,436647b4dfe57e03cfa3c474ce03497f94bcea0c49990412aa1fad8dd7367578,222,file,Go,implementation,authoritative-source,PR117-M0348,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,daemon/started_service.go,13f15f87a9531d12014d5ec0076b70debc3ff5412f78d87cb460fd1d79e6ee41,24667,file,Go,implementation,authoritative-source,PR117-M0348,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,daemon/started_service.pb.go,137d0ef0e91c3ea11bf1f0368465295bb5dec2ba26457965e2e79a365c4761cb,63326,file,Go,implementation,authoritative-source,PR117-M0348,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,daemon/started_service.proto,eb85da6b5ca5c28088c643f8ac8391b78327f4b0e0aafaa3bfda8d41d41ded3d,4706,file,Protobuf,implementation,authoritative-source,PR117-M0348,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,daemon/started_service_grpc.pb.go,b64d942fb1e1ef2afb56de551fc2866dea7cba8f72434f31c79eb7c6e7fffe14,40116,file,Go,implementation,authoritative-source,PR117-M0348,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,dns/client.go,9fd4c795e4d35121cb02b9030f98825cb3fa6453e2732131df4cc497585af6be,19262,file,Go,implementation,authoritative-source,PR117-M0349,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,dns/client_log.go,55a613a3829a4ee8cf5e351ad2eb7631b2ce6b881a02e920043bc99d0f2b296c,2211,file,Go,implementation,authoritative-source,PR117-M0349,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,dns/client_truncate.go,3bfec9eb18276b83eaa69329b6f05a0744b84f9c84b66d27a998fdaf82b0fb4a,720,file,Go,implementation,authoritative-source,PR117-M0349,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,dns/extension_edns0_subnet.go,349317872987d861b81c61d566d1604b9c554a82a54e0d7d16c687d5265a4e21,1382,file,Go,implementation,authoritative-source,PR117-M0349,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,dns/rcode.go,683e863f5167ec2e778af926f7f580255a3e743c8f3e6f5460ce0e31fc8c48ae,362,file,Go,implementation,authoritative-source,PR117-M0349,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,dns/router.go,582b4f29b794a7ba653806465e86fecc1b96a2a633cf1f5fb75b0d300add86da,14227,file,Go,implementation,authoritative-source,PR117-M0349,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,dns/transport_adapter.go,58e1468f5c8de8ce499c929e19d4883bbe6782d7f07ff02edb77810ee3e26bfc,2294,file,Go,implementation,authoritative-source,PR117-M0349,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,dns/transport_dialer.go,a2c192054ac0f3b6f51dc022af951c4a05bcf75bda44ca369a9cbe8e474e79a3,3411,file,Go,implementation,authoritative-source,PR117-M0349,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20b,sing-box-dev-next,dns/transport_manager.go,3b3455cbdac63d90504631866b87df4856ed14717e749190dd3f86fdfc43dd55,9093,file,Go,implementation,authoritative-source,PR117-M0349,new-wave recursive accountability; fine semantic links added separately where applicable
