wave,donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/acme_server_policy-deny.caddyfiletest,4261f49eee22034ac883d4f276cb2d4e2c865972d83bdeba56764d12d0982a22,995,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/acme_server_sign_with_root.caddyfiletest,c3a2bee75e87de092ac38c4c9f21e17191463993c8aef65a5b80ff9f7b7cb7c8,1017,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/ambiguous_site_definition.caddyfiletest,0a943eb8b96fe0f85e28a27a2db25b15716a99ce24ee9f5e64b843230a5a722f,258,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/ambiguous_site_definition_duplicate_key.caddyfiletest,262653947be26fb1a71f13c2aad6c3d8f88336749d6ffb228862a661fea335d0,94,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/auto_https_disable_redirects.caddyfiletest,6d5b0429a302a3fef256290a5c2bb0973967b6c109a9e941c8d74cc9b57f484c,398,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/auto_https_ignore_loaded_certs.caddyfiletest,e5b07d0f9c482bf0310c92ff6e396da12e4ee1cddc95732ac90a5f05692193d2,409,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/auto_https_off.caddyfiletest,ad3f6c5c40af86437842664c0508d11cbd43c11d675a4817de4227ec02200dd5,425,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/bind_fd_fdgram_h123.caddyfiletest,3103655bcdb1680f1c438629478ea40fb4b83cfa692257d9b27648e9f4339783,2110,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/bind_ipv6.caddyfiletest,aac8ede87ebf59b9c7f8fc7eb177e3163d05f106711d99029b0510159a356ade,330,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/directive_as_site_address.caddyfiletest,b376cfa7db2f942ccec9c9ff8a7efbbeb81f5b49f47e54997c9751a38ad7dd2a,160,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/duplicate_listener_address_global.caddyfiletest,4c25be9b5d5c75aa14354178bf1a84c8ee653f39ff05c54dff24f4add0debcb2,177,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/duplicate_named_route_challenge.caddyfiletest,da487b51afa81812310f787e457ae3525f8874545711a3081277daecd5d460a9,180,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/enable_tls_for_catch_all_site.caddyfiletest,9df65cb217da026446ecb347238e00b7ad67ececef46f867be0d45e1ce5b236f,394,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/encode_options.caddyfiletest,f4c2f46c14458da327e05a0ad2e3bba1178a47e0f976b89813e6ac5d43c0a328,1866,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/error_example.caddyfiletest,aa9c664030bbe87f28f4bec8431fa3571c8a42593081c1b03249eb19313eab1e,2642,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/error_multi_site_blocks.caddyfiletest,c008fd37c212d05856e39bdd677dff3fe4dd3c10b743c39d96d810a7f118ed5c,5596,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/error_range_codes.caddyfiletest,0fab3b7962201e099010574a554782e97ec65ec4ef902223d2f0d25cb60b0132,2302,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/error_range_simple_codes.caddyfiletest,f8573931b1a0065bd53b5a0e31db89c3c528a5e788b910f2f0583881c661cb9f,3450,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/error_simple_codes.caddyfiletest,756f2bc67b83cde49ae0aa9c833a1a142770e56f74233f0b001100dae803f5af,2228,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/error_sort.caddyfiletest,e93753e4cf402a1a48602ae8b0e2018cd9eb13c8cb3a5f54c0b3db3e2ba9d93d,3184,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/error_subhandlers.caddyfiletest,f3c3895791d19c7ec0a8324abab246e97ea22847eccb5b4484987cb547580ee2,5493,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/expression_quotes.caddyfiletest,15e6550cc8053aad3b218b43b443f49545b378d329f55fe6288274949ba21078,3084,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/file_server_disable_canonical_uris.caddyfiletest,c0a7f9fb7e56fc51a778d176047659631b554c4f20f7380247f4583a2a4e547c,379,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/file_server_etag_file_extensions.caddyfiletest,65c76cd2340cab2535c77c54ba329734f3c1ac3efd2d87cf1adc94181d3aabc9,536,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/file_server_file_limit.caddyfiletest,5c4c8cf27d99bb7d910a90c00076e7c9259c605aa31292f83f13ff9f36a77267,413,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/file_server_hide_repeated.caddyfiletest,7e0d9b85bd62bc4625ab1a8d2f2c89e446e3cd44ed3bcac779b035ca7f2df463,434,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/file_server_pass_thru.caddyfiletest,da36a3d92ab28ad69e05d3b8f0811394cd6605e97fcec0988aff08b83c7449d2,360,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/file_server_precompressed.caddyfiletest,6becf268da928981b8e085062dacccf4c0c8f3ed1bf0f4bd3d113a9babd1a78b,891,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/file_server_sort.caddyfiletest,55493ad63e26249dd5033d35f60a172140b6c538df81a8ef0ef4f41339cab871,452,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/file_server_status.caddyfiletest,d57a48576f5ea0b9ef58117c6ca528dcd738a41740b01f84801d59544f7755d0,1903,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/forward_auth_authelia.caddyfiletest,a5d15e0b9b70fd50692a748ddff83b27078b7e1251251cff775c93a4527ff358,6083,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/forward_auth_copy_headers_strip.caddyfiletest,a1df3a6292cc9798f64bb54c56842fd812a708174db1d36f9a344a61ec4418ea,2898,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/forward_auth_duplicate_uri.caddyfiletest,66a9493cbba4005fe9e5b435dfb7cd1c73603455a282def60435518bdcf1c4f0,205,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/forward_auth_rename_headers.caddyfiletest,a1ed89e91426a4dd811b61f8ce35d454bae67e0750c0c52cdd5a156974074a7c,5415,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options.caddyfiletest,e2b8af51c879d24495c257c39545e4973115e640399eea9ab4d0305233ad2eda,1248,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_acme.caddyfiletest,75b61eaef639115308149e1e83ea1737abf890fb5e3c6a8eeff3ce8e8e5c238b,1765,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_admin.caddyfiletest,390d2a479e1b553d2e95ec03fd9684053374f83b7032dec8eec61b8ee86fabca,1117,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_admin_with_persist_config_off.caddyfiletest,9454c2fa11ae55c6adfc2d796250f8ac62bb43659e12f035320caf60981d625d,450,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_debug_with_access_log.caddyfiletest,9c211a527b701a95ee8b21858618e0dc62aac70ba1a1a1ada4a1e7ddbfcefaf3,500,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_default_bind.caddyfiletest,7c16beb319129ac076595ad36dc854511c23d0bb05c4274df1c3c9be95303744,669,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_log_and_site.caddyfiletest,a12199de648622b7386a47ba7cf8da188490820d4139fb5b61642175d4167d75,1082,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_log_basic.caddyfiletest,f5c868abd51d56f24870ea99a5e93272096b22391144c950d30d68dfce61ab9f,177,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_log_custom.caddyfiletest,152a4a11deba976bda38b7deed94c1dd26f40c43301549c1824e90db3db097e6,460,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_log_multi.caddyfiletest,d4c7f6bfe70580ef023400ac733dea221773462cacb8908b377ddf7f4b7aeac5,278,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_log_sampling.caddyfiletest,fae62d5b6017549d79c763548790719ed5c60f281cf04a807f2f1a49cbe77081,238,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_persist_config.caddyfiletest,296bf7f5c76154217fa28133b0366b6a78002950c0ba23a26f1ee1dae9b90a18,213,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_preferred_chains.caddyfiletest,0a125419824430f5bc5ff2c4c19750c47e86706b9a4104d674bb3d790a4a66fe,549,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_resolvers.caddyfiletest,b387590b0849dcbf4002bc68ba9e54d569cfb2d59b76a3005ae895107746bb4f,1080,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_resolvers_http_challenge.caddyfiletest,65b17cfbec89064caa9a18721f136e3e1ff4da48ec4c2446359865a2281a75a0,410,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_resolvers_local_dns_inherit.caddyfiletest,28220eabdc89ac6f456d32caf9c8a128e8b6643460adb68fbb870ccd2b1cf1e5,929,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_resolvers_local_override.caddyfiletest,0b07d9591449e15d41336c7a2caa403c806ad303895838c831ed223c43bff389,1404,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_resolvers_mixed.caddyfiletest,42b2bfdf7ca8e26d0f3a57550f12898b8b7f5dcf2e5ad18eea2906925bdb68f6,1624,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_options_skip_install_trust.caddyfiletest,f1d1689e6dd1079c21d9302fb61f2533428b94f850fdf91d05aad024b4ecc3aa,2751,file,n/a,operational,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_server_options_multi.caddyfiletest,0194565c89433a557d290d15eb0826d5ee079b24008fec33c8d836cf5442baf8,964,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/global_server_options_single.caddyfiletest,ad355fba054dcc380eb8bd29b312079593545ec0eefbcf6ef993dbd8fdc1c206,1718,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/handle_nested_in_route.caddyfiletest,c8ea550a692fe1920ceb572d3cf4dedb6817fb34bddb62e1156dcc1567e6de6b,1263,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/handle_path.caddyfiletest,23a68d7dc235f265d3464c62186aa515234d06d21bf0841910479618dce24ee8,751,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/handle_path_sorting.caddyfiletest,c76db7b594d45fb09affff62be70f4f590864c92f8b74268c00873651246611b,1580,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/header.caddyfiletest,147ae087f2fef6c4ea59bbdf95f4744eee7466d2055dade2996f213a1365d469,3282,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/header_placeholder_search.caddyfiletest,27c673fc045780abc012b07447683801e23b7f00e9d5040c08215677a6dde0e7,1268,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/heredoc.caddyfiletest,9e0c15f9d2d91de8d886c3f53229e3711806b2c90c0d8c0e8c02b654e3e84874,844,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/heredoc_extra_indentation.caddyfiletest,771b071e42e948c4469ab7c49afb9dd6ffcfdb165e47d58ff451661003a3ebe5,519,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/heredoc_incomplete.caddyfiletest,5def871b0c4d9ea481d93423b7dab3114b9ccde7833ac08ce979c399ec6af5dc,207,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/heredoc_invalid_marker.caddyfiletest,8ad35bbed7710bf930e3254c84042701cc50d756d7f098147e7a97558926e312,169,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/heredoc_mismatched_whitespace.caddyfiletest,d367c383e5b0276104709e2b38ba9e619ebf5798622ea50f9f053f2f39652c74,182,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/heredoc_missing_marker.caddyfiletest,136a7a031ed108948f4aa5d8447ffce3680e14e29790b930283ef5d0185bc72b,218,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/heredoc_too_many_angle_brackets.caddyfiletest,11e47aeb4625f9190a2a70b026add64d2f41403413b72234ed9c5f3dad429679,132,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/http_only_hostnames.caddyfiletest,57fef368f13df937311cff048f01f4ce64fcd1c470a81994076d65e579e184b9,648,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/http_only_on_any_address.caddyfiletest,121fcb3e847ca94359f33f8a865b7d59d858ada8cfd92fc436e29f270f0683eb,482,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/http_only_on_domain.caddyfiletest,25bb6cb99bd9621719007746505b532ad75a66b909ba7c6084596a54d07bacf7,828,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/http_only_on_hostless_block.caddyfiletest,011ff9e5d5ca7410f953f50ce27a1cf16d173260ccc04b38faf15f1346617d60,329,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/http_only_on_localhost.caddyfiletest,c60678f6e969a5327785fa216e3c9f6d98389d64438f82b2b9c4ebbf660af20c,808,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/http_only_on_non_standard_port.caddyfiletest,3e3935f38221a689b75d4ff127ac61c2c8d6531f0c138eac2c760bf9ad9dd3a2,916,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/http_valid_directive_like_site_address.caddyfiletest,01b9ac8573bd67949a3e8b01175732c3c2b16c812890d79c74439853eb1572d2,620,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/https_on_domain.caddyfiletest,be776f5066b5bd07b1150a0c222f14235987ed540232a19dbd330c2c4063601e,822,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/import_args_file.caddyfiletest,7a3cb4cd021e56283758d9d877c2df51a5b6fe2af9762cc37831dd0962dfeaa7,832,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/import_args_snippet.caddyfiletest,bee66bfdc8389dee25233b19c20036d351ff629d66b1c6b468b0cbf9c1290231,1249,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/import_args_snippet_env_placeholder.caddyfiletest,b492e1b4537c14ac4bdd8093085ccabaa14d4c648c44069278854f98faa58c42,328,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/import_block_anonymous.caddyfiletest,a1b0b78bc2318d64294f7131dfebf92966011d39109cf8c3839400760c39acb0,232,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/import_block_snippet.caddyfiletest,1c75ab631b5b175b52c2d1bfe7f966fd31024bff505bc0386f2259d9a4d5c62f,755,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/import_block_snippet_args.caddyfiletest,85f9f5e167735dbaa1b5f4434fa706d6feabeeba47e79c5b86d24c9163da52bf,748,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/import_block_snippet_invalid_subdirective.caddyfiletest,d55edcc545d9bd1665e4287efd65eba47406c56c9376a2eb6675bf805be909bb,246,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/import_block_snippet_non_replaced_block.caddyfiletest,d71be238758b8e972efafce31c8dbe528e31c4274841a16fcfd8e1c22204e0cd,792,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/import_block_snippet_non_replaced_block_from_separate_file.caddyfiletest,bb608e6a9b66433d964f8b434d422a4d73bb817376bdb747489f65ae38675b33,783,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/import_block_snippet_non_replaced_key_block.caddyfiletest,41bce38346f9a9189147aa9cc159c48c6dc266be26c0a8a35b396d1d39995345,806,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/import_block_with_site_block.caddyfiletest,4330262ab2040de3acd77eb64d8e3833bbc3ecb6e9393e7a6adc098124024a0d,1000,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/import_blocks_snippet.caddyfiletest,a04fe6e3801d9c5560772e3bc788fd4700287f780b7db2eb9370e58bce9cfde9,1024,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/import_blocks_snippet_nested.caddyfiletest,f7e543f9acb9ed5f6f12aec507e8e9538ec447709a81f5c8432d070d1f337bd6,1094,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/import_cycle.caddyfiletest,05fd6549d03a2910ba74db03935fd9cc6fe8e2f86b502b489276c889adbe5d4d,162,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/intercept_response.caddyfiletest,7196c7c9583ee635d24ed05f0ce58654ffad62fc8d01f8b38121e26c38a62187,4745,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/invoke_named_routes.caddyfiletest,e9ee50cf57a14d6b49872093232f3267b38188df7e4eb8a11676ea925cf50779,2221,file,n/a,implementation,authoritative-source,FP-M0187,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/invoke_undefined_named_route.caddyfiletest,c315483a39fb698bba64d2129508471195d63f1f652b62015460a993c04a2b8d,93,file,n/a,implementation,authoritative-source,FP-M0188,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/log_add.caddyfiletest,c962cc97ae5e7f2aa4f13d153b58b60ed17ee0b9993d0fabc75be06700090974,1069,file,n/a,implementation,authoritative-source,FP-M0188,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
ultimate-63,caddy-master,caddytest/integration/caddyfile_adapt/log_append_encoder.caddyfiletest,bb01517f5845c117e124cd6bbe7010b7f8d272283453599534e616100262b23e,777,file,n/a,implementation,authoritative-source,FP-M0188,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
