wave,donor,directory,direct_files,direct_dirs
post-refactor-20c,freenet-core-main,crates/release-agent/tests,1,0
post-refactor-20c,freenet-core-main,crates/replay-harness,2,2
post-refactor-20c,freenet-core-main,crates/replay-harness/src,7,2
post-refactor-20c,freenet-core-main,crates/replay-harness/src/controllers,3,0
post-refactor-20c,freenet-core-main,crates/replay-harness/src/scenarios,10,0
post-refactor-20c,freenet-core-main,crates/replay-harness/tests,1,0
post-refactor-20c,freenet-core-main,crates/topology-sim,1,1
post-refactor-20c,freenet-core-main,crates/topology-sim/src,4,0
post-refactor-20c,freenet-core-main,crates/website-contract,2,1
post-refactor-20c,freenet-core-main,crates/website-contract/src,1,0
post-refactor-20c,freenet-core-main,docker,0,3
post-refactor-20c,freenet-core-main,docker/freenet-gateway,4,0
post-refactor-20c,freenet-core-main,docker/freenet-node,3,0
post-refactor-20c,freenet-core-main,docker/test-runner,3,0
post-refactor-20c,freenet-core-main,docs,5,3
post-refactor-20c,freenet-core-main,docs/architecture,1,5
post-refactor-20c,freenet-core-main,docs/architecture/contracts,1,0
post-refactor-20c,freenet-core-main,docs/architecture/operations,1,0
post-refactor-20c,freenet-core-main,docs/architecture/ring,1,0
post-refactor-20c,freenet-core-main,docs/architecture/testing,3,0
post-refactor-20c,freenet-core-main,docs/architecture/transport,4,3
post-refactor-20c,freenet-core-main,docs/architecture/transport/benchmarking,10,0
post-refactor-20c,freenet-core-main,docs/architecture/transport/configuration,1,0
post-refactor-20c,freenet-core-main,docs/architecture/transport/design,2,0
post-refactor-20c,freenet-core-main,docs/debugging,1,0
post-refactor-20c,freenet-core-main,docs/design,1,0
post-refactor-20c,freenet-core-main,schemas,0,1
post-refactor-20c,freenet-core-main,schemas/flatbuffers,3,0
post-refactor-20c,freenet-core-main,scripts,31,2
post-refactor-20c,freenet-core-main,scripts/release-agent,14,0
post-refactor-20c,freenet-core-main,scripts/systemd,2,0
post-refactor-20c,freenet-core-main,tests,2,14
post-refactor-20c,freenet-core-main,tests/test-app-1,7,4
post-refactor-20c,freenet-core-main,tests/test-app-1/container,1,1
post-refactor-20c,freenet-core-main,tests/test-app-1/container/src,1,0
post-refactor-20c,freenet-core-main,tests/test-app-1/deps,3,1
post-refactor-20c,freenet-core-main,tests/test-app-1/deps/src,1,0
post-refactor-20c,freenet-core-main,tests/test-app-1/dist,1,0
post-refactor-20c,freenet-core-main,tests/test-app-1/src,1,1
post-refactor-20c,freenet-core-main,tests/test-app-1/src/scss,1,0
post-refactor-20c,freenet-core-main,tests/test-contract-1,4,1
post-refactor-20c,freenet-core-main,tests/test-contract-1/src,1,0
post-refactor-20c,freenet-core-main,tests/test-contract-2,4,1
post-refactor-20c,freenet-core-main,tests/test-contract-2/src,1,0
post-refactor-20c,freenet-core-main,tests/test-contract-integration,4,1
post-refactor-20c,freenet-core-main,tests/test-contract-integration/src,1,0
post-refactor-20c,freenet-core-main,tests/test-contract-metering,4,1
post-refactor-20c,freenet-core-main,tests/test-contract-metering/src,1,0
post-refactor-20c,freenet-core-main,tests/test-contract-mock-aligned,1,1
post-refactor-20c,freenet-core-main,tests/test-contract-mock-aligned/src,1,0
post-refactor-20c,freenet-core-main,tests/test-contract-update-nochange,1,1
post-refactor-20c,freenet-core-main,tests/test-contract-update-nochange/src,1,0
post-refactor-20c,freenet-core-main,tests/test-delegate-2,2,1
post-refactor-20c,freenet-core-main,tests/test-delegate-2/src,1,0
post-refactor-20c,freenet-core-main,tests/test-delegate-attested,2,1
post-refactor-20c,freenet-core-main,tests/test-delegate-attested/src,1,0
post-refactor-20c,freenet-core-main,tests/test-delegate-capabilities,2,1
post-refactor-20c,freenet-core-main,tests/test-delegate-capabilities/src,1,0
post-refactor-20c,freenet-core-main,tests/test-delegate-creation,2,1
post-refactor-20c,freenet-core-main,tests/test-delegate-creation/src,1,0
post-refactor-20c,freenet-core-main,tests/test-delegate-integration,3,1
post-refactor-20c,freenet-core-main,tests/test-delegate-integration/src,1,0
post-refactor-20c,freenet-core-main,tests/test-delegate-messaging,2,1
post-refactor-20c,freenet-core-main,tests/test-delegate-messaging/src,1,0
post-refactor-20c,freenet-core-main,tests/test-delegate-v2-contracts,2,1
post-refactor-20c,freenet-core-main,tests/test-delegate-v2-contracts/src,1,0
post-refactor-20c,freenet-git-main,.,6,3
post-refactor-20c,freenet-git-main,.github,0,1
post-refactor-20c,freenet-git-main,.github/workflows,4,0
post-refactor-20c,freenet-git-main,crates,0,6
post-refactor-20c,freenet-git-main,crates/encoding,1,1
post-refactor-20c,freenet-git-main,crates/encoding/src,3,0
post-refactor-20c,freenet-git-main,crates/freenet-git,4,3
post-refactor-20c,freenet-git-main,crates/freenet-git/contracts,2,0
post-refactor-20c,freenet-git-main,crates/freenet-git/src,9,1
post-refactor-20c,freenet-git-main,crates/freenet-git/src/bin,1,0
post-refactor-20c,freenet-git-main,crates/freenet-git/tests,1,0
post-refactor-20c,freenet-git-main,crates/identity,1,2
post-refactor-20c,freenet-git-main,crates/identity/src,1,0
post-refactor-20c,freenet-git-main,crates/identity/tests,1,1
post-refactor-20c,freenet-git-main,crates/identity/tests/fixtures,2,0
post-refactor-20c,freenet-git-main,crates/pack-contract,1,1
post-refactor-20c,freenet-git-main,crates/pack-contract/src,1,0
post-refactor-20c,freenet-git-main,crates/repo-contract,1,2
post-refactor-20c,freenet-git-main,crates/repo-contract/src,1,0
post-refactor-20c,freenet-git-main,crates/repo-contract/tests,1,0
post-refactor-20c,freenet-git-main,crates/types,1,2
post-refactor-20c,freenet-git-main,crates/types/src,3,0
post-refactor-20c,freenet-git-main,crates/types/tests,1,0
post-refactor-20c,freenet-git-main,docs,1,0
post-refactor-20c,freenet-telemetry-dashboard-main,.,14,2
post-refactor-20c,freenet-telemetry-dashboard-main,css,10,0
post-refactor-20c,freenet-telemetry-dashboard-main,js,12,0
post-refactor-20c,fsociety-master,.,13,2
post-refactor-20c,fsociety-master,docs,2,3
post-refactor-20c,fsociety-master,docs/css,1,0
post-refactor-20c,fsociety-master,docs/favicon,26,0
post-refactor-20c,fsociety-master,docs/fonts,1,0
post-refactor-20c,fsociety-master,snap,1,0
post-refactor-20c,fteproxy-master,.,8,3
post-refactor-20c,fteproxy-master,.github,0,1
post-refactor-20c,fteproxy-master,.github/workflows,2,0
post-refactor-20c,fteproxy-master,examples,1,6
post-refactor-20c,fteproxy-master,examples/basic,3,0
post-refactor-20c,fteproxy-master,examples/chat,3,0
post-refactor-20c,fteproxy-master,examples/formats,4,0
post-refactor-20c,fteproxy-master,examples/integration,4,0
post-refactor-20c,fteproxy-master,examples/netcat,2,0
post-refactor-20c,fteproxy-master,examples/programmatic,7,0
post-refactor-20c,fteproxy-master,fteproxy,9,2
post-refactor-20c,fteproxy-master,fteproxy/defs,3,0
post-refactor-20c,fteproxy-master,fteproxy/tests,8,0
post-refactor-20c,fwlite-master,.,4,1
post-refactor-20c,fwlite-master,conf,2,0
post-refactor-20c,go-tun2socks-master,.,4,1
post-refactor-20c,go-tun2socks-master,core,24,1
post-refactor-20c,go-tun2socks-master,core/c,0,3
post-refactor-20c,go-tun2socks-master,core/c/core,20,2
post-refactor-20c,go-tun2socks-master,core/c/core/ipv4,8,0
post-refactor-20c,go-tun2socks-master,core/c/core/ipv6,9,0
post-refactor-20c,go-tun2socks-master,core/c/custom,2,1
post-refactor-20c,go-tun2socks-master,core/c/custom/arch,7,0
post-refactor-20c,go-tun2socks-master,core/c/include,0,4
post-refactor-20c,go-tun2socks-master,core/c/include/compat,0,2
post-refactor-20c,go-tun2socks-master,core/c/include/compat/posix,1,3
post-refactor-20c,go-tun2socks-master,core/c/include/compat/posix/arpa,1,0
post-refactor-20c,go-tun2socks-master,core/c/include/compat/posix/net,1,0
post-refactor-20c,go-tun2socks-master,core/c/include/compat/posix/sys,1,0
post-refactor-20c,go-tun2socks-master,core/c/include/compat/stdc,1,0
post-refactor-20c,go-tun2socks-master,core/c/include/lwip,53,3
post-refactor-20c,go-tun2socks-master,core/c/include/lwip/apps,32,0
post-refactor-20c,go-tun2socks-master,core/c/include/lwip/priv,10,0
post-refactor-20c,go-tun2socks-master,core/c/include/lwip/prot,18,0
post-refactor-20c,go-tun2socks-master,core/c/include/netif,11,1
post-refactor-20c,go-tun2socks-master,core/c/include/netif/ppp,24,1
post-refactor-20c,go-tun2socks-master,core/c/include/netif/ppp/polarssl,5,0
post-refactor-20c,go-tun2socks-master,core/c/include/posix,2,1
post-refactor-20c,go-tun2socks-master,core/c/include/posix/sys,1,0
post-refactor-20c,gost-master,.,78,5
post-refactor-20c,gost-master,.config,8,0
post-refactor-20c,gost-master,.github,0,1
post-refactor-20c,gost-master,.github/workflows,2,0
post-refactor-20c,gost-master,cmd,0,1
post-refactor-20c,gost-master,cmd/gost,4,1
post-refactor-20c,gost-master,cmd/gost/.ssl,7,0
post-refactor-20c,gost-master,examples,0,6
post-refactor-20c,gost-master,examples/bench,2,0
post-refactor-20c,gost-master,examples/forward,0,3
post-refactor-20c,gost-master,examples/forward/direct,2,0
post-refactor-20c,gost-master,examples/forward/remote,2,0
post-refactor-20c,gost-master,examples/forward/udp,4,0
post-refactor-20c,gost-master,examples/http2,1,0
post-refactor-20c,gost-master,examples/quic,2,0
post-refactor-20c,gost-master,examples/ssh,2,0
post-refactor-20c,gost-master,examples/ssu,1,0
post-refactor-20c,gost-master,snap,1,0
post-refactor-20c,grasshopper-main,.,11,4
post-refactor-20c,grasshopper-main,.github,0,1
post-refactor-20c,grasshopper-main,.github/workflows,1,0
post-refactor-20c,grasshopper-main,cmd,0,1
post-refactor-20c,grasshopper-main,cmd/grasshopper,1,1
post-refactor-20c,grasshopper-main,cmd/grasshopper/cmd,3,0
post-refactor-20c,grasshopper-main,dist,3,0
post-refactor-20c,grasshopper-main,vendor,1,4
post-refactor-20c,grasshopper-main,vendor/github.com,0,13
post-refactor-20c,grasshopper-main,vendor/github.com/fsnotify,0,1
post-refactor-20c,grasshopper-main,vendor/github.com/fsnotify/fsnotify,18,0
post-refactor-20c,grasshopper-main,vendor/github.com/hashicorp,0,1
post-refactor-20c,grasshopper-main,vendor/github.com/hashicorp/hcl,10,2
post-refactor-20c,grasshopper-main,vendor/github.com/hashicorp/hcl/hcl,0,6
post-refactor-20c,grasshopper-main,vendor/github.com/hashicorp/hcl/hcl/ast,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/hashicorp/hcl/hcl/parser,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/hashicorp/hcl/hcl/printer,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/hashicorp/hcl/hcl/scanner,1,0
post-refactor-20c,grasshopper-main,vendor/github.com/hashicorp/hcl/hcl/strconv,1,0
post-refactor-20c,grasshopper-main,vendor/github.com/hashicorp/hcl/hcl/token,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/hashicorp/hcl/json,0,3
post-refactor-20c,grasshopper-main,vendor/github.com/hashicorp/hcl/json/parser,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/hashicorp/hcl/json/scanner,1,0
post-refactor-20c,grasshopper-main,vendor/github.com/hashicorp/hcl/json/token,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/inconshreveable,0,1
post-refactor-20c,grasshopper-main,vendor/github.com/inconshreveable/mousetrap,4,0
post-refactor-20c,grasshopper-main,vendor/github.com/magiconair,0,1
post-refactor-20c,grasshopper-main,vendor/github.com/magiconair/properties,12,0
post-refactor-20c,grasshopper-main,vendor/github.com/mitchellh,0,1
post-refactor-20c,grasshopper-main,vendor/github.com/mitchellh/mapstructure,6,0
post-refactor-20c,grasshopper-main,vendor/github.com/pelletier,0,1
post-refactor-20c,grasshopper-main,vendor/github.com/pelletier/go-toml,0,1
post-refactor-20c,grasshopper-main,vendor/github.com/pelletier/go-toml/v2,20,2
post-refactor-20c,grasshopper-main,vendor/github.com/pelletier/go-toml/v2/internal,0,3
post-refactor-20c,grasshopper-main,vendor/github.com/pelletier/go-toml/v2/internal/characters,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/pelletier/go-toml/v2/internal/danger,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/pelletier/go-toml/v2/internal/tracker,3,0
post-refactor-20c,grasshopper-main,vendor/github.com/pelletier/go-toml/v2/unstable,7,0
post-refactor-20c,grasshopper-main,vendor/github.com/pkg,0,1
post-refactor-20c,grasshopper-main,vendor/github.com/pkg/errors,9,0
post-refactor-20c,grasshopper-main,vendor/github.com/sagikazarmark,0,2
post-refactor-20c,grasshopper-main,vendor/github.com/sagikazarmark/locafero,12,0
post-refactor-20c,grasshopper-main,vendor/github.com/sagikazarmark/slog-shim,23,0
post-refactor-20c,grasshopper-main,vendor/github.com/sourcegraph,0,1
post-refactor-20c,grasshopper-main,vendor/github.com/sourcegraph/conc,4,3
post-refactor-20c,grasshopper-main,vendor/github.com/sourcegraph/conc/internal,0,1
post-refactor-20c,grasshopper-main,vendor/github.com/sourcegraph/conc/internal/multierror,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/sourcegraph/conc/iter,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/sourcegraph/conc/panics,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/spf13,0,5
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/afero,23,2
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/afero/internal,0,1
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/afero/internal/common,1,0
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/afero/mem,3,0
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/cast,7,0
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/cobra,23,0
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/pflag,40,0
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/viper,18,1
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/viper/internal,0,2
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/viper/internal/encoding,3,7
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/viper/internal/encoding/dotenv,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/viper/internal/encoding/hcl,1,0
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/viper/internal/encoding/ini,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/viper/internal/encoding/javaproperties,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/viper/internal/encoding/json,1,0
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/viper/internal/encoding/toml,1,0
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/viper/internal/encoding/yaml,1,0
post-refactor-20c,grasshopper-main,vendor/github.com/spf13/viper/internal/features,2,0
post-refactor-20c,grasshopper-main,vendor/github.com/subosito,0,1
post-refactor-20c,grasshopper-main,vendor/github.com/subosito/gotenv,7,0
post-refactor-20c,grasshopper-main,vendor/github.com/tjfoc,0,1
post-refactor-20c,grasshopper-main,vendor/github.com/tjfoc/gmsm,1,1
post-refactor-20c,grasshopper-main,vendor/github.com/tjfoc/gmsm/sm4,3,0
post-refactor-20c,grasshopper-main,vendor/github.com/xtaci,0,2
post-refactor-20c,grasshopper-main,vendor/github.com/xtaci/gaio,17,0
post-refactor-20c,grasshopper-main,vendor/github.com/xtaci/qpp,6,0
post-refactor-20c,grasshopper-main,vendor/go.uber.org,0,2
post-refactor-20c,grasshopper-main,vendor/go.uber.org/atomic,28,0
post-refactor-20c,grasshopper-main,vendor/go.uber.org/multierr,8,0
post-refactor-20c,grasshopper-main,vendor/golang.org,0,1
post-refactor-20c,grasshopper-main,vendor/golang.org/x,0,4
post-refactor-20c,grasshopper-main,vendor/golang.org/x/crypto,2,8
post-refactor-20c,grasshopper-main,vendor/golang.org/x/crypto/blowfish,3,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/crypto/cast5,1,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/crypto/internal,0,1
post-refactor-20c,grasshopper-main,vendor/golang.org/x/crypto/internal/alias,2,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/crypto/pbkdf2,1,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/crypto/salsa20,1,1
post-refactor-20c,grasshopper-main,vendor/golang.org/x/crypto/salsa20/salsa,6,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/crypto/tea,1,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/crypto/twofish,1,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/crypto/xtea,2,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/exp,2,3
post-refactor-20c,grasshopper-main,vendor/golang.org/x/exp/constraints,1,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/exp/slices,5,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/exp/slog,12,1
post-refactor-20c,grasshopper-main,vendor/golang.org/x/exp/slog/internal,1,1
post-refactor-20c,grasshopper-main,vendor/golang.org/x/exp/slog/internal/buffer,1,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/sys,2,2
post-refactor-20c,grasshopper-main,vendor/golang.org/x/sys/unix,319,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/sys/windows,25,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/text,2,5
post-refactor-20c,grasshopper-main,vendor/golang.org/x/text/encoding,1,2
post-refactor-20c,grasshopper-main,vendor/golang.org/x/text/encoding/internal,1,1
post-refactor-20c,grasshopper-main,vendor/golang.org/x/text/encoding/internal/identifier,2,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/text/encoding/unicode,2,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/text/internal,0,1
post-refactor-20c,grasshopper-main,vendor/golang.org/x/text/internal/utf8internal,1,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/text/runes,2,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/text/transform,1,0
post-refactor-20c,grasshopper-main,vendor/golang.org/x/text/unicode,0,1
post-refactor-20c,grasshopper-main,vendor/golang.org/x/text/unicode/norm,14,0
post-refactor-20c,grasshopper-main,vendor/gopkg.in,0,2
post-refactor-20c,grasshopper-main,vendor/gopkg.in/ini.v1,17,0
post-refactor-20c,grasshopper-main,vendor/gopkg.in/yaml.v3,16,0
post-refactor-20c,hawk-proxy-main,.,9,1
post-refactor-20c,hawk-proxy-main,inc,1,0
post-refactor-20c,hping-master,.,86,4
post-refactor-20c,hping-master,RFCs,15,0
post-refactor-20c,hping-master,docs,11,1
post-refactor-20c,hping-master,docs/french,10,0
post-refactor-20c,hping-master,img,4,0
post-refactor-20c,hping-master,lib,15,1
post-refactor-20c,hping-master,lib/regtest,1,0
post-refactor-20c,httun-main,.,13,12
post-refactor-20c,httun-main,.cargo,1,0
post-refactor-20c,httun-main,.github,0,1
post-refactor-20c,httun-main,.github/workflows,1,0
post-refactor-20c,httun-main,doc,8,0
post-refactor-20c,httun-main,httun-client,2,1
post-refactor-20c,httun-main,httun-client/src,7,1
post-refactor-20c,httun-main,httun-client/src/mode,4,0
post-refactor-20c,httun-main,httun-conf,1,1
post-refactor-20c,httun-main,httun-conf/src,1,0
post-refactor-20c,httun-main,httun-fcgi,3,1
post-refactor-20c,httun-main,httun-fcgi/src,5,0
post-refactor-20c,httun-main,httun-protocol,1,1
post-refactor-20c,httun-main,httun-protocol/src,7,0
post-refactor-20c,httun-main,httun-server,8,1
post-refactor-20c,httun-main,httun-server/src,11,0
post-refactor-20c,httun-main,httun-tun,1,1
post-refactor-20c,httun-main,httun-tun/src,2,0
post-refactor-20c,httun-main,httun-unix-protocol,1,1
post-refactor-20c,httun-main,httun-unix-protocol/src,1,0
post-refactor-20c,httun-main,httun-util,1,1
post-refactor-20c,httun-main,httun-util/src,7,0
post-refactor-20c,httun-main,scripts,2,0
post-refactor-20c,hysteria-python-main,.,6,7
post-refactor-20c,hysteria-python-main,.github,0,1
post-refactor-20c,hysteria-python-main,.github/workflows,1,0
post-refactor-20c,hysteria-python-main,gobuild,1,0
post-refactor-20c,hysteria-python-main,hysteria,1,0
post-refactor-20c,hysteria-python-main,hysteria-go,14,4
post-refactor-20c,hysteria-python-main,hysteria-go/.github,2,2
post-refactor-20c,hysteria-python-main,hysteria-go/.github/ISSUE_TEMPLATE,4,0
post-refactor-20c,hysteria-python-main,hysteria-go/.github/workflows,4,0
post-refactor-20c,hysteria-python-main,hysteria-go/app,2,8
post-refactor-20c,hysteria-python-main,hysteria-go/app/auth,2,0
post-refactor-20c,hysteria-python-main,hysteria-go/app/cmd,17,0
post-refactor-20c,hysteria-python-main,hysteria-go/app/http,1,0
post-refactor-20c,hysteria-python-main,hysteria-go/app/redirect,6,0
post-refactor-20c,hysteria-python-main,hysteria-go/app/relay,2,0
post-refactor-20c,hysteria-python-main,hysteria-go/app/socks5,1,0
post-refactor-20c,hysteria-python-main,hysteria-go/app/tproxy,4,0
post-refactor-20c,hysteria-python-main,hysteria-go/app/tun,3,0
post-refactor-20c,hysteria-python-main,hysteria-go/core,2,8
post-refactor-20c,hysteria-python-main,hysteria-go/core/acl,4,0
post-refactor-20c,hysteria-python-main,hysteria-go/core/congestion,2,0
post-refactor-20c,hysteria-python-main,hysteria-go/core/cs,7,0
post-refactor-20c,hysteria-python-main,hysteria-go/core/pktconns,1,4
post-refactor-20c,hysteria-python-main,hysteria-go/core/pktconns/faketcp,5,0
post-refactor-20c,hysteria-python-main,hysteria-go/core/pktconns/obfs,2,0
post-refactor-20c,hysteria-python-main,hysteria-go/core/pktconns/udp,3,0
post-refactor-20c,hysteria-python-main,hysteria-go/core/pktconns/wechat,1,0
post-refactor-20c,hysteria-python-main,hysteria-go/core/pmtud,2,0
post-refactor-20c,hysteria-python-main,hysteria-go/core/sockopt,3,0
post-refactor-20c,hysteria-python-main,hysteria-go/core/transport,4,0
post-refactor-20c,hysteria-python-main,hysteria-go/core/utils,2,0
post-refactor-20c,hysteria-python-main,hysteria-go/docs,0,3
post-refactor-20c,hysteria-python-main,hysteria-go/docs/bench,1,0
post-refactor-20c,hysteria-python-main,hysteria-go/docs/logos,6,0
post-refactor-20c,hysteria-python-main,hysteria-go/docs/socks5,1,0
post-refactor-20c,hysteria-python-main,pybind11,18,6
post-refactor-20c,hysteria-python-main,pybind11/.github,6,3
post-refactor-20c,hysteria-python-main,pybind11/.github/ISSUE_TEMPLATE,2,0
post-refactor-20c,hysteria-python-main,pybind11/.github/matchers,1,0
post-refactor-20c,hysteria-python-main,pybind11/.github/workflows,7,0
post-refactor-20c,hysteria-python-main,pybind11/docs,22,3
post-refactor-20c,hysteria-python-main,pybind11/docs/_static,0,1
post-refactor-20c,hysteria-python-main,pybind11/docs/_static/css,1,0
post-refactor-20c,hysteria-python-main,pybind11/docs/advanced,6,2
post-refactor-20c,hysteria-python-main,pybind11/docs/advanced/cast,8,0
post-refactor-20c,hysteria-python-main,pybind11/docs/advanced/pycpp,4,0
post-refactor-20c,hysteria-python-main,pybind11/docs/cmake,1,0
post-refactor-20c,hysteria-python-main,pybind11/include,0,1
post-refactor-20c,hysteria-python-main,pybind11/include/pybind11,22,3
post-refactor-20c,hysteria-python-main,pybind11/include/pybind11/detail,10,0
post-refactor-20c,hysteria-python-main,pybind11/include/pybind11/eigen,3,0
post-refactor-20c,hysteria-python-main,pybind11/include/pybind11/stl,1,0
post-refactor-20c,hysteria-python-main,pybind11/pybind11,6,0
post-refactor-20c,hysteria-python-main,pybind11/tests,121,4
post-refactor-20c,hysteria-python-main,pybind11/tests/extra_python_package,2,0
post-refactor-20c,hysteria-python-main,pybind11/tests/extra_setuptools,2,0
post-refactor-20c,hysteria-python-main,pybind11/tests/test_cmake_build,4,6
post-refactor-20c,hysteria-python-main,pybind11/tests/test_cmake_build/installed_embed,1,0
post-refactor-20c,hysteria-python-main,pybind11/tests/test_cmake_build/installed_function,1,0
post-refactor-20c,hysteria-python-main,pybind11/tests/test_cmake_build/installed_target,1,0
post-refactor-20c,hysteria-python-main,pybind11/tests/test_cmake_build/subdirectory_embed,1,0
post-refactor-20c,hysteria-python-main,pybind11/tests/test_cmake_build/subdirectory_function,1,0
post-refactor-20c,hysteria-python-main,pybind11/tests/test_cmake_build/subdirectory_target,1,0
post-refactor-20c,hysteria-python-main,pybind11/tests/test_embed,6,0
post-refactor-20c,hysteria-python-main,pybind11/tools,19,0
post-refactor-20c,hysteria-python-main,sample,1,0
post-refactor-20c,hysteria-python-main,src,1,0
