record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR225-F0014,PR225-M027,CG225-routing-artifact-provenance,sing-box-rules,file:sing-geoip/format.go,sing-geoip/format.go file semantics,file,implementation surface,independently hash-accounted file surface,sing-geoip/format.go,1ea0845592d540426588a2abc30feb36b06bf6d6562ba581a848940c9a040cb2,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Rule grammars/generators become provenance and validation evidence rather than copied mutable policy. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225RoutingArtifactRequiresDigestForRemote. File-level disposition: sing-geoip/format.go was independently hash-accounted and reviewed inside module cluster sing-box-rules-sing-geoip; its symbols inherit this decision unless a narrower symbol note overrides it.,routing artifact provenance,src/apps/daemon/internal/analysis/diagnostics/routing_artifact_plan.go#BuildRoutingArtifactPlan,remote routing assets require immutable digest and provenance evidence,mutable downloaded lists never become authoritative merely because they parse,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0014,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M027,high,verified
PR225-F0015,PR225-M027,CG225-routing-artifact-provenance,sing-box-rules,file:sing-geoip/go.mod,sing-geoip/go.mod file semantics,file,configuration surface,independently hash-accounted file surface,sing-geoip/go.mod,ee356f8b6d82a1c5a0015c727835308d11b1f7b323ba30084234cd3793e6f508,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Rule grammars/generators become provenance and validation evidence rather than copied mutable policy. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225RoutingArtifactRequiresDigestForRemote. File-level disposition: sing-geoip/go.mod was independently hash-accounted and reviewed inside module cluster sing-box-rules-sing-geoip; its symbols inherit this decision unless a narrower symbol note overrides it.,routing artifact provenance,src/apps/daemon/internal/analysis/diagnostics/routing_artifact_plan.go#BuildRoutingArtifactPlan,remote routing assets require immutable digest and provenance evidence,mutable downloaded lists never become authoritative merely because they parse,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0015,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M027,high,verified
PR225-F0016,PR225-M027,CG225-routing-artifact-provenance,sing-box-rules,file:sing-geoip/go.sum,sing-geoip/go.sum file semantics,file,configuration surface,independently hash-accounted file surface,sing-geoip/go.sum,1d70f0d1b618aae3d53500bc41c3fc1bc43f8d1302fed2826849342441f05c61,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Rule grammars/generators become provenance and validation evidence rather than copied mutable policy. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225RoutingArtifactRequiresDigestForRemote. File-level disposition: sing-geoip/go.sum was independently hash-accounted and reviewed inside module cluster sing-box-rules-sing-geoip; its symbols inherit this decision unless a narrower symbol note overrides it.,routing artifact provenance,src/apps/daemon/internal/analysis/diagnostics/routing_artifact_plan.go#BuildRoutingArtifactPlan,remote routing assets require immutable digest and provenance evidence,mutable downloaded lists never become authoritative merely because they parse,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0016,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M027,high,verified
PR225-F0017,PR225-M027,CG225-routing-artifact-provenance,sing-box-rules,file:sing-geoip/main.go,sing-geoip/main.go file semantics,file,implementation surface,independently hash-accounted file surface,sing-geoip/main.go,9646bef4e804fed9dd4da4e16b91ca043ccd83d9b4dda0a20ec3ad7111c90274,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Rule grammars/generators become provenance and validation evidence rather than copied mutable policy. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225RoutingArtifactRequiresDigestForRemote. File-level disposition: sing-geoip/main.go was independently hash-accounted and reviewed inside module cluster sing-box-rules-sing-geoip; its symbols inherit this decision unless a narrower symbol note overrides it.,routing artifact provenance,src/apps/daemon/internal/analysis/diagnostics/routing_artifact_plan.go#BuildRoutingArtifactPlan,remote routing assets require immutable digest and provenance evidence,mutable downloaded lists never become authoritative merely because they parse,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0017,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M027,high,verified
PR225-F0018,PR225-M028,CG225-routing-artifact-provenance,sing-box-rules,file:sing-geosite/format.go,sing-geosite/format.go file semantics,file,implementation surface,independently hash-accounted file surface,sing-geosite/format.go,1ea0845592d540426588a2abc30feb36b06bf6d6562ba581a848940c9a040cb2,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Rule grammars/generators become provenance and validation evidence rather than copied mutable policy. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225RoutingArtifactRequiresDigestForRemote. File-level disposition: sing-geosite/format.go was independently hash-accounted and reviewed inside module cluster sing-box-rules-sing-geosite; its symbols inherit this decision unless a narrower symbol note overrides it.,routing artifact provenance,src/apps/daemon/internal/analysis/diagnostics/routing_artifact_plan.go#BuildRoutingArtifactPlan,remote routing assets require immutable digest and provenance evidence,mutable downloaded lists never become authoritative merely because they parse,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0018,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M028,high,verified
PR225-F0019,PR225-M028,CG225-routing-artifact-provenance,sing-box-rules,file:sing-geosite/go.mod,sing-geosite/go.mod file semantics,file,configuration surface,independently hash-accounted file surface,sing-geosite/go.mod,6a62b488fb9e8e37429dd9dd0529f33340f8799cf834b64aa21b2f2648b7736a,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Rule grammars/generators become provenance and validation evidence rather than copied mutable policy. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225RoutingArtifactRequiresDigestForRemote. File-level disposition: sing-geosite/go.mod was independently hash-accounted and reviewed inside module cluster sing-box-rules-sing-geosite; its symbols inherit this decision unless a narrower symbol note overrides it.,routing artifact provenance,src/apps/daemon/internal/analysis/diagnostics/routing_artifact_plan.go#BuildRoutingArtifactPlan,remote routing assets require immutable digest and provenance evidence,mutable downloaded lists never become authoritative merely because they parse,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0019,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M028,high,verified
PR225-F0020,PR225-M028,CG225-routing-artifact-provenance,sing-box-rules,file:sing-geosite/go.sum,sing-geosite/go.sum file semantics,file,configuration surface,independently hash-accounted file surface,sing-geosite/go.sum,9dc617fc7cf5e687378fbd130d647c70784019074c0a3cfc8c30c0f69deaff2f,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Rule grammars/generators become provenance and validation evidence rather than copied mutable policy. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225RoutingArtifactRequiresDigestForRemote. File-level disposition: sing-geosite/go.sum was independently hash-accounted and reviewed inside module cluster sing-box-rules-sing-geosite; its symbols inherit this decision unless a narrower symbol note overrides it.,routing artifact provenance,src/apps/daemon/internal/analysis/diagnostics/routing_artifact_plan.go#BuildRoutingArtifactPlan,remote routing assets require immutable digest and provenance evidence,mutable downloaded lists never become authoritative merely because they parse,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0020,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M028,high,verified
PR225-F0021,PR225-M028,CG225-routing-artifact-provenance,sing-box-rules,file:sing-geosite/main.go,sing-geosite/main.go file semantics,file,implementation surface,independently hash-accounted file surface,sing-geosite/main.go,7469b6c6d9b1ed0ebaee8b91507ee0d74e8f43785a52d277d663f2fe8b3c718c,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Rule grammars/generators become provenance and validation evidence rather than copied mutable policy. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225RoutingArtifactRequiresDigestForRemote. File-level disposition: sing-geosite/main.go was independently hash-accounted and reviewed inside module cluster sing-box-rules-sing-geosite; its symbols inherit this decision unless a narrower symbol note overrides it.,routing artifact provenance,src/apps/daemon/internal/analysis/diagnostics/routing_artifact_plan.go#BuildRoutingArtifactPlan,remote routing assets require immutable digest and provenance evidence,mutable downloaded lists never become authoritative merely because they parse,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0021,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M028,high,verified
PR225-F0022,PR225-M031,CG225-dns-resolution-policy,sing-dns,file:.golangci.yml,.golangci.yml file semantics,file,configuration surface,independently hash-accounted file surface,.golangci.yml,6a2b6fe0867c925adf34fc14ca6f39d6eed459ed6161a8c1d259aa005b07e146,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: .golangci.yml was independently hash-accounted and reviewed inside module cluster dns-root; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0022,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M031,high,verified
PR225-F0023,PR225-M031,CG225-dns-resolution-policy,sing-dns,file:Makefile,Makefile file semantics,file,configuration surface,independently hash-accounted file surface,Makefile,7bb06130de435e7bcb71c2ce2f56003f7a6fee8e6197573c114ee58c80475385,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: Makefile was independently hash-accounted and reviewed inside module cluster dns-root; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0023,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M031,high,verified
PR225-F0024,PR225-M031,CG225-dns-resolution-policy,sing-dns,file:client.go,client.go file semantics,file,implementation surface,independently hash-accounted file surface,client.go,b61ca9f4ff6cb09cbd46040fbb4f43b0ee76522ed675c4d1a7c12852e0a92712,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: client.go was independently hash-accounted and reviewed inside module cluster dns-root; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0024,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M031,high,verified
PR225-F0025,PR225-M031,CG225-dns-resolution-policy,sing-dns,file:client_options.go,client_options.go file semantics,file,implementation surface,independently hash-accounted file surface,client_options.go,13be6de58b2638b2a2c9c7c5b0e818b3e5832c8dffbd8ed16e52d6c5a3b752cc,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: client_options.go was independently hash-accounted and reviewed inside module cluster dns-root; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0025,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M031,high,verified
PR225-F0026,PR225-M031,CG225-dns-resolution-policy,sing-dns,file:client_truncate.go,client_truncate.go file semantics,file,implementation surface,independently hash-accounted file surface,client_truncate.go,8cef42430af0698bd4005ea58d6fd8199b3e7ded1220a452d0117b0e490d72b7,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: client_truncate.go was independently hash-accounted and reviewed inside module cluster dns-root; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0026,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M031,high,verified
PR225-F0027,PR225-M031,CG225-dns-resolution-policy,sing-dns,file:dialer.go,dialer.go file semantics,file,implementation surface,independently hash-accounted file surface,dialer.go,9b7c45a34a46aa7915bcffbc27369fcb6bce0d38d0b640af9a5f8a849e59591d,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: dialer.go was independently hash-accounted and reviewed inside module cluster dns-root; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0027,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M031,high,verified
PR225-F0028,PR225-M031,CG225-dns-resolution-policy,sing-dns,file:extension_edns0_subnet.go,extension_edns0_subnet.go file semantics,file,implementation surface,independently hash-accounted file surface,extension_edns0_subnet.go,52cf9703f31322a07f886dab4a5b97a58850c5a659e8a65ea60640ec20b60bac,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: extension_edns0_subnet.go was independently hash-accounted and reviewed inside module cluster dns-root; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0028,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M031,high,verified
PR225-F0029,PR225-M031,CG225-dns-resolution-policy,sing-dns,file:go.mod,go.mod file semantics,file,configuration surface,independently hash-accounted file surface,go.mod,ab970db1263a78c7ad359fa5cbd7120a7ca5d99327f95792eac3dd5c0afa2c3d,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: go.mod was independently hash-accounted and reviewed inside module cluster dns-root; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0029,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M031,high,verified
PR225-F0030,PR225-M031,CG225-dns-resolution-policy,sing-dns,file:go.sum,go.sum file semantics,file,configuration surface,independently hash-accounted file surface,go.sum,789025a429a5421c89ba800678939a28ebda6b15ab199c1c5f80af59f94063b5,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: go.sum was independently hash-accounted and reviewed inside module cluster dns-root; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0030,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M031,high,verified
PR225-F0031,PR225-M031,CG225-dns-resolution-policy,sing-dns,file:log.go,log.go file semantics,file,implementation surface,independently hash-accounted file surface,log.go,82f65aa1f9c408bc8e2aa2d512c5e18ca122ea5ac9d83319cc1288784d557689,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: log.go was independently hash-accounted and reviewed inside module cluster dns-root; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0031,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M031,high,verified
PR225-F0032,PR225-M030,CG225-dns-resolution-policy,sing-dns,file:quic/transport_http3.go,quic/transport_http3.go file semantics,file,implementation surface,independently hash-accounted file surface,quic/transport_http3.go,de70df415ec126b2bd7d54ce72a42703df03e79340c34a01e3bf801587351fd4,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: quic/transport_http3.go was independently hash-accounted and reviewed inside module cluster dns-quic; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0032,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M030,high,verified
PR225-F0033,PR225-M030,CG225-dns-resolution-policy,sing-dns,file:quic/transport_quic.go,quic/transport_quic.go file semantics,file,implementation surface,independently hash-accounted file surface,quic/transport_quic.go,ab816d3cad34a3510567c78558ef91134eecf0697cb80dbea1cafa8ab3bf2e5e,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: quic/transport_quic.go was independently hash-accounted and reviewed inside module cluster dns-quic; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0033,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M030,high,verified
PR225-F0034,PR225-M031,CG225-dns-resolution-policy,sing-dns,file:rcode.go,rcode.go file semantics,file,implementation surface,independently hash-accounted file surface,rcode.go,cf8d417fb90d135c80f4a7552add4fa620b5a1ad2fac7388988021cb7ffca6ec,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: rcode.go was independently hash-accounted and reviewed inside module cluster dns-root; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0034,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M031,high,verified
PR225-F0035,PR225-M031,CG225-dns-resolution-policy,sing-dns,file:strategy.go,strategy.go file semantics,file,implementation surface,independently hash-accounted file surface,strategy.go,017d88307d8265fab23560f90b7e8ff6a7576f4eb3505d144076077ef2e6d961,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: strategy.go was independently hash-accounted and reviewed inside module cluster dns-root; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0035,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M031,high,verified
PR225-F0036,PR225-M031,CG225-dns-resolution-policy,sing-dns,file:transport.go,transport.go file semantics,file,implementation surface,independently hash-accounted file surface,transport.go,44679c336c037de2675b6f711c8fc3349a251c8262d83630ff28393b1314c9f1,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: transport.go was independently hash-accounted and reviewed inside module cluster dns-root; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0036,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M031,high,verified
PR225-F0037,PR225-M031,CG225-dns-resolution-policy,sing-dns,file:transport_hosts.go,transport_hosts.go file semantics,file,implementation surface,independently hash-accounted file surface,transport_hosts.go,57abf1fcf69f714a4090e140c2005376e4bcb94575267287128f9868ddbb296c,n/a,recomposition + guardrail derivation,many-to-one,inspired-native,Transport/cache/fallback/ECS semantics are recomposed around the existing DNS owner; donor correlation/AAAA TTL defects become guards. Capability-level behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_225_test.go#TestPostRefactor225DNSPolicyTruncationAndSecureFallback. File-level disposition: transport_hosts.go was independently hash-accounted and reviewed inside module cluster dns-root; its symbols inherit this decision unless a narrower symbol note overrides it.,DNS resolution policy,src/apps/daemon/internal/analysis/diagnostics/dns_resolution_policy_plan.go#BuildDNSResolutionPolicyPlan,DNS transport dependencies are acyclic and secure fallback never downgrades silently,cleanup uses allocated wire ID and TTL rewrite treats A/AAAA symmetrically,scripts/checks/check_post_refactor_225_convergence.py#surface-PR225-F0037,Operations convergence policy lab,inherits bounded module-level convergence; file cannot independently grant runtime authority,technical ranking ignores license per user instruction; provenance preserved,medium,PR225-M031,high,verified
