wave,donor,path,sha256,size_bytes,classification,source_layer,semantic_record_ids,original_disposition,current_target_layer,cross_wave_outcome,current_product_surface
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/default-settings.ts,fc952a6e0f489001cfd266032101c2b7bbe5ec106c34f3252a99cf0a646171d1,2435,implementation,desktop/packages/mullvad-vpn,PR229-F03175,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/expectation.ts,554509aed673b0895f44ba6d656ace62e5229e4c6efbb717a0c3d3f71a9783c0,423,implementation,desktop/packages/mullvad-vpn,PR229-F03176,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/grpc-client.ts,f9171f093fa7b25e5919ef28f30594f69179d0411332cd5026f2af6a6c2cf0ac,8896,implementation,desktop/packages/mullvad-vpn,PR229-F03177,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/grpc-type-convertions.ts,4c13d2dc5afb9020f858dcaee9ed45f749b3331f207b9333bd7b7b8f479bd75c,46314,implementation,desktop/packages/mullvad-vpn,PR229-F03178,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/gui-settings.ts,c276979569e2bbd81d02ba964a246f8aada86c4469f41bac90dd90016fac056c,6633,implementation,desktop/packages/mullvad-vpn,PR229-F03179,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/index.ts,0513416a588d81ab49e5c390351723a314499881724af9ae43c26f133831ad71,44554,implementation,desktop/packages/mullvad-vpn,PR229-F03180;PR229-S073,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/ipc-event-channel.ts,813b6bd4ff92847bca717fe2cb9c50a17b427e58466073b66804cac1aaf6eb43,606,implementation,desktop/packages/mullvad-vpn,PR229-F03181,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/keyframe-animation.ts,4088d125b6c99398626e8711e8cec46e1c730552763f930158a960bc7eca68b2,3095,implementation,desktop/packages/mullvad-vpn,PR229-F03182,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/linux-desktop-entry.ts,ece6f01c2a288741b0d723b78550c309f377319f810043a50c4a169ac0a0e2e0,11168,implementation,desktop/packages/mullvad-vpn,PR229-F03183,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/linux-split-tunneling.ts,a0a234db92c6db35d335a3614eb9f1ffaabcf9766d79b61b71bb9536dfbba710,5172,implementation,desktop/packages/mullvad-vpn,PR229-F03184,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/load-translations.ts,a451426534a03e20bc6821e4366d80149ff6e56e5c812ca97367f638c1c3a062,4063,implementation,desktop/packages/mullvad-vpn,PR229-F03185,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/logging.ts,94b4d4875c1028a9f8f6c42306d320a6665bb967219cb70090e653bd3862ad00,3556,implementation,desktop/packages/mullvad-vpn,PR229-F03186,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/macos-split-tunneling.ts,70fbe672ded34d7c41f4eb3ad69432bdee20c39f573a481e6f062043cadb0553,10844,implementation,desktop/packages/mullvad-vpn,PR229-F03187,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/notification-controller.ts,fcb10e68fc10470a587fb96c9c5b1f2b786eadb937b6225c42b2f826f31b52de,12596,implementation,desktop/packages/mullvad-vpn,PR229-F03188,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/platform-version.ts,fe97d9c765dd01852d622363bac9502d0588c326c8421ef96abe581f9329cea9,651,implementation,desktop/packages/mullvad-vpn,PR229-F03189,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/problem-report.ts,30ad098df467cc11d7958d29c205290acc17899b4362b8e94ffad80ec55a3575,3134,implementation,desktop/packages/mullvad-vpn,PR229-F03190,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/proc.ts,411bae78a0c400123a8a4d13f4c55aab05fb6bc0030f90ce5964fa64fc65ce32,543,implementation,desktop/packages/mullvad-vpn,PR229-F03191,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/reconnection-backoff.ts,aa244db81885990fb0008cfbb9f4e5cec66d71d27475d66ce26d9035001b4279,512,implementation,desktop/packages/mullvad-vpn,PR229-F03192,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/relay-selector-grpc-type-conversions.ts,02649a5c5f40825238773d3ae2b22ab6cf10d3f7a68908a28df16320746b6cc3,6996,implementation,desktop/packages/mullvad-vpn,PR229-F03193,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/relay-selector-rpc.ts,0888107c5c3e215a04151f746e3bb9c84b10004da8dbb451e2194763ab474f51,1204,implementation,desktop/packages/mullvad-vpn,PR229-F03194,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/settings.ts,75126ab529406983091e5492387ffee26e1a5987db89f6c39efc0403c4235397,7579,implementation,desktop/packages/mullvad-vpn,PR229-F03195,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/system-time-monitor.ts,f7a02511f2288d375995421fb6d30d15208b84b2b27af9369b83343cace66efc,530,implementation,desktop/packages/mullvad-vpn,PR229-F03196,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/tray-icon-controller.ts,96ac3cef27bed9bcf090b46d9504364f45e2b32f771f2245cb28b8589424816c,6436,implementation,desktop/packages/mullvad-vpn,PR229-F03197,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/tray-icon.ts,1d9365e67f39cb932847c56654a4a8887239990e6fd5f93ce9238be67f23e7c8,798,implementation,desktop/packages/mullvad-vpn,PR229-F03198,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/tray.ts,36f58741c6a8fd0901a9a557bf4b4066129f37b185272097ac48faa7e58eeba9,507,implementation,desktop/packages/mullvad-vpn,PR229-F03199,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/tunnel-state.ts,347561cb4792313cd184f0cd72346cde59c2dccdbbdf3fec4579be9af52fa1f1,3656,implementation,desktop/packages/mullvad-vpn,PR229-F03200,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/user-interface.ts,369ddc336b8902d19241e8486150af2fac7b20131319416d601e025d10c44684,26182,implementation,desktop/packages/mullvad-vpn,PR229-F03201,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/version.ts,c29a20fe03fddc01ebcbeabed64c0638d66060371b3338b5e803a06803f88cf8,3893,implementation,desktop/packages/mullvad-vpn,PR229-F03202,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/window-controller.ts,18916a4436371cc5bc94ca6de23bdd971050bbbf2ae8b6689723b29610449d10,10881,implementation,desktop/packages/mullvad-vpn,PR229-F03203,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/windows-pe-parser.ts,0647fcd68c24c74c428d24356f4fa1c0b161632df3d2cf18cbd9cec63ddb23cb,16861,implementation,desktop/packages/mullvad-vpn,PR229-F03204,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/main/windows-split-tunneling.ts,297d5f66978390170ea9888c101bbd2aa705f5a944b1182169690e8e20474c7a,23018,implementation,desktop/packages/mullvad-vpn,PR229-F03205,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/app.tsx,1c1d9bafb10cccf3def734e4819d00400a78d31a963510fd16226ad488e6ae83,42939,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03206,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/Accordion.tsx,9f9bd5331cbbab7e3a69feb43a30c4c106b474a08c7b20b5f8b069409e6cf604,3714,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03207,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/AccountNumberLabel.tsx,0687566a7ce18285263047cfa8ce18a70dd3ff6e79d0504c3ea82ad16ef16172,543,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03208,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/AppButton.tsx,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03209,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/AppButtonStyles.tsx,9539b7aacfd3614b993b614e9dd5a4ad7fbbc7a6451a3edf3605e97b2b5db91a,1023,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03210,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/AppRouter.tsx,f60c638e4e9e9ddb7b4db5a08827992d688898590ca6000325cfcd4e411a7db2,4611,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03211,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/AriaGroup.tsx,d31c15e29d2a22894525bdff37e04232b5fe8ca12c77d14fea1746de206a86ce,3566,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03212,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/ButtonGroup.tsx,90515c25ea8f35a3130f189dbdffef1917dbd2aa4a7f1da2c510847a218b8cc3,1090,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03213,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/ChevronButton.tsx,212f181fa607bf5f6e5fd734bbbb43a2e0c5fd2de35e32beac247f1f8a762dd0,720,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03214,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/ClipboardLabel.tsx,703577fc3d1e208ca476fd6fe33bc7e19a8e7f21f285e8f30e4a51b863abedf8,3219,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03215,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/ContextMenu.tsx,2fe0b797221a1c2480d1a072a2acbd15b6e7de81503c7dcb2f289dbb896b4044,5663,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03216,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/CustomScrollbars.tsx,425d56e5e0f03924f290c620c54d3b04294623421061352faaa296463f03ac63,16838,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03217,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/DeviceInfoButton.tsx,b4128549ea79371de1d2a73769870c88d94a72c318aa8885d210019f488815cd,1052,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03218,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/ErrorBoundary.tsx,b57ccccf0642205662448617f05c629d27376b8a2336138eef11e8431a5897b5,1469,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03219,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/ExpiredAccountAddTime.tsx,9666ed05fe6b97115a102c7022dce943f5af86c1d7e4161630b0d7ae9a6bfdaf,9459,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03220,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/ExpiredAccountErrorViewStyles.tsx,fc9b1d5b2eaeeb8a86a36dd51d0c0f36f4b6c2c89436f0e7118883f3a6876107,1042,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03221,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/ExternalLink.tsx,2438d273a0b2ed16d52a1bbd77bba16bd633f24a449a9bd558080e41170301cd,957,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03222,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/FilterAccordion.tsx,61ffd2f13409a5888119dde1852cafb757d016b25e6ae588f0723a56ae37c824,1142,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03223,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/Focus.tsx,3ada6d9f74dc8cae47507606d538d2215b6552305ff3480d0dc50967a65233f5,1598,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03224,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/FormattableTextInput.tsx,d8c3efb4b03531a3b85d581db2eba9e10384fd1aa22d06bab4028c988bbd8e77,5094,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03225,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/InternalLink.tsx,1c2071c3c8d33fcd4eb7ef850f70b45744df392d7e38bb2ddced97f7e121b9a7,965,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03226,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/Lang.tsx,3a2e63aeb39686ae931812c6a4be028ab14fdf777fa50c5bca6637fc15f78292,414,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03227,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/Layout.tsx,eeb9ebf16c4408fe5f91390d746256e6560a0ea3e5a4c4e45ebf52a0b85be18a,850,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03228,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/List.tsx,c174fd8f6fafb4d566d4365ba956a27980ec8b1c84c23061ba52bf5e17428188,6654,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03229,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/MacOsScrollbarDetection.tsx,b98abeacaa2d2f0a56b0ac51c17044b5151916f449387a4133d40e7d554e57fe,2017,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03230,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/Map.tsx,b5f0ba55979734e10bd0da4225a60b7db8d8f2f069e9570f4c06f6e21f836dea,7146,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03231,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/Marquee.tsx,abfc4426e559c6c8ef069f5cc1eee0f794554c966ec9431fe26b2428c0fa3c98,2635,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03232,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/NavigationContainer.tsx,9851bec9b09e17af6c639dbd6d7a6cd19871f8c1b156e2788962bdfe45354781,1429,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03233,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/NavigationScrollbars.tsx,f674b67b0a4fa7ad34c1df410a46e3e17968126abfa0c8580c2635a131cf581b,2980,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03234,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/NotificationArea.tsx,53de72c5da70f554c4ed5beae9f9d7ca714fb2d36dd04a3b9bd09311881f0a22,12021,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03235,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/NotificationBanner.tsx,4f2c5c899473f788975cb2e021bfca313113265b8b4b6a706ddfbe9c9b39460f,3893,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03236,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/NotificationSubtitle.tsx,629fdedf9409525bee710a1f563d125817869da1a7683f20ec9adc4e5675ea48,2301,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03237,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/ProblemReportStyles.tsx,2df1ad90ba9e33edfefaf5c3acc6e348a5ed832d1716290cf7510fb3d95710fb,1476,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03238,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/ProxyForm.tsx,d56604c720f4b966fe8138f067172bc9713e4bde8b2f9c59f7f2a7726821c269,18444,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03239,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/RedeemVoucher.tsx,a4cbebe745a13bcd8856161ca25e6ee6ae0a465fe716bdfe46c5415e1d49bf22,9777,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03240,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/RedeemVoucherStyles.tsx,0249973c64def680ac87841ff8665a82b2d2ec83627814209507e9a32b0bebea,588,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03241,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/RelayStatusIndicator.tsx,35752269f2a979dafbb5a5d0aaa5939d0d1c54975ed74344aeb657d83e176e51,1017,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03242,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/SearchBar.tsx,e86d52872356c481d6161231848d9f9210e3f17a548b1508af719874f3605939,2908,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03243,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/SecuredLabel.tsx,e093fadbede1d9ff39c50f3bfc84a49b74850fe01af1f9228681b4bc6348654b,2370,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03244,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
229,mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/SettingsHeader.tsx,c233a2783702e2e3bbfe450205cc1a4ec47ac19c48a6912317645baea01c3d49,795,ui-or-product,desktop/packages/mullvad-vpn,PR229-F03245,reference-only+focused-child-where-applicable,target-native planners/authority or reference evidence,229 exhaustive review; focused semantics mapped separately,Rules/Health/Profiles/Settings/Operations/governance
