donor,path,sha256,size_bytes,file_type,classification,authority_status,semantic_record_ids,notes
NovaRadar-main,main.rc,772629c0762644e7a021e0ea0727208e809ee9ef48da23abefcadeb16dfff4f8,764,file,configuration,authoritative-source,PR83-M0015,post-refactor 20-donor exhaustive surface accountability
NovaRadar-main,novaproxy.syso,b9750acc943246dff2574aee583ca73e3590f1b54cd633c63d10353bab9eb80e,63614,file,media,derived-or-administrative,PR83-M0015,post-refactor 20-donor exhaustive surface accountability
NovaRadar-main,scanner.go,667592e3dbd1962dbee1a569a54ea3c8513bf92c46e16f3f2d2c2882d92e9fc1,8672,file,implementation,authoritative-source,PR83-M0015;PR83-S007;PR83-S008,post-refactor 20-donor exhaustive surface accountability
NovaRadar-main,sources.go,763c06990cd2b51f7d1f14209b67f741fcbadb73b6081a1cbc018b71ead4f254,6526,file,implementation,authoritative-source,PR83-M0015,post-refactor 20-donor exhaustive surface accountability
NovaRadar-main,versioninfo.json,f4a8e22ba6943f05b17cde1ae6d5ee7aec3750aa702e0b0920cf3b8984bdacc3,883,file,configuration,authoritative-source,PR83-M0015,post-refactor 20-donor exhaustive surface accountability
NovaRadar-main,wails.json,f136a983bda2e13bd736c4b1c2b52942a1fc0dce48ead2cc4aa287769c83fcdc,369,file,configuration,authoritative-source,PR83-M0015,post-refactor 20-donor exhaustive surface accountability
Pitraix-main,LICENSE,27aff91f9eb6946b69dfdb90e4d784a280adb4ae2bd337c499cde7b017f67550,1067,file,governance,authoritative-source,PR83-M0016,post-refactor 20-donor exhaustive surface accountability
Pitraix-main,OPER.go,19ec11b23a12c1c8f73fe7457585a6c22380e8482b7f2b655800ae5291a8d2c3,44294,file,implementation,authoritative-source,PR83-M0016,post-refactor 20-donor exhaustive surface accountability
Pitraix-main,OPER_logs.json,b09e55ef4dc42ddd62ef2a8693deeb4b2f2dc2429cf9e44ac33a357e1c3fda93,17,file,configuration,authoritative-source,PR83-M0016,post-refactor 20-donor exhaustive surface accountability
Pitraix-main,README.md,f12303a28b135846b13808db4ce208e2ebe92c39891cfd62e9c485a50da86125,3161,file,documentation,authoritative-source,PR83-M0016;PR83-S021,post-refactor 20-donor exhaustive surface accountability
Pitraix-main,exportRSAKeys.go,fdc71a56a180ab364a95e32dc3594229d88b49785d6bd1502d85be55fd158b86,2777,file,implementation,authoritative-source,PR83-M0016,post-refactor 20-donor exhaustive surface accountability
Pitraix-main,gen_RSA_keys.go,23370ae2c92feb01975a645ac2b7f18d861c5dba295142cb91bbb7ee02153a49,2123,file,implementation,authoritative-source,PR83-M0016,post-refactor 20-donor exhaustive surface accountability
Pitraix-main,hostring.json,fd22ce06095f5ff047992ed478959d079ffe19e81aca1447d8613a847cecbf01,404,file,configuration,authoritative-source,PR83-M0016,post-refactor 20-donor exhaustive surface accountability
Pitraix-main,lyst_windows.go,595cde28edd9203cd518fa888609e0bf9379d7a344ae03445f12413748312cfc,60789,file,implementation,authoritative-source,PR83-M0016,post-refactor 20-donor exhaustive surface accountability
Pitraix-main,spec.txt,a05d4356e231a125f2e6d40b8024d1f0e978021ec0326fa2fe787cd59158f366,7046,file,test,authoritative-source,PR83-M0016,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,.gitignore,affa6da093fae67d0b93e5edcd693ecce1ea9714886687d568e3e60d678a84a8,4701,file,repository-administration,derived-or-administrative,PR83-M0017,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,LICENSE,3972dc9744f6499f0f9b2dbf76696f2ae7ad8af9b23dde66d6af86c9dfb36986,35149,file,governance,authoritative-source,PR83-M0017,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,README.md,89a2b2a388173c5309bfde38879270e28c6dab5fe15f3a1cf3a1731eae5c72ea,6697,file,documentation,authoritative-source,PR83-M0017,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,config_client.json,6532cb1b578ff40548d6e00a480c5da85ff6316aca63960f594aaa447361783e,387,file,configuration,authoritative-source,PR83-M0017,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,config_server.json,5faa2fcd347c639cb54f75754bfcd8c085f2bb45bd85ca2c1a52dd531f4d5e32,130,file,configuration,authoritative-source,PR83-M0017,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,data_cap.py,ac68297468fadb4745bc3c970a80199ab470f23663a152d68105f50e48a22907,4105,file,implementation,authoritative-source,PR83-M0017,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,data_handler.py,e5620502a5e6347de19520ec555f04bf62322186d400d15fbcf61489a7de8dda,3752,file,implementation,authoritative-source,PR83-M0017;PR83-S017,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,examples/xray_core_hysteria/hysteria_client.jsonc,29310658c5f2676e989e5ac4f2dd2b62272cdf56787c9e7007722a31114b9a9d,1625,file,implementation,authoritative-source,PR83-M0018,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,examples/xray_core_hysteria/hysteria_server.jsonc,3e6647b3b77a2ba22e09b08787d5338742622b6d7572f8a5793b014b756ed141,1359,file,implementation,authoritative-source,PR83-M0018,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,examples/xray_core_xhttp_h3/xhttp_h3_client.jsonc,d30d40b0c9ecfc27056d40653a643155fed7cff601ccf0a2ed89e4b81b1b4778,1763,file,implementation,authoritative-source,PR83-M0018,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,examples/xray_core_xhttp_h3/xhttp_h3_server.jsonc,8e2918a7c19f404be4a17dc1e74426e5b071fbf6fa8ec117c1ad080524842ed8,1414,file,implementation,authoritative-source,PR83-M0018,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,main_client.py,cec3b8dab74e067112b57a3b3c9c1b0ecd58ebe3c44420e145f49a9c23591c2a,12199,file,implementation,authoritative-source,PR83-M0017,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,main_server.py,9b41ae52ed0eb451707310dbd722850bdc75b34299eeae0fc9cd65542ebd86a3,9367,file,implementation,authoritative-source,PR83-M0017,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,nat_keep_alive_test.py,5a1dd5fabe952f933eb64913d4239d1b4493dca74b3d940e4a6b59dfe161a699,537,file,test,authoritative-source,PR83-M0017,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,requirements.txt,06e80e11e586470ab7bd45a458270a7631603452cf3c44802537c2f2e2e91822,14,file,implementation,authoritative-source,PR83-M0017,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,spoof_udp_test.py,2c944e963504d7fe60969fa04541eaaf37476149f6fcb06e69fbb9ad8b23dcd8,1095,file,test,authoritative-source,PR83-M0017;PR83-S018,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,utility/base32.py,1a8d24f4719539438ed06f1585c54a9ab4c5db416d622ef174c7b6904d592027,1522,file,implementation,authoritative-source,PR83-M0019,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,utility/dns.py,75c3308ff761b8539526810fe5d7cf19d49a3972ebe5981fb8faeea7255a36e2,2944,file,implementation,authoritative-source,PR83-M0019,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,utility/numba_checksum.py,de1c3b81b6e693c30c4a165eecb15f8d5819c7b8082745b16f615bc946d4512f,496,file,implementation,authoritative-source,PR83-M0019,post-refactor 20-donor exhaustive surface accountability
QS-Tunnel-main,utility/packets.py,e6d24da79b8667b9ecb7b474477438ef2bc01f802f0e11235e911207200b7699,5512,file,implementation,authoritative-source,PR83-M0019,post-refactor 20-donor exhaustive surface accountability
cellshift-main,.github/workflows/rust.yml,8adc5605899ac0f56bef3aa42c314b84d3cd436c7caba6e7875474e7f6c49a46,496,file,repository-administration,derived-or-administrative,PR83-M0020,post-refactor 20-donor exhaustive surface accountability
cellshift-main,.gitignore,44c92e3a70ad3307b7056871c2bdb096d8bfa9373f5bf06a79bb6324a20ff2fb,8,file,repository-administration,derived-or-administrative,PR83-M0021,post-refactor 20-donor exhaustive surface accountability
cellshift-main,Cargo.lock,39b1dceaa174cb21ac2cf41f65c1bba28d0395c9c1d2d77fb0dfffe949305533,29396,file,implementation,authoritative-source,PR83-M0021,post-refactor 20-donor exhaustive surface accountability
cellshift-main,Cargo.toml,37eaa2c3733eccf24ec8ed30b9483bfc55a1e86ad7fd32336d867a513ff6b66d,590,file,configuration,authoritative-source,PR83-M0021,post-refactor 20-donor exhaustive surface accountability
cellshift-main,Dockerfile,05ffd1301db85e41e40150256a61845193b248113b98c061a4191fb95cf357f6,1424,file,deployment,authoritative-source,PR83-M0021,post-refactor 20-donor exhaustive surface accountability
cellshift-main,LICENSE,ec1811750c5b0d5ebdf830a1c427449d23b32a53d7020038b288df2dceb693a2,1894,file,governance,authoritative-source,PR83-M0021,post-refactor 20-donor exhaustive surface accountability
cellshift-main,README.md,620261eba889e40168f6d44e89e2063bf1406d669fea18e65f41f0d6fea77e33,3745,file,documentation,authoritative-source,PR83-M0021,post-refactor 20-donor exhaustive surface accountability
cellshift-main,apptainer.def,34fb4988a85d6d2faa3040ab4110180e5bdd120b21bfc7e6334207130a3117c5,1294,file,implementation,authoritative-source,PR83-M0021,post-refactor 20-donor exhaustive surface accountability
cellshift-main,src/cli.rs,9e4db07a00f4251e7ba068c84c2af6150e3fbf74e45af564cfe60503b944e644,4713,file,implementation,authoritative-source,PR83-M0022,post-refactor 20-donor exhaustive surface accountability
cellshift-main,src/index.rs,90e9d473a120b2feb9d2e269f409893c7e259bc1144af28d989821b710d1f13a,3604,file,implementation,authoritative-source,PR83-M0022,post-refactor 20-donor exhaustive surface accountability
cellshift-main,src/lib/data.rs,75c290580cc89048fb8c4c000539ed1e91b12cea2865e1bf01a93c7c544fe542,9398,file,implementation,authoritative-source,PR83-M0022,post-refactor 20-donor exhaustive surface accountability
cellshift-main,src/lib/mod.rs,a2ebf4d05f95aeb3d35595e35258e63890706286dca23a0edba06653b29ba16d,4026,file,implementation,authoritative-source,PR83-M0022,post-refactor 20-donor exhaustive surface accountability
cellshift-main,src/lib/rtt.rs,9f00697462e5f45f03c77df37f966a4a633486fd5645af08364b9860939b37d0,15242,file,implementation,authoritative-source,PR83-M0022;PR83-S015,post-refactor 20-donor exhaustive surface accountability
cellshift-main,src/lib/shift.rs,02badde8af730b0e4b8c9f2a38a2b2300dc361172334111cd8995ffdb4ecc413,10459,file,implementation,authoritative-source,PR83-M0022,post-refactor 20-donor exhaustive surface accountability
cellshift-main,src/main.rs,02d5a0d51cf26d372ee245a4d510cd61aae0e7e3ef4e4c6865282e1c3ffe3866,1638,file,implementation,authoritative-source,PR83-M0022,post-refactor 20-donor exhaustive surface accountability
cellshift-main,src/merge.rs,3f78fec2a7130ee7c2232f38fec6e94fa27a001d33218a1fa1090d34c05d9c21,1838,file,implementation,authoritative-source,PR83-M0022,post-refactor 20-donor exhaustive surface accountability
cellshift-main,src/trace.rs,1e2240098e1e00aef0a5af38217809b4a67aa02382c112a1313a72a0ca8c3dcb,8942,file,implementation,authoritative-source,PR83-M0022,post-refactor 20-donor exhaustive surface accountability
cellshift-main,src/util.rs,3104b0f26f3ac2ce7491a5cbd36438055bbf65035dea8e489f980b3149974f95,2646,file,implementation,authoritative-source,PR83-M0022,post-refactor 20-donor exhaustive surface accountability
mihomo-main,.github/ISSUE_TEMPLATE/bug_report.yml,5dabae5886be84d2bc0ce36be6ef58b4568e979011889f5291ec1315db011695,3558,file,repository-administration,derived-or-administrative,PR83-M0023,post-refactor 20-donor exhaustive surface accountability
mihomo-main,.github/ISSUE_TEMPLATE/bug_report_zh.yml,7d6a577380d2513191b791b48377847972c1d38494e8e894ee5f84d99d046bc6,3132,file,repository-administration,derived-or-administrative,PR83-M0023,post-refactor 20-donor exhaustive surface accountability
mihomo-main,.github/ISSUE_TEMPLATE/config.yml,4034fdf0259799ddcd89658eb5d4b5fd3a32072ed58741764f29626e3fc443bc,197,file,repository-administration,derived-or-administrative,PR83-M0023,post-refactor 20-donor exhaustive surface accountability
mihomo-main,.github/ISSUE_TEMPLATE/feature_request.yml,8ebc26d79300b7969c2ac754f753832bf80447ea1383d66a62248b224ae4ce69,978,file,repository-administration,derived-or-administrative,PR83-M0023,post-refactor 20-donor exhaustive surface accountability
mihomo-main,.github/ISSUE_TEMPLATE/feature_request_zh.yml,8808a93e66cfde76a1e78756fbc93bbf8c436ea95c7126c7a6011d6c40901bf2,889,file,repository-administration,derived-or-administrative,PR83-M0023,post-refactor 20-donor exhaustive surface accountability
mihomo-main,.github/workflows/Delete.yml,64f28f7bd65634d980c1ffc324dc2b727c83db90dbd5669e25c22e3944a7f200,418,file,repository-administration,derived-or-administrative,PR83-M0023,post-refactor 20-donor exhaustive surface accountability
mihomo-main,.github/workflows/build.yml,088b76fc22bd6888fdb0cad1a8eb752acdc2a2c92ef2fb340545f34629096755,759,file,repository-administration,derived-or-administrative,PR83-M0023,post-refactor 20-donor exhaustive surface accountability
mihomo-main,.gitignore,beaa56fbfe39b483b501827419a5f2734849b809a50a93ef5e8d8b8a353f14c1,46,file,repository-administration,derived-or-administrative,PR83-M0024,post-refactor 20-donor exhaustive surface accountability
mihomo-main,LICENSE,2278f74ad468f0995467b5bd9df3c7bbf1bdfd57a135dac7a9d14c0e366b75a3,1049,file,governance,authoritative-source,PR83-M0024,post-refactor 20-donor exhaustive surface accountability
mihomo-main,README.md,70337813be3c75cd08a7c769fa4b84c1877e1d178fd088d208ef2b1db5197bb7,3626,file,documentation,authoritative-source,PR83-M0024;PR83-S029,post-refactor 20-donor exhaustive surface accountability
mihomo-main,examples/basic.py,6d720c6355309552f13322712ecc0c5b5b5d8e04059d87e93c2c6b953f0ff0f4,1576,file,implementation,authoritative-source,PR83-M0025,post-refactor 20-donor exhaustive surface accountability
mihomo-main,examples/data_persistence.py,88b0fd545395ebf227bf0ffbcfe9730f120983d5b5271ca89dcdd355a5e2f3d8,618,file,implementation,authoritative-source,PR83-M0025,post-refactor 20-donor exhaustive surface accountability
mihomo-main,examples/merge_data.py,f9b826c878009202e92aa78bb7789815e1aa44e47c2ac5eafdff24e769f9a9cb,400,file,implementation,authoritative-source,PR83-M0025,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/__init__.py,b722254e9651cd6cca89ff64a6d049078da3bc07574a15bec90d35543d078655,86,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/client.py,8015db310771e42b27db9fed5198ff9bdfc221d09dc622270bcfdae6f1b3cabc,4540,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/errors.py,9e1df3dc06ca6d1a5245e3883307b1eb37ffd9a4e8cad75e7eeb5dc57f441936,1029,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/models/__init__.py,18bf36d121b0a2bc1590c33711a617bbac978b7c0f5e7bdb7dee7b2944de72e7,134,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/models/base.py,460a0d4aa27e8692c2591ebba42f7b1ebb8333758858290e66da04ec6b4c55ef,423,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/models/character.py,349e068169df4ffae397be92b37059e35b8a4eb4883ee0f74543275668fcce1b,3464,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/models/combat.py,06dd076c9ab38191ef9a4896236badc2dd77e3ea67209dd4cf24b2ad25fb0bdb,3081,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/models/equipment.py,aa292407b91f5b65f41805418c239dea0a4190086a53ca0578e8803cf5fbc09e,3874,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/models/player.py,bc889d0fafe4bc621f5019655321941ab89b2740b8e0238ed3ab5197bc860993,3632,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/models/stat.py,fa7fba8349a375e28b8df3266669cb615074208b35c8b2a3caf80337542d70ca,3029,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/models/v1/__init__.py,943bfc9e715b4fca47daf8ee18401d95682c03add3de2d8155cb6b361122e213,96,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/models/v1/base.py,1e93d12cf716764c2db24dfa2d1ffda734b57cdb636b8d3d3a790d5a8378a57a,642,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/models/v1/character.py,893a42840007e893267c5efc7e5e54996bc4d128ec9b527946ee6ce2774572c3,4632,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/models/v1/equipment.py,85657ac227053943975176e3d8eb308423b6558dc553bf63feb125d84cd79794,1757,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/models/v1/player.py,2ebdf400b510b4e35ac1384a4ac7efc71a141238ddf1014a28877699a22dd2ce,2314,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,mihomo/tools.py,4d32f034fdca0c7f3ec19e9cd9499e20301700fb6ef3eef34c00a47203b45fc8,3397,file,implementation,authoritative-source,PR83-M0026,post-refactor 20-donor exhaustive surface accountability
mihomo-main,pyproject.toml,a12882171186091a8dee53c6118e3c25dc70ed880a2a619bba7547663536c404,545,file,configuration,authoritative-source,PR83-M0024,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,.dcignore,d2c538d64c76b9b2ce895be90b62ee528dd6f6e4c722e15c398e76e318695ca8,23482,file,implementation,authoritative-source,PR83-M0028,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,.github/workflows/go.yml,e9cbb2622ac7580b79768f80a7811928d97d2321214dd9b9dafa4ec579c09001,1220,file,repository-administration,derived-or-administrative,PR83-M0027,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,.gitignore,135b5a5d92385837880d59dd0d71f23f312af90ea98cd50e0e9c5afaa7a9e139,24,file,repository-administration,derived-or-administrative,PR83-M0028,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,.golangci.yaml,5c768a9666fa66a7af9da5bb08106c277c7f5029bd6e3aeafa65f64230a16543,332,file,configuration,authoritative-source,PR83-M0028,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,.goreleaser.yaml,6e7af578fe6377ee55d2872017deacff26e1f87db7987837ee37050f73e9947e,527,file,configuration,authoritative-source,PR83-M0028,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,LICENSE,2e3c7853433af3e0002085724a324a62f658388e8dde27f9bc68ba201cd021e5,1072,file,governance,authoritative-source,PR83-M0028,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,Makefile,8b8c19d2e84fa1e16ec3f80224c1f0819ffc6cc131569c2b46d533d96c112205,1568,file,deployment,authoritative-source,PR83-M0028,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,README.md,55fec0dc31561cab75d7fa15d61172512d78895fafee1cb6c71f1afc1d701bb7,2733,file,documentation,authoritative-source,PR83-M0028,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,go.mod,5c9ef9d64ac3e8fa18f5f2f454f527a2f8245d0d07de7b0a5452360dadc976fb,407,file,implementation,authoritative-source,PR83-M0028,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,go.sum,5d5ae98e2b013a3aa74cbd3d21fe128d3b6957da99f5f15eb191d8863948e424,3134,file,implementation,authoritative-source,PR83-M0028,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,licenses/github.com/go-ping/ping/LICENSE,88c6a743df31b75e8241631292f916e043274c63750973ec54a46884e45a922d,1098,file,governance,authoritative-source,PR83-M0029,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,licenses/github.com/google/uuid/LICENSE,0a8d61ed3cbfd5312326e8126c31ce9c627a283adc99131b56896d29ada04b2d,1480,file,governance,authoritative-source,PR83-M0029,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,licenses/github.com/mattn/go-colorable/LICENSE,88a2379b3ca34bf5c57127aff9dcb802bbb60ece0805cdbda65b3bd115f971d9,1085,file,governance,authoritative-source,PR83-M0029,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,licenses/github.com/mattn/go-isatty/LICENSE,08eab1118c80885fa1fa6a6dd7303f65a379fcb3733e063d20d1bbc2c76e6fa1,1099,file,governance,authoritative-source,PR83-M0029,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,licenses/github.com/rs/zerolog/LICENSE,1b8f6b05dd66f6eec835515706886cb01bf00358cb9312301ed6ad23d6b2d008,1072,file,governance,authoritative-source,PR83-M0029,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,licenses/golang.org/x/net/LICENSE,2d36597f7117c38b006835ae7f537487207d8ec407aa9d9980794b2030cbc067,1479,file,governance,authoritative-source,PR83-M0029,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,licenses/golang.org/x/sync/errgroup/LICENSE,2d36597f7117c38b006835ae7f537487207d8ec407aa9d9980794b2030cbc067,1479,file,governance,authoritative-source,PR83-M0029,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,licenses/golang.org/x/sys/unix/LICENSE,2d36597f7117c38b006835ae7f537487207d8ec407aa9d9980794b2030cbc067,1479,file,governance,authoritative-source,PR83-M0029,post-refactor 20-donor exhaustive surface accountability
mullvad-best-server-main,main.go,54715a6679a5f777ee807100b0cd1c5b0525861f5528420f216ed453cda81b74,3948,file,implementation,authoritative-source,PR83-M0028;PR83-S009,post-refactor 20-donor exhaustive surface accountability
mullvad-tailscale-main,LICENSE,3972dc9744f6499f0f9b2dbf76696f2ae7ad8af9b23dde66d6af86c9dfb36986,35149,file,governance,authoritative-source,PR83-M0030,post-refactor 20-donor exhaustive surface accountability
mullvad-tailscale-main,README.md,838dc7a5ccdabf61ab9cf8c8a7790f105662e59fc2c1644d070a141d3511a0b4,4976,file,documentation,authoritative-source,PR83-M0030,post-refactor 20-donor exhaustive surface accountability
mullvad-tailscale-main,mnf,b87a099ebd613400a7bd73cf9a1036042deb2bdda1af4d644c8675e8f7519240,11946,file,implementation,authoritative-source,PR83-M0030,post-refactor 20-donor exhaustive surface accountability
mullvad-tailscale-main,mullvad.rules,4e33f52b45fa92080b160b913f9de7a3e34bf0db9e39f816ab798b376b14b682,956,file,implementation,authoritative-source,PR83-M0030;PR83-S027,post-refactor 20-donor exhaustive surface accountability
multitor-master,.github/CODE_OF_CONDUCT.md,9dfeb3a89b4886fd20c28ee7bbc75bceb07d96d628106640b4031502898d13d7,3216,file,repository-administration,derived-or-administrative,PR83-M0031,post-refactor 20-donor exhaustive surface accountability
multitor-master,.github/CONTRIBUTING.md,3092cd4d91516b1d2ed103d3863d3e93165ef52df4a296f449d2ec92f6700f60,2485,file,repository-administration,derived-or-administrative,PR83-M0031,post-refactor 20-donor exhaustive surface accountability
multitor-master,.gitignore,24a88a8bdd2ebcaa58ce65047ba66321c4506d2a43033d299634f16687365321,108,file,repository-administration,derived-or-administrative,PR83-M0032,post-refactor 20-donor exhaustive surface accountability
multitor-master,.travis.yml,177aaec38fc68eb2261c326d78a6649adbc86febb8e2a1e6ce10025bfd7c14ee,843,file,configuration,authoritative-source,PR83-M0032,post-refactor 20-donor exhaustive surface accountability
multitor-master,LICENSE.md,6d427a39faab2d85898e69c3335069c39f481a857059b3f6cbf77da72c6414fc,34914,file,governance,authoritative-source,PR83-M0032,post-refactor 20-donor exhaustive surface accountability
multitor-master,README.md,2f3e0e40a7c8b6319adf438ff76c755f48af15a73bb22da4f0d87319e897656b,7622,file,documentation,authoritative-source,PR83-M0032;PR83-S016,post-refactor 20-donor exhaustive surface accountability
multitor-master,bin/multitor,d2cc4b40a3685f2927a1cf70671ae2ed94a0a6f8d0b7fcd25cb4f2d950aca0e5,2144,file,script,authoritative-source,PR83-M0033,post-refactor 20-donor exhaustive surface accountability
multitor-master,etc/.gitkeep,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,file,implementation,authoritative-source,PR83-M0034,post-refactor 20-donor exhaustive surface accountability
multitor-master,lib/CheckConn,115abfee3e85ae4e50f282bea3b654ab5083c19ee856bd36757f86c4d7bae205,556,file,implementation,authoritative-source,PR83-M0035,post-refactor 20-donor exhaustive surface accountability
multitor-master,lib/CheckProxyProcess,a12bf0cfdb9b026834bef6df80d69a4848e48d4f351ba2eb368c23ed606b8685,1530,file,implementation,authoritative-source,PR83-M0035,post-refactor 20-donor exhaustive surface accountability
multitor-master,lib/CreateProxyProcess,aa0c6ecc391ab536dded3c47f18735a4917ff0f49ee8c13e6f2e3dd2664a02a0,1941,file,implementation,authoritative-source,PR83-M0035,post-refactor 20-donor exhaustive surface accountability
multitor-master,lib/CreateTorDirectory,95ee1f6b1808d7f378a16bf9305175c4d56b30cdf97d31bb5fef0883ec249670,1140,file,implementation,authoritative-source,PR83-M0035,post-refactor 20-donor exhaustive surface accountability
multitor-master,lib/CreateTorProcess,36a274677a07673e667a39f7af2ab677fd5cd0fc11c6e39bd09f9b0bf746dd34,2669,file,implementation,authoritative-source,PR83-M0035,post-refactor 20-donor exhaustive surface accountability
multitor-master,lib/CreateWebProxyProcess,25d2de46a63e60e25c93660b4e2c1f7fc125cc098b9fe66ed04a28be6bbe1c26,4484,file,implementation,authoritative-source,PR83-M0035,post-refactor 20-donor exhaustive surface accountability
multitor-master,lib/DestroyProcess,fe9bd9ffd3abc28ca4774e2a2b1d12dc7a773e259aca3279f3d3b3027acc172a,769,file,implementation,authoritative-source,PR83-M0035,post-refactor 20-donor exhaustive surface accountability
multitor-master,lib/GetTorProcess,85f20a3c004f864728f5eda6c4683739d5f844eaaf427142aa2c1a5160d49469,845,file,implementation,authoritative-source,PR83-M0035,post-refactor 20-donor exhaustive surface accountability
multitor-master,lib/OutputGen,7c35753c0ad9f170c885096ed31564f5b93b0a87c29547e64e20f814daa24edf,1655,file,implementation,authoritative-source,PR83-M0035,post-refactor 20-donor exhaustive surface accountability
multitor-master,log/.gitkeep,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,file,implementation,authoritative-source,PR83-M0036,post-refactor 20-donor exhaustive surface accountability
multitor-master,setup.sh,9585e32045d44778db3a0219907c878793a27e6eb76c3885b42a2cad7fdc5d0b,1168,file,script,authoritative-source,PR83-M0032,post-refactor 20-donor exhaustive surface accountability
multitor-master,src/__init__,bbb65c31e3e84dfaec50bd99e7a792f62204c68561180b813c3e94c6fc9dbb39,24896,file,implementation,authoritative-source,PR83-M0037,post-refactor 20-donor exhaustive surface accountability
multitor-master,src/helpers,4878ec4cfe866a5f8dac873735470eb82cbc0b99a2b57f2330028c8e4051eca3,16585,file,documentation,authoritative-source,PR83-M0037,post-refactor 20-donor exhaustive surface accountability
multitor-master,src/import,caf371a150bcb59d3da56fd06436357334e5d1603d86dc518ab27971898565fe,1525,file,implementation,authoritative-source,PR83-M0037,post-refactor 20-donor exhaustive surface accountability
multitor-master,src/settings,202b965f5145e0175d0dce529860478c691213562f651b8aef896b6df3e1231a,1280,file,implementation,authoritative-source,PR83-M0037,post-refactor 20-donor exhaustive surface accountability
