record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR226-M088,PR226-R079,CG226-subscription-rule-conversion-runtime,subconverter,base-profiles,base profiles semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,base/profiles/example_profile.ini,7d0c896b40ab78a49816084d6a4f1795fae3808925ead5def98e8013b503af77,n/a,comparison + selective extraction,many-to-one,superseded,Non-parser runtime/deployment surfaces are exhaustively accounted as reference/supersession evidence; only safe local normalization semantics are promoted. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-rules-runtime,subscription/rule conversion runtime,src/apps/daemon/internal/analysis/diagnostics/local_ruleset_plan.go#BuildLocalRuleSetPlan,existing subscription/rule owners remain authoritative,"donor web servers, remote fetchers, scripting/template execution, or persistence do not become new target authority",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M088,Rules,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,medium,PR226-R079,high,reviewed
PR226-M089,PR226-R079,CG226-subscription-rule-conversion-runtime,subconverter,base-snippets,base snippets semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,base/snippets/emoji.toml,f1220d4dfcdbc89615639e9378efe08d127c52fc7d3cb5bad72155b7a1246ba9,n/a,comparison + selective extraction,many-to-one,superseded,Non-parser runtime/deployment surfaces are exhaustively accounted as reference/supersession evidence; only safe local normalization semantics are promoted. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-rules-runtime,subscription/rule conversion runtime,src/apps/daemon/internal/analysis/diagnostics/local_ruleset_plan.go#BuildLocalRuleSetPlan,existing subscription/rule owners remain authoritative,"donor web servers, remote fetchers, scripting/template execution, or persistence do not become new target authority",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M089,Rules,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,medium,PR226-R079,high,reviewed
PR226-M090,PR226-R079,CG226-subscription-rule-conversion-runtime,subconverter,include,include semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,include/httplib.h,5be9866665ef73b8414b6a99730c3bc9992dce0419431001cc25638c80208a8b,n/a,comparison + selective extraction,many-to-one,superseded,Non-parser runtime/deployment surfaces are exhaustively accounted as reference/supersession evidence; only safe local normalization semantics are promoted. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-rules-runtime,subscription/rule conversion runtime,src/apps/daemon/internal/analysis/diagnostics/local_ruleset_plan.go#BuildLocalRuleSetPlan,existing subscription/rule owners remain authoritative,"donor web servers, remote fetchers, scripting/template execution, or persistence do not become new target authority",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M090,Rules,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,medium,PR226-R079,high,reviewed
PR226-M091,PR226-R079,CG226-subscription-rule-conversion-runtime,subconverter,scripts,scripts semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,scripts/Dockerfile,20d97c6afd6f7d91075b001c4efc4256e4a2a1ee81cfeca89eff9b14d1fc3493,n/a,comparison + selective extraction,many-to-one,superseded,Non-parser runtime/deployment surfaces are exhaustively accounted as reference/supersession evidence; only safe local normalization semantics are promoted. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-rules-runtime,subscription/rule conversion runtime,src/apps/daemon/internal/analysis/diagnostics/local_ruleset_plan.go#BuildLocalRuleSetPlan,existing subscription/rule owners remain authoritative,"donor web servers, remote fetchers, scripting/template execution, or persistence do not become new target authority",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M091,Rules,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,medium,PR226-R079,high,reviewed
PR226-M092,PR226-R079,CG226-local-rule-set-normalization,subconverter,src-config,src config semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/config/binding.h,d46021b0f89f83adcf4d5d5a0740a5e17430ef75c41d796d21ed8cc6d5ac2b14,n/a,parser normalization + bounded rederivation,many-to-one,adapted,Rule syntax/normalization semantics are recomposed into a bounded local preview rather than a second converter server. Behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_226_plans_test.go#TestPostRefactor226LocalRuleSetPlan,local rule-set normalization,src/apps/daemon/internal/analysis/diagnostics/local_ruleset_plan.go#BuildLocalRuleSetPlan,"local rule conversion is deterministic, bounded, duplicate-aware, and offline","remote URL fetching, template/script execution, or converted-rule installation never occurs in the planner",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M092,Rules,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,medium,PR226-R079,high,verified
PR226-M093,PR226-R079,CG226-local-rule-set-normalization,subconverter,src-generator,src generator semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/generator/config/nodemanip.cpp,388985f411a60f67aa20c08024f72fdd1f215d24ef861fc9350df1a4c20fd86b,n/a,parser normalization + bounded rederivation,many-to-one,adapted,Rule syntax/normalization semantics are recomposed into a bounded local preview rather than a second converter server. Behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_226_plans_test.go#TestPostRefactor226LocalRuleSetPlan,local rule-set normalization,src/apps/daemon/internal/analysis/diagnostics/local_ruleset_plan.go#BuildLocalRuleSetPlan,"local rule conversion is deterministic, bounded, duplicate-aware, and offline","remote URL fetching, template/script execution, or converted-rule installation never occurs in the planner",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M093,Rules,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,medium,PR226-R079,high,verified
PR226-M094,PR226-R079,CG226-subscription-rule-conversion-runtime,subconverter,src-handler,src handler semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/handler/interfaces.cpp,7f336b446780ab306d003c6731c1e7fc7e05c47c5597cdc9abca7e0dea2d5d4e,n/a,comparison + selective extraction,many-to-one,superseded,Non-parser runtime/deployment surfaces are exhaustively accounted as reference/supersession evidence; only safe local normalization semantics are promoted. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-rules-runtime,subscription/rule conversion runtime,src/apps/daemon/internal/analysis/diagnostics/local_ruleset_plan.go#BuildLocalRuleSetPlan,existing subscription/rule owners remain authoritative,"donor web servers, remote fetchers, scripting/template execution, or persistence do not become new target authority",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M094,Rules,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,medium,PR226-R079,high,reviewed
PR226-M095,PR226-R079,CG226-subscription-rule-conversion-runtime,subconverter,src-lib,src lib semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/lib/wrapper.cpp,f6073a1e59b2029df549f5506196a640c95c8a54ab061a593cf54c6a60c5f772,n/a,comparison + selective extraction,many-to-one,superseded,Non-parser runtime/deployment surfaces are exhaustively accounted as reference/supersession evidence; only safe local normalization semantics are promoted. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-rules-runtime,subscription/rule conversion runtime,src/apps/daemon/internal/analysis/diagnostics/local_ruleset_plan.go#BuildLocalRuleSetPlan,existing subscription/rule owners remain authoritative,"donor web servers, remote fetchers, scripting/template execution, or persistence do not become new target authority",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M095,Rules,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,medium,PR226-R079,high,reviewed
PR226-M096,PR226-R079,CG226-subscription-rule-conversion-runtime,subconverter,src-main.cpp,src main.cpp semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/main.cpp,41465596148135e785e1c9c4da43da674acb41ba7f6fec5c5182349536379dc1,n/a,comparison + selective extraction,many-to-one,superseded,Non-parser runtime/deployment surfaces are exhaustively accounted as reference/supersession evidence; only safe local normalization semantics are promoted. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-rules-runtime,subscription/rule conversion runtime,src/apps/daemon/internal/analysis/diagnostics/local_ruleset_plan.go#BuildLocalRuleSetPlan,existing subscription/rule owners remain authoritative,"donor web servers, remote fetchers, scripting/template execution, or persistence do not become new target authority",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M096,Rules,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,medium,PR226-R079,high,reviewed
PR226-M097,PR226-R079,CG226-local-rule-set-normalization,subconverter,src-parser,src parser semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/parser/config/proxy.h,e1fa9535c6c9acdefbf5f160736b3832dcc33c0ffdc2a5d6bbfe67a5dfab2ea9,n/a,parser normalization + bounded rederivation,many-to-one,adapted,Rule syntax/normalization semantics are recomposed into a bounded local preview rather than a second converter server. Behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_226_plans_test.go#TestPostRefactor226LocalRuleSetPlan,local rule-set normalization,src/apps/daemon/internal/analysis/diagnostics/local_ruleset_plan.go#BuildLocalRuleSetPlan,"local rule conversion is deterministic, bounded, duplicate-aware, and offline","remote URL fetching, template/script execution, or converted-rule installation never occurs in the planner",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M097,Rules,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,medium,PR226-R079,high,verified
PR226-M098,PR226-R079,CG226-subscription-rule-conversion-runtime,subconverter,src-script,src script semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/script/cron.cpp,e72c3cbb2bfcb0897056225b26d73329a5a00dedf8a4b785c5ca8a6d7567c57f,n/a,comparison + selective extraction,many-to-one,superseded,Non-parser runtime/deployment surfaces are exhaustively accounted as reference/supersession evidence; only safe local normalization semantics are promoted. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-rules-runtime,subscription/rule conversion runtime,src/apps/daemon/internal/analysis/diagnostics/local_ruleset_plan.go#BuildLocalRuleSetPlan,existing subscription/rule owners remain authoritative,"donor web servers, remote fetchers, scripting/template execution, or persistence do not become new target authority",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M098,Rules,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,medium,PR226-R079,high,reviewed
PR226-M099,PR226-R079,CG226-subscription-rule-conversion-runtime,subconverter,src-server,src server semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/server/socket.h,de233cbc814f1649d0cff3fcc74d71dbd3a375c66a8cdf83bafd9d3199238cb3,n/a,comparison + selective extraction,many-to-one,superseded,Non-parser runtime/deployment surfaces are exhaustively accounted as reference/supersession evidence; only safe local normalization semantics are promoted. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-rules-runtime,subscription/rule conversion runtime,src/apps/daemon/internal/analysis/diagnostics/local_ruleset_plan.go#BuildLocalRuleSetPlan,existing subscription/rule owners remain authoritative,"donor web servers, remote fetchers, scripting/template execution, or persistence do not become new target authority",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M099,Rules,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,medium,PR226-R079,high,reviewed
PR226-M100,PR226-R079,CG226-subscription-rule-conversion-runtime,subconverter,src-utils,src utils semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/utils/base64/base64.cpp,bf466b031a151eac4928266d86bf24519578344c037f9a78f85347fcc1f60802,n/a,comparison + selective extraction,many-to-one,superseded,Non-parser runtime/deployment surfaces are exhaustively accounted as reference/supersession evidence; only safe local normalization semantics are promoted. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-rules-runtime,subscription/rule conversion runtime,src/apps/daemon/internal/analysis/diagnostics/local_ruleset_plan.go#BuildLocalRuleSetPlan,existing subscription/rule owners remain authoritative,"donor web servers, remote fetchers, scripting/template execution, or persistence do not become new target authority",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M100,Rules,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,medium,PR226-R079,high,reviewed
PR226-M101,PR226-R079,CG226-subscription-rule-conversion-runtime,subconverter,src-version.h,src version.h semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/version.h,ab009599e1933d2779414659a705547ffdff9bb2a71a7a87012d29daba1e8b15,n/a,comparison + selective extraction,many-to-one,superseded,Non-parser runtime/deployment surfaces are exhaustively accounted as reference/supersession evidence; only safe local normalization semantics are promoted. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-rules-runtime,subscription/rule conversion runtime,src/apps/daemon/internal/analysis/diagnostics/local_ruleset_plan.go#BuildLocalRuleSetPlan,existing subscription/rule owners remain authoritative,"donor web servers, remote fetchers, scripting/template execution, or persistence do not become new target authority",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M101,Rules,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,medium,PR226-R079,high,reviewed
PR226-R102,n/a,CG226-tailscale-client,tailscale-client,repository-accountability,tailscale-client-go complete repository accountability,repository,evidence corpus,context-dependent,.github/dependabot.yml,1e7dbaa333f01d224114d36b416d06f7daec98e471d16aad24a578be39afef73,n/a,exhaustive review,one-to-many,reference-only,Every archive surface is hash-accounted; independent high-signal modules and files receive child records.,convergence evidence,n/a,all donor files/directories/definitions remain traceable,repository accountability alone is never implementation evidence,n/a,governance/convergence/post-refactor-226-surface-accountability.csv,none,provenance retained; no legal conclusion encoded in technical evidence,low,n/a,high,verified
PR226-M103,PR226-R102,CG226-tailnet-transactional-change-planning,tailscale-client,@root,@root semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,go.mod,02d7103b7f6db570bbd22a38445fab915e2813e52c5458adc1187b8bfa98a0c7,n/a,transaction-semantic rederivation,idea-to-native,inspired-native,"ETag, validation, patch/replace, key and webhook transaction semantics become a read-only change plan. Behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_226_plans_test.go#TestPostRefactor226TailnetTransactionPlan",Tailnet transactional change planning,src/apps/daemon/internal/analysis/diagnostics/tailnet_transaction_plan.go#BuildTailnetTransactionPlan,validate/CAS/patch-vs-replace/device-route/key/webhook operations remain explicit and bounded,"planner accepts no Tailnet credential, makes no API request, and never returns generated secret material",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M103,Settings,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,high,PR226-R102,high,verified
PR226-M104,PR226-R102,CG226-tailnet-transactional-change-planning,tailscale-client,scripts,scripts semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,scripts/check_license_headers.sh,cff1582b85431753b384e0998b197f31909da85b81ef1cee9316d42618c2fd2d,n/a,transaction-semantic rederivation,idea-to-native,inspired-native,"ETag, validation, patch/replace, key and webhook transaction semantics become a read-only change plan. Behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_226_plans_test.go#TestPostRefactor226TailnetTransactionPlan",Tailnet transactional change planning,src/apps/daemon/internal/analysis/diagnostics/tailnet_transaction_plan.go#BuildTailnetTransactionPlan,validate/CAS/patch-vs-replace/device-route/key/webhook operations remain explicit and bounded,"planner accepts no Tailnet credential, makes no API request, and never returns generated secret material",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M104,Settings,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,high,PR226-R102,high,verified
PR226-M105,PR226-R102,CG226-tailnet-transactional-change-planning,tailscale-client,tailscale,tailscale semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,tailscale/client.go,9eb890debe6f4f15f4085031ce2c99123423b6b382697112d7658d432f6d2b4e,n/a,transaction-semantic rederivation,idea-to-native,inspired-native,"ETag, validation, patch/replace, key and webhook transaction semantics become a read-only change plan. Behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_226_plans_test.go#TestPostRefactor226TailnetTransactionPlan",Tailnet transactional change planning,src/apps/daemon/internal/analysis/diagnostics/tailnet_transaction_plan.go#BuildTailnetTransactionPlan,validate/CAS/patch-vs-replace/device-route/key/webhook operations remain explicit and bounded,"planner accepts no Tailnet credential, makes no API request, and never returns generated secret material",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M105,Settings,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,high,PR226-R102,high,verified
PR226-M106,PR226-R102,CG226-tailnet-transactional-change-planning,tailscale-client,v2,v2 semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,v2/client.go,14609628b3aeeccafa8f3939e1079a6a30a2197d393c7051ba324e874ff32a92,n/a,transaction-semantic rederivation,idea-to-native,inspired-native,"ETag, validation, patch/replace, key and webhook transaction semantics become a read-only change plan. Behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/post_refactor_226_plans_test.go#TestPostRefactor226TailnetTransactionPlan",Tailnet transactional change planning,src/apps/daemon/internal/analysis/diagnostics/tailnet_transaction_plan.go#BuildTailnetTransactionPlan,validate/CAS/patch-vs-replace/device-route/key/webhook operations remain explicit and bounded,"planner accepts no Tailnet credential, makes no API request, and never returns generated secret material",scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M106,Settings,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,high,PR226-R102,high,verified
PR226-R107,n/a,CG226-tinytun,tinytun,repository-accountability,TinyTun complete repository accountability,repository,evidence corpus,context-dependent,.cargo/config.toml,b25d96e8dfa87b6a2db6a4cc05ad2acab96fbf4e6c73a27454b39d36cbc4f2cd,n/a,exhaustive review,one-to-many,reference-only,Every archive surface is hash-accounted; independent high-signal modules and files receive child records.,convergence evidence,n/a,all donor files/directories/definitions remain traceable,repository accountability alone is never implementation evidence,n/a,governance/convergence/post-refactor-226-surface-accountability.csv,none,provenance retained; no legal conclusion encoded in technical evidence,low,n/a,high,verified
PR226-M108,PR226-R107,CG226-tun-process-routing-runtime,tinytun,.cargo,.cargo semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,.cargo/config.toml,b25d96e8dfa87b6a2db6a4cc05ad2acab96fbf4e6c73a27454b39d36cbc4f2cd,n/a,runtime comparison,many-to-one,superseded,TinyTun TUN/eBPF/process-routing machinery is reference evidence because existing platform owners are stronger. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-tinytun-runtime,TUN/process-routing runtime,src/apps/daemon/internal/platform/system;src/packages/lumicore/src/transport,existing TUN/platform owners remain single-authoritative,no second eBPF/TUN/process-routing runtime is introduced,scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M108,n/a,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,high,PR226-R107,high,reviewed
PR226-M109,PR226-R107,CG226-tun-process-routing-runtime,tinytun,@root,@root semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,Cargo.lock,9781d2899af0db5244d3a1b0a18d2458962c93f44684b912cbe6374ebac090b6,n/a,runtime comparison,many-to-one,superseded,TinyTun TUN/eBPF/process-routing machinery is reference evidence because existing platform owners are stronger. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-tinytun-runtime,TUN/process-routing runtime,src/apps/daemon/internal/platform/system;src/packages/lumicore/src/transport,existing TUN/platform owners remain single-authoritative,no second eBPF/TUN/process-routing runtime is introduced,scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M109,n/a,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,high,PR226-R107,high,reviewed
PR226-M110,PR226-R107,CG226-tun-process-routing-runtime,tinytun,ebpf,ebpf semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,ebpf/.cargo/config.toml,edbf07afe5bad872093d87235e97a322a5f4d5cdc7f3e6f794e9b7e3e1705652,n/a,runtime comparison,many-to-one,superseded,TinyTun TUN/eBPF/process-routing machinery is reference evidence because existing platform owners are stronger. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-tinytun-runtime,TUN/process-routing runtime,src/apps/daemon/internal/platform/system;src/packages/lumicore/src/transport,existing TUN/platform owners remain single-authoritative,no second eBPF/TUN/process-routing runtime is introduced,scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M110,n/a,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,high,PR226-R107,high,reviewed
PR226-M111,PR226-R107,CG226-tun-process-routing-runtime,tinytun,src-Cargo,src Cargo semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/kernel/Cargo.toml,7635838c70daa2f48566735b53f83885a621d3a8461da6793238a9b4b8258bc6,n/a,runtime comparison,many-to-one,superseded,TinyTun TUN/eBPF/process-routing machinery is reference evidence because existing platform owners are stronger. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-tinytun-runtime,TUN/process-routing runtime,src/apps/daemon/internal/platform/system;src/packages/lumicore/src/transport,existing TUN/platform owners remain single-authoritative,no second eBPF/TUN/process-routing runtime is introduced,scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M111,n/a,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,high,PR226-R107,high,reviewed
PR226-M112,PR226-R107,CG226-tun-process-routing-runtime,tinytun,src-bypass,src bypass semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/packet/bypass.rs,67a946e96c200fe9e0c74eb9dacd2896fee0efa1b1c35af83a0b63a60e602613,n/a,runtime comparison,many-to-one,superseded,TinyTun TUN/eBPF/process-routing machinery is reference evidence because existing platform owners are stronger. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-tinytun-runtime,TUN/process-routing runtime,src/apps/daemon/internal/platform/system;src/packages/lumicore/src/transport,existing TUN/platform owners remain single-authoritative,no second eBPF/TUN/process-routing runtime is introduced,scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M112,n/a,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,high,PR226-R107,high,reviewed
PR226-M113,PR226-R107,CG226-tun-process-routing-runtime,tinytun,src-config,src config semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/config.rs,1268c821a12e20c7a6c07a04bd48cf13167249ae6163b1a305f4c61a822b58db,n/a,runtime comparison,many-to-one,superseded,TinyTun TUN/eBPF/process-routing machinery is reference evidence because existing platform owners are stronger. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-tinytun-runtime,TUN/process-routing runtime,src/apps/daemon/internal/platform/system;src/packages/lumicore/src/transport,existing TUN/platform owners remain single-authoritative,no second eBPF/TUN/process-routing runtime is introduced,scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M113,n/a,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,high,PR226-R107,high,reviewed
PR226-M114,PR226-R107,CG226-tun-process-routing-runtime,tinytun,src-direct,src direct semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/packet/direct.rs,e0384c82cefa2cba9ba21c2d54661bb133953f76eb523bf3e1528d58a9741268,n/a,runtime comparison,many-to-one,superseded,TinyTun TUN/eBPF/process-routing machinery is reference evidence because existing platform owners are stronger. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-tinytun-runtime,TUN/process-routing runtime,src/apps/daemon/internal/platform/system;src/packages/lumicore/src/transport,existing TUN/platform owners remain single-authoritative,no second eBPF/TUN/process-routing runtime is introduced,scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M114,n/a,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,high,PR226-R107,high,reviewed
PR226-M115,PR226-R107,CG226-tun-process-routing-runtime,tinytun,src-dns_hijack,src dns_hijack semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/dns_hijack.rs,834e0879d15d0434cfb8ca4d883030bd94af416624206c4a1a34952b0e366902,n/a,runtime comparison,many-to-one,superseded,TinyTun TUN/eBPF/process-routing machinery is reference evidence because existing platform owners are stronger. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-tinytun-runtime,TUN/process-routing runtime,src/apps/daemon/internal/platform/system;src/packages/lumicore/src/transport,existing TUN/platform owners remain single-authoritative,no second eBPF/TUN/process-routing runtime is introduced,scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M115,n/a,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,high,PR226-R107,high,reviewed
PR226-M116,PR226-R107,CG226-tun-process-routing-runtime,tinytun,src-dns_router,src dns_router semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/dns_router.rs,7e1154bc173d302468d14efda65f1104dfaf163cea15494ab18b88a6f838ec82,n/a,runtime comparison,many-to-one,superseded,TinyTun TUN/eBPF/process-routing machinery is reference evidence because existing platform owners are stronger. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-tinytun-runtime,TUN/process-routing runtime,src/apps/daemon/internal/platform/system;src/packages/lumicore/src/transport,existing TUN/platform owners remain single-authoritative,no second eBPF/TUN/process-routing runtime is introduced,scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M116,n/a,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,high,PR226-R107,high,reviewed
PR226-M117,PR226-R107,CG226-tun-process-routing-runtime,tinytun,src-error,src error semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/common/error.rs,e7867483414f77ddf0d1849b17ff5d69848a08efc0d135feb0cf0ee781f854fc,n/a,runtime comparison,many-to-one,superseded,TinyTun TUN/eBPF/process-routing machinery is reference evidence because existing platform owners are stronger. Behavioral evidence: scripts/checks/check_post_refactor_226_convergence.py#semantic-tinytun-runtime,TUN/process-routing runtime,src/apps/daemon/internal/platform/system;src/packages/lumicore/src/transport,existing TUN/platform owners remain single-authoritative,no second eBPF/TUN/process-routing runtime is introduced,scripts/checks/check_post_refactor_226_convergence.py#semantic-PR226-M117,n/a,target-native bounded hardening/planning only; existing write/runtime owners remain authoritative,provenance retained; no legal conclusion encoded in technical evidence,high,PR226-R107,high,reviewed
