donor,path,sha256,size_bytes,file_type,classification,language,authority_status,semantic_record_ids,notes
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_health_method.caddyfiletest,e5946de7debcaa593abb72cee0a14fbb96f3523f58e10b1aa5f3ba7177b10d0a,558,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_health_path_query.caddyfiletest,be3432a35838d63ceee214f25fbdf81aa395b5fb24021a7b7fceff280371cab3,1152,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_health_reqbody.caddyfiletest,98b047c8075aeec40d1c6d7719853481b76fd600ecf7bb55be52f72064741c4b,574,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_http_transport_forward_proxy_url.txt,089019d6723203ea494d5522eab0cd609338dc9f7fb362e7ca189ab3e800d284,624,txt,implementation,text,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_http_transport_none_proxy.txt,65cd31f864ab98b5d2bd81490988322702c49fca40d9f5548e74708d9efc36e6,561,txt,implementation,text,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_http_transport_tls_file_cert.txt,b3b5daf5f09fa2c1bbd5339153ad07b4a70a3cf6c6789f8501438548ff3965b1,696,txt,implementation,text,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_http_transport_tls_inline_cert.txt,a83918e3b2f0a405a5dffea292a54bd3f92502cc2e35fbf989caec4bb0f7a05b,2942,txt,implementation,text,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_http_transport_url_proxy.txt,c617480fba3d144f3368ed296b10615a5dfe9a18faf82dec5da847b291256cec,624,txt,implementation,text,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_load_balance.caddyfiletest,4c630ccaf6261f5e0af71fd0a13485cee3369e3a0aced941820ea8b04c8c6c37,1017,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_load_balance_wrr.caddyfiletest,821d2fec0215aabda9ea35de60ee2d995af4b3e24189bf8a99ad3c28449b720d,1198,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_localaddr.caddyfiletest,f740245ed146cec15c98d7e11938e0c9772fdad8b33ac0ea0626263db24bf78b,891,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_options.caddyfiletest,28eb7f395ba45a8093d09aaafe140e9016485e5dd94ce930f313c88997146293,2880,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_port_range.caddyfiletest,51448a60764754954c7671c1a81aaa2eb28dace1562eaabf0ae19bdc675ecaad,1132,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_retry_match_oneline.caddyfiletest,da523283b2b1ed7f05fcfcec139cde67c9ef644cbadb8542d3e3a590d6fbcae6,1396,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_retry_match_response.caddyfiletest,789ce183baba6246bf0c78d08490bf1cdaf89fd811360fac3fd8fdf10b3da061,3806,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_stream_buffer_size.caddyfiletest,0b6e30cadacc6f4c8ed885387ee585ea0600da996cf52225a85bd2539c1f6b35,885,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_trusted_proxies.caddyfiletest,a90d0ff15155c8bd47a11eab34bfbd7b1ad9bf8ce7f62cfa3806019565731dd7,883,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_trusted_proxies_unix.caddyfiletest,83964e37149787f4b09afc0fe3191197aed9cd86161ac002c163e579857e115c,872,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/reverse_proxy_upstream_placeholder.caddyfiletest,35bf92bb016760c631793e51ee55a4998ef866a92fe18b2291cbb5f1dd6c00bb,1714,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/rewrite_directive_permutations.caddyfiletest,a258744965a99202e00b49d9d15831763c97dd976f5102becb6597a17c369e4f,1739,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/root_directive_permutations.caddyfiletest,be5fd41362712d2d78e6a05e1a8e64724e38a4d7e093d86cca51cdfa69bba818,1599,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/server_names.caddyfiletest,286413d56d1371ebd2f66294f3771182e90700f2516e6164e2e222e0bbecfe92,830,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/shorthand_parameterized_placeholders.caddyfiletest,970e1dca22df312206454d92405900c29582a62c1cae10d02c03a386faf75cda,1185,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/site_address_invalid_port.caddyfiletest,179f5fa3a560ef3c84744873f423490e229bad2f12d7dc6cf86b25ecbb2996b5,83,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/site_address_negative_port.caddyfiletest,83322f9ce685b0818a99eec0e0f856f4276c5517b4ce328f4f5d7915f290f82c,77,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/site_address_unsupported_scheme.caddyfiletest,6192c1fa3ed258a0d951a7232d0cb2eabc4124f06dc78e69d81b8066868e399e,87,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/site_address_wss_invalid_port.caddyfiletest,341cd0dc336b68e0d60700930f53e10120d8d64d46abfa53d33abcf55de199e2,100,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/site_address_wss_scheme.caddyfiletest,451f7a41d5bb56deff4a719bfff14526067e1fb3e57825194f958ab1d8c98998,127,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/site_block_sorting.caddyfiletest,4ed31a2d0a45bf305c85f439827565fcfa19a13de69b0737efcec8bea6bdbdde,2925,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/sort_directives_with_any_matcher_first.caddyfiletest,2502ae0085412be4056f72874798ad36e8202303d2509e1ce66af86215656333,692,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/sort_directives_within_handle.caddyfiletest,8f23af69d532b57b816ed574ce9672b9fece1c7e7b6e57694e01765c6d395b14,3603,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/sort_vars_in_reverse.caddyfiletest,3e32de92eb3b31635b25671d8c94f8073264772dd6eb64a06349ffd3d109c4bc,1012,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_acme_dns_override_global_dns.caddyfiletest,fbb94e59ad9c3561b7b1661022b898eb55bdbf1e1ae420d3d35649c8a53d89d2,1112,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_acme_preferred_chains.caddyfiletest,af44c487835c64e9fb0354da5789ecbc4fb1dbfad72f79fd91f1aedea4fdc5b9,728,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_policies_1.caddyfiletest,338e3b941207419602dba9a0275697029209d1f5e3e7747cca58745a36d67073,1038,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_policies_10.caddyfiletest,fa351555d2540e6fdf0d674d7c17f120ec92ea0048b606371175a008af19d439,785,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_policies_11.caddyfiletest,663eec440509f5c0b74fd67d42146366bf6f8c75a0e3963af85249136136486d,774,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_policies_12.caddyfiletest,cbcde0e56bd5b600623a580cd87c1ae3ecce4cc7a798e668778c3885e6741435,1521,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_policies_2.caddyfiletest,192f6ce96fadbe29a53c83a47c88326fb1ed0d348867f53386213b02249c2c8f,1115,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_policies_3.caddyfiletest,ab3d44bea2a2a6b2205a79156d075dba1d753ef24b1c7b62c4c563ad2fe9c5f1,1240,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_policies_4.caddyfiletest,6dbf824ee8b9dec7ca177cc4f702745d5d32efe07c2ee214ce28ce9b8bee27f4,2226,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_policies_5.caddyfiletest,7b24e4eb2a80fe8f99a3ffdc02df63fd6d5a4c0ea74a709ecaa798ab013274a3,697,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_policies_6.caddyfiletest,8198655dd25205e32fe547b3d36fc6c74261bc6dd48e2e497c8f6f797ac14477,1459,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_policies_7.caddyfiletest,590f6e278755c3774b3bad06c884b45aeb3ece91c241d1781a210ef2594ac4ce,848,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_policies_8.caddyfiletest,2b00ab60bc8391029cbf0d7cb0f1b21c121aca5447907b4acf07fa455044831a,1345,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_policies_9.caddyfiletest,6ec17c712d79e59d1a50c38e4bb0adc20991a2a8ec047d4245a9572e0660d445,853,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_policies_global_email_localhost.caddyfiletest,c41b4d9802c867585b5a1c31d3267b8ca0943aa93982504957d7b0589f1259e1,829,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_wildcard_force_automate.caddyfiletest,8bcfb2d54bef2da77135621d83620886f3743e11716ac40a7eb32c7ff187945a,2752,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_automation_wildcard_shadowing.caddyfiletest,e4ecf9232151c0bbcdaa12d11d0359fefb6e1d23c427ca285a666d6887a34401,1526,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_cert_file-legacy-with-verifier.caddyfiletest,f76e3ace99c0521f1fc550dd36cb06d516282ebba55d9ab64b496a6ff5b73b95,2258,caddyfiletest,implementation,unknown,donor-evidence,E9-0053,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_cert_file-legacy.caddyfiletest,6999a4e4dd62ba77b6ed656cb9069bd816e865be89fa781db3f98958db7a5161,2155,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_cert_file.caddyfiletest,886aa6c50f67fbe14637df6ca82b4671ef7783c4a96fc8e29707db5b43bf9d11,1042,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_combined_trust_pool.caddyfiletest,73bf28186d2753c4145ce429cc798929ebc1036843b9cba6616e6015d182cf0b,3590,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_combined_trust_pool_pki.caddyfiletest,74c47dc70e74864f59e905d0b9a96e5fea9cb3cf7bd2043b1fa5c9cb17a6b9f7,3601,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_inline_cert-legacy.caddyfiletest,c10a8c80236dd816de47959d3db99a9c2c810c73611352646388eecb9f95f198,3267,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_inline_cert.caddyfiletest,3dffbafac4397e1445a80b5fe4250d8aceba7e2ac80bae0c37d30c417646a0bf,3288,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_inline_cert_with_leaf_trust.caddyfiletest,ea240cdd9bd54e0416299acc764443db5ec627567bfe0bc52010b6cccc0a77aa,4516,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_leaf_verifier_file_loader_block.caddyfiletest,9a3fcd35b914d885adc774194859d59c50133968da14b85f689ca58f306dbede,3590,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_leaf_verifier_file_loader_inline.caddyfiletest,030af3bb362ddebb0e99b251dc82ce5866a4567f4516aa85a925b29576f61dc7,3581,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_leaf_verifier_file_loader_multi-in-block.caddyfiletest,08915d3c8275b5559eb7794079ae2628ed42186338a3d59efc62e48bda0b6632,3739,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_leaf_verifier_folder_loader_block.caddyfiletest,a64e07612b369a5daf5edabcd3acaa5d89c5d3db78a8029fef5d5e38d8c7e2fb,3572,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_leaf_verifier_folder_loader_inline.caddyfiletest,56838c45f7472973bd263ab72a61311ade7880c0ee70be361e948da98deb2f2f,3563,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_leaf_verifier_folder_loader_multi-in-block.caddyfiletest,200ac66816e91ca7110a9e4189d2e919c6d3a30b24a3190aa6b0b22d43ddf83e,3703,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_client_auth_system_trust_pool.caddyfiletest,ab550e7973e75a9e340ea4aea7cf36590325553868a35c42e213c01ebb72cbeb,949,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_conn_policy_consolidate.caddyfiletest,df046ddb354e20a4a84eeb35cfacf1de044714507990f5a86e70a25a151edf3d,1897,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_dns_multiple_options_without_provider.caddyfiletest,b648886f51db6e53aa18d19f53b1a842f75a58c2f3446be38631dcaa35842eae,262,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_dns_override_acme_dns.caddyfiletest,9e17f6d7506e06ece4890bbb4421e8c2893692d19797f7d7aa5541d58e6b2703,1053,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_dns_override_global_dns.caddyfiletest,6dad2beb8c5270fadd579f8b676d6ef07da64493854c8a24c939817c743c3bb6,867,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_dns_propagation_timeout_without_provider.caddyfiletest,3d4eb02004fa3c37397c9bde6a1115963777380552bdfe9e88f90132ae1f7e94,245,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_dns_propagation_without_provider.caddyfiletest,75c3b0990bb766206a0ba4138378b47d2596cfbe9dc9039fbf96029ce79a6780,241,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_dns_resolvers_with_global_provider.caddyfiletest,6d0580d365a3d16a616af09f25fda2074d18a9eefd4f31e8e2a7ce9d47a217d3,974,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_dns_ttl.caddyfiletest,9fd1ecd24baa2323a99bc0bdb3bd26c0fb6c91d9777a32d9d5a5bdeef53fb3bc,1003,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_explicit_issuer_dns_ttl.caddyfiletest,0c7c795ce742ecff642998459339e8cb6057a2f8f58d0ce403d5480b449af6f8,1142,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_explicit_issuer_propagation_options.caddyfiletest,43ae8a09b5442614a2ad37028b0f9f4e92699c4deaeab512184890744400a0eb,1326,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_internal_options.caddyfiletest,ba7c13588b65566991dbc992b2fd34ec22a0d2ab40ec09cb635ead5dc4415444,680,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tls_propagation_options.caddyfiletest,f8b047ca1f5b2ff9930f6dac70def7fd1a02dc8d686b5343b2485a4e1e08b3df,1102,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/tracing.caddyfiletest,ce80f52f6552f4914192bc8e8a005db7a2d0e62aa2b910a321dc46c8760b1055,417,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/uri_query_operations.caddyfiletest,f864b324ab8adac6e39d66c2cd0d80d65b4c8309fc0f3525a9aba9a3c05457d2,1762,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/uri_replace_brace_escape.caddyfiletest,10efbeaa86b09cf688440c36058e319726080e41f698ca1bd86985bf867b8479,700,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt/wildcard_pattern.caddyfiletest,b410e4deec72326ac8851ee0a5ab3281af918d3bd38e1726b3af216fa9364774,2693,caddyfiletest,implementation,unknown,donor-evidence,E9-0054,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_adapt_test.go,0bf7a6dbb6f12bac009dedbf06b9252c3e45842e2c76d63426575db2541bb95b,2346,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/caddyfile_test.go,5f24a28fdbbee36aa7e16b79d98a1c8f6cb706f457a4591f298f8e76eac5a85e,17114,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/forwardauth_test.go,b6b5b5fa34635dda7ff16571c1a56337e278c11d69dfb90d40ace8e77dc4c033,8997,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/h2listener_test.go,f82a182965176d0ec7131e46f53e9e3578d82d0676480c30921530076717c6ef,3807,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/handler_test.go,d1886a818d52ef4d55d1808e26f5c405148cc0f1be355a134128ba04f728e3c9,1155,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/intercept_test.go,a4c16a5b42ceac36237510bc2524b3a96f15e2cf25c706f8dc3e7179f3dde351,2420,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/leafcertloaders_test.go,6fee03b3a3241460b3a6357547d020bc0a0366f0c026cb01794bd6bcaacc6bfb,1187,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/listener_test.go,36596119c6234ffe0275fd7ea4e56076d59393f0f6095c89cddcbd6e6fd1e2ba,2215,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/map_test.go,2ff242b8889ee9f742d4bdf921868662759214b36c3a7b2e41c9e5b381cd0a7a,3357,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/mockdns_test.go,c77613352cca275091caedd97197b6cc116727ff3529cf810a5fd3ab082ae196,2062,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/pki_test.go,fb33daae71b11ccf33f16471d235c5497df6afad67336e4423abb5395691a8de,2686,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/proxyprotocol_test.go,2070c93b9f9831d2a9073c20e0ec08231d5d4be354f825632b02fd7675132901,19159,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/reverseproxy_test.go,9e4fb4612b51cee99e76a2f57972b501743deb9c9053a845a3f0694bf964db34,20407,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/sni_test.go,868e3c1d03bedbc675cbab78ca50c30174217ff8d7b48565007492b269e24d03,5858,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/stream_test.go,6f3519dae9a9166c225b4416ce732f05ce3aad5ab21ca06626b40c222fdddbb3,10188,go,test,go,donor-evidence,E9-0051,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/testdata/cookie.html,73a39f197756ad2b6d37eb8f5c7e8c195f03e335c3d35f40c733ff792d4f3309,51,html,test,html,donor-evidence,E9-0055,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/testdata/foo.txt,2c26b46b68ffc68ff99b453c1d30413413422d706483bfa0f98a5e886266e7ae,3,txt,test,text,donor-evidence,E9-0055,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/testdata/foo_with_multiple_trailing_newlines.txt,37ea8ddde63ad9042aa7f5099db7acd2a880ae3012870c29060d4b12bf2dc2e2,5,txt,test,text,donor-evidence,E9-0055,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/testdata/foo_with_trailing_newline.txt,b5bb9d8014a0f9b1d61e21e796d78dccdf1352f23cd32812f4850b878ae4944c,4,txt,test,text,donor-evidence,E9-0055,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/testdata/import_respond.txt,d3f86cc869433f9050fbf98e48d8c0fd938b5df8a3457743cf77173e4646d178,43,txt,test,text,donor-evidence,E9-0055,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/testdata/index.localhost.html,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,html,test,html,donor-evidence,E9-0055,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/testdata/issue_7518_unused_block_panic_snippets.conf,f7a2a9ededd02ac4a5b0895a092fa6b1d7e196c6b54c1b8f5d1acbab538dee63,456,conf,test,config,donor-evidence,E9-0055,resolved-by-ninth-order-ledger
caddy-master,caddytest/integration/testdata/issue_7557_invalid_subdirective_snippet.conf,97f05da87b0b6319fb851f5e45219505400625e39f99c4fa13b2764cbba2f4cf,111,conf,test,config,donor-evidence,E9-0055,resolved-by-ninth-order-ledger
caddy-master,caddytest/leafcert.pem,00c8b21ab276f6683d66654a198d78d630a89622aa7798b19a118cf4b583b496,863,pem,implementation,unknown,donor-evidence,E9-0050,resolved-by-ninth-order-ledger
caddy-master,cmd/caddy/main.go,ac320c3ac47ad8abed7a0d2595639d78f9ff55cf1dba8494a66cd8851c5d076e,1484,go,implementation,go,donor-evidence,E9-0056,resolved-by-ninth-order-ledger
caddy-master,cmd/caddy/setcap.sh,c5a6680c696e7dd0f38e7f7a7198e5ea01c76e2891205b64133a30cf20e40689,407,sh,script,shell,donor-evidence,E9-0056,resolved-by-ninth-order-ledger
caddy-master,cmd/cobra.go,8b9e1efb63f407dcd8f6961062a957c066c7805a7824a876143e483cb124a231,5343,go,implementation,go,donor-evidence,E9-0056,resolved-by-ninth-order-ledger
caddy-master,cmd/commandfactory.go,9fcb6428502aa2c934474a85e209e9b5a5dc9fb2d66af0a52bb07ab4b5474aaf,523,go,implementation,go,donor-evidence,E9-0056,resolved-by-ninth-order-ledger
