record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR180-C052,PR180-M007,CG-CAT-Throne-build-tooling,Throne,build-tooling,Throne build-tooling semantic bucket,semantic bucket,mixed evidence,context-dependent,3rdparty/SQLiteCpp/CMakeLists.txt,f4c1d9aa9bc8e12ae738a7a0c8b04099abff5ceec8e39ceea198561daccc6ba1,n/a,mechanism comparison,many-to-many,reference-only,"7 build-tooling surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C053,PR180-M007,CG-CAT-Throne-configuration,Throne,configuration,Throne configuration semantic bucket,semantic bucket,mixed evidence,context-dependent,3rdparty/qrcodegen.cpp,1f3b3fcdac6954c32cf583ccd02ec9b5901f756a38c461acedc70be4a77d3757,n/a,mechanism comparison,many-to-many,reference-only,"54 configuration surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C054,PR180-M007,CG-CAT-Throne-control-plane-admin,Throne,control-plane-admin,Throne control-plane-admin semantic bucket,semantic bucket,mixed evidence,context-dependent,core/server/dispatch.go,5b5359a377916f482f2623c1f74d3bed59bdc2b0c44ce93dd1d72fbe9435abb3,n/a,mechanism comparison,many-to-many,reference-only,"29 control-plane-admin surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C055,PR180-M007,CG-CAT-Throne-deployment-release,Throne,deployment-release,Throne deployment-release semantic bucket,semantic bucket,mixed evidence,context-dependent,.github/FUNDING.yml,bc573bf47c3b76096fc3a30c00dff418ccdadbad5b7eba4403fd685a8d6b41ad,n/a,mechanism comparison,many-to-many,reference-only,"11 deployment-release surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C056,PR180-M007,CG-CAT-Throne-dns-name-resolution,Throne,dns-name-resolution,Throne dns-name-resolution semantic bucket,semantic bucket,mixed evidence,context-dependent,core/server/internal/boxdns/dns_manager_windows.go,01178c367ce7f44d3fb8b987ebbfb3bb939cf87e4a87cca565fb4c817d1a71ac,n/a,mechanism comparison,many-to-many,reference-only,"7 dns-name-resolution surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C057,PR180-M007,CG-CAT-Throne-documentation-governance,Throne,documentation-governance,Throne documentation-governance semantic bucket,semantic bucket,mixed evidence,context-dependent,.github/ISSUE_TEMPLATE/feature_request-en.md,c1c5394bbe2568a804e38b1de12030dfbb9e296f1a2a5a27360ac8352b7c6b85,n/a,mechanism comparison,many-to-many,reference-only,"9 documentation-governance surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C058,PR180-M007,CG-CAT-Throne-http-transport,Throne,http-transport,Throne http-transport semantic bucket,semantic bucket,mixed evidence,context-dependent,include/configs/common/TLS.h,ee8f2fdd5a9c9498268f5453232011427dc3f92e063a6bbb5c8b0bff2480c198,n/a,mechanism comparison,many-to-many,reference-only,"10 http-transport surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C059,PR180-M007,CG-CAT-Throne-identity-auth,Throne,identity-auth,Throne identity-auth semantic bucket,semantic bucket,mixed evidence,context-dependent,core/server/go.sum,1ab98758d7c4f4df2bf72f7916be687d44153b962f618e569a548fdf79f4597e,n/a,mechanism comparison,many-to-many,reference-only,"1 identity-auth surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C060,PR180-M007,CG-CAT-Throne-localization,Throne,localization,Throne localization semantic bucket,semantic bucket,mixed evidence,context-dependent,res/translations/fa_IR.ts,07f3262cd9e13288aeb5e495f83bd2be374f85a175dcacc2e94fc507fea64e2e,n/a,mechanism comparison,many-to-many,reference-only,"4 localization surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C061,PR180-M007,CG-CAT-Throne-media-assets,Throne,media-assets,Throne media-assets semantic bucket,semantic bucket,mixed evidence,context-dependent,res/Throne.ico,cf099e03b7258dd34e616e849df686b6628c2f5cc017a29159c1795bccab2c28,n/a,mechanism comparison,many-to-many,reference-only,"303 media-assets surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C062,PR180-M007,CG-CAT-Throne-observability-health,Throne,observability-health,Throne observability-health semantic bucket,semantic bucket,mixed evidence,context-dependent,core/server/internal/process/logger.go,8b0749a84d2de6c2becf6f0552ed9ff755d8874068d55cd22afe393edb42abef,n/a,mechanism comparison,many-to-many,reference-only,"7 observability-health surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C063,PR180-M007,CG-CAT-Throne-persistence-state,Throne,persistence-state,Throne persistence-state semantic bucket,semantic bucket,mixed evidence,context-dependent,3rdparty/SQLiteCpp/include/Assertion.h,ecc12a60f8abad1356f841b2e0545867b7b48418a891412fff7ef12e8c9f3a6e,n/a,mechanism comparison,many-to-many,reference-only,"44 persistence-state surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C064,PR180-M007,CG-CAT-Throne-routing-policy,Throne,routing-policy,Throne routing-policy semantic bucket,semantic bucket,mixed evidence,context-dependent,core/server/gen/libcore.proto,a0c6a14f650a88d27f4f8a334b4c8c4f2f65d1ded218fe2628afe4a2169f071d,n/a,mechanism comparison,many-to-many,reference-only,"4 routing-policy surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C065,PR180-M007,CG-CAT-Throne-runtime-core,Throne,runtime-core,Throne runtime-core semantic bucket,semantic bucket,mixed evidence,context-dependent,.gitignore,36d39f61284cd90c35b017bd1223379132be4b66c854ffbe2c89c1184d44fb7a,n/a,mechanism comparison,many-to-many,reference-only,"147 runtime-core surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C066,PR180-M007,CG-CAT-Throne-subscription-profile,Throne,subscription-profile,Throne subscription-profile semantic bucket,semantic bucket,mixed evidence,context-dependent,src/configs/outbounds/vmess.cpp,e1f4aded4ab8358a8c8ed109ce0444777380a42d7c2eee190cece8018cf1731d,n/a,mechanism comparison,many-to-many,reference-only,"1 subscription-profile surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C067,PR180-M007,CG-CAT-Throne-test-evaluation,Throne,test-evaluation,Throne test-evaluation semantic bucket,semantic bucket,mixed evidence,context-dependent,3rdparty/simple-protobuf/test/CMakeLists.txt,5e808dae5fbecfd725f8ae0e1b22be1cbba9118a2d961595e6923b6bc6b24f60,n/a,mechanism comparison,many-to-many,reference-only,"45 test-evaluation surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C068,PR180-M007,CG-CAT-Throne-ui-operator,Throne,ui-operator,Throne ui-operator semantic bucket,semantic bucket,mixed evidence,context-dependent,3rdparty/qv2ray/v2/ui/LogHighlighter.cpp,c7973ed16f8d82c800230ca7d07588c80d76f682ab3b55ed134aba8f70e34896,n/a,mechanism comparison,many-to-many,reference-only,"140 ui-operator surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C069,PR180-M007,CG-CAT-Throne-vpn-overlay-tun,Throne,vpn-overlay-tun,Throne vpn-overlay-tun semantic bucket,semantic bucket,mixed evidence,context-dependent,include/configs/outbounds/tailscale.h,9d055abdba0ba3fed14d387f9c046f857e6f6b58ce310be06e977abd8d571aa4,n/a,mechanism comparison,many-to-many,reference-only,"2 vpn-overlay-tun surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C070,PR180-M007,CG-CAT-Throne-warp-wireguard-masque,Throne,warp-wireguard-masque,Throne warp-wireguard-masque semantic bucket,semantic bucket,mixed evidence,context-dependent,core/server/internal/boxdns/winipcfg/interface_change_handler.go,b5d802643b5ee1d6073f284a38fb22c591e64833c06d358b5401f8cb900f3b1b,n/a,mechanism comparison,many-to-many,reference-only,"19 warp-wireguard-masque surfaces were inventoried and compared. reference-only: rich desktop process/connection UI is useful product evidence, but target lacks a canonical cross-runtime flow registry and desktop per-app authority remains unsupported.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,GPL-3.0,low,PR180-M007,high,reviewed
PR180-C071,PR180-M008,CG-CAT-V2RayDAR-build-tooling,V2RayDAR,build-tooling,V2RayDAR build-tooling semantic bucket,semantic bucket,mixed evidence,context-dependent,Cargo.toml,b528306c9f98ed53a4eda18d2698f9911fd5b629443256c15b237866245c584b,n/a,mechanism comparison,many-to-many,reference-only,"1 build-tooling surfaces were inventoried and compared. reference-only: external sing-box validation/probing is a useful oracle, but AGPL code and a second subscription/runtime owner are not adopted.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M008,high,reviewed
PR180-C072,PR180-M008,CG-CAT-V2RayDAR-configuration,V2RayDAR,configuration,V2RayDAR configuration semantic bucket,semantic bucket,mixed evidence,context-dependent,src/proxy.rs,ae3b46fc787900567cc4f78beefdbbf7c0126bb6d17e1511e4674b72c36c51ae,n/a,mechanism comparison,many-to-many,reference-only,"1 configuration surfaces were inventoried and compared. reference-only: external sing-box validation/probing is a useful oracle, but AGPL code and a second subscription/runtime owner are not adopted.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M008,high,reviewed
PR180-C073,PR180-M008,CG-CAT-V2RayDAR-deployment-release,V2RayDAR,deployment-release,V2RayDAR deployment-release semantic bucket,semantic bucket,mixed evidence,context-dependent,.github/workflows/release.yml,76616971186fa9b12551bf6d74710648e3065559420109b10b78c09628fb4520,n/a,mechanism comparison,many-to-many,reference-only,"1 deployment-release surfaces were inventoried and compared. reference-only: external sing-box validation/probing is a useful oracle, but AGPL code and a second subscription/runtime owner are not adopted.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M008,high,reviewed
PR180-C074,PR180-M008,CG-CAT-V2RayDAR-documentation-governance,V2RayDAR,documentation-governance,V2RayDAR documentation-governance semantic bucket,semantic bucket,mixed evidence,context-dependent,LICENSE,412f89169e4a75ac0b374aee02b75718fb2c978d3cca2ca6cc7bedc7dac0feaa,n/a,mechanism comparison,many-to-many,reference-only,"8 documentation-governance surfaces were inventoried and compared. reference-only: external sing-box validation/probing is a useful oracle, but AGPL code and a second subscription/runtime owner are not adopted.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M008,high,reviewed
PR180-C075,PR180-M008,CG-CAT-V2RayDAR-media-assets,V2RayDAR,media-assets,V2RayDAR media-assets semantic bucket,semantic bucket,mixed evidence,context-dependent,assets/V2RayDAR_logo_v1.ico,0b1345a839b5678f41370f05e1944c0c4dfdc8478532d254bdb6fd43c7934596,n/a,mechanism comparison,many-to-many,reference-only,"5 media-assets surfaces were inventoried and compared. reference-only: external sing-box validation/probing is a useful oracle, but AGPL code and a second subscription/runtime owner are not adopted.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M008,high,reviewed
PR180-C076,PR180-M008,CG-CAT-V2RayDAR-persistence-state,V2RayDAR,persistence-state,V2RayDAR persistence-state semantic bucket,semantic bucket,mixed evidence,context-dependent,Cargo.lock,bd38c66b61f794603f14a3f01b7392563f905e0c2f553cb6179445a69d3a3aab,n/a,mechanism comparison,many-to-many,reference-only,"2 persistence-state surfaces were inventoried and compared. reference-only: external sing-box validation/probing is a useful oracle, but AGPL code and a second subscription/runtime owner are not adopted.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M008,high,reviewed
PR180-C077,PR180-M008,CG-CAT-V2RayDAR-routing-policy,V2RayDAR,routing-policy,V2RayDAR routing-policy semantic bucket,semantic bucket,mixed evidence,context-dependent,configs.example.yaml,c9c70ee6dcbc99f0dde88a13a67c667f2a8dcd5cee008f13614ccde9978942aa,n/a,mechanism comparison,many-to-many,reference-only,"2 routing-policy surfaces were inventoried and compared. reference-only: external sing-box validation/probing is a useful oracle, but AGPL code and a second subscription/runtime owner are not adopted.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M008,high,reviewed
PR180-C078,PR180-M008,CG-CAT-V2RayDAR-runtime-core,V2RayDAR,runtime-core,V2RayDAR runtime-core semantic bucket,semantic bucket,mixed evidence,context-dependent,.gitattributes,3bd68aaef3a6c67bf6d16050d214eaf32f30cadbe73b97846a419d11cf706bf7,n/a,mechanism comparison,many-to-many,reference-only,"13 runtime-core surfaces were inventoried and compared. reference-only: external sing-box validation/probing is a useful oracle, but AGPL code and a second subscription/runtime owner are not adopted.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M008,high,reviewed
PR180-C079,PR180-M008,CG-CAT-V2RayDAR-subscription-profile,V2RayDAR,subscription-profile,V2RayDAR subscription-profile semantic bucket,semantic bucket,mixed evidence,context-dependent,src/config.rs,c545d9463e89d95fb9981e7929c10ea88909c9bdfcf1c6bad744653672f0d8ae,n/a,mechanism comparison,many-to-many,reference-only,"9 subscription-profile surfaces were inventoried and compared. reference-only: external sing-box validation/probing is a useful oracle, but AGPL code and a second subscription/runtime owner are not adopted.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M008,high,reviewed
PR180-C080,PR180-M008,CG-CAT-V2RayDAR-ui-operator,V2RayDAR,ui-operator,V2RayDAR ui-operator semantic bucket,semantic bucket,mixed evidence,context-dependent,src/tui/action_handlers.rs,06dbbc20213e80f714339f6db11dd0e51de6213772ea02f252be29fd7b0a5fd6,n/a,mechanism comparison,many-to-many,reference-only,"19 ui-operator surfaces were inventoried and compared. reference-only: external sing-box validation/probing is a useful oracle, but AGPL code and a second subscription/runtime owner are not adopted.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M008,high,reviewed
PR180-C081,PR180-M008,CG-CAT-V2RayDAR-warp-wireguard-masque,V2RayDAR,warp-wireguard-masque,V2RayDAR warp-wireguard-masque semantic bucket,semantic bucket,mixed evidence,context-dependent,src/clash.rs,6a6848222b3cf3eda062a8be3679762442c8d7e352627414dbd60adc866e1085,n/a,mechanism comparison,many-to-many,reference-only,"1 warp-wireguard-masque surfaces were inventoried and compared. reference-only: external sing-box validation/probing is a useful oracle, but AGPL code and a second subscription/runtime owner are not adopted.",target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M008,high,reviewed
PR180-C082,PR180-M009,CG-CAT-Vwarp-build-tooling,Vwarp,build-tooling,Vwarp build-tooling semantic bucket,semantic bucket,mixed evidence,context-dependent,go.mod,654893fbdfafd7c1683db37c4428edebfb15d6723e85990a94f250e4d5895bd5,n/a,mechanism comparison,many-to-many,reference-only,1 build-tooling surfaces were inventoried and compared. superseded: LumiNet already owns WARP/MASQUE scanning/runtime with bounded real-handshake qualification; donor staging does not justify another WARP authority.,target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M009,high,reviewed
PR180-C083,PR180-M009,CG-CAT-Vwarp-configuration,Vwarp,configuration,Vwarp configuration semantic bucket,semantic bucket,mixed evidence,context-dependent,.gitignore,20e8579518c285d0bbc30c364c1dde8a9544cfd7b561e85fc4e89548fb9969c2,n/a,mechanism comparison,many-to-many,superseded,3 configuration surfaces were inventoried and compared. superseded: LumiNet already owns WARP/MASQUE scanning/runtime with bounded real-handshake qualification; donor staging does not justify another WARP authority.,target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M009,high,reviewed
PR180-C084,PR180-M009,CG-CAT-Vwarp-control-plane-admin,Vwarp,control-plane-admin,Vwarp control-plane-admin semantic bucket,semantic bucket,mixed evidence,context-dependent,proxy/example/customHandler/main.go,4dc074503c6af42ab4a56888d8cac87f947590dc20958c73e54448ecc2688803,n/a,mechanism comparison,many-to-many,reference-only,4 control-plane-admin surfaces were inventoried and compared. superseded: LumiNet already owns WARP/MASQUE scanning/runtime with bounded real-handshake qualification; donor staging does not justify another WARP authority.,target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M009,high,reviewed
PR180-C085,PR180-M009,CG-CAT-Vwarp-deployment-release,Vwarp,deployment-release,Vwarp deployment-release semantic bucket,semantic bucket,mixed evidence,context-dependent,.github/dependabot.yml,883b95e3be554fbadd92b315e4a8c6ea6ca688b64924e22dd61222b07f683507,n/a,mechanism comparison,many-to-many,reference-only,3 deployment-release surfaces were inventoried and compared. superseded: LumiNet already owns WARP/MASQUE scanning/runtime with bounded real-handshake qualification; donor staging does not justify another WARP authority.,target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M009,high,reviewed
PR180-C086,PR180-M009,CG-CAT-Vwarp-documentation-governance,Vwarp,documentation-governance,Vwarp documentation-governance semantic bucket,semantic bucket,mixed evidence,context-dependent,.github/ISSUE_TEMPLATE/bug_report.md,0ac5c2c20f850959229c4ab16128ba4daf6fee2cd673777811100a64c25fd414,n/a,mechanism comparison,many-to-many,reference-only,9 documentation-governance surfaces were inventoried and compared. superseded: LumiNet already owns WARP/MASQUE scanning/runtime with bounded real-handshake qualification; donor staging does not justify another WARP authority.,target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M009,high,reviewed
PR180-C087,PR180-M009,CG-CAT-Vwarp-http-transport,Vwarp,http-transport,Vwarp http-transport semantic bucket,semantic bucket,mixed evidence,context-dependent,proxy/example/udpClient/main.go,28e81674f08408587f9965e9f44601acbd921b294ffdb4315f4c12c4ac3ffea2,n/a,mechanism comparison,many-to-many,reference-only,3 http-transport surfaces were inventoried and compared. superseded: LumiNet already owns WARP/MASQUE scanning/runtime with bounded real-handshake qualification; donor staging does not justify another WARP authority.,target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M009,high,reviewed
PR180-C088,PR180-M009,CG-CAT-Vwarp-media-assets,Vwarp,media-assets,Vwarp media-assets semantic bucket,semantic bucket,mixed evidence,context-dependent,logo/logo.png,10b6f59bd0933dcae9dd39e72a2d736f8002a5af98ea9ec0f0b0d5422684abd9,n/a,mechanism comparison,many-to-many,reference-only,1 media-assets surfaces were inventoried and compared. superseded: LumiNet already owns WARP/MASQUE scanning/runtime with bounded real-handshake qualification; donor staging does not justify another WARP authority.,target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M009,high,reviewed
PR180-C089,PR180-M009,CG-CAT-Vwarp-network-diagnostics-scanning,Vwarp,network-diagnostics-scanning,Vwarp network-diagnostics-scanning semantic bucket,semantic bucket,mixed evidence,context-dependent,ipscanner/engine/engine.go,dfc081810fdf4a0c6738f670804ae10e8c5c1e8792617d7f49e3ce117d42210d,n/a,mechanism comparison,many-to-many,superseded,12 network-diagnostics-scanning surfaces were inventoried and compared. superseded: LumiNet already owns WARP/MASQUE scanning/runtime with bounded real-handshake qualification; donor staging does not justify another WARP authority.,target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M009,high,reviewed
PR180-C090,PR180-M009,CG-CAT-Vwarp-packet-protocol-evasion,Vwarp,packet-protocol-evasion,Vwarp packet-protocol-evasion semantic bucket,semantic bucket,mixed evidence,context-dependent,docs/examples/basic-obfuscation.json,6afed1c452c686126091230b7a00ea9bc11bad7f02e61b20905aaae839709535,n/a,mechanism comparison,many-to-many,reference-only,10 packet-protocol-evasion surfaces were inventoried and compared. superseded: LumiNet already owns WARP/MASQUE scanning/runtime with bounded real-handshake qualification; donor staging does not justify another WARP authority.,target-native mechanism selection,n/a,Bucket contents are evidence only; any authority-bearing adoption requires a narrower fine record.,No bucket-level record authorizes direct donor execution or a second source of truth.,n/a,n/a,none,AGPL-3.0,low,PR180-M009,high,reviewed
