donor,path,sha256,size_bytes,file_type,language,classification,authority_status,module,semantic_record_ids,post_refactor_230_review,post_refactor_230_disposition,notes
conjure-master,pkg/dtls/examples/listen/.gitignore,37f5c1a64cb7c3f8d6b30853f9352408bc114135d64ccff34628030baa422364,7,<none>,text-or-other,repository-administration,authoritative,pkg/dtls/examples,PR230-F01124;PR230-M0316,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/dtls/examples/listen/main.go,fdb8c50216ef2f092631b9cfd02d52f9676a445270f48d4b9bdc3aa4f7fe2297,1357,.go,go,implementation,authoritative,pkg/dtls/examples,PR230-F01125;PR230-M0316,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/dtls/goroutine_leak_test.go,5661cd073fb08df1939557231cb9a104c8e836a756b14eac5ba5afe74a91deb3,562,.go,go,test,authoritative,pkg/dtls/goroutine_leak_test.go,PR230-F01126;PR230-M0317,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/dtls/heartbeat.go,f73785f95e2f1f353377e9283a45a88e972ebf3100a3d84038f683692a3650b0,3423,.go,go,implementation,authoritative,pkg/dtls/heartbeat.go,PR230-F01127;PR230-M0318,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/dtls/heartbeatConfig.go,a4f219b253a06292de9d4ae7e1d567ace748cebc9e955ca8ce44fa83fd40db8b,599,.go,go,implementation,authoritative,pkg/dtls/heartbeatConfig.go,PR230-F01128;PR230-M0319,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/dtls/heartbeat_test.go,00600a6b149cca0e84750adac52b6e75503a7dda196950fd7c6fd59567dbf96c,5519,.go,go,test,authoritative,pkg/dtls/heartbeat_test.go,PR230-F01129;PR230-M0320,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/dtls/listener.go,bf9c57361bf37334eb98883e96b969439cc5146ed6b890e8b9123dcb493ae22d,8285,.go,go,implementation,authoritative,pkg/dtls/listener.go,PR230-F01130;PR230-M0321,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/dtls/listener_test.go,5740ee0c40e2295453e0db4e53c24e6a8995a2e7969f7b099e5661b9143dd930,2599,.go,go,test,authoritative,pkg/dtls/listener_test.go,PR230-F01131;PR230-M0322,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/dtls/not1reader.go,90b9ecb998c691737c228cb13fa0cb4fc68654bb01610fd78bce5baa116849c5,213,.go,go,implementation,authoritative,pkg/dtls/not1reader.go,PR230-F01132;PR230-M0323,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/dtls/not1reader_test.go,cd6c12631df3bb2f6d53b2ae778112b8ee7bfa0ebb04c09d744aa57c2cdde5ef,457,.go,go,test,authoritative,pkg/dtls/not1reader_test.go,PR230-F01133;PR230-M0324,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/dtls/sctpconn.go,321e097b70fc6f507dabd713a84e46356f6a675518ee45bbf576b3e0c81206fa,7046,.go,go,implementation,authoritative,pkg/dtls/sctpconn.go,PR230-F01134;PR230-M0325,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/dtls/seedtocert.go,80e996352f8e63880a2c20c3ea53ded66c472361ded7ca8db2e991c35091d93b,3428,.go,go,implementation,authoritative,pkg/dtls/seedtocert.go,PR230-F01135;PR230-M0326,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/dtls/server.go,37c324cfedc5eca3820d79c1380fc44cd1d5bcf433e5cf0328935232fa98d03c,2528,.go,go,implementation,authoritative,pkg/dtls/server.go,PR230-F01136;PR230-M0327,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/dtls/server_test.go,831bb8e6b4419fa864f7f79799289ad166f4add1343a7f9856aae11301ef13ab,2283,.go,go,test,authoritative,pkg/dtls/server_test.go,PR230-F01137;PR230-M0328,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/metrics/metrics.go,f27c890b55ade0c0e8b8c824ba2003bfacef938cf6cb7a44d801eb4103b305dd,1181,.go,go,implementation,authoritative,pkg/metrics/metrics.go,PR230-F01138;PR230-M0329,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/phantoms/compat.go,277677644af9116e4ea29ccce82312a74843d978cf619d1fecd8aabbae090c32,7534,.go,go,implementation,authoritative,pkg/phantoms/compat.go,PR230-F01139;PR230-M0330,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/phantoms/compat_test.go,d1dda65374fbf3c9c7ccd08b0bdeb5826588a1160a54b7cf59535aae952c497b,7669,.go,go,test,authoritative,pkg/phantoms/compat_test.go,PR230-F01140;PR230-M0331,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/phantoms/phantom_selector.go,49c7a257b95c93aa445c01e7c0ff6681b22eab2ee6c7ddf51a1ab98f7abdb480,5838,.go,go,implementation,authoritative,pkg/phantoms/phantom_selector.go,PR230-F01141;PR230-M0332,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/phantoms/phantom_selector_test.go,7897c30469e5e01a13cd58adfbbf5a1ed49de9ade958cf8c0a91590d90f1b7d5,11302,.go,go,test,authoritative,pkg/phantoms/phantom_selector_test.go,PR230-F01142;PR230-M0333,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/phantoms/phantoms.go,04411dbc07d245bd89af98159ae6b5b750b0863a281d6699de7cb2e0035bfb73,4857,.go,go,implementation,authoritative,pkg/phantoms/phantoms.go,PR230-F01143;PR230-M0334,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/phantoms/phantoms_test.go,0ed71f679e8910940e09c05d263afeccb56356806da6eea4f0d79d86ad32aa02,9583,.go,go,test,authoritative,pkg/phantoms/phantoms_test.go,PR230-F01144;PR230-M0335,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/phantoms/station_phantoms.go,a74d2e67061c19a4c7b2aa94d7ec7be1be1534c3ac46249c94785547e1c6e825,5354,.go,go,implementation,authoritative,pkg/phantoms/station_phantoms.go,PR230-F01145;PR230-M0336,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/phantoms/test/phantom_subnets.toml,91be1cc620fe89dcb29f7a4bbd49ad9d9ae1ea1d04f0f8a1bfe20deacaf8ec24,725,.toml,toml,test,authoritative,pkg/phantoms/test,PR230-F01146;PR230-M0337,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/phantoms/test/phantom_subnets_update.toml,523d24a5e2bb48516fd930d4b5e20e4e8ec33c7526fdf339d5b339095d1cdf5e,920,.toml,toml,test,authoritative,pkg/phantoms/test,PR230-F01147;PR230-M0337,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/decoy-registrar/decoy-registrar.go,04509791dadc810595a46694c30ee1c006f0771f77fabee446c1dea8551207b1,13056,.go,go,implementation,authoritative,pkg/registrars/decoy-registrar,PR230-F01148;PR230-M0338,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/decoy-registrar/decoy-registrar_test.go,4a95bea4b106248ea28c24249dcb5fbf78b3f19a5d24c79410fc024701cd9371,8105,.go,go,test,authoritative,pkg/registrars/decoy-registrar,PR230-F01149;PR230-M0338,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/decoy-registrar/elligator_test.go,bca2cc98c9a87191d455d205efdb0b165295682684cd2be38a0fc60895d6ba6e,7468,.go,go,test,authoritative,pkg/registrars/decoy-registrar,PR230-F01150;PR230-M0338,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/decoy-registrar/utils.go,2653e7194d29d3fce4bc00916f2c5921623da7e7f27d92fcb2a9f81832026959,8451,.go,go,implementation,authoritative,pkg/registrars/decoy-registrar,PR230-F01151;PR230-M0338,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/README.md,522e190402ce67e608b8ada29b0578060d367840d6fe99f2fb1e93edfae0e6f2,162,.md,markdown,documentation,authoritative,pkg/registrars/dns-registrar,PR230-F01152;PR230-M0339,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/dns/dns.go,df777bfb401707371944b08f16f7c9113991995e96bcadaeca14684af7a466ab,16799,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01153;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/dns/dns_test.go,9e390b1a80a4dab29c7ef04d1275d976b1cf909a33dad1bd1d4dee0d4ce90660,20007,.go,go,test,authoritative,pkg/registrars/dns-registrar,PR230-F01154;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/encryption/encryption.go,c90a1fcacd271f5afaf00cdd3b3637dfcf750acf64ca2d70729864dad8ac045c,2024,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01155;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/examples/client/main.go,6680c8bfed0428da565176da419f20d0b4be88dbdb60885857c4080975d1f637,1315,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01156;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/examples/server/main.go,b974e5a251911a7a0f4152f2fe878e36010e68d5e6c0a6f794eda298848fc8b9,1056,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01157;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/msgformat/msgformat.go,ab648fd11526c6fa8bc0ae2e196841d50d8e7697b5634862e05402c7865467d4,1108,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01158;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/msgformat/msgformat_test.go,1156716d7986307185c81b0ce578329ad9ea32df71c624ef5c9eb5711414a133,970,.go,go,test,authoritative,pkg/registrars/dns-registrar,PR230-F01159;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/queuepacketconn/clientid.go,b0bdee29f78db4fb3ac4f4de2ceb0a153b8392a487529efeaa9683cd7355305b,937,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01160;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/queuepacketconn/consts.go,e026a083bd9f22de6e7ed62b573d119e6ab97e5502723a01551b1af1a2d0939d,758,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01161;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/queuepacketconn/queuepacketconn.go,972f5770b3b7e93979f878e0cc2fa06eadabd8cec4f4b41196b535f312a62366,5552,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01162;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/remotemap/remotemap.go,ddf13576a338103a935013afae69ec1e670a0e7b5077739103bf6e2e8564847b,4205,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01163;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/requester/config.go,42afce3dd15cde7ca1655a3a0e4459003da61bd75b223d462c22ffb21f2b4421,1338,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01164;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/requester/dns.go,1a59c6f0d9509855854d8318eee46237ae3067f512a17efd868feedd700d0ff5,6270,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01165;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/requester/http.go,ccc3f6f101ed96a642210a263c7b5833f3c92028b593b0d106560591a94bc370,5888,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01166;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/requester/http_test.go,0fce172033e7fa9588e24fe11c8b25a22e16cff516827316def0d971360420bd,1172,.go,go,test,authoritative,pkg/registrars/dns-registrar,PR230-F01167;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/requester/requester.go,fbc621ec9a2e587d59aa3e31a62b7151e76ca2b7f1b17cff9775605a69601106,7580,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01168;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/requester/tls.go,c6fce10618f96fd91a331be81baba730efe66c4d3638ea2d449a7e7a2c2914e6,3589,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01169;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/requester/utls.go,ddc270175268ef9276962da5fc7793dddc4f61ae8f4c15659978a678ac0595bd,9834,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01170;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/requester/weightedlist.go,f6b33f0cf147d1c85d708bc7100321521976b6da968a738f3ff293b12bd04f5f,4608,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01171;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/requester/weightedlist_test.go,69b55a371c1b858c12d5bffe1e4057152e62986bf26324bb7037df14c53f2120,2352,.go,go,test,authoritative,pkg/registrars/dns-registrar,PR230-F01172;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/responder/responder.go,d19ebcad9f86fea5737f62896b078860ba31ed9bfdc96e332bf78d478695f8a1,10328,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01173;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/tworeqresp/requester.go,9b97425285e19418bdd2c1b8eaee6e0d69334aa5de666e4b24c7957740eb589a,2802,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01174;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/tworeqresp/requester_test.go,a86858c12177e2efd6b9a34d4f06d5c67d81cca4f8429ea3f57f957ecceb81c5,1389,.go,go,test,authoritative,pkg/registrars/dns-registrar,PR230-F01175;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/dns-registrar/tworeqresp/responder.go,de3901613fce4f9550a44d14c646e12481651d247941c4b9bc9e567d177187e0,3235,.go,go,implementation,authoritative,pkg/registrars/dns-registrar,PR230-F01176;PR230-M0339,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/lib/registrars.go,79fa1681017e3c37c2d30c7ef4b52dda4e767df061ee0d46e60851cdabea7818,362,.go,go,implementation,authoritative,pkg/registrars/lib,PR230-F01177;PR230-M0340,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/registration/ampcache-registrar.go,a172dd5f10bde5f583da2a6504df2139f27d25c109baa5345138f1de27b4d425,10416,.go,go,implementation,authoritative,pkg/registrars/registration,PR230-F01178;PR230-M0341,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/registration/api-registrar.go,e5265252de2cbdce45db168a8e4c9009172e4dd92ce22d160950f8d9beef784f,8806,.go,go,implementation,authoritative,pkg/registrars/registration,PR230-F01179;PR230-M0341,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/registration/api-registrar_test.go,c2e310204d1e0499b97e5049fe57c07ca6f25b7d25afaffd9a35dbb711326e3a,4469,.go,go,test,authoritative,pkg/registrars/registration,PR230-F01180;PR230-M0341,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/registration/config.go,74c93a11023b718ff0826fea89a118c25d38a397d25f21023b7417ea09936cb0,2031,.go,go,implementation,authoritative,pkg/registrars/registration,PR230-F01181;PR230-M0341,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/registration/decoy-registrar.go,6ed7507ffabc8bb0e69f6e096288ef403ef04914f4c6738c6032e267bba6a048,513,.go,go,implementation,authoritative,pkg/registrars/registration,PR230-F01182;PR230-M0341,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/registration/dns-registrar.go,7a90947d42e5c3c351f4c0184b2e7e7f085734ef355224b6bbb1e971265c552b,7289,.go,go,implementation,authoritative,pkg/registrars/registration,PR230-F01183;PR230-M0341,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/registrars/registration/tests/assets/ClientConf,75c07a15536511775f98fb3d5dea69629f297ff0252709c35a6762539fb8fdf9,226981,<none>,text-or-other,test,authoritative,pkg/registrars/registration,PR230-F01184;PR230-M0341,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/regserver/ampCacheregserver/ampCacheregserver.go,883a5407c06e90e08967cfc69c1632b283653fadfc3c2ab97fa5390f5116a80d,9010,.go,go,implementation,authoritative,pkg/regserver/ampCacheregserver,PR230-F01185;PR230-M0342,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/regserver/apiregserver/apiregserver.go,c6de43a79fb4d9461c34111f094f21663e4bc7d3dc5b7ee8da26217c0aeca432,10627,.go,go,implementation,authoritative,pkg/regserver/apiregserver,PR230-F01186;PR230-M0343,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/regserver/apiregserver/apiregserver_test.go,523552b53e03c48cd3c3b1cd13755bfd09f74ab1ddbd4cb86c3d1ad8c9cbf950,13257,.go,go,test,authoritative,pkg/regserver/apiregserver,PR230-F01187;PR230-M0343,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/regserver/dnsregserver/dnsregserver.go,a520e42cef8454f70aca5d70f3e0608727fdb1f77c335d5892c7569582951919,4429,.go,go,implementation,authoritative,pkg/regserver/dnsregserver,PR230-F01188;PR230-M0344,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/regserver/dnsregserver/dnsregserver_test.go,3db0f78359ba0aed69822c0d3fd663e93b35ce39ac7d5b48461b7f915b8f2f51,7403,.go,go,test,authoritative,pkg/regserver/dnsregserver,PR230-F01189;PR230-M0344,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/regserver/overrides/README.md,f44b61e48a440f2de6b5c1b5743887577f59f4d73cf3b9f29f8003ac07a6afb4,394,.md,markdown,documentation,authoritative,pkg/regserver/overrides,PR230-F01190;PR230-M0345,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/regserver/overrides/overrides.go,3c01ebd55f9dc87ce6fdba02c2418baaa933ad030ac28050b299e9286e7e6911,129,.go,go,implementation,authoritative,pkg/regserver/overrides,PR230-F01191;PR230-M0345,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/regserver/overrides/prefix_transport.go,a8f08734cae675774ffc4fe4326714ecc7f268acc2c3794f170c3e2a187ccf75,10082,.go,go,implementation,authoritative,pkg/regserver/overrides,PR230-F01192;PR230-M0345,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/regserver/overrides/prefix_transport_test.go,b0e1522487949137acbb3de7cc71a45749753e978f65b4354b7d091deac0c654,8140,.go,go,test,authoritative,pkg/regserver/overrides,PR230-F01193;PR230-M0345,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/regserver/regprocessor/auth_test.go,4249be6c70eaf1b66dea0cb2558f2448fc044000f86a0d003fdf4c63ab90bbed,7700,.go,go,test,authoritative,pkg/regserver/regprocessor,PR230-F01194;PR230-M0346,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/regserver/regprocessor/regprocessor.go,a0e2432fffd4205974f84227970e16d37f790f39da6cddfa2152ce3952da9215,25230,.go,go,implementation,authoritative,pkg/regserver/regprocessor,PR230-F01195;PR230-M0346,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/regserver/regprocessor/regprocessor_test.go,d78ccc4a68368fcfda824c4f27cd700499608a23f93cd08c5a436fd2258def9b,18746,.go,go,test,authoritative,pkg/regserver/regprocessor,PR230-F01196;PR230-M0346,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/station/geoip/empty.go,e6b7b067ae3e0140e7fa9f99a29ec859878bf7f08cf6843761ad1cad0603b3e0,858,.go,go,implementation,authoritative,pkg/station/geoip,PR230-F01197;PR230-M0347,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/station/geoip/geoip.go,9bc9ec4b495006e6e4d125c44839b72a0698ca4e1ac48a3be71adad4cc74b8e9,2969,.go,go,implementation,authoritative,pkg/station/geoip,PR230-F01198;PR230-M0347,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/station/geoip/geoip_test.go,a83bb57f7830c21999011bb52f23cc48d5575295fdbbbf706706d672cc0e99b0,2251,.go,go,test,authoritative,pkg/station/geoip,PR230-F01199;PR230-M0347,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/station/lib/buffer_conn.go,b770472da7a8741b61abe3d55168e6dc91df132bd045c7a13d14aae8c975054e,1119,.go,go,implementation,authoritative,pkg/station/lib,PR230-F01200;PR230-M0348,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/station/lib/config.go,1a6eabb53f5328a2453f773b978a6871858862cdb6f7b4a4948794f92f04a3c7,3138,.go,go,implementation,authoritative,pkg/station/lib,PR230-F01201;PR230-M0348,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/station/lib/config_test.go,fc040df755f99efca4e5fdeedfee9d11704652d6031d584dd656eec22d9719b9,766,.go,go,test,authoritative,pkg/station/lib,PR230-F01202;PR230-M0348,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/station/lib/detector_channel.go,0355e8251391ea36e0ea09a6427be1437936ac52997dc1ab3c17934cc4abc454,914,.go,go,implementation,authoritative,pkg/station/lib,PR230-F01203;PR230-M0348,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/station/lib/proxies.go,b54c4546bd1b2718b68f466f595bcf1c8552609e20bd30dc77cf992a5132efd6,13024,.go,go,implementation,authoritative,pkg/station/lib,PR230-F01204;PR230-M0348,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
conjure-master,pkg/station/lib/proxies_test.go,2428d4a9d5d6bf03e816d20104d5b031a19b06a8b5d5a66abf77d994be78aaaa,8272,.go,go,test,authoritative,pkg/station/lib,PR230-F01205;PR230-M0348,fresh-byte-reverified-and-context-reviewed,reviewed-superseded-or-reference,Exhaustive per-file accountability; module decision retained.
