donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
Aether-main(1).zip,Aether-main/quiche/quiche/src/recovery/gcongestion/bbr2/startup.rs,3166421da6ee334c6f4d3a91f5ab1917748ebf65386762ce3212a6a04298d97a,6868,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/quiche/src/recovery/gcongestion/bbr2/probe_rtt.rs,d6f4efa3f2c4fb4eccff3d394935a99edda59a19f35eed26b0f1ddafe2fa7a76,5913,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/quiche/src/recovery/gcongestion/bbr2/probe_bw.rs,2cb7dd4aac101f342b737629cf7d4e544e31c83cacad3ca5fcb375e289147783,25640,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/quiche/src/recovery/gcongestion/bbr/bandwidth_sampler.rs,a91b5e5157a3c9d0c99920a3b74966683a5181b542ba41487fa90c11b45b3499,73752,.rs,Rust,fixture,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/quiche/src/recovery/gcongestion/bbr/windowed_filter.rs,2fdb2e128e6467307ebea1e4038a32a48ae5ace012a19321d2d07272a3e05086,5990,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/quiche/src/h3/qpack/mod.rs,b2037b5485b510d6d1954e41b9ae9312ddae47120f4582b4e9630350bf9ff3a3,8480,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/quiche/src/h3/qpack/decoder.rs,e3ab2550117decde3f5de1c723ca59d81f07f0f91a3d07567acae59d512f9b1d,16744,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/quiche/src/h3/qpack/encoder.rs,068f9d63efc7732887e9123feeb9f1d93471be50b53f1ae656f562f4f681161f,7064,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/quiche/src/h3/qpack/static_table.rs,c907b067cb1b41f68c5f15f777afcf2149ffa0a00b869a5eeabb5baf4c64e9ce,10733,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/apps/src/sendto.rs,a7db79940e974cb8cb8ebf41a32b6f84035d91cd745cb91dcb38ad167238fccc,4628,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/apps/src/args.rs,8636903fb8a8ecb51583c54f0894acec8441449443d65f4b30a42405fd3f82d9,20850,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/apps/src/lib.rs,6aad2ffc25d7e220f0c82386c347bcb4c876a36ec90812d705c5663029cdea0c,1485,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/apps/src/common.rs,9a90ec0e8dd9028f0476c2216b8651a7c0aee8baccc445d506e0a1d6343d9e15,53144,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/apps/src/client.rs,0030292e29c0d58d3a864f3a621c1162be9ed92d6452cb99a6064e45d70f0f96,19477,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/apps/src/bin/quiche-client.rs,34eca668a4fe850af9bd731e54d0846ef1b420e035ae088c921cc2405ee132a6,2008,.rs,Rust,script,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/apps/src/bin/quiche-server.rs,33aabd66f702072d7b36af96600f7a04ce5c9c8dcf06c4d6faca99ac06d27f71,27276,.rs,Rust,script,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/apps/src/bin/cert.key,33f78729d5dd4db51d65845db6dae1007ec4e6432b39b92fada3df894493f301,1708,.key,Unknown,script,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/apps/src/bin/cert.crt,c199d3f0cf25086afa88bcac70495eed670177b64895f5fc4e4960dbe6419514,1302,.crt,Unknown,script,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/main.rs,6682ea403c8d61c57721327660753d5ff1fb0c0af61b7a53641f6688c5928376,15560,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/frame.rs,e575a457904c04327e9060cfa8c2696236dd7d23c35af3cd65788e889aae3efd,23200,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/config.rs,9e42cdf1bad4323e15726f123b4617bee1ce3541816355ee0b712fed785d8aa2,7954,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/lib.rs,325870621067ed427c117cba9c9677acace9317f255a08bb89ad3589af6f917c,10086,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/frame_parser.rs,196fac1762f058cbec1d5b1382f951fd8934b869ee139d4e375a94a6be6aa321,27223,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/examples/stream_limit.rs,64315c5a2040926a31d1ae89159fd4b96ce2569a020b56e79348fcb85379e00c,2410,.rs,Rust,fixture,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/examples/content_length_mismatch.rs,169772599c1768b7a88b68e95c8323cd04b476bd98e3ec99dcadf762f3d112f8,3611,.rs,Rust,fixture,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/client/async_client.rs,12f0eb8f492e49685921dbaa377bf426896975dcabbe6516fc20b20e4e4c4a7d,16302,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/client/mod.rs,7baff0299395d78530d4fd755d31ee3ba322af5e4fb222bbb8ff967f74828f2f,20459,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/client/connection_summary.rs,ed1200d4702d2a5c81c60553e5296f2028b4ad5d68ad2a211ded5949b480fc4f,21899,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/client/sync_client.rs,85da7df749f4007cd7c044b49cfdaf8703a46aa048619abe16c3af3af4c04864,20178,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/recordreplay/qlog.rs,a6e76ad63e2a79cabccc613c01732d73097cff3183b857091d0103db91b41da9,28624,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/recordreplay/mod.rs,8d0985e64a1191c1c13bf4c38480fa3cf94263cf810a206f1b3bdf1babf8e7b3,1463,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/actions/mod.rs,40d032bb7ab74d6eac5857612e1148be951de757a4ba3b676a7eb848907cb866,1623,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/actions/h3.rs,db53b83fa594f8f88eea5bd9b9ae8ae361f4849204ff6f14daa3a76e32e085a2,11498,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/prompts/mod.rs,8a2a9d6e2f0f7ce4a92ef7d07eb74eb1a32337cca3c8eaccddaed0b125470312,1468,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/prompts/h3/wait.rs,dc37082b9b5ab2f8545e6a9217633ab026d0fa2d99530eb754057f29948f67d7,3896,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/prompts/h3/mod.rs,8a13e1d6acd1d8c47f967774372f0951532a82abf1069b8eb21fe05161b1fdbc,16597,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/prompts/h3/errors.rs,583f0e914432a608bd7a44a10bf4142df8335b878118e26d64e29a6ec07c7b1f,10100,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/prompts/h3/settings.rs,22a7723b607fd694b51c580d324fd224847e6e444afafc5e26e31d93dc9ff781,4538,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/prompts/h3/priority.rs,6e6f255aa3446f85e574e8b640a15a6beef21549d0cd75a56e5de419ea4a1b80,2700,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/prompts/h3/stream.rs,795a1e9fa42f94e048c26c58a1ff5adf83547e5e5a3b1d68ea198feaa00a06ac,4528,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/h3i/src/prompts/h3/headers.rs,67156aa1c3124a93ed39d405d9fcbb1325852b5828c681949598715a76c4a2f1,5640,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/tls.rs,0dc074e1022c6f67e2d0a18b4144bd38af263369ed8cdf057fd6c647b2587cf0,8529,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/masque.rs,9372fe30a22d7d598f24310e04a1397f925babdd4e102fdcf6d2de494c1ec140,11074,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/masque_h2.rs,c846d80d964a3f5827965ca87bda70cfd705267fa86442dbd6b5afc6af3736e0,22007,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/apifront.rs,8a94cc491ed088c5f3c1a78fdbc71f4d1b38ee22b48dfcae9ea369fda51db752,15505,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/aethernoize.rs,30784480419fdf8712e8f1c6129c090399628bd4e57459fca6a1f26b0ba10038,10671,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/main.rs,35438466cb50d6d70177cbeaeef84cd60c2f6fa6ed0277aea67fb25ecad5c36a,56507,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/fragment.rs,413a51b5d5cd2f98b27cebbfc8acf915b188c1315c5e9c6d4145e38794ab34b7,4883,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/netstack.rs,09861e5ef9494a30ace56d8d389ed4a7745e68fcf1d7f35ff71bef4832f32e17,30483,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/lastconn.rs,266ae50fdc1d4ad77fcbf6a8d07285bdec992a58c929c6a5f2843753e78be55a,785,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/dns.rs,9d864605329ed60598a2ff839ca9ffcabfa797fad3a1f1d64a99b678f8bc0207,8493,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/consts.rs,4c7557545a94e28203f28a00b3c96ebefee8787d3ab805e287040a6260e2e7ae,2174,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/prober.rs,50e9b04ffd41b94853f57a1dade2776aee3f7f484f1c1c3be0ec1ca3bfcf93c6,21931,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/wg_prober.rs,ab7ade36f182ebb70787b9825c489f7441bf1ed98fd2ab5fe0352951bbbf6746,18002,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/socks.rs,eff2ffad3d818c569d836ad9ccfe0c251984bde71480c1ed609447b6dbdfde5b,48643,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/account.rs,52e03a64005190de3bc5919618abf00b45f7a1a4f7547da92ea0410117ae4d84,32716,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/config.rs,a686ad604b3db036a58c5b3468a651bfcebaa15cd5670ff20d26f4d0b8784766,14224,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/sysprofile.rs,7a0447923cb81cf1d2b7d45c83faa4ef6cbfddb18d37a873cd062fb352e38f46,5460,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/noize.rs,8300f59c3c20556bebd8e7e5949828e87d3959e22da0c1e917551e15e223219f,7009,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/quic.rs,85a09664ea95dd22d1eef7a6781f4718b8c1140a7df01d1e066b73f21686ca51,27596,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/mac_test.rs,8f894c502a4226b90e52077c1d5ed73fb6e8bf604cc6ce31db3ad4243bf16b87,340,.rs,Rust,test,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/tunnelping.rs,778068e825a2cdfbf7a5bc79fe3ca644c5a014d0070075e3930e3db9dd4b344c,7535,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/error.rs,db41fdb397a0e87256ca854e8862b767cdf09729793f2e8437ac45db6b9eb9ed,653,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/zerotrust.rs,31d9a8a23f7165f5177432815d3fc9d107021be775f5abcc3df3bcd75e1e18f9,24922,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/cli.rs,d74e703de1ee5b4a3b190293a396177f6dd8ee3287cc2c6bdac70fbee7ebe468,10134,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/routing.rs,a7ca24fc6b1f2e773c72f51ba63f37245a0f6fabcfe37af51837f8debaa7bb30,14104,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/aether/src/wireguard.rs,ba7d939f8e06ae353cec19a4705327f53312881210d2ebc5093e9e2304336a7f,31672,.rs,Rust,implementation,authoritative,PR222-S002,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
Aether-main(1).zip,Aether-main/quiche/buffer-pool/COPYING,45b2bafc18bc89f018b4c6d9fcd1b00bda4491cb75182fe1591cf8ae8c2fda4a,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
Aether-main(1).zip,Aether-main/quiche/datagram-socket/COPYING,45b2bafc18bc89f018b4c6d9fcd1b00bda4491cb75182fe1591cf8ae8c2fda4a,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
Aether-main(1).zip,Aether-main/quiche/fuzz/mayhem/packet_recv_client/testsuite,6a5abeea26503a112db4c6d15a03af6f1eee8fc13e460c008dc8d760b3555315,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
Aether-main(1).zip,Aether-main/quiche/fuzz/mayhem/packet_recv_server/testsuite,a10b2a242c09955fbe26c55f0af365bb2f633c1bf1bc612599a41436993e51b7,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
Aether-main(1).zip,Aether-main/quiche/fuzz/mayhem/packets_posths_server/testsuite,3658aaccb27dc2617515c1940b693e9fe13ab51fb8870d3becfd9242bb360fe5,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
Aether-main(1).zip,Aether-main/quiche/fuzz/mayhem/packets_recv_server/testsuite,6113b4155b592d8275a8eefbe346049f5b2ad629aeeaa4df796d161d2857100f,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
Aether-main(1).zip,Aether-main/quiche/fuzz/mayhem/qpack_decode/testsuite,2ad3b87c49b1a7c269682274867e638192e4ace71b041a15d337a18184bb7e93,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
Aether-main(1).zip,Aether-main/quiche/h3i/COPYING,45b2bafc18bc89f018b4c6d9fcd1b00bda4491cb75182fe1591cf8ae8c2fda4a,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
Aether-main(1).zip,Aether-main/quiche/netlog/COPYING,45b2bafc18bc89f018b4c6d9fcd1b00bda4491cb75182fe1591cf8ae8c2fda4a,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
Aether-main(1).zip,Aether-main/quiche/octets/COPYING,45b2bafc18bc89f018b4c6d9fcd1b00bda4491cb75182fe1591cf8ae8c2fda4a,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
Aether-main(1).zip,Aether-main/quiche/qlog/COPYING,45b2bafc18bc89f018b4c6d9fcd1b00bda4491cb75182fe1591cf8ae8c2fda4a,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
Aether-main(1).zip,Aether-main/quiche/quiche/COPYING,45b2bafc18bc89f018b4c6d9fcd1b00bda4491cb75182fe1591cf8ae8c2fda4a,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
Aether-main(1).zip,Aether-main/quiche/quiche/README.md,dbcc210d7f4962499db6d4cfa18658e26d05ee700c962a811cac911f095e22fd,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
Aether-main(1).zip,Aether-main/quiche/task-killswitch/COPYING,45b2bafc18bc89f018b4c6d9fcd1b00bda4491cb75182fe1591cf8ae8c2fda4a,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
Aether-main(1).zip,Aether-main/quiche/tokio-quiche/COPYING,45b2bafc18bc89f018b4c6d9fcd1b00bda4491cb75182fe1591cf8ae8c2fda4a,0,symlink,Symlink,operational,authoritative,PR222-S077,archive symlink accounted as metadata; link was validated and never followed during extraction
bittorrent-nodeid-master.zip,bittorrent-nodeid-master/index.js,8a13915d3a40ec1ae151c76bfb3bd01d8c30b1664a75837a9800b3c290679670,1086,.js,JavaScript,implementation,authoritative,PR222-S015,fresh or partially reopened semantic accountability
bittorrent-nodeid-master.zip,bittorrent-nodeid-master/README.md,2a87358738db5c87eaa6a6b9cf74f179b5cece919c7238786357dad7e5eeb0eb,2513,.md,Markdown,documentation,authoritative,PR222-S015,fresh or partially reopened semantic accountability
bittorrent-nodeid-master.zip,bittorrent-nodeid-master/package.json,a04847abd7741abab7c34a9f95e6621f8baf5616eaaf64ab2f4c3d257440c039,970,.json,JSON,configuration,authoritative,PR222-S015,fresh or partially reopened semantic accountability
bittorrent-nodeid-master.zip,bittorrent-nodeid-master/LICENSE,93f2980b1ec950bbc97529bf70b4c8d48afd459b93638f12cc921015b2aa6ba4,1064,[none],Unknown,operational,authoritative,PR222-S015,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/TWSE_captcha_weights.h5,2eab532a88d500441ce980995651f33d3d66adcb834e4bb5fbcba719e9d2ab6e,8732464,.h5,Unknown,operational,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/README.md,e4b43a71c83c06514e85491344b2f8029bfbb70c034382599693f92087521a9d,256,.md,Markdown,documentation,authoritative,PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/web_captcha_real_test_result.ipynb,4b1056e5237fbc4573147ddde579af457edf74e27310c83fba02cf136ed1798a,158567,.ipynb,Unknown,test,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/cnn_captcha.json,c8d67c58119345533b733cce445a06d88c0f12b95fb1634cc164dcb4bf967c15,3589,.json,JSON,configuration,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/CNN_train.ipynb,fc24ae44b8dd2b01ed6e1a61ace0c858400c520ef5331d31c469f283f7b51769,15408,.ipynb,Unknown,operational,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/C6PHD.png,86ae9181e040b23022a3eada2dcd79fd2be6e2bae26dbae0ec99d5b04ec4c61a,25837,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/LFPFZ.png,c22a8eae8f51cb2f587b8e2bb4bb36219ce88d1fefe24e63f20de39a3edd7b99,25837,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/JLJ9T.png,002876c3a378a90252738552f19a6c8857fe07c333f0e9fc59fd6431c9ce6f2c,25526,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/48TUT.png,c4d35a3cb3255ba29ecb504eebb3601db18f711a3443852ac5289052a2cfdb04,25551,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/PTLRE.png,4a6870409f31771893683fda5bcbec378285792e6bbb7ece748bb04e66332594,25860,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/ZLEHU.png,2ccadc01b329101ef1af3c464a0e6a9dcde493c05eaf8c2eea8f67fa04ea076e,25611,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/LUPP4.png,f5b9fac9595519f24493f54f5cea414ac426de204fbab82d4499baadd4d84462,25834,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/LE7D6.png,3274d724475a06483f99b15139ec2f9996562e18272f3cb1aa17be43f49fdcff,25733,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/KXDRH.png,6a0dc54af559645c8e3e08d6f33283e6bc1c20c7198f3a9db9f70f689a536232,25835,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/EFRLT.png,93c6dcf9de8f24cfa384c3da8c38b282bf300544037b13a1c6b164a0dc0640a0,25901,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/VTJE9.png,0f2ea8bd7ebac5b526bb92ec12865545de103cabaa12550463b6dc6cb0bdc325,25866,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/NF4PU.png,1310e66c871c886f54e46992fddde94c39afcfa6b4278e84d96dc55b32323dc6,25912,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/468FE.png,63dd855e3180c43492ee9953a4307366d3f81fa7bdbe122819caa71a21242beb,25798,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/P7RXL.png,c73c0aebcaa4f8c8f74de23b5bd8a68a40f6bc82cee8de2805f6f0759f5f3a81,25781,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
