donor,path,sha256,line,kind,symbol,snippet
nthlink-os-windows-main,nthLink.Wpf/Model/SystemReportLog.cs,aac58cea107b6f2b5d46ef5606a290a8e11428f8eaa85065d7ec6027cc862859,105,method,LogToFile,public async Task<string> LogToFile(byte[] data)
nthlink-os-windows-main,nthLink.Wpf/Model/SystemReportLog.cs,aac58cea107b6f2b5d46ef5606a290a8e11428f8eaa85065d7ec6027cc862859,149,method,ClearLog,public Task ClearLog(TimeSpan timeSpan)
nthlink-os-windows-main,nthLink.Wpf/Model/ToastWindowImp.cs,cb2b9125cfcb5aa4b5d2b668d63f4d3a2de8f82c021fd8bf6600ad6aba091006,12,type,ToastWindowImp,internal class ToastWindowImp : IToastWindow
nthlink-os-windows-main,nthLink.Wpf/Model/ToastWindowImp.cs,cb2b9125cfcb5aa4b5d2b668d63f4d3a2de8f82c021fd8bf6600ad6aba091006,25,method,Show,"public void Show(object content, TimeSpan timeSpan)"
nthlink-os-windows-main,nthLink.Wpf/Model/ToastWindowImp.cs,cb2b9125cfcb5aa4b5d2b668d63f4d3a2de8f82c021fd8bf6600ad6aba091006,62,method,CanLoad_Loaded,private void CanLoad_Loaded(ICanLoad canLoad)
nthlink-os-windows-main,nthLink.Wpf/Model/ToastWindowImp.cs,cb2b9125cfcb5aa4b5d2b668d63f4d3a2de8f82c021fd8bf6600ad6aba091006,67,method,DelayClose,private void DelayClose()
nthlink-os-windows-main,nthLink.Wpf/Model/ToastWindowImp.cs,cb2b9125cfcb5aa4b5d2b668d63f4d3a2de8f82c021fd8bf6600ad6aba091006,104,method,Cancel,public void Cancel()
nthlink-os-windows-main,nthLink.Wpf/Program.cs,a2619ffc2fb2fd189fe764b2a5cc12c58e8b70461f57361e488415025467fef0,11,type,Program,class Program
nthlink-os-windows-main,nthLink.Wpf/Program.cs,a2619ffc2fb2fd189fe764b2a5cc12c58e8b70461f57361e488415025467fef0,17,method,Main,public static int Main(string[] args)
nthlink-os-windows-main,nthLink.Wpf/Struct/AppEventArgs.cs,bdddd3ba289ffd9d4c2d59865c1743c88358e8b9b3de311300fc5b3ee223f1ea,3,type,AppEventArgs,class AppEventArgs
nthlink-os-windows-main,nthLink.Wpf/Struct/AppEventArgs.cs,bdddd3ba289ffd9d4c2d59865c1743c88358e8b9b3de311300fc5b3ee223f1ea,11,type,AppEventArgsMessage,public static class AppEventArgsMessage
nthlink-os-windows-main,nthLink.Wpf/ViewModels/AboutPageViewModel.cs,f1be6bfabe17b262d9bdbcd6d083fd63a636848b882972b86eb9f66d6571587b,6,type,AboutPageViewModel,internal class AboutPageViewModel : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/BypassPageViewModel.cs,ab52a34db8f5b74850f5072d79a07077d8a12b9e64cc92abca6cefd956c5699e,11,type,BypassPageViewModel,internal class BypassPageViewModel : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/BypassPageViewModel.cs,ab52a34db8f5b74850f5072d79a07077d8a12b9e64cc92abca6cefd956c5699e,88,method,SelectAll,private void SelectAll(bool value)
nthlink-os-windows-main,nthLink.Wpf/ViewModels/BypassPageViewModel.cs,ab52a34db8f5b74850f5072d79a07077d8a12b9e64cc92abca6cefd956c5699e,129,method,OnUpdateProcessListCommandExecute,private void OnUpdateProcessListCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/BypassPageViewModel.cs,ab52a34db8f5b74850f5072d79a07077d8a12b9e64cc92abca6cefd956c5699e,134,method,OnAddProcessNameCommandExecute,private void OnAddProcessNameCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/BypassPageViewModel.cs,ab52a34db8f5b74850f5072d79a07077d8a12b9e64cc92abca6cefd956c5699e,164,method,ProcessViewModel_PropertyChanged,"private void ProcessViewModel_PropertyChanged(object? sender, System.ComponentModel.PropertyChangedEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/BypassPageViewModel.cs,ab52a34db8f5b74850f5072d79a07077d8a12b9e64cc92abca6cefd956c5699e,181,method,MakeItemsSource,private ProcessViewModel[] MakeItemsSource()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/BypassPageViewModel.cs,ab52a34db8f5b74850f5072d79a07077d8a12b9e64cc92abca6cefd956c5699e,235,method,GetAllProcess,private HashSet<string> GetAllProcess()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/BypassPageViewModel.cs,ab52a34db8f5b74850f5072d79a07077d8a12b9e64cc92abca6cefd956c5699e,255,method,SelectedItemsChanged,private void SelectedItemsChanged()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/BypassPageViewModel.cs,ab52a34db8f5b74850f5072d79a07077d8a12b9e64cc92abca6cefd956c5699e,261,type,ProcessViewModel,internal class ProcessViewModel : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/ComboBoxItem.cs,2b853484064842db177e52ba55cd3473a952a205fcbd5455b7fce2a2e3eec063,5,type,ComboBoxItem,internal class ComboBoxItem : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/DiagnosticPageViewModel.cs,c4c5cbad092a64a12421ac636a965e422d9a40fc11997731abff4348f1a3cc43,14,type,DiagnosticPageViewModel,internal class DiagnosticPageViewModel : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/DiagnosticPageViewModel.cs,c4c5cbad092a64a12421ac636a965e422d9a40fc11997731abff4348f1a3cc43,51,method,OnVpnServiceStateChanged,"private void OnVpnServiceStateChanged(string s, VpnServiceStateArgs args)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/DiagnosticPageViewModel.cs,c4c5cbad092a64a12421ac636a965e422d9a40fc11997731abff4348f1a3cc43,71,method,OnStartDiagnosticCommandExecute,private void OnStartDiagnosticCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/DialogPageViewModel.cs,cf8a5f122b6f6a0d9547e3e84a29524f924df04f4b3035f44725c7d550f1dfe4,9,type,DialogPageViewModel,"internal class DialogPageViewModel : NotifyPropertyChangedBase, IDialogBox"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/DialogPageViewModel.cs,cf8a5f122b6f6a0d9547e3e84a29524f924df04f4b3035f44725c7d550f1dfe4,64,method,OnFalseCommandExecute,private void OnFalseCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/DialogPageViewModel.cs,cf8a5f122b6f6a0d9547e3e84a29524f924df04f4b3035f44725c7d550f1dfe4,70,method,OnTrueCommandExecute,private void OnTrueCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/DialogPageViewModel.cs,cf8a5f122b6f6a0d9547e3e84a29524f924df04f4b3035f44725c7d550f1dfe4,76,method,ShowDialog,"public async Task<bool> ShowDialog(string title, string message, string trueOption, string falseOption)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/DialogPageViewModel.cs,cf8a5f122b6f6a0d9547e3e84a29524f924df04f4b3035f44725c7d550f1dfe4,97,method,CloseDialog,private void CloseDialog()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/DialogPageViewModel.cs,cf8a5f122b6f6a0d9547e3e84a29524f924df04f4b3035f44725c7d550f1dfe4,112,method,ShowDialog,"public async Task ShowDialog(string title, string message, string trueOption)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/FeedbackPageViewModel.cs,65381eb5c51e7c82e6f32ae8acae33cec21a46250be3e16d268bf2915f7d9d0d,11,type,FeedbackPageViewModel,internal class FeedbackPageViewModel : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/FeedbackPageViewModel.cs,65381eb5c51e7c82e6f32ae8acae33cec21a46250be3e16d268bf2915f7d9d0d,93,method,OnSendCommandExecute,private async void OnSendCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/FeedbackPageViewModel.cs,65381eb5c51e7c82e6f32ae8acae33cec21a46250be3e16d268bf2915f7d9d0d,124,method,CanSendCommandExecute,private bool CanSendCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/FeedbackPageViewModel.cs,65381eb5c51e7c82e6f32ae8acae33cec21a46250be3e16d268bf2915f7d9d0d,129,method,MakeItemsSource,private ComboBoxItem[] MakeItemsSource(ILanguageService languageService)
nthlink-os-windows-main,nthLink.Wpf/ViewModels/FeedbackPageViewModel.cs,65381eb5c51e7c82e6f32ae8acae33cec21a46250be3e16d268bf2915f7d9d0d,164,method,RestoreDefault,internal void RestoreDefault()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/FollowUsPageViewModel.cs,01e19414f2906e74223ee956fa0006ff311fb6662a7dabf5ed0a7d0e6412a83a,6,type,FollowUsPageViewModel,internal class FollowUsPageViewModel : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/LoadAnimationViewModel.cs,f621712bd12ee7ce325a542d51867f3476b6d4fe6e50ad9a78a3dde0318d5081,6,type,LoadAnimationViewModel,"internal class LoadAnimationViewModel : NotifyPropertyChangedBase, ILoadAnimation"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/LoadAnimationViewModel.cs,f621712bd12ee7ce325a542d51867f3476b6d4fe6e50ad9a78a3dde0318d5081,16,method,Show,public void Show()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/LoadAnimationViewModel.cs,f621712bd12ee7ce325a542d51867f3476b6d4fe6e50ad9a78a3dde0318d5081,21,method,Hide,public void Hide()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel.cs,8e6ba0e52a390a530c64dd53c0bdd7731e34cc853464ad9c20a637808196b5fb,14,type,MainPageViewModel_Old,internal class MainPageViewModel_Old : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel.cs,8e6ba0e52a390a530c64dd53c0bdd7731e34cc853464ad9c20a637808196b5fb,124,method,OnRequestError,"private async void OnRequestError(string s, RequestErrorArgs args)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel.cs,8e6ba0e52a390a530c64dd53c0bdd7731e34cc853464ad9c20a637808196b5fb,145,method,OnVpnServiceStateChanged,"private void OnVpnServiceStateChanged(string s, VpnServiceStateArgs args)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel.cs,8e6ba0e52a390a530c64dd53c0bdd7731e34cc853464ad9c20a637808196b5fb,150,method,CanNewsCommandExecute,private bool CanNewsCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel.cs,8e6ba0e52a390a530c64dd53c0bdd7731e34cc853464ad9c20a637808196b5fb,155,method,OnNewsCommandExecute,private void OnNewsCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel.cs,8e6ba0e52a390a530c64dd53c0bdd7731e34cc853464ad9c20a637808196b5fb,164,method,StateChanged,"private void StateChanged(StateEnum state, string message)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel.cs,8e6ba0e52a390a530c64dd53c0bdd7731e34cc853464ad9c20a637808196b5fb,254,method,OnConnectionCommandExecute,private void OnConnectionCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel.cs,8e6ba0e52a390a530c64dd53c0bdd7731e34cc853464ad9c20a637808196b5fb,304,method,CanConnectionCommandExecute,private bool CanConnectionCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel.cs,8e6ba0e52a390a530c64dd53c0bdd7731e34cc853464ad9c20a637808196b5fb,312,method,ClearErrorMessage,public void ClearErrorMessage()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel_Refactored.cs,58bd29161f2accf210e5be86b9811ea768243097074a8d9cdff35350e21edcdc,14,type,MainPageViewModel,internal class MainPageViewModel : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel_Refactored.cs,58bd29161f2accf210e5be86b9811ea768243097074a8d9cdff35350e21edcdc,91,method,OnConnectionCommandExecute,private async void OnConnectionCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel_Refactored.cs,58bd29161f2accf210e5be86b9811ea768243097074a8d9cdff35350e21edcdc,111,method,CanConnectionCommandExecute,private bool CanConnectionCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel_Refactored.cs,58bd29161f2accf210e5be86b9811ea768243097074a8d9cdff35350e21edcdc,119,method,CanNewsCommandExecute,private bool CanNewsCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel_Refactored.cs,58bd29161f2accf210e5be86b9811ea768243097074a8d9cdff35350e21edcdc,124,method,OnNewsCommandExecute,private void OnNewsCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel_Refactored.cs,58bd29161f2accf210e5be86b9811ea768243097074a8d9cdff35350e21edcdc,138,method,OnConnectionStateChanged,"private void OnConnectionStateChanged(StateEnum state, bool isConnected)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel_Refactored.cs,58bd29161f2accf210e5be86b9811ea768243097074a8d9cdff35350e21edcdc,154,method,OnErrorMessageChanged,private void OnErrorMessageChanged(string errorMessage)
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel_Refactored.cs,58bd29161f2accf210e5be86b9811ea768243097074a8d9cdff35350e21edcdc,163,method,SubscribeToServiceEvents,private void SubscribeToServiceEvents()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel_Refactored.cs,58bd29161f2accf210e5be86b9811ea768243097074a8d9cdff35350e21edcdc,172,method,UpdateUIState,private void UpdateUIState(StateEnum state)
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainPageViewModel_Refactored.cs,58bd29161f2accf210e5be86b9811ea768243097074a8d9cdff35350e21edcdc,214,method,ClearErrorMessage,public void ClearErrorMessage()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainWindowViewModel.cs,99bbe639b9e04ea7b64b442cfdd2d2f72c0a0cea8b210db7eeda6dd82b679862,14,type,MainWindowViewModel,internal class MainWindowViewModel : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainWindowViewModel.cs,99bbe639b9e04ea7b64b442cfdd2d2f72c0a0cea8b210db7eeda6dd82b679862,164,method,DirectoryServerConfigProvider_PropertyChanged,"private void DirectoryServerConfigProvider_PropertyChanged(object? sender, System.ComponentModel.PropertyChangedEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainWindowViewModel.cs,99bbe639b9e04ea7b64b442cfdd2d2f72c0a0cea8b210db7eeda6dd82b679862,176,method,OnVpnServiceStateChanged,"private void OnVpnServiceStateChanged(string s, VpnServiceStateArgs args)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainWindowViewModel.cs,99bbe639b9e04ea7b64b442cfdd2d2f72c0a0cea8b210db7eeda6dd82b679862,197,method,WindowsRegister_RegisterChanged,"private void WindowsRegister_RegisterChanged(string arg1, string arg2)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainWindowViewModel.cs,99bbe639b9e04ea7b64b442cfdd2d2f72c0a0cea8b210db7eeda6dd82b679862,206,method,CheckNotifyFunction,private void CheckNotifyFunction()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainWindowViewModel.cs,99bbe639b9e04ea7b64b442cfdd2d2f72c0a0cea8b210db7eeda6dd82b679862,220,method,HttpObfuscator_ObfuscatorUrl,"private void HttpObfuscator_ObfuscatorUrl(object? sender, HttpObfuscatorUrlEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/MainWindowViewModel.cs,99bbe639b9e04ea7b64b442cfdd2d2f72c0a0cea8b210db7eeda6dd82b679862,227,method,SimpleTimer_Ticks,private void SimpleTimer_Ticks()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/NewsItemViewModel.cs,043b0d939209b5e236def2c32465438457cc58ff98382ff44e0cc4ccde9bea7b,8,type,NewsItemViewModel,internal class NewsItemViewModel : WebItemViewModel
nthlink-os-windows-main,nthLink.Wpf/ViewModels/NewsItemViewModel.cs,043b0d939209b5e236def2c32465438457cc58ff98382ff44e0cc4ccde9bea7b,60,method,OnOpenUrlCommandExecute,protected override void OnOpenUrlCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/NotifyItemViewModel.cs,fd1af71be6a578d998ed12295bf9441032d0b97a874dab48f277b6dec95a55ff,5,type,NotifyItemViewModel,internal class NotifyItemViewModel : WebItemViewModel
nthlink-os-windows-main,nthLink.Wpf/ViewModels/PhoneConnectPageViewModel.cs,a83a406481e4047db006392026c49559bca90abcdcc3ef964b9a3cc5ee1ac75b,11,type,PhoneConnectPageViewModel,internal class PhoneConnectPageViewModel : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/PolicyPageViewModel.cs,c2ad6176781b510a658e603c31d3e181945f99af1235cfd77f400620675a851a,7,type,PolicyPageViewModel,class PolicyPageViewModel : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/PolicyPageViewModel.cs,c2ad6176781b510a658e603c31d3e181945f99af1235cfd77f400620675a851a,22,method,OnAgreeCommandExecute,private void OnAgreeCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/UpdateViewModel.cs,ae00d37be9662a16d759382b2e9d2cd4a8fa7b44bfc24514d79a8565c57de776,13,type,UpdateViewModel,internal class UpdateViewModel : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/UpdateViewModel.cs,ae00d37be9662a16d759382b2e9d2cd4a8fa7b44bfc24514d79a8565c57de776,25,method,OnCheckUpdateCommandExecute,private async void OnCheckUpdateCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/UpdateViewModel.cs,ae00d37be9662a16d759382b2e9d2cd4a8fa7b44bfc24514d79a8565c57de776,93,method,TriggerApplicationShutdown,private void TriggerApplicationShutdown()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/VisitItemViewModel.cs,33830267791e395df947f79a91ab3366001a4de0ce8f5e7d7d3a9093b9dffd10,6,type,VisitItemViewModel,internal class VisitItemViewModel : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/VisitItemViewModel.cs,33830267791e395df947f79a91ab3366001a4de0ce8f5e7d7d3a9093b9dffd10,34,method,OnVisitCommandExecute,private void OnVisitCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebItemViewModel.cs,ed880a81785fbe92a7a5fb65a6fb8cca12e66fd4463f85a99459d21a1e1492c3,8,type,WebItemViewModel,"internal class WebItemViewModel : WebViewModel, ICanLoad"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebItemViewModel.cs,ed880a81785fbe92a7a5fb65a6fb8cca12e66fd4463f85a99459d21a1e1492c3,38,method,OnOpenUrlCommandExecute,protected virtual void OnOpenUrlCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebItemViewModel.cs,ed880a81785fbe92a7a5fb65a6fb8cca12e66fd4463f85a99459d21a1e1492c3,46,method,CanOpenUrlCommandExecute,private bool CanOpenUrlCommandExecute()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebItemViewModel.cs,ed880a81785fbe92a7a5fb65a6fb8cca12e66fd4463f85a99459d21a1e1492c3,51,method,RaiseLoadedEvent,public override void RaiseLoadedEvent()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebPageViewModel.cs,ca00d24b00f7a1c60c73b2f60be38d6875f7d867eb0d6aba1036d4a856af7276,17,type,WebPageViewModel,internal class WebPageViewModel : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebPageViewModel.cs,ca00d24b00f7a1c60c73b2f60be38d6875f7d867eb0d6aba1036d4a856af7276,86,method,OnAppEventReceived,"private void OnAppEventReceived(string s, AppEventArgs args)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebPageViewModel.cs,ca00d24b00f7a1c60c73b2f60be38d6875f7d867eb0d6aba1036d4a856af7276,94,method,Timer_Ticks,private void Timer_Ticks()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebPageViewModel.cs,ca00d24b00f7a1c60c73b2f60be38d6875f7d867eb0d6aba1036d4a856af7276,99,method,OnVpnServiceStateChanged,"private void OnVpnServiceStateChanged(string s, VpnServiceStateArgs args)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebPageViewModel.cs,ca00d24b00f7a1c60c73b2f60be38d6875f7d867eb0d6aba1036d4a856af7276,112,method,ReloadWebItem,private void ReloadWebItem()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebPageViewModel.cs,ca00d24b00f7a1c60c73b2f60be38d6875f7d867eb0d6aba1036d4a856af7276,119,method,DirectoryServerConfigProvider_PropertyChanged,"private void DirectoryServerConfigProvider_PropertyChanged(object? sender, System.ComponentModel.PropertyChangedEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebPageViewModel.cs,ca00d24b00f7a1c60c73b2f60be38d6875f7d867eb0d6aba1036d4a856af7276,130,method,MakeItemsSource,private void MakeItemsSource(DirectoryServerConfig directoryServerConfig)
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebPageViewModel.cs,ca00d24b00f7a1c60c73b2f60be38d6875f7d867eb0d6aba1036d4a856af7276,215,method,LoadImage,private async Task<BitmapImage> LoadImage(string url)
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebPageViewModel.cs,ca00d24b00f7a1c60c73b2f60be38d6875f7d867eb0d6aba1036d4a856af7276,234,method,GetWebItemViewModel,public WebItemViewModel? GetWebItemViewModel()
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebViewModel.cs,7562857da78da9c10ef5798b97d7ff21d71ff0957a59fdd410e14114caf6f561,7,type,WebViewModel,internal class WebViewModel : NotifyPropertyChangedBase
nthlink-os-windows-main,nthLink.Wpf/ViewModels/WebViewModel.cs,7562857da78da9c10ef5798b97d7ff21d71ff0957a59fdd410e14114caf6f561,22,method,RaiseLoadedEvent,public virtual void RaiseLoadedEvent()
nthlink-os-windows-main,nthLink.Wpf/Views/AboutPage.xaml.cs,b5cc80414b1fea7d8b83b82b3ee7fb882df6088599f34d0ca4393094f6b01ff6,16,method,TextBlock_MouseDown,"private void TextBlock_MouseDown(object sender, System.Windows.Input.MouseButtonEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/BypassPage.xaml.cs,73ea9e04a25c53a7ba418f0e69a70ab5f2a8b3fa58a8cd4f31299e177fda9119,29,method,Minimum_Button_Click,"protected void Minimum_Button_Click(object sender, RoutedEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/BypassPage.xaml.cs,73ea9e04a25c53a7ba418f0e69a70ab5f2a8b3fa58a8cd4f31299e177fda9119,37,method,Close_Button_Click,"protected void Close_Button_Click(object sender, RoutedEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/DiagnosticPage.xaml.cs,56afb028e03505df3eb1da52d8b80b26b8fe524a2350ecb892ca5198f7f22a9b,16,method,TextBlock_MouseDown,"private void TextBlock_MouseDown(object sender, System.Windows.Input.MouseButtonEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/DiagnosticPage.xaml.cs,56afb028e03505df3eb1da52d8b80b26b8fe524a2350ecb892ca5198f7f22a9b,21,method,Grid_MouseDown,"private void Grid_MouseDown(object sender, System.Windows.Input.MouseButtonEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/FeedbackPage.xaml.cs,96deef3c407729e1a0059c225022876c78fcb246a7431f529fd78960a524dc71,20,method,Minimum_Button_Click,"protected void Minimum_Button_Click(object sender, RoutedEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/FeedbackPage.xaml.cs,96deef3c407729e1a0059c225022876c78fcb246a7431f529fd78960a524dc71,28,method,Close_Button_Click,"protected void Close_Button_Click(object sender, RoutedEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/FeedbackPage.xaml.cs,96deef3c407729e1a0059c225022876c78fcb246a7431f529fd78960a524dc71,38,method,TextBlock_MouseDown,"protected void TextBlock_MouseDown(object sender, MouseButtonEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/FeedbackPage.xaml.cs,96deef3c407729e1a0059c225022876c78fcb246a7431f529fd78960a524dc71,43,method,Grid_MouseDown,"protected void Grid_MouseDown(object sender, MouseButtonEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/FollowUsPage.xaml.cs,319c06b1ca6f6802b4bb4e21407e790c2d65aa65be12d9a825bdca8ecdfdb73a,19,method,CopyTelegramIdButton_Click,"private async void CopyTelegramIdButton_Click(object sender, RoutedEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/MainPage.xaml.cs,03792dae5e1fcbbabaedcb5eaa7f123ca49f1d2d910fc089f945a4431d5948f4,30,method,FeedbackButton_Click,"protected void FeedbackButton_Click(object sender, System.Windows.RoutedEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/MainPage.xaml.cs,03792dae5e1fcbbabaedcb5eaa7f123ca49f1d2d910fc089f945a4431d5948f4,35,method,Ellipse_MouseRightButtonUp,"protected void Ellipse_MouseRightButtonUp(object sender, System.Windows.Input.MouseButtonEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/MainPage.xaml.cs,03792dae5e1fcbbabaedcb5eaa7f123ca49f1d2d910fc089f945a4431d5948f4,49,method,Error_Message_Close_Button_Click,"protected void Error_Message_Close_Button_Click(object sender, System.Windows.RoutedEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/MainPage.xaml.cs,03792dae5e1fcbbabaedcb5eaa7f123ca49f1d2d910fc089f945a4431d5948f4,57,method,Run_MouseDown,"protected void Run_MouseDown(object sender, System.Windows.Input.MouseButtonEventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/MainWindow.xaml.cs,e4e3ec4c9914519de9d03dca029c715b7a8aa214dce1e11d86e99c96968f4e44,50,method,MainWindow_Deactivated,"private void MainWindow_Deactivated(object? sender, EventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/MainWindow.xaml.cs,e4e3ec4c9914519de9d03dca029c715b7a8aa214dce1e11d86e99c96968f4e44,55,method,MainWindow_Activated,"private void MainWindow_Activated(object? sender, EventArgs e)"
nthlink-os-windows-main,nthLink.Wpf/Views/MainWindow.xaml.cs,e4e3ec4c9914519de9d03dca029c715b7a8aa214dce1e11d86e99c96968f4e44,70,method,OnSourceInitialized,protected override void OnSourceInitialized(EventArgs e)
nthlink-os-windows-main,nthLink.Wpf/Views/MainWindow.xaml.cs,e4e3ec4c9914519de9d03dca029c715b7a8aa214dce1e11d86e99c96968f4e44,80,method,WndProc,"private IntPtr WndProc(IntPtr hwnd, int msg, IntPtr wParam, IntPtr lParam, ref bool handled)"
nthlink-os-windows-main,nthLink.Wpf/Views/MainWindow.xaml.cs,e4e3ec4c9914519de9d03dca029c715b7a8aa214dce1e11d86e99c96968f4e44,97,method,OnVpnServiceStateChanged,"private void OnVpnServiceStateChanged(string s, VpnServiceStateArgs args)"
nthlink-os-windows-main,nthLink.Wpf/Views/MainWindow.xaml.cs,e4e3ec4c9914519de9d03dca029c715b7a8aa214dce1e11d86e99c96968f4e44,114,method,OnMouseLeftButtonDown,protected override void OnMouseLeftButtonDown(MouseButtonEventArgs e)
