wave,donor,path,sha256,line,kind,symbol,semantic_record_ids
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1098,function,_do_warm,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1110,function,_auth_header,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1116,function,_normalize_exit_node_provider,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1131,function,_resolve_exit_node_url,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1137,function,_pick_from,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1175,function,_exit_node_matches,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1190,function,_relay_via_exit_node,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1244,function,relay,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1330,function,_coalesced_submit,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1369,function,relay_parallel,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1466,function,fetch_range,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1554,function,stream_parallel_download,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1646,function,_write_progress,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1665,function,fetch_range,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1768,function,_rewrite_206_to_200,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1816,function,_build_payload,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1838,function,_is_static_asset_url,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1844,function,_header_value,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1853,function,_is_stateful_request,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1891,function,_batch_submit,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1926,function,_batch_timer,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1954,function,_batch_send,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1986,function,_relay_fallback,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,1998,function,_relay_with_retry,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,2065,function,_relay_fanout,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,2112,function,_relay_single_h2,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,2134,function,_relay_single_h2_with_sid,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,2156,function,_relay_single,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,2222,function,_relay_batch,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,2310,function,_parse_batch_body,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,2336,function,tcp_tunnel_action,BASE04;JJ001;JJ002;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/fronting_support.py,fc8250db88c3ab16599407b1767a2f3ce430977810e4c838f8e2f14fe76d2c78,30,type,HostStat,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/fronting_support.py,fc8250db88c3ab16599407b1767a2f3ce430977810e4c838f8e2f14fe76d2c78,40,function,build_sni_pool,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/fronting_support.py,fc8250db88c3ab16599407b1767a2f3ce430977810e4c838f8e2f14fe76d2c78,61,function,parse_content_range,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/fronting_support.py,fc8250db88c3ab16599407b1767a2f3ce430977810e4c838f8e2f14fe76d2c78,71,function,validate_range_response,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/fronting_support.py,fc8250db88c3ab16599407b1767a2f3ce430977810e4c838f8e2f14fe76d2c78,95,function,format_bytes_human,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/fronting_support.py,fc8250db88c3ab16599407b1767a2f3ce430977810e4c838f8e2f14fe76d2c78,108,function,format_elapsed_short,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/fronting_support.py,fc8250db88c3ab16599407b1767a2f3ce430977810e4c838f8e2f14fe76d2c78,117,function,render_progress_bar,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/fronting_support.py,fc8250db88c3ab16599407b1767a2f3ce430977810e4c838f8e2f14fe76d2c78,125,function,progress_line,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/fronting_support.py,fc8250db88c3ab16599407b1767a2f3ce430977810e4c838f8e2f14fe76d2c78,136,function,spool_write,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/fronting_support.py,fc8250db88c3ab16599407b1767a2f3ce430977810e4c838f8e2f14fe76d2c78,143,function,spool_read,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,42,type,_StreamState,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,46,function,__init__,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,54,type,H2Transport,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,69,function,__init__,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,101,function,is_connected,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,104,function,ensure_connected,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,113,function,_do_connect,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,202,function,reconnect,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,222,function,_close_internal,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,246,function,request,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,283,function,_single_request,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,345,function,_send_body,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,371,function,_reader_loop,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,426,function,_dispatch,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,473,function,_flush,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,480,function,close,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/h2_transport.py,017d72f085d040caeedde65cefd5db8c7821f0ec7b01cfd61194c37308b20f9f,491,function,ping,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/http_reader.py,d4e82e7cb191af522bd352b9c7db334ffbac75218916eea2dd63789fabb90be3,24,function,read_http_response,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/http_reader.py,d4e82e7cb191af522bd352b9c7db334ffbac75218916eea2dd63789fabb90be3,121,function,_read_chunked,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/relay_response.py,dafd1c2b9e091187c1fe88130bda533b61029f62cf0f234e40e0379502747c1f,107,function,classify_relay_error,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/relay_response.py,dafd1c2b9e091187c1fe88130bda533b61029f62cf0f234e40e0379502747c1f,167,function,error_response,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/relay_response.py,dafd1c2b9e091187c1fe88130bda533b61029f62cf0f234e40e0379502747c1f,179,function,split_raw_response,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/relay_response.py,dafd1c2b9e091187c1fe88130bda533b61029f62cf0f234e40e0379502747c1f,195,function,split_set_cookie,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/relay_response.py,dafd1c2b9e091187c1fe88130bda533b61029f62cf0f234e40e0379502747c1f,212,function,parse_relay_json,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/relay_response.py,dafd1c2b9e091187c1fe88130bda533b61029f62cf0f234e40e0379502747c1f,261,function,extract_apps_script_user_html,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/relay_response.py,dafd1c2b9e091187c1fe88130bda533b61029f62cf0f234e40e0379502747c1f,283,function,load_relay_json,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/relay_response.py,dafd1c2b9e091187c1fe88130bda533b61029f62cf0f234e40e0379502747c1f,304,function,parse_relay_response,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,23,type,TestTunnelMode,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,26,function,test_tunnel_modes_exist,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,32,function,test_tunnel_mode_from_string,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,38,type,TestTunnelState,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,41,function,test_tunnel_state_creation,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,60,function,test_tunnel_state_buffers,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,78,type,TestProtocolDetection,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,82,function,test_detect_ssh,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,98,function,test_detect_tls,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,114,function,test_detect_dns,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,130,function,test_detect_smtp,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,146,type,TestTargetExtraction,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,150,function,test_extract_ssh_target,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,165,function,test_extract_tls_target,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,180,type,TestTCPTunnelServer,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,184,function,test_server_initialization,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,200,function,test_stats_initialization,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,217,type,TestRelayIntegration,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,221,function,test_relay_chunk_with_data,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,266,function,test_relay_chunk_no_data,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,298,type,TestTunnelCleanup,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,302,function,test_cleanup_expired_tunnels,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,351,type,TestBase64Encoding,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,354,function,test_encode_decode,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,362,function,test_empty_data,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,372,type,TestTunnelPayload,BASE04;JJ005
224,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tests/test_tcp_tunnel.py,3f4a41268b95c8dc4293aa8185f692551892da3918c1db98b7fd2d9f68e19ba1,375,function,test_payload_structure,BASE04;JJ005
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,121,function,pe_section,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,136,function,pe_export,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,153,function,scan_ghosts,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,201,function,best_ghost,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,212,function,win32u_nop_gap,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,242,function,find_mf_target,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,264,function,resolve_ssn,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,288,function,find_func_syscall,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,305,function,alloc_stub,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,396,function,build_chain,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,509,function,lacuna_walk_chain,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,627,function,teb_stack_base,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,634,function,teb_stack_limit,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,660,function,__attribute__,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,692,function,stomp_restore,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,698,function,chain_veh,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,734,function,param_encrypt_veh,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,809,function,pcrypt_arm,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,825,function,pcrypt_disarm,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,857,function,do_inject_sapc,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,1070,function,do_scan,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_chain.c,3fa503bdc511ebe8214d5869b6a7c3d86dc7967a3693efbb8bc90d80d2b195ea,1106,function,main,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_sleep.c,bb5a9fb05fb5e3aac18f011ce92b8354ba393655a34ace3c97f4b8d73c269fb3,67,function,resolve_imports,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_sleep.c,bb5a9fb05fb5e3aac18f011ce92b8354ba393655a34ace3c97f4b8d73c269fb3,91,function,cmp_rf,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_sleep.c,bb5a9fb05fb5e3aac18f011ce92b8354ba393655a34ace3c97f4b8d73c269fb3,97,function,scan_dll_ghosts,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_sleep.c,bb5a9fb05fb5e3aac18f011ce92b8354ba393655a34ace3c97f4b8d73c269fb3,154,function,find_ghost_in,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_sleep.c,bb5a9fb05fb5e3aac18f011ce92b8354ba393655a34ace3c97f4b8d73c269fb3,166,function,find_win32u_nop,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_sleep.c,bb5a9fb05fb5e3aac18f011ce92b8354ba393655a34ace3c97f4b8d73c269fb3,210,function,ghost_call_veh,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_sleep.c,bb5a9fb05fb5e3aac18f011ce92b8354ba393655a34ace3c97f4b8d73c269fb3,222,function,arm_ghost_bp,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_sleep.c,bb5a9fb05fb5e3aac18f011ce92b8354ba393655a34ace3c97f4b8d73c269fb3,232,function,disarm_ghost_bp,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_sleep.c,bb5a9fb05fb5e3aac18f011ce92b8354ba393655a34ace3c97f4b8d73c269fb3,241,function,make_ghost_stub,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_sleep.c,bb5a9fb05fb5e3aac18f011ce92b8354ba393655a34ace3c97f4b8d73c269fb3,273,function,find_syscall_ret,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_sleep.c,bb5a9fb05fb5e3aac18f011ce92b8354ba393655a34ace3c97f4b8d73c269fb3,294,function,xor_crypt,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_sleep.c,bb5a9fb05fb5e3aac18f011ce92b8354ba393655a34ace3c97f4b8d73c269fb3,321,function,build_lacuna_chain,BASE09;LACUNA001
224,LACUNA-Chain-main,lacuna_sleep.c,bb5a9fb05fb5e3aac18f011ce92b8354ba393655a34ace3c97f4b8d73c269fb3,385,function,lacuna_delay,BASE09;LACUNA001
