record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR223-S032,n/a,CG223-S032,whitevpn,subscription-security,TLS integrity failure class and secure remediation evidence,focused peer mechanism,executable behavior,standalone or target-recomposed,desktop/internal/session/tlsintegrity.go,68cf1c69fcda1abca0859d6203da95123d825525d9a6753de221f1f84a99cc05,n/a,adaptation + hardening,one-to-one,adapted,The donor distinguishes certificate validation failures from path/interference-shaped TLS failures. LumiNet propagates a stable bounded failure kind through source/aggregate health and UI without exposing account URLs or TLS bypasses.,subscription failure diagnostics,src/apps/daemon/internal/integrations/sub/source_failure.go#classifySourceFailure;src/packages/control-ui/src/pages/Profiles.tsx,Failure kind is stable/redacted and clears on accepted success/304 refresh.,Diagnostics must not contain raw source credentials or recommend disabling TLS verification.,src/apps/daemon/internal/integrations/sub/profile_failure_kind_test.go#TestSourceFailureKindPropagatesAndClears,Profiles source health,additive/reversible unless explicitly noted,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,high,n/a,high,verified
PR223-S033,n/a,CG223-S033,whitevpn,egress-truth,measured proxy egress vs advertised node geography,focused peer mechanism,executable behavior,standalone or target-recomposed,desktop/whitevpn_measure.go,cb97e0246b6d5e2c49fc96cdba5fa3edc0cd6ade3006401a883fb75f88e3eb8c,n/a,many-to-one synthesis,many-to-many,synthesized,The donor measures node reachability/egress independently of catalogue metadata. LumiNet fuses this with sustained-traffic evidence into a transport-truth planner.,transport runtime truth,src/apps/daemon/internal/analysis/diagnostics/transport_truth.go#BuildTransportTruthPlan,Advertised and measured country remain separate evidence fields; only sustained data delivery can yield connected=true.,Metadata or handshake alone cannot overwrite measured egress or claim durable connectivity.,src/apps/daemon/internal/analysis/diagnostics/transport_truth_test.go#TestTransportTruthKeepsAdvertisedAndMeasuredCountriesSeparate,Operations transport truth,additive/reversible unless explicitly noted,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,medium,n/a,high,verified
PR223-S034,n/a,CG223-S034,whitevpn,host-network,system proxy lifecycle and recovery evidence,focused peer mechanism,executable behavior,standalone or target-recomposed,desktop/system_proxy.go,851a3e18e05277fb00e4f4346113feb9348b2da7b576d3cbbf533028ff2f2de4,n/a,many-to-one recomposition,many-to-many,recomposed,WhiteVPN independently reinforces the need to restore prior system proxy state. LumiNet uses one durable HostNetworkManager release path shared by evasion lifecycle.,host network release,src/apps/daemon/internal/platform/system/host_network.go#ReleaseRoute,Clean stop restores exact original proxy under ownership check.,A client/runtime cannot reset the machine to generic direct mode and discard prior user policy.,src/apps/daemon/internal/platform/system/host_network_release_test.go#TestReleaseRouteRestoresExactOriginalProxy,host network,additive/reversible unless explicitly noted,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,high,n/a,high,verified
PR223-S035,n/a,CG223-S035,whitevpn,desktop-product,manual node/update/firewall/frontend implementation,focused peer mechanism,executable behavior,standalone or target-recomposed,README.md,621fa4739fcaa64ed784764589adc4f850d5a19baefac77998c6fbd923d0f63e,n/a,comparison + selective rejection,one-to-one,reference-only,"Desktop product breadth was inventoried; only ownership, TLS/egress truth and proxy-lifecycle mechanisms were promoted. Manual-node/update/firewall UI remains under existing LumiNet owners.",n/a,n/a,Product reference does not become runtime equivalence.,No donor firewall reset/update authority or peer-shaped desktop runtime is imported wholesale.,n/a,n/a,additive/reversible unless explicitly noted,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,medium,n/a,high,reviewed
PR223-S036,n/a,CG223-S036,whitewarpscout,transport-truth,handshake followed by in-tunnel durability probes,focused peer mechanism,executable behavior,standalone or target-recomposed,tunnel.go,a68a9b030271d724e770928316428bdcb5660d365874e1713d16253a03aa36c2,n/a,idea-to-native synthesis,many-to-many,synthesized,The donor distinguishes handshake from actual payload durability and detects mid-stream teardown. LumiNet encodes this as a pure evidence planner requiring sustained second-burst delivery for durable connection.,transport runtime truth,src/apps/daemon/internal/analysis/diagnostics/transport_truth.go#BuildTransportTruthPlan,Handshake-only is unproven; only sustained payload evidence produces durable/connected.,A handshake cannot be promoted into connected state without data-plane evidence.,src/apps/daemon/internal/analysis/diagnostics/transport_truth_test.go#TestTransportTruthRequiresSustainedSecondBurst,Operations transport truth,additive/reversible unless explicitly noted,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,high,n/a,high,verified
PR223-S037,n/a,CG223-S037,whitewarpscout,in-tunnel-egress,SOCKS/in-tunnel resolution and exit metadata probes,focused peer mechanism,executable behavior,standalone or target-recomposed,socks.go,45ed05c4aa156d4839aeb4384406aabfe7d6a29e11cc0750e24e30d6c5898e3a,n/a,comparison + evidence synthesis,many-to-many,reference-only,In-tunnel DNS/exit measurement reinforces the distinction between path evidence and catalogue metadata. The target planner remains read-only rather than adopting this scanner/runtime.,transport runtime truth,src/apps/daemon/internal/analysis/diagnostics/transport_truth.go,Measured evidence remains separate from advertised metadata.,Diagnostic evidence must not itself establish tunnel authority.,scripts/checks/check_post_refactor_223_dns_integrity.py,Operations diagnostics,additive/reversible unless explicitly noted,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,medium,n/a,high,reviewed
PR223-S038,n/a,CG223-S038,whitewarpscout,warp-runtime,WARP registration/discovery/tunnel implementation,focused peer mechanism,executable behavior,standalone or target-recomposed,warp.go,2d819b9051ac17cf6a7e62bcaec2dbbee3ad9494afbbef98fe8831d284342919,n/a,comparison + supersession,one-to-one,superseded,The donor includes a full WARP discovery/registration runtime; LumiNet already has WARP profile/scanner and runtime ownership and does not copy this peer-shaped stack.,existing WARP/runtime owners,src/apps/daemon/internal/runtime/warp,WARP runtime authority remains target-native.,Donor registration/tunnel code cannot bypass existing auth/runtime boundaries.,scripts/checks/check_advanced_runtime_pruning.py,n/a,additive/reversible unless explicitly noted,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,high,n/a,high,reviewed
PR223-S039,n/a,CG223-S039,cottendns,dns-reliability,named speed/survival/tcp-survival/high-latency presets and explicit override semantics,focused peer mechanism,executable behavior,standalone or target-recomposed,internal/config/presets.go,e22fbdbd583e18aaa66edb7a5c0debc465c96bf59ed2fd5789f12e74fddc6dc4,n/a,idea-to-native synthesis,many-to-many,synthesized,The donor exposes meaningful operator intent presets. LumiNet represents them as advisory reliability defaults with explicit request values taking precedence.,DNS tunnel reliability planning,src/apps/daemon/internal/networking/dnstunnel/reliability.go#reliabilityPreset,Preset intent changes default thresholds/transport without overriding explicit caller values.,Preset selection cannot mutate the running tunnel by itself or silently override explicit request fields.,src/apps/daemon/internal/networking/dnstunnel/plan_test.go#TestReliabilityPlanPresetAndExplicitPrecedence,Operations DNS tunnel plan,additive/reversible unless explicitly noted,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,medium,n/a,high,verified
PR223-S040,n/a,CG223-S040,cottendns,dns-reliability,resolver MTU/loss/RTT/throughput tiers and loss-discounted ranking,focused peer mechanism,executable behavior,standalone or target-recomposed,internal/config/client_resolvers.go,204a8b428a2db2cfb75539aa27d1fafd5b86f0734d626552ea34fedb6c10af6c,n/a,many-to-one synthesis,many-to-many,synthesized,Resolver evidence is reduced to active/reserve/invalid tiers and goodput-aware ranking inside the existing plan endpoint.,DNS resolver reliability advice,src/apps/daemon/internal/networking/dnstunnel/reliability.go#planResolvers,Resolver observations are finite/bounded and ranking discounts nominal capacity by observed loss.,"Unbounded resolver evidence, invalid MTU/loss, or nominal throughput alone cannot dominate selection.",src/apps/daemon/internal/networking/dnstunnel/plan_test.go#TestReliabilityResolverTiersAndGoodputRanking,Operations DNS tunnel plan,additive/reversible unless explicitly noted,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,medium,n/a,high,verified
PR223-S041,n/a,CG223-S041,cottendns,dns-reliability,FEC/ARQ loss bands and recovery probability,focused peer mechanism,executable behavior,standalone or target-recomposed,internal/arq/arq.go,94e175e47f294ffe5fc4de98a3af53dd0942c455cec8161f0a6fb06747ce267e,n/a,many-to-one synthesis,many-to-many,synthesized,"CottenDNS combines reliability modes with ARQ. LumiNet keeps its existing ARQ/framing runtime but adds raw/fec/super-fec/arq-primary advice, a 90% recovery target, and <=256 shard bound.",DNS tunnel reliability advice,src/apps/daemon/internal/networking/dnstunnel/reliability.go#parityForLossTarget,Extreme loss stops parity escalation and prefers ARQ-primary; super-FEC is bounded by total shards and recovery target.,Reliability advice cannot allocate unbounded parity or become a second packet engine.,src/apps/daemon/internal/networking/dnstunnel/plan_test.go#TestReliabilityPlanBandsAndRecoveryTarget,Operations DNS tunnel plan,additive/reversible unless explicitly noted,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,high,n/a,high,verified
PR223-S042,n/a,CG223-S042,cottendns,queue-backpressure,multi-level queue/control-plane priority and full client/server tunnel runtime,focused peer mechanism,operational pattern,standalone or target-recomposed,internal/mlq/mlq.go,952859ab3753759c9bee7214347a69f45c45522cc5582160b99580b9ef7e318a,n/a,comparison + guardrail,one-to-one,reference-only,"Queue/backpressure and control-priority code was reviewed, but the full runtime would duplicate LumiNet DNS framing/ARQ ownership. Existing bounded queues remain the target owner; the donor is retained as operational evidence.",n/a,n/a,Backpressure remains bounded under target-owned runtime queues.,No donor client/server daemon or queue engine is imported wholesale.,n/a,n/a,additive/reversible unless explicitly noted,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,medium,n/a,high,reviewed
PR223-S043,n/a,CG223-S043,warp_relay,external-relay,unrestricted reverse forwarding relay,focused peer mechanism,negative lesson,standalone or target-recomposed,api/index.js,93605f06a14753d5b5d454b15bb228d54bcf7379bc067a115afc463a6928bfc7,n/a,negative-to-guardrail,one-to-one,rejected-with-reason,"The donor exposes a broad HTTP forwarder/reverse relay. Importing it would create an unauthenticated external forwarding authority, so LumiNet keeps fixed-purpose authenticated remote actions only.",remote HTTP action guardrails,src/apps/daemon/internal/adapters/api/middleware.go,"Remote relay capability, when present, must be fixed-purpose, authenticated, destination-constrained and bounded.",No generic user-supplied upstream URL/path may create an open forward proxy/relay.,scripts/checks/check_remote_http_actions.py,n/a,additive/reversible unless explicitly noted,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,critical,n/a,high,verified
PR223-R01,n/a,CG223-REMAINDER-whiteaesther_mobile,whiteaesther_mobile,surface-accountability,whiteaesther_mobile remaining reviewed surfaces,repository remainder after focused semantic decomposition,accountability/reference evidence,context-dependent,README.md,ee7603d89a581d46ac139a93a1e1f8b62534b835911679596744bcb61b5ea015,n/a,review + disposition bridge,custom:many-surfaces-to-reviewed-remainder,reference-only,"All archive members are linked here unless a more specific semantic record applies. Generated, vendored, media, administrative, test, packaging, and non-promoted implementation surfaces were inventoried and reviewed for omitted value; focused high-value mechanisms are split into PR223-S records.",n/a,n/a,Every supplied archive surface has an explicit disposition and specific high-value mechanisms are not hidden behind this remainder record.,This remainder record cannot be cited as proof that independent executable behavior was implemented in LumiNet.,n/a,n/a,none,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,low,n/a,high,reviewed
PR223-R02,n/a,CG223-REMAINDER-aether_app,aether_app,surface-accountability,aether_app remaining reviewed surfaces,repository remainder after focused semantic decomposition,accountability/reference evidence,context-dependent,README.md,38e25a3eb8a35a3c84f52f26b10ce333a9845dd88cbb8cdbc6967d9eeeeb59d1,n/a,review + disposition bridge,custom:many-surfaces-to-reviewed-remainder,reference-only,"All archive members are linked here unless a more specific semantic record applies. Generated, vendored, media, administrative, test, packaging, and non-promoted implementation surfaces were inventoried and reviewed for omitted value; focused high-value mechanisms are split into PR223-S records.",n/a,n/a,Every supplied archive surface has an explicit disposition and specific high-value mechanisms are not hidden behind this remainder record.,This remainder record cannot be cited as proof that independent executable behavior was implemented in LumiNet.,n/a,n/a,none,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,low,n/a,high,reviewed
PR223-R03,n/a,CG223-REMAINDER-aether,aether,surface-accountability,aether remaining reviewed surfaces,repository remainder after focused semantic decomposition,accountability/reference evidence,context-dependent,README.fa.md,33a2542ea35f939d229ab698082166f940d65dd9100c133698ef91c7d4bdc4cf,n/a,review + disposition bridge,custom:many-surfaces-to-reviewed-remainder,reference-only,"All archive members are linked here unless a more specific semantic record applies. Generated, vendored, media, administrative, test, packaging, and non-promoted implementation surfaces were inventoried and reviewed for omitted value; focused high-value mechanisms are split into PR223-S records.",n/a,n/a,Every supplied archive surface has an explicit disposition and specific high-value mechanisms are not hidden behind this remainder record.,This remainder record cannot be cited as proof that independent executable behavior was implemented in LumiNet.,n/a,n/a,none,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,low,n/a,high,reviewed
PR223-R04,n/a,CG223-REMAINDER-aether_gui,aether_gui,surface-accountability,aether_gui remaining reviewed surfaces,repository remainder after focused semantic decomposition,accountability/reference evidence,context-dependent,README.md,33be13f082dc538e3a03366b2cbc220932461bebc050c5f474ca13fa9eb5167a,n/a,review + disposition bridge,custom:many-surfaces-to-reviewed-remainder,reference-only,"All archive members are linked here unless a more specific semantic record applies. Generated, vendored, media, administrative, test, packaging, and non-promoted implementation surfaces were inventoried and reviewed for omitted value; focused high-value mechanisms are split into PR223-S records.",n/a,n/a,Every supplied archive surface has an explicit disposition and specific high-value mechanisms are not hidden behind this remainder record.,This remainder record cannot be cited as proof that independent executable behavior was implemented in LumiNet.,n/a,n/a,none,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,low,n/a,high,reviewed
PR223-R05,n/a,CG223-REMAINDER-whitevpn,whitevpn,surface-accountability,whitevpn remaining reviewed surfaces,repository remainder after focused semantic decomposition,accountability/reference evidence,context-dependent,README.md,621fa4739fcaa64ed784764589adc4f850d5a19baefac77998c6fbd923d0f63e,n/a,review + disposition bridge,custom:many-surfaces-to-reviewed-remainder,reference-only,"All archive members are linked here unless a more specific semantic record applies. Generated, vendored, media, administrative, test, packaging, and non-promoted implementation surfaces were inventoried and reviewed for omitted value; focused high-value mechanisms are split into PR223-S records.",n/a,n/a,Every supplied archive surface has an explicit disposition and specific high-value mechanisms are not hidden behind this remainder record.,This remainder record cannot be cited as proof that independent executable behavior was implemented in LumiNet.,n/a,n/a,none,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,low,n/a,high,reviewed
PR223-R06,n/a,CG223-REMAINDER-whitedns_cleanip,whitedns_cleanip,surface-accountability,whitedns_cleanip remaining reviewed surfaces,repository remainder after focused semantic decomposition,accountability/reference evidence,context-dependent,README.fa.md,d9872e22dd520c13a0eb6384095e3c20d9b3a4c8171a1fa024b8e759bac106d7,n/a,review + disposition bridge,custom:many-surfaces-to-reviewed-remainder,reference-only,"All archive members are linked here unless a more specific semantic record applies. Generated, vendored, media, administrative, test, packaging, and non-promoted implementation surfaces were inventoried and reviewed for omitted value; focused high-value mechanisms are split into PR223-S records.",n/a,n/a,Every supplied archive surface has an explicit disposition and specific high-value mechanisms are not hidden behind this remainder record.,This remainder record cannot be cited as proof that independent executable behavior was implemented in LumiNet.,n/a,n/a,none,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,low,n/a,high,reviewed
PR223-R07,n/a,CG223-REMAINDER-whiteaesther,whiteaesther,surface-accountability,whiteaesther remaining reviewed surfaces,repository remainder after focused semantic decomposition,accountability/reference evidence,context-dependent,README.md,d4e81777a32002309637a5f023d0e89017081e26f6e880ea5cc3e44331289ce0,n/a,review + disposition bridge,custom:many-surfaces-to-reviewed-remainder,reference-only,"All archive members are linked here unless a more specific semantic record applies. Generated, vendored, media, administrative, test, packaging, and non-promoted implementation surfaces were inventoried and reviewed for omitted value; focused high-value mechanisms are split into PR223-S records.",n/a,n/a,Every supplied archive surface has an explicit disposition and specific high-value mechanisms are not hidden behind this remainder record.,This remainder record cannot be cited as proof that independent executable behavior was implemented in LumiNet.,n/a,n/a,none,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,low,n/a,high,reviewed
PR223-R08,n/a,CG223-REMAINDER-whitedns_android,whitedns_android,surface-accountability,whitedns_android remaining reviewed surfaces,repository remainder after focused semantic decomposition,accountability/reference evidence,context-dependent,README.md,ef388dcb4d9cc723c8ff7cdb6f1b8026b3000605c34ad2d7dbcb034529f51ca0,n/a,review + disposition bridge,custom:many-surfaces-to-reviewed-remainder,reference-only,"All archive members are linked here unless a more specific semantic record applies. Generated, vendored, media, administrative, test, packaging, and non-promoted implementation surfaces were inventoried and reviewed for omitted value; focused high-value mechanisms are split into PR223-S records.",n/a,n/a,Every supplied archive surface has an explicit disposition and specific high-value mechanisms are not hidden behind this remainder record.,This remainder record cannot be cited as proof that independent executable behavior was implemented in LumiNet.,n/a,n/a,none,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,low,n/a,high,reviewed
PR223-R09,n/a,CG223-REMAINDER-aether_whiteaesther,aether_whiteaesther,surface-accountability,aether_whiteaesther remaining reviewed surfaces,repository remainder after focused semantic decomposition,accountability/reference evidence,context-dependent,README.fa.md,33a2542ea35f939d229ab698082166f940d65dd9100c133698ef91c7d4bdc4cf,n/a,review + disposition bridge,custom:many-surfaces-to-reviewed-remainder,reference-only,"All archive members are linked here unless a more specific semantic record applies. Generated, vendored, media, administrative, test, packaging, and non-promoted implementation surfaces were inventoried and reviewed for omitted value; focused high-value mechanisms are split into PR223-S records.",n/a,n/a,Every supplied archive surface has an explicit disposition and specific high-value mechanisms are not hidden behind this remainder record.,This remainder record cannot be cited as proof that independent executable behavior was implemented in LumiNet.,n/a,n/a,none,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,low,n/a,high,reviewed
PR223-R10,n/a,CG223-REMAINDER-whitewarpscout,whitewarpscout,surface-accountability,whitewarpscout remaining reviewed surfaces,repository remainder after focused semantic decomposition,accountability/reference evidence,context-dependent,README.md,c2b500ebc9318ac0c93e38fcf36f6164432e3ea6e0297122dbb1919553939ed4,n/a,review + disposition bridge,custom:many-surfaces-to-reviewed-remainder,reference-only,"All archive members are linked here unless a more specific semantic record applies. Generated, vendored, media, administrative, test, packaging, and non-promoted implementation surfaces were inventoried and reviewed for omitted value; focused high-value mechanisms are split into PR223-S records.",n/a,n/a,Every supplied archive surface has an explicit disposition and specific high-value mechanisms are not hidden behind this remainder record.,This remainder record cannot be cited as proof that independent executable behavior was implemented in LumiNet.,n/a,n/a,none,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,low,n/a,high,reviewed
PR223-R11,n/a,CG223-REMAINDER-cottendns,cottendns,surface-accountability,cottendns remaining reviewed surfaces,repository remainder after focused semantic decomposition,accountability/reference evidence,context-dependent,README.MD,742b0b0b42d0f4dc1bd8002f11a6624a93b9cc40e86b5421bed02401f8fccc2d,n/a,review + disposition bridge,custom:many-surfaces-to-reviewed-remainder,reference-only,"All archive members are linked here unless a more specific semantic record applies. Generated, vendored, media, administrative, test, packaging, and non-promoted implementation surfaces were inventoried and reviewed for omitted value; focused high-value mechanisms are split into PR223-S records.",n/a,n/a,Every supplied archive surface has an explicit disposition and specific high-value mechanisms are not hidden behind this remainder record.,This remainder record cannot be cited as proof that independent executable behavior was implemented in LumiNet.,n/a,n/a,none,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,low,n/a,high,reviewed
PR223-R12,n/a,CG223-REMAINDER-whitedns_wizard,whitedns_wizard,surface-accountability,whitedns_wizard remaining reviewed surfaces,repository remainder after focused semantic decomposition,accountability/reference evidence,context-dependent,README.md,3ce73a78e75dfeabed76d488afb1e9001cf76a6bd4b946eefab891757d282dc9,n/a,review + disposition bridge,custom:many-surfaces-to-reviewed-remainder,reference-only,"All archive members are linked here unless a more specific semantic record applies. Generated, vendored, media, administrative, test, packaging, and non-promoted implementation surfaces were inventoried and reviewed for omitted value; focused high-value mechanisms are split into PR223-S records.",n/a,n/a,Every supplied archive surface has an explicit disposition and specific high-value mechanisms are not hidden behind this remainder record.,This remainder record cannot be cited as proof that independent executable behavior was implemented in LumiNet.,n/a,n/a,none,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,low,n/a,high,reviewed
PR223-R13,n/a,CG223-REMAINDER-warp_relay,warp_relay,surface-accountability,warp_relay remaining reviewed surfaces,repository remainder after focused semantic decomposition,accountability/reference evidence,context-dependent,README.md,1487b250846234808948a3ac633c4f8c1f52f73a4c3e0069d0a67bb0ff97d88a,n/a,review + disposition bridge,custom:many-surfaces-to-reviewed-remainder,reference-only,"All archive members are linked here unless a more specific semantic record applies. Generated, vendored, media, administrative, test, packaging, and non-promoted implementation surfaces were inventoried and reviewed for omitted value; focused high-value mechanisms are split into PR223-S records.",n/a,n/a,Every supplied archive surface has an explicit disposition and specific high-value mechanisms are not hidden behind this remainder record.,This remainder record cannot be cited as proof that independent executable behavior was implemented in LumiNet.,n/a,n/a,none,user-directed working assumption: MIT; legal/license analysis intentionally out of scope,low,n/a,high,reviewed
