wave,donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_fr.po,d2a27f62a01a5f4464c30e26b402bee002df2687ccb62694141713ec167b7846,30865,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_gan.po,aa7c338296dc9c724bbea7b914a234a7565b25a08253fbc66a27b0bedd5db388,27708,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_hu.po,1529543de91a6e96dfc2a146c6fac5ab92e8dad0f662ff7178f28906909c1188,29951,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_in.po,1a165935b82ec2337ec450a25dc225f61156ef5f59afe3a2431c8ce6cd9f55be,29131,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_it.po,3389d92a0ea868aa537c143620ea067ea2eddbab0733d4842cb153e18b69c51a,24432,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_ja.po,81216b15c8feb2728f8d3b266a4b4dec238ad58ff656209b3d78d8784aa6e2e8,31683,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_ko.po,978cc14a7854e8042a673c648682ac76cc60cfb4fbebc47e5560218106b6f388,29846,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_nb.po,7c9375ec72aba5792653d09382854b4caa57f8dd38671f9d0b65cd581f32738d,22287,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_nl.po,ee4e78021cdabec0c3a90d7c9f1d5464c8978a71b2f41d99cf4fc462afd7ca92,27659,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_nn.po,fc43b7661cc3a3b88fe41a89b7aa98448c60700fff3279ace24c1414c1d88c43,21873,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_pl.po,adf757e45af929ab506735a7238afd1e3926f88537786ea89609e437639683bd,29616,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_pt.po,ac91ddcf55a76f14cd01897d43e1adda7c51615291583aa1d15d6f3738b0facc,30010,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_pt_BR.po,4770108add4c6876ad26a808a4d2aacbf46f98124535854cc6cda4c9651bb317,29795,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_ro.po,0e16d94ec428435f51d7f6a529e65d8017d24ccd762a0833fe1bed455c9ef736,28949,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_ru.po,ffcac7f3056d9a47ce09c5f7b574dd085791abcc898411fe86379332f2142712,35120,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_sk.po,432539c744257c4f9d878a2465b3a3b6e5236335b8471a0b19eaceed6fe54f64,23809,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_sv.po,2656b8b4e31cd395ee96b6a821523ae6aa14fa210c9af445acf103eb9ed2e193,29284,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_tr.po,c75584f48a0c30d8ba07f5e9c8fc74f75f295d2bb5c2250ab7c451c838d4918d,29397,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_uk.po,72c754ed84f94b54c6e40c7330f4720228bd0c2425399b628c9b23ba02396fe9,24387,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_vi.po,1ac9bb2fdfc4da824f00f6364821825ee69d4f9213ba9e69da351db75111e0b2,21861,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_zh.po,d09c0d7c06682edf038bc545aa6288da49a262d829e6fe6523945958c693e61b,28147,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale-proxy/messages_zh_TW.po,1e1caf415e9db91b0c8e696b1305500097f0dde8f7aa4078f8a92cf9908807df,27714,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_ar.po,42d787d9e0f3dcd333e0038930e118bf212bea0b14a20c5d5d49e218440bad0f,82533,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_cs.po,a32bc2b0f140c7e8e4e18eb484707dfa057690dbf5a614a02e535c213a08095c,101582,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_da.po,761f7ddc17889d19e83065851f6d4f17759ce9d726ea8ce028b0976a19ff49c7,81172,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_de.po,cdc1842c94348a4a630b68c0966817686889d510356bb7e966f2657630d30547,101848,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_en.po,dfcd7681f9d0d73b192631a9433fe7e3b583acfe18b790fb7c40bac741311502,79996,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_es.po,262f1bd71c621f76ce7708df44de7b8c6a9da48d95231cd471c7b121553dcdc2,100693,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_es_AR.po,f873c2383a34549f3f1b996db9310b1e523e49369639ef6d28e2eaed826bd414,100223,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_fa.po,66d8a15284830931a88d32a4820ea49d2d49ccb3a1f5b8edb2879c6707856d40,85240,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_fi.po,c24d8303fdc6c157d770cada3208be8a581039bd033e6ddde39a2dfcc5bfb4c9,82586,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_fr.po,9f98a8be2f977155586c92009fd274b4977327c02bbaf0e9378a56e8b578cf58,103838,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_gan.po,ffa6394239c67c352989685c595c1db9aae29c9db3d760f49dcae0d22496a014,95992,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_hu.po,b8f76f9482abee2d7ca46c0fcffdd4f97df773960dbee8e13a74f455b894949e,103100,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_in.po,65cffdecfb909a7241313547439c754d743b42859116677c88c8520c5dc86c5e,99456,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_it.po,4890e1cd0d3b93c0626c2b34469a65c123da3ad87d14290aa77a8042e4758c08,89059,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_ja.po,c480f96f54defcc6edd420743b3960252022f7017bf7032ae32052f78b71dbcb,106051,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_ko.po,d28bb52f9d19be39e412b6ba3e68101953d02078c2463c2ba8e03c089ed6ea47,101372,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_nb.po,ef7074191d16102329dbfb29a4aebe1cba80a3f6c5a64e75510103d5caacb7a4,86780,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_nl.po,89ed5ac9bddc8d343f77b44e08e18db9f8b16b6cd9a141eb20e8810534011931,89309,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_nn.po,fbd55bae91d295b9841e21701cc4a247b3820e5fbcd9c82a4dea87e36866008c,86159,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_pl.po,889349e70594095a2ff9d3ce9ba0d3c3629131b4595bade04b90ba4c2927e92b,101209,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_pt.po,b291956afb4c659a5b555092ca8d08b5eb227084d5b9ab0fea964d0d2e8747d9,101941,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_pt_BR.po,5f540e0d667af4245d892550707cf9f596a614698e8802c12637303700a47708,102094,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_ro.po,c94cbfd4a2a7438dccbc88e10280b0f8366f4ae72389066b8a810672445b782c,99736,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_ru.po,d59b2c3c766cd26a5e4c30fbff8941376547a4ef08d8f78e50f2fd97b3d0a1f1,119279,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_sk.po,2d1b5ac8e853b23065089086e7c337f5ffa0bd1726bb5efe4856578faa583cf1,87583,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_sq.po,f683ffd72209135b0a08c21aeb1c25aa3fb2a57d86bbe061fe849f1d1725eff5,82186,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_sv.po,c9172a1244ad1e8f62b3dcc891d1420bc35361ebf04d00078355eac909f5bbb9,100381,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_tr.po,e48ca81d27748133dbe71ea8bdb30fb47f25d0bb7035fb7a08cc278bc24c1324,102974,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_uk.po,ccd04811bb2b25c49f786651ee07fa19353d78c7cb1fe4cb90eb14d3a1e5358c,95713,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_vi.po,cc2103929001f9b444da8a70307f2bc40c293d08649afc0358daf5ceb82dece6,80269,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_zh.po,a42322b4d14c77901fe9899c6eab258ce8931e06e91cf9deee7a69017516a572,96952,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/locale/messages_zh_TW.po,4d99eac1a05c77527a920ebdf913a29a045972c1ddf173365d001250b7982d59,96018,file,n/a,localization,authoritative-source,PR141-M0213,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/README.txt,805e7c3f098e78c56a83fc9e9ba30563482aa7da7efccf31ab068384d7e99942,258,file,n/a,documentation,authoritative-source,PR141-M0138,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/ahelper-conflict-header.ht,c3546742fc935acff210337f2424582563eb4a33d11552c28ddc17338512db12,1649,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/ahelper-new-header.ht,c870007367e48e4ed73ce1ab86216b9bd535caa053d854ecd2adde20dd316b1e,1647,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/ahelper-notfound-header.ht,4dbca0ea4e713f418e5bdd365744893b680e410159c741d82497f59733f6f8ec,1439,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/auth-header.ht,cfaa311056d8a8aacf13756326ff4cce91540bcbd89c46ab08b48439c4bce3be,1311,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/b32-auth-header.ht,c11a7d1d5ca78339e622d371bf598e459008f36442e102f8543a3f3bfca71ad1,1259,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/b32-header.ht,1e2dfbef806ce2a63a7745de52d6822a6798794ff496d1bf306ab3bea577afd6,1287,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/baduri-header.ht,f266b0437f7fbd4589f59aea0edfb9d25965fbf91c9c09561e69bcc8d65df5f2,1362,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/css/dark/proxy.css,5c28df31bd81db86e688d9913e9ed27b14504761aa8e09b8b397d944cf268d84,5462,file,css,ui-or-product,authoritative-source,PR141-M0269,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/css/light/proxy.css,b279f07d8f0d808957fbbfd7c9b9fe678c264cb818d64a4fefcddb314e165702,8301,file,css,ui-or-product,authoritative-source,PR141-M0269,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/denied-header.ht,a0e13c8d12a39c74391eb084cc075fcc3413f75ce84e457e17681637251cbc76,1246,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/dnf-header.ht,1c7ac5f7135d94f4e68613a9c29d31c4d83bb5e141192748bf54e5350e2795ff,1464,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/dnfb-header.ht,98e45dfb6aabbe65fe449295a956ad9e54be6e2aee32b5d69030122d9800decf,1556,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/dnfh-header.ht,841689f6913c3489321dfcc627f2c234fad6b1286f7abeef550d77e6660b740d,1855,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/dnfp-header.ht,c7ac574c8662304551e5ddd04c18950aa81551449389b9b15d9d2a5abc648e03,1802,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/enc-header.ht,8375214493d915fe1e3529390334a9f090c85e2c28723d26cf21fcbf3eea0fe4,1375,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/encp-header.ht,3e790192b027d0bf79e196c87b0e854ae9df4f726983ab6c6248b68285ecb6e8,1807,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/localhost-header.ht,ad585b6533eb8146cabecbf5b9b7a7b02e419c6e56f6b6de001f0791c324808b,1408,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/nols-header.ht,4507a560e3c0c56e1c5869a6531dd3a15b530007938944523bef4d4736765c09,1468,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/nolsp-header.ht,df7d76ce4a371ebf42187b42f2ac2a437021f59b581e83dfa27071d908a8e9b1,1818,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/noproxy-header.ht,f92b118adfd13f14c7e6468ad71793ee2efaaedc2165bc1497dfff05e5622b26,1346,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/protocol-header.ht,979b513a1d195e5e1104e6227d89a24804e5863afda371ef245bb534af7ebb54,1339,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/reset-header.ht,df512cbeddf8b15b95a3b832c7f87f8ffbd6d3502f960e786ffa9eebef894745,1477,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/i2ptunnel/resources/proxy/resetp-header.ht,f38434ae5f13e79e5f2d6ba4ef0cf9d7b0fc6d200b3ac3a32dcb5869f83a694f,1792,file,n/a,implementation,authoritative-source,PR141-M0171,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/build.gradle,81dde1f492b9a0c7df1d371b927ddcbb4af109dabedb7c8235d6c380eb5a9fe5,708,file,groovy,configuration,authoritative-source,PR141-M0111,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/build.xml,f77ad6329239a7ef94203a12f971e3a42d7366f5c6515b1f35eb6b8865250e6f,1628,file,xml,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/identicon/README-i2p.txt,b1a71753c94fde778150504f0a562f020c84b318d8cfb478c12c9699a7d452fc,376,file,n/a,documentation,authoritative-source,PR141-M0139,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/identicon/README.md,7a31787c3d935c5f07f2e104d933cb0c5479323348343110e7490ed8fbb5d181,1809,file,markdown,documentation,authoritative-source,PR141-M0139,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/identicon/build.xml,255d4d82de21b7e949b3f1b345667a010bdbd8f255f349789ca9c1aa5285f146,5025,file,xml,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/identicon/core/src/main/java/com/docuverse/identicon/IdenticonCache.java,e8096932aa08b5ba6b225c04510638c93124a5a5f25626333a60cae14f8eca91,212,file,java,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/identicon/core/src/main/java/com/docuverse/identicon/IdenticonRenderer.java,34b3bb37d2f06ebdf499adfae54aec737e95dca8f18566ea95bf6468f3c33b10,740,file,java,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/identicon/core/src/main/java/com/docuverse/identicon/IdenticonUtil.java,501e58e0056d3c07022e46390dbaeb2e20aa85710372f8d70e7871cf2c9ff175,4385,file,java,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/identicon/core/src/main/java/com/docuverse/identicon/NineBlockIdenticonRenderer2.java,b575b55c1803b90268771266acee4b4b965a5666abc82aeaaf4b764201f8aba3,9934,file,java,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/identicon/core/src/main/java/com/docuverse/identicon/package.html,57ed45a4d6da85fdf151e85c0b260d9d6f798127b135986fff6cc6dc182da41c,259,file,html,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/identicon/identicon.iml,38ee23a64491da330cc1d94637567f4691c1362950bd8914321a34e8a85ce841,438,file,n/a,implementation,authoritative-source,PR141-M0172,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/imagegen/README.txt,785045953ece1718e73542fdd01cd9752ebbb7ba41fefd263eaeaf0ce3042482,94,file,n/a,documentation,authoritative-source,PR141-M0139,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/imagegen/build.xml,7db54c8eecdc04522d70a54dc38ca389c89012f6319b03cd2c6f9aac82753a87,5343,file,xml,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/imagegen/imagegen.iml,362d43ec5cec01db2891bb69f4ad921a666bfd1f6fe13ea2ad6db0d11eb0530f,1089,file,n/a,implementation,authoritative-source,PR141-M0172,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/imagegen/webapp/src/main/java/net/i2p/imagegen/IdenticonServlet.java,6ef90f0cb87cfb864a71061bd7def1a09f4e3d63cecb1e0e8171fd9cd496c380,6981,file,java,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/imagegen/webapp/src/main/java/net/i2p/imagegen/QRServlet.java,e274aa9adbcb8362519129551e3ae2cfa2aa23cfb418d3d1e3793ee13d9f9ab3,8310,file,java,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/imagegen/webapp/src/main/java/net/i2p/imagegen/RandomArt.java,21e15d836e52f15b158a757eb51ef096f4a77b2b5937927a6d4e1ba136bbfff2,10636,file,java,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/imagegen/webapp/src/main/java/net/i2p/imagegen/RandomArtServlet.java,7fdbb69a366cbfdbfa8955f498ae1a7fa0d0c87fe9d9c42f0dcf3db196cce622,3031,file,java,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/imagegen/webapp/src/main/java/net/i2p/imagegen/package.html,c575481e257591f508854f99f925e1910ef347da82ca638318acf09ff6a8b00d,94,file,html,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/imagegen/webapp/src/main/webapp/WEB-INF/web.xml,9ddaa303dfaf9a4a402459a317926c5548d33ee8e6a2f34e61a5f67d510f6740,2506,file,xml,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/imagegen/webapp/src/main/webapp/imagegen.css,594c27159c66cc945aaab2946667d0e5f1eecde1d864a93b1b99978d877acde8,5688,file,css,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/imagegen/webapp/src/main/webapp/index.html,89435e57aa0b18ded6a492b493d06e1395053d623c1f5714a17e491b1ddbbe90,5297,file,html,ui-or-product,authoritative-source,PR141-M0270,141-wave recursive accountability; fine semantic links added where applicable
post-refactor-4d,i2p.i2p-master,apps/imagegen/zxing/AUTHORS,6da188b29f190fd45fdd587efe65b33d5a6fd02d4d7e58c14bea04fc365dd300,2516,file,n/a,implementation,authoritative-source,PR141-M0172,141-wave recursive accountability; fine semantic links added where applicable
