path,inner_path,size_bytes,sha256
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-20.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-20.0/handshake.pcap,4096,89e975d82e39a0cffc2098dbfbf981a56c35388d9c174622bc2b4a2272de34fe
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-21.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-21.0/handshake.pcap,4096,4770abeacb5c1ff7ef65218f8236c0581b3817275727f98998da1b0ed46e0244
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-22.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-22.0/handshake.pcap,4096,6d11675357c159673af070986c1fbd33effc23e90ed4ca60482c3e5840df4bd0
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-23.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-23.0/handshake.pcap,4096,4b8ea550fb69a529896a54583c76b50272069aa58417c10a53a6edf5f85a286f
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-24.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-24.0/handshake.pcap,4096,fcfc86740ef07304f1e113f4f72cf14e6f26815edcc0a81a1145196a8eb75af1
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-25.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-25.0/handshake.pcap,4096,5a30afcaa1d9b7cc3063a1625312250072077481f85b267e1d23eee0aca9a815
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-26.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-26.0/handshake.pcap,4096,af45f61acce7c3835dad287ac86471f62c7d3b9372effd42ddac4f280c3122d2
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-27.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-27.0/handshake.pcap,4096,5727e2a68f09731cb3d5fdb1e31ef043927629b847fcb3e7238e7f5ec5338af2
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-28.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-28.0/handshake.pcap,4096,e0d1a3906a9328a1386da6c3ba6e3ba924870a88037ebc495a231a5c08a666f1
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-29.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-29.0/handshake.pcap,16384,284686b1d48180c63bee2a23eba02621a43e235063f334a128e3248f424f662e
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-30.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-30.0/handshake.pcap,4096,8baacf25270a3e393fa449e99eed44a7ec3b335a5cab051a9e06710851e4602d
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-31.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-31.0/handshake.pcap,4096,51b67916b4a058d8eb280366204caa75e2a0bfb74e1e4737bf8b9839bce7b034
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-32.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-32.0/handshake.pcap,4096,bcddb2b45310221eafe97c3fd746dac9c417cdca61662d127565772745abd552
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-33.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-33.0/handshake.pcap,8192,4b7272afe4253b7f8f16fab189fd335ee6033a421b3df1dd36b24395518fc5e9
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-34.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-34.0/handshake.pcap,4096,801850dd8bdd758bb87e77f9e65a57c0723e74ad55ac487d46a6c3c1d484fea8
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-35.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-35.0/handshake.pcap,4096,4c2b6becb88ed40a3c1e903f0bdb7164d90faf5733c7b506aa11d678a040b7e0
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-36.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-36.0/handshake.pcap,4096,b0c63f60768fd845d4f465c11cf7eecb778e77e3ad23d95b8f7b85e8ba34594d
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-37.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-37.0/handshake.pcap,4096,fae18a7486af4e333b73b3d08de17bc411158caf6b9aa54fb6509d0d66e53626
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-38.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-38.0/handshake.pcap,4096,c1f5c29010acce5ef1469606533838c265f8f8a4447b377384ac7a5ee7d54571
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-39.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-39.0/handshake.pcap,4096,2352b513ce0dccb0409f1c185b6aaae19b021458b31265c1e3a475a6c8984c50
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-4.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-4.0/handshake.pcap,8192,9126299ccf30be1a20a6b3a6b3e5268fe6fcc33660ae9557329bae3c813c4f27
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-40.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-40.0/handshake.pcap,4096,85feb7fe6b63fadc0cbc99405efe036a6ec3dcf0baf49ed67d8e9c69eb05f5e6
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-41.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-41.0/handshake.pcap,4096,e28a1404544752d04ad0a699d99615567549451f03dfe639fe7c865ca41247b2
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-42.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-42.0/handshake.pcap,4096,07a51ae5fc836e25416610d666cc4640bee9b9552e3a71291d44eab1972a0788
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-43.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-43.0/handshake.pcap,4096,841b419ba56b212913e67bb5876743fe8624e3aaebc8e85b1d7c720492cd73ea
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-5.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-5.0/handshake.pcap,4096,cadb1a7c411acbc7b4356ea8cac7973f4e8424e5b89a2f3bfec4ea6779919500
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-6.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-6.0/handshake.pcap,8192,65799ed2416a3b2035e86fe6ea6d26f9feeb21732788d53c8ddfcd4f7f2b3175
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-7.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-7.0/handshake.pcap,4096,239fa61381d1c8a327343575cbb128a9c6a60f95c8cfbf1b011cfdd006bb9c27
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-8.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-8.0/handshake.pcap,8192,2b862db2e9d996b66491484ca3d95057f50e9de02b0a7846b650e3f47d47a263
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-9.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-firefox-9.0/handshake.pcap,4096,5253f82af91ac9ddb3926c268c266a998a44cc5be21e52a81ceea5231fb677c2
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-opera-12.15/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-opera-12.15/handshake.pcap,4096,d6acb2c9d21d1271cc4fe846dce91052682a9f3ba8ccfa603c49feed13f2cf2f
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-safari-9.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-El_Capitan-safari-9.0/handshake.pcap,123416,a5c8b8ae3060ee563c2bbbe410082eb5745ca89fba596ead05ffbc7d69aa2279
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-14.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-14.0/handshake.pcap,4096,bc1a592ce05a17bbf23436033b3ea81c27ea4e3c1259380c27fd6603a46a578f
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-16.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-16.0/handshake.pcap,4096,d0a1fd7e2ff2d03bc38b6af1356d7cabf4c80bf3d498de76543e49d54d422678
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-17.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-17.0/handshake.pcap,4096,39c7671025a18c10527b8768e5869331074ebe57757acc751bf17612c349e7c9
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-18.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-18.0/handshake.pcap,12288,62d4ce7ae752318b05096e585feca7bdd859980a12f3b73d3e884a3844c9b1a8
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-19.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-19.0/handshake.pcap,12288,f7526f72bca247e99641d1e1efd7bab94efa5fad23d73e63c0516b4ce13262e1
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-20.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-20.0/handshake.pcap,12288,c0de35b147f7e8dfb79fd0b5735e5c891f85a1072ecefc0a0a179924fb81689f
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-21.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-21.0/handshake.pcap,12288,c938f616368ed8daabdd8ebc6e5f6bf6aa4411e9b7ba3b333351be12b698a9b7
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-22.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-22.0/handshake.pcap,12288,f0bf5a2e1326bcd357a3130fc9a5ea6396b3becf94e36bd51e8567842b7d6adb
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-23.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-23.0/handshake.pcap,12288,c836578748f2e62b25234cfb0ef4441b88425acae5e5f1342dfa976be1deb1ea
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-24.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-24.0/handshake.pcap,12288,cb5dd34348453818bb022c8324a10e9ea1c009796c4dd1fccb48e5878bb8f015
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-25.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-25.0/handshake.pcap,123813,b38131c78a558194d9754683786c4e49a2256f4c7fb4b768369a075b3955e81e
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-26.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-26.0/handshake.pcap,12288,43c011cdbf0388253747dbdd0eeb1b68f17b7978ab5ecac77df929aaf2257973
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-27.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-27.0/handshake.pcap,12288,fc00fc0b049173acfa8de65ed8578d7cdcbcb8602585541863b8cb487fd86c01
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-28.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-28.0/handshake.pcap,12288,727cdbadaec8a465f403d9ca487738607305bae88e98d06a7a82107bea29a379
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-29.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-29.0/handshake.pcap,4096,a9fab7e342b797f511752bbb49f4ec13bb8bfffd6f03e35e61106f61959f6a9a
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-30.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-30.0/handshake.pcap,4096,aa34ef9a1562f5d39ff79d904081a4ba9306ca7509ae82ed9bf2e23c26d72ba9
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-31.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-31.0/handshake.pcap,4096,ad163bddc3151e66d0c4a10d2933a6011b7c340340e2286c0f874b4b62b9d32d
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-32.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-32.0/handshake.pcap,4096,fde328f7c5bbc69ab316192a3100ce9f9b5bfeb2986ad77a67e43615579cc190
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-33.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-33.0/handshake.pcap,4096,05f96810195f71ab1c5fac4843b6a98c685a7ebadbf66969a91cf269e1bcaf45
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-34.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-34.0/handshake.pcap,4096,fd0fb2d67d6f8bc1f23530016692f3c0075f6ad536b2a94bd10a2753b7b45a33
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-35.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-35.0/handshake.pcap,4096,4828bad021e471b9a86466c53b23cd7651b35bb132c21aa9a0596c6c6a3369dc
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-36.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-36.0/handshake.pcap,4096,216b37340ad0e47d1a3ecbfb0d60153189fdfef7ae19eedacdeaa1d83893e495
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-37.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-37.0/handshake.pcap,4096,fef9283ddf0133d2b572697cc3c0156eb554cef48b6f2ddc0ce4949a8f7f0716
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-39.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-39.0/handshake.pcap,4096,e5a8106260a8421b95ebbb873c3db150c7dffa8389a995cf1f0ef630ce512301
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-40.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-40.0/handshake.pcap,4096,f3dacf05fe616ce27df8c4418d764802be6aac88be07ee50dc18db758da793ad
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-41.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-41.0/handshake.pcap,4096,b649ecfac8873692a0a084282344c0d2ce1e0c154ca72dd5c968713a1c458d2d
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-42.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-42.0/handshake.pcap,4096,7985f72719d19a1bfbf1330c6cc399fd6e24cbba65d0b9392712a85ff158aa32
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-43.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-43.0/handshake.pcap,4096,7d0cca24d3b8132983b1cc13f09dd434d786dfac6e9b284cdd6cd0650b1fed1b
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-44.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-44.0/handshake.pcap,4096,970521ec379895a7091fd1e3802b1cf867d7c6e6202326752f1f6084ae6e8cb7
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-45.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-45.0/handshake.pcap,4096,8c00eae0914ab50e0204575218e6a9021f6b65c9f8a4f3c046755ff35eeb6ff5
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-46.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-46.0/handshake.pcap,4096,4eaffb81fc1f998a717e6da294fb4df2db26f8641c76bad0ea30198a4be4df58
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-47.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-chrome-47.0/handshake.pcap,12288,de5966f6086d9600628b9f5fba985d35341ff1151e991c176ddb9944203e2d6f
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-10.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-10.0/handshake.pcap,4096,98166996a04f5c90c34947cb7b0ecd779ecbaa3d1ae2893b9992250bd711be56
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-11.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-11.0/handshake.pcap,4096,7ad5ec693987e41bc73db4d527acee1d1c52e149637b462ccf89c0258abb805e
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-12.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-12.0/handshake.pcap,4096,c5d32dd5f044a4972414547480a0b63a2dc78ef3f8f004b3ac9f2e904404a795
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-13.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-13.0/handshake.pcap,4096,6a3fe86a1f1e70ef32a73562c77f969cdb4be98cb368533a29d78ed937f4866c
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-14.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-14.0/handshake.pcap,4096,169db9d576c3c9610bb1352c4d03f00655192b4fd810f39db2932acc5f42d20b
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-15.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-15.0/handshake.pcap,4096,5739705c91d9369b422df8701b91bff04ad326bdf8d34af6a71ad2cf16e073ce
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-16.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-16.0/handshake.pcap,4096,38ab3d2936dc418543b0aed4dc3d758fad554af0647433d2c413010a1d7f7572
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-17.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-17.0/handshake.pcap,4096,449385315c51d981f38545bc266d2952029a9a7ba2cb2eef8bb18464625a202d
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-18.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-18.0/handshake.pcap,4096,a39052dea0591bec44f212d6dc2c728ba2ce7e7462f784fd6e470f981603047f
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-19.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-19.0/handshake.pcap,4096,c50af42ece892207fea8a47c493b11c840db4bbb76b5f9edad635b9c993a77b1
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-20.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-20.0/handshake.pcap,4096,aa64932981ac408221ebf025ff0eabe3707f20b7ed35375d293b2be7e50df643
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-21.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-21.0/handshake.pcap,4096,0089600ad01c496d92ff45e3ae7508ccf3fdc46fddbc35c63e26ff1ad244a074
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-22.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-22.0/handshake.pcap,4096,f4b0802ac69d4732c94aaec882bf731fd0659505cc7a56ce85c23984dcde93f0
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-23.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-23.0/handshake.pcap,4096,f4e1041996028cf3c3191a658eee3a99cb1f0aa185843eda301837b2f2677491
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-24.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-24.0/handshake.pcap,4096,b9764640046e2b9c942110e583608590c9366825398d3d29412e50f6876dda50
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-25.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-25.0/handshake.pcap,4096,95e3286e41d75d0ca093b177a335cf14c73ecb70170048e6e676857687bdd02f
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-26.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-26.0/handshake.pcap,12288,94648834a67e76ee6344a6c2b43e93e186c3a978607ea1eb89ad0268772db20d
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-27.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-27.0/handshake.pcap,4096,830d7f153f6a5db1d21f568e9d4938a670e23df6a2c52f89744fb6227befc6da
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-28.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-28.0/handshake.pcap,8192,396eb4c17ce6303a23add6eb9dea6f7c3104a416dbbc9bbace088448c7aa049f
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-29.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-29.0/handshake.pcap,4096,7bafda29436d69b6e2290b9705260360a5f4cabbd46b68a564d6079d8010e65b
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-3.6/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-3.6/handshake.pcap,4096,59dee5228014bf93015d51baba306c9da87eea0933c50c3760f32ae76fc5ca24
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-30.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-30.0/handshake.pcap,4096,2ad1ad082ab92385831b8113721753b461feab9558a586d79ccaeff7da0188af
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-31.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-31.0/handshake.pcap,4096,bcc189e427a8d61ca0c123e56474f6ea00952d3adcfbc4d0e42363252a237ec1
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-32.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-32.0/handshake.pcap,4096,ae4af1aaca7b6db8b134ef3fa36d800037451ed7ecb74a6991a3db40a6d6694b
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-33.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-33.0/handshake.pcap,4096,474208af0ff2036b8834ed973bf628312cdaef2fc441f0a5e96132139c04bdb8
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-34.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-34.0/handshake.pcap,4096,56dac960e2c225b5e282a98ffcb1036d93b089b3681fa66da381b7e3103d4a0b
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-35.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-35.0/handshake.pcap,12288,8c21f8bd48ddc095baa2dce04110645c56fe0d8b784a6beb87448d169cefe0fe
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-36.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-36.0/handshake.pcap,8192,8459a4214b006982e8b0be5047e43dc43bb3bb45a3c03cf81b4e722f6da9bf7e
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-37.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-37.0/handshake.pcap,4096,95df0e396c0720dd0fed5ad0b28b51b8da49a4c3beae5e19f6a641a0812236b7
mitmengine-master/reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-38.0/handshake.pcap,reference_fingerprints/pcaps/browsers/computer-OS_X-Lion-firefox-38.0/handshake.pcap,4096,77f70372ac2b5e20eb2be99c621f35365d244db4d4acf1e220a3895a66744909
