donor,path,sha256,size_bytes,mode,classification,module,language,semantic_record_ids,post_refactor_234_disposition,notes
whitedns_android,.gitattributes,1d5d71dcc6ccd28ab46a335349ecc74742ca4b81f4fcad212f8d134f70f1f13e,17,0o644,data,.gitattributes,n/a,PR234-F00001;PR234-M0788,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/Hash.java,a108c7aa65b4381c9aa9ccaf0e2de3ed0113d3da2215346acd45b750c9c4db6f,5629,0o644,implementation,android-opentimestamps/src,java,PR234-F00300;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/Merkle.java,f894c572184e39c5a965a29b33b15ee1e32be9d7b6dc963b95a21ca131ff1281,3410,0o644,implementation,android-opentimestamps/src,java,PR234-F00301;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/OpenTimestamps.java,84c83381ba2c9d71691763845c97f25257543641085d8d9f4b631cfc4f280a67,21963,0o644,implementation,android-opentimestamps/src,java,PR234-F00302;PR234-M0516;PR234-S005,focused,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/Optional.java,37b97b8a060e476d525b96d0153c5edc24dc5e5329fafa4112c8fbe8cda76d27,750,0o644,implementation,android-opentimestamps/src,java,PR234-F00303;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/StreamDeserializationContext.java,24c1e8947c6fdcdce21be87b7efa2f270b8c6b0040d32b13af17d09f0f6c6d6c,2789,0o644,implementation,android-opentimestamps/src,java,PR234-F00304;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/StreamSerializationContext.java,a51c24df5246d16ab63576e337437c750f6d7256e6a314304d24dd68f70f6f66,1953,0o644,implementation,android-opentimestamps/src,java,PR234-F00305;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/Timestamp.java,389fb49310e223a2b7680e5efad6db13b6c9cb3bf33458ebbfab876179f1880a,21720,0o644,implementation,android-opentimestamps/src,java,PR234-F00306;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/Utils.java,c201abe233313e48c66b7880980b65667003a98be2b690ab29cd6f05c58d2790,7216,0o644,implementation,android-opentimestamps/src,java,PR234-F00307;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/VerifyResult.java,d8448ce513914d68465977e92c4dc30373c30f3f5fe33057bbe96735960e55be,1602,0o644,implementation,android-opentimestamps/src,java,PR234-F00308;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/attestation/BitcoinBlockHeaderAttestation.java,4775304e13df5b7db5570fdb63fb26d42f83584e03d67cd3eaaad2c94a3d58a9,4444,0o644,implementation,android-opentimestamps/src,java,PR234-F00309;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/attestation/EthereumBlockHeaderAttestation.java,1f6c0701fdcde0594142a1e76bfff7f2f4ba6bfc98fe939540fd15c33e4da0ce,2143,0o644,implementation,android-opentimestamps/src,java,PR234-F00310;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/attestation/LitecoinBlockHeaderAttestation.java,a42e170ecce81cd4ec18f5cc4ebefdd66a530e2e508629dd66d30f778dc906a5,3021,0o644,implementation,android-opentimestamps/src,java,PR234-F00311;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/attestation/PendingAttestation.java,0225590209bce15a237ad6498a2e5d8ee2711344074502425cc6bd71c73d0b1c,4428,0o644,implementation,android-opentimestamps/src,java,PR234-F00312;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/attestation/TimeAttestation.java,03f692a6c5e8234890db171b75c2b0769cf53fdd0a1b4464d2bf58fe88e25e6a,3131,0o644,implementation,android-opentimestamps/src,java,PR234-F00313;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/attestation/UnknownAttestation.java,ab7609a9a173ede0a2e762a76490e1d56853a39da167b7f272e50d17c70595d6,2070,0o644,implementation,android-opentimestamps/src,java,PR234-F00314;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/crypto/Digest.java,437e6885b694220799a654ad5e7e2686d1734d0bc0b405b3928056d020265b0f,1376,0o644,implementation,android-opentimestamps/src,java,PR234-F00315;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/crypto/ExtendedDigest.java,a00bde5a8d37f5ea80dbbcc8623e2a5c25a5868759f61c10806cf2dca6604596,314,0o644,implementation,android-opentimestamps/src,java,PR234-F00316;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/crypto/GeneralDigest.java,293c0913efd94f38cfd8b193152339187b8ecf867f3fa7b22dfab3230d3d34c9,3104,0o644,implementation,android-opentimestamps/src,java,PR234-F00317;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/crypto/KeccakDigest.java,12f4de4f0a4b28541571c2f50ab2155d79fe527f2336f6ac7bc01f076747b287,14520,0o644,implementation,android-opentimestamps/src,java,PR234-F00318;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/crypto/Memoable.java,c34c6280677093bb9a6ea8885a6f02878349e8caf63e391efbfe5f525f62087a,1073,0o644,implementation,android-opentimestamps/src,java,PR234-F00319;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/crypto/Pack.java,70b623c7824a5b745642b69160da72c02e6a4625bd96220bdbca02a00049971e,6138,0o644,implementation,android-opentimestamps/src,java,PR234-F00320;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/crypto/RIPEMD160Digest.java,82091b352ed646e3590fcb42ee9cf1b7d7eb85353e9e38659d47278f9a57cf00,16998,0o644,implementation,android-opentimestamps/src,java,PR234-F00321;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/exceptions/CommitmentNotFoundException.java,bd8df8c31827269f689987f1cf588e4c27c9d52d9ef540e48669a02a1f64be3f,192,0o644,implementation,android-opentimestamps/src,java,PR234-F00322;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/exceptions/DeserializationException.java,56a5d884da2073c14fc8a27fffd183d61639f7670d084407e6527af03cbff190,186,0o644,implementation,android-opentimestamps/src,java,PR234-F00323;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/exceptions/ExceededSizeException.java,da9399adf53f51f20ddd184b386d83ca3f27b6f18e2e5a38cea4b621ab50ff45,172,0o644,implementation,android-opentimestamps/src,java,PR234-F00324;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/exceptions/UrlException.java,86191433c5d19273ab80f4a28a8257d73b3eea3876a3472cd8562734ea963e23,162,0o644,implementation,android-opentimestamps/src,java,PR234-F00325;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/exceptions/VerificationException.java,8e82b918d7b9af12c83a2c13001b6eaae0dfd4bec6a522a86e0e9471cda745b9,180,0o644,implementation,android-opentimestamps/src,java,PR234-F00326;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/op/Op.java,dfeb6efd27ad27388033b01ce21fab47b8b7d2dc69e9adf5038c0cc01b0da3e4,5024,0o644,implementation,android-opentimestamps/src,java,PR234-F00327;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/op/OpAppend.java,7f569d59c99173a0c49038cfc7f8346982db186fc10f969cc865786da870bbdf,1411,0o644,implementation,android-opentimestamps/src,java,PR234-F00328;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/op/OpBinary.java,93008758f95ff9ec14156e87767e3605639c8580915bcc4403ecf0726ed7a48c,1980,0o644,implementation,android-opentimestamps/src,java,PR234-F00329;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/op/OpCrypto.java,0b2bc91cd642a5d34c19c89937ceb2afea13ada173f99095df3c9f9650123782,2917,0o644,implementation,android-opentimestamps/src,java,PR234-F00330;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/op/OpKECCAK256.java,b4f8d2116fe4cfc650a52caa8572b311f8d539ae65c9b8cb1031ec9b9dba3e78,1502,0o644,implementation,android-opentimestamps/src,java,PR234-F00331;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/op/OpPrepend.java,52affb3905bf22e338c33c8f967051c7e67765ec4507515327adf9a8066e8e75,1420,0o644,implementation,android-opentimestamps/src,java,PR234-F00332;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/op/OpRIPEMD160.java,5029f51c713549237dda2874e29ae640272569766ca90112c649e37840285691,1549,0o644,implementation,android-opentimestamps/src,java,PR234-F00333;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/op/OpSHA1.java,01d92c3e8ea1f610af0c60a11875bc1f130c83ddda1dd6001e2bd864c43f09d4,1619,0o644,implementation,android-opentimestamps/src,java,PR234-F00334;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/op/OpSHA256.java,8eb65565f0c3e96376c31d81ab2a89368ba6b2eba22fa59eeb6679b5cb0c7f4b,1296,0o644,implementation,android-opentimestamps/src,java,PR234-F00335;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/op/OpUnary.java,6ef1c5649ab8c44762f61df5453243d03c13bf0927c048390d4ad60a52e470e5,1134,0o644,implementation,android-opentimestamps/src,java,PR234-F00336;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,android-opentimestamps/src/main/java/org/witness/proofmode/notaries/OpenTimestampsNotarizationProvider.java,ce092ee6de776cb867df4e704413fc647e83e53a669ef5cb6b30b5eef64031c3,5372,0o644,implementation,android-opentimestamps/src,java,PR234-F00337;PR234-M0516,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/.gitignore,5b46eb48d96e8571e8c93e4ef4f6ffbe6807b6d7350664a36a064e1167a32718,7,0o644,data,app/.gitignore,n/a,PR234-F00338;PR234-M0517,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/build.gradle.kts,e5836d102774f9f75be556b8cc1b2e9a53fa9291967445b16ec52c2d15c3695e,7496,0o644,implementation,app/build.gradle.kts,kts,PR234-F00339;PR234-M0518,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/libs/readme.txt,1002a65ae15df1651716bd32f044ad84d0fb9d710a988dc70efc66f096ffac99,21,0o644,data,app/libs,txt,PR234-F00340;PR234-M0519,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/proguard-rules.pro,020fd0ebf346b1d11357117d470a24d83aa3dd6d82e0aef9875384e404904377,6608,0o644,configuration,app/proguard-rules.pro,pro,PR234-F00341;PR234-M0520,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/androidTest/java/org/witness/proofmode/OnboardingEspressoTest.java,a522e0785604067a3de08abf887936f72aeabf7e88b972d7c157a618cfd1a608,753,0o644,test,app/src,java,PR234-F00342;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/androidTest/java/org/witness/proofmode/OnboardingMainTest.java,d6f5d2db0b470b288688ffc47fba7c747a8c197838056578b801e254850c8c9f,668,0o644,test,app/src,java,PR234-F00343;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/debug/res/values/strings.xml,62a187f969eb7dbd3fbbda7b2aeff89c9e7dcf42396ca7b08aaf1e84f9f10df6,190,0o644,configuration,app/src,xml,PR234-F00344;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/AndroidManifest.xml,9a974182afaf72f95cb5a62165dc07af2e23844ba8008412ee08efac0c62a32a,11993,0o644,configuration,app/src,xml,PR234-F00345;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/HowToVerifyProofData.txt,c3480851af6819af0ad7f5a0d5868e8865c9fd674af175ce5dcae2eba85851aa,2430,0o644,data,app/src,txt,PR234-F00346;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/crlogo.png,03affdc6193cf61dbcced24c4a48c97a01b69042e6573c1a3d28c92fcca1d8d5,2608,0o644,media,app/src,png,PR234-F00347;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/datalegend.html,73a41307051244aec4c178197eaf9a6434d5637d2e596059f1861c4a93b02486,4084,0o644,ui-or-product,app/src,html,PR234-F00348;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/es-datalegend.html,2f7398faa7332d01782d5212506cdfaad4532092ae5357c17ea3a083374d97a7,4284,0o644,ui-or-product,app/src,html,PR234-F00349;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/ic_date-time.svg,bbf6557e33e78fb1d42d5a9fef840f934224a4986986b71957e161f98fa87218,1493,0o644,media,app/src,svg,PR234-F00350;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/ic_gps.svg,a829fe59103f474b49d3b04a6b4d5c35a95542219fb523575d369b59eb5c5e8c,1226,0o644,media,app/src,svg,PR234-F00351;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/ic_identity.svg,692f89f47073145954220e07f6e9a16484ccf2d6e72a0d13c886f04937155968,2617,0o644,media,app/src,svg,PR234-F00352;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/ic_language.svg,07c46052751cbb905c92e3d1f1fda8cc8938d4f72541c94d264ddfb49d611b19,4122,0o644,media,app/src,svg,PR234-F00353;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/ic_locale.svg,9351db0fd7218d3ccf568a83984c60b6f45ca6c4925ea37572560216e48b999c,2852,0o644,media,app/src,svg,PR234-F00354;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/ic_location.svg,8906a12e7cbe08fc305b0000907b904f9457baa67bddc06d95a668fb3486005d,1734,0o644,media,app/src,svg,PR234-F00355;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/ic_modifications.svg,1f4030bbc140f8ac8de3ce644488d09d89bfe48f8783ae2536cca777e6359a20,4608,0o644,media,app/src,svg,PR234-F00356;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/ic_more.svg,5c5bb2b345decb70e9fc4c281d4b9f4b0372a90dabdd3b677a28e1004a55fab6,1878,0o644,media,app/src,svg,PR234-F00357;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/ic_network-type.svg,2313ecd66a8d857a09a92fd82b94c125a8a99188aeda83cfc0fcacca5565f482,4630,0o644,media,app/src,svg,PR234-F00358;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/ic_network.svg,49f400f26362f7ea3332f8dfa4b98f38cf3682df7847626d020dcbd82d4e2572,2330,0o644,media,app/src,svg,PR234-F00359;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/ic_notary.svg,bdf8aa29e728dbc3a592212f0ada3ac0d165891a061c8ea793333ac098480482,2935,0o644,media,app/src,svg,PR234-F00360;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/ic_stats.svg,7660fc71d701cdabb88b869ce7f7be5574a9b4188c324010fd8538e6c6e84731,1569,0o644,media,app/src,svg,PR234-F00361;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/ic_towers.svg,bab88d573b060d848ff484678fe9e2db82fa0f1c964ffe50047297a4d8cf8f51,6653,0o644,media,app/src,svg,PR234-F00362;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/datalegend/ic_your-phone.svg,86878c0ae70c8b6a47377190ebe14c67386010a2a23720ff6bf6d6439511ae76,1859,0o644,media,app/src,svg,PR234-F00363;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/ic_basic.svg,340b0e285e85f49149e85b70b00036e18ee1afebd357646a5b6346367820d46b,5133,0o644,media,app/src,svg,PR234-F00364;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/assets/ic_robust.svg,6e2fbe762b9b0ef4712afd6808f5f4230db9408a8dba50d3df58d4ed1e80cb20,6780,0o644,media,app/src,svg,PR234-F00365;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/ic_launcher-playstore.png,aa6023fc63f345516ee5c5a919f17fe1796f1ca4a9a422477062e328df5055b7,8587,0o644,media,app/src,png,PR234-F00366;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/Utils.kt,ea2b66d43870ea9dc20776193c17b0a29c58ce3636ebd83753ba89c15fb30c0d,4384,0o644,implementation,app/src,kt,PR234-F00367;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/MainActivity.kt,f5554c42c6fe6f2cd83e193e7609b3ea60122a8b94eae6f06b0d3e5314e66ee8,22404,0o644,implementation,app/src,kt,PR234-F00368;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/NostrIdentityActivity.kt,802bcdbb65d03ae6572beda0b3b27b7ac89fdeb91719b829910be623f777e08b,7221,0o644,implementation,app/src,kt,PR234-F00369;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/NotarySettingsActivity.kt,a1a1272e41511067c0f1078544e3f560b55dcd041cc3a23b605b4766f8a0f84a,2285,0o644,implementation,app/src,kt,PR234-F00370;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/PermissionActivity.kt,5c8634ee074a14897020c2652de4e383767032a8a51af039f8bd5c375d36bb15,4457,0o644,implementation,app/src,kt,PR234-F00371;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/ProofModeApp.kt,cfdbaa122bd9a0f590cb64a2acd956709a7a3600328df46eba10ca7622978d69,23581,0o644,implementation,app/src,kt,PR234-F00372;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/SettingsActivity.kt,c2012a1373a317b0e366920f4ad7cba87815400ec7c0156a13f6cad456b22b0a,13927,0o644,implementation,app/src,kt,PR234-F00373;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/SigningSettingsActivity.kt,3a016165b4f208382c66d81f285665102c0d9c5fcb14fb63bcc50a4dba2a7f0e,13671,0o644,implementation,app/src,kt,PR234-F00374;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/VerifyProofActivity.java,5a5bb09e9d540bf0aafc52c7a4ec7d05973fdeee37785684dd89542c3ef797ba,8338,0o644,implementation,app/src,java,PR234-F00375;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/onboarding/DottedProgressView.kt,a26baeb2bdb51439a7650a6806c3608129e6f7272b661f2aaecdccee2ccf32df,6717,0o644,implementation,app/src,kt,PR234-F00376;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/onboarding/NoSwipeViewPager.kt,bbf1f7389838c03689a67db92dd4f1b013a24c52c350c217f39d2da3e140aebe,2029,0o644,implementation,app/src,kt,PR234-F00377;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/onboarding/OnboardingActivity.kt,9f955ef863f83ac6f5625d4735c97f5f88458a458b195bc1f4d0da11cdd76eb6,5547,0o644,implementation,app/src,kt,PR234-F00378;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/onboarding/OnboardingStepListener.kt,dea076b40fd11f7b1d35d5a862954eaf3b82d2542294e4ecc6a26bd83f4e9704,199,0o644,implementation,app/src,kt,PR234-F00379;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/onboarding/PrivacyFragment.kt,8daa12ed106fe07bb5e95eb69dbc54598973735100ef36b644306039f5604c51,1390,0o644,implementation,app/src,kt,PR234-F00380;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/onboarding/StepFragment.kt,4307ebdd8c53b07a72aee8c996e6f4ed620b08f771518f1a15a163ec4713ef1f,2188,0o644,implementation,app/src,kt,PR234-F00381;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/onboarding/WelcomeFragment.kt,0357affc7e808acbb6b144e11723d9f862f7d4e179165517be9eb138cb38c297,1342,0o644,implementation,app/src,kt,PR234-F00382;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/share/FilebaseSettingsActivity.kt,45097f1fc42c71e2b3dffbdd578953d8c3e160d684e3b70898fae0cb66c2e164,8375,0o644,implementation,app/src,kt,PR234-F00383;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/share/ShareProofActivity.kt,545264d0e7b626eb362419568785172416914df5a15d84f9330898ec669f029e,51022,0o644,implementation,app/src,kt,PR234-F00384;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/share/SocialImageUtil.kt,d2a869ccb319e3542af81eba909209a808bafa6cb01779e4eeb2b2c8418c75e4,4760,0o644,implementation,app/src,kt,PR234-F00385;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/ui/Activities.kt,8b09d167fbcac9e6be0b4e3672115018d1ab4e0096fcd3db88b5145980b6fa7e,19443,0o644,ui-or-product,app/src,kt,PR234-F00386;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/ui/ActivityView.kt,c20dd289256c83d468b1ddc88ec478ba6c7ae0740f59a407533dce1cea582829,36754,0o644,ui-or-product,app/src,kt,PR234-F00387;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
proofmode_android,app/src/main/java/org/witness/proofmode/ui/DataLegendActivity.kt,5ddebb948d27e91f66d29713fbb518a0d7c42b5900f268724c6b7b4df30235a9,2364,0o644,ui-or-product,app/src,kt,PR234-F00388;PR234-M0521,accounted-reference,Exhaustive per-file accountability; semantic child records capture independent value/negative evidence.
