record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR83-M0041,n/a,CG-PR83-ACCOUNT-nahan-main-2-,nahan-main(2),surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,CHANGELOG.md,51c7dfcbd8ac418e5ed458983e504b78c100eb532ae101b6dc122aa389efa300,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0042,n/a,CG-PR83-ACCOUNT-onionperf-master,onionperf-master,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.gitignore,7bc58c0cc9c5bad1fb087d06b08c09d377bd8b6dfcbb1a5c07c95313b0ba9e0b,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0043,n/a,CG-PR83-ACCOUNT-onionperf-master,onionperf-master,surface accountability,complete donor subtree accountability: onionperf,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,onionperf/__init__.py,6707e5313266267d98630dc3728e91e267ae51be50aed9ac17ba9812423aabef,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0044,n/a,CG-PR83-ACCOUNT-proxy-yoinker-main,proxy-yoinker-main,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.gitignore,98db2316d45d9c9d876f24fda4a64b7b03ccbbdc1916c95182d5805d4dd2ce0c,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0045,n/a,CG-PR83-ACCOUNT-proxy-yoinker-main,proxy-yoinker-main,surface accountability,complete donor subtree accountability: src,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,src/config.rs,b0035f9665d7417219225e0eb247959b286a2c36a421989a34e909c8f87def0b,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0046,n/a,CG-PR83-ACCOUNT-qpp-main,qpp-main,surface accountability,complete donor subtree accountability: .github,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.github/workflows/go.yml,c98832b0b03b97197e780e9c72f9f929d38188b49884eb58817a965cdfc57a79,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0047,n/a,CG-PR83-ACCOUNT-qpp-main,qpp-main,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.gitignore,582d40b2d99a2506c8566c680a26f3460e5d72c443f8c42be962d729190109ad,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0048,n/a,CG-PR83-ACCOUNT-qpp-main,qpp-main,surface accountability,complete donor subtree accountability: misc,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,misc/chi-square.csv,c83106cf8e782fee7b628a946033d9dfdd88422a4dfb27e77058db1c9ecae79f,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0049,n/a,CG-PR83-ACCOUNT-qtun-master,qtun-master,surface accountability,complete donor subtree accountability: .github,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.github/workflows/build-nightly.yml,3a0471a28eacca7f76ad444fd2547ab44f0706b6e80438cdb5c01919e4604359,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0050,n/a,CG-PR83-ACCOUNT-qtun-master,qtun-master,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.gitignore,727d02028ce279f4bf21bf9b5bde3a807420f73dc7ffa40646fa540c7592dbfe,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0051,n/a,CG-PR83-ACCOUNT-qtun-master,qtun-master,surface accountability,complete donor subtree accountability: build,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,build/README.md,e9920d6be5788b559b36e883ba43781d5c907f8dc5ff1364ffd76a4c05a6bad9,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0052,n/a,CG-PR83-ACCOUNT-qtun-master,qtun-master,surface accountability,complete donor subtree accountability: src,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,src/args/mod.rs,83d3ec0c47199a78cc949f264c5dce60e259eb5d115a654a0db9b7d1e6104bac,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0053,n/a,CG-PR83-ACCOUNT-smux-dev,smux-dev,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.gitignore,d351bc4532d30c1eb2d3982ac78ff97d11bd4948ca4cececc4f3b2079638eed3,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-S001,PR83-M0009,CG-PR83-ENDPOINT-QUALITY,Nova-Proxy-App-main,endpoint resilience,unchecked endpoints stay outside active pool,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,proxy/cf_pool.go,fc9ddac5554d594fb216baf981a4bd384f80d9817fb4a6d0458b821fd2a56927,n/a,independent rederivation,many-to-one,inspired-native,The donor pool requires a measured positive latency before membership. LumiNet planner incorrectly dispatched zero-observation endpoints; the target-native fix requires at least one successful observation.,endpoint pool planning,src/apps/daemon/internal/analysis/diagnostics/endpoint_pool_plan.go#BuildEndpointPoolPlan,dispatch eligibility requires actual successful evidence; unknown and failed-only endpoints remain visible but inactive,never infer dispatch authority from an unobserved endpoint,src/apps/daemon/internal/analysis/diagnostics/endpoint_pool_plan_test.go#TestBuildEndpointPoolPlanDoesNotDispatchUnobservedOrNeverSuccessfulEndpoints,POST /api/system/endpoint-pool-plan,none unless stated in rationale,"no explicit repository license; no direct source reuse, idea/guardrail only",high,n/a,high,verified
PR83-S002,PR83-M0009,CG-PR83-RELAY-RESILIENCE,Nova-Proxy-App-main,relay resilience,bounded failure backoff/circuit-breaker lesson,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,proxy/gas_relay.go,c9ad38d1d85c39a19edba816b46458b3158f2e840672f2ebe6be986d0a5358df,n/a,independent rederivation,many-to-one,inspired-native,The donor backs off relay failures. LumiNet polling relays previously retried failed empty polls every ticker interval. The target-native shared relay state now applies cancellation-aware capped exponential failure backoff and resets on success.,polling relay connection state,src/apps/daemon/internal/integrations/relayclient/relay_conn_state.go#RecordPollFailure;src/apps/daemon/internal/integrations/relayclient/serverless_dialer.go#startPollingLoop;src/apps/daemon/internal/integrations/relayclient/gsa_relay.go#startPollingLoop,repeated upstream failure backs off in one shared relay owner and successful communication resets debt,a failed relay must not be hammered at the steady-state poll cadence,src/apps/daemon/internal/integrations/relayclient/relay_conn_state_test.go#TestRelayPollFailureBackoffIsBoundedAndResets,relay-backed proxy connections,none unless stated in rationale,"no explicit repository license; no direct source reuse, idea/guardrail only",high,n/a,high,verified
PR83-S003,PR83-M0009,CG-PR83-DNS-PRIVACY,Nova-Proxy-App-main,DNS privacy,DoH failure falls back to system DNS,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,proxy/proxy.go,27bfa6517c5d3b9f256956577a133177bf52fb5e8f232d922515b6bf8de66df7,n/a,guardrail derivation,negative-to-guardrail,guardrail-derived,Donor fallback can leak names to system DNS after privacy-path failure. LumiNet already fails closed for malformed/privacy-proxied encrypted DNS and keeps that stronger behavior.,encrypted DNS,src/apps/daemon/internal/networking/dns/resolver.go#configureDoHProxy,privacy-selected encrypted DNS never silently downgrades to system DNS because its proxy path failed,no privacy-mode direct/system fallback,src/apps/daemon/internal/networking/dns/resolver_dot_test.go#TestConfigureDoHProxyFailsClosed,DNS resolver,none unless stated in rationale,"no explicit repository license; no direct source reuse, idea/guardrail only",high,n/a,high,verified
PR83-S004,PR83-M0009,CG-PR83-TRUST-GUARDRAILS,Nova-Proxy-App-main,TLS trust,local CA MITM and generated leaf certificates,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,proxy/proxy.go,27bfa6517c5d3b9f256956577a133177bf52fb5e8f232d922515b6bf8de66df7,n/a,guardrail derivation,negative-to-guardrail,rejected-with-reason,Installing/generated MITM trust would enlarge LumiNet authority and contradict its strict PKI-or-explicit-pin transport model.,transport TLS trust,src/apps/daemon/internal/runtime/proxy/wstunnel.go,PKI verification is default; explicit pinning is narrow and never silently replaced by local interception,do not create/install a CA or forge destination certificates for ordinary client transport,src/apps/daemon/internal/runtime/proxy/wstunnel_test.go#TestStunnelRejectsUntrustedCertificateWithoutPin,proxy transport,none unless stated in rationale,"no explicit repository license; no direct source reuse, idea/guardrail only",critical,n/a,high,verified
PR83-S005,PR83-M0009,CG-PR83-EVASION,Nova-Proxy-App-main,evasion,TLS fragmentation and out-of-band packet variants,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,proxy/tls_fragment.go,ed95725b0a93377c8316c4e0ae77921d5ecf0bb179dc80b7e01ab6155e36874d,n/a,comparison,many-to-one,superseded,LumiNet already owns fragmentation/evasion in its established proxy/evasion plane; donor packaging would duplicate authority and has no explicit license.,evasion plane,src/apps/daemon/internal/runtime/proxy/evasion_tunnel.go,one evasion configuration owner composes supported transport variations,no donor-specific second evasion runtime,n/a,Operations / evasion,none unless stated in rationale,"no explicit repository license; no direct source reuse, idea/guardrail only",medium,n/a,medium,reviewed
PR83-S006,PR83-M0009,CG-PR83-SUPERVISION,Nova-Proxy-App-main,process supervision,V2Ray process manager/proc monitor,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,proxy/v2ray_manager.go,784715489e9a2bb28ae4fdb58657b71fffbd1aeed113515289b3c100ae635114,n/a,comparison,many-to-one,superseded,Existing runtimecore and process supervisor provide target-native lifecycle ownership and rollback; another process manager would split authority.,runtime engine supervision,src/apps/daemon/internal/runtime/runtimecore/manager.go;src/apps/daemon/internal/platform/system/process_supervisor.go,one lifecycle authority owns start/replace/restore/stop,no donor-specific process manager authority,src/apps/daemon/internal/runtime/runtimecore/manager_test.go#TestManagerRestoresPreviousConfigurationWhenReplacementStartFails,Operations / engines,none unless stated in rationale,"no explicit repository license; no direct source reuse, idea/guardrail only",high,n/a,high,verified
PR83-S007,PR83-M0015,CG-PR83-ENDPOINT-QUALITY,NovaRadar-main,endpoint scanning,two-stage quick scan plus repeated deep qualification,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,scanner.go,667592e3dbd1962dbee1a569a54ea3c8513bf92c46e16f3f2d2c2882d92e9fc1,n/a,comparison,many-to-one,superseded,"Two-stage qualification is sound, but LumiNet already uses bounded repeated handshake/quality sampling with loss, median RTT, jitter and strict concurrency/candidate caps.",endpoint quality,src/apps/daemon/internal/runtime/warp/warp_scanner.go;src/apps/daemon/internal/runtime/proxy/node_latency_tester.go#EndpointQualityResult,quality decisions use bounded repeated evidence rather than one ping,scanner must not use insecure TLS or unbounded worker fanout,src/apps/daemon/internal/runtime/warp/warp_scanner_test.go,WARP/diagnostics,none unless stated in rationale,MIT/permissive; direct adaptation allowed with attribution when selected,medium,n/a,high,verified
PR83-S008,PR83-M0015,CG-PR83-TRUST-GUARDRAILS,NovaRadar-main,TLS trust,deep scanner disables certificate verification,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,scanner.go,667592e3dbd1962dbee1a569a54ea3c8513bf92c46e16f3f2d2c2882d92e9fc1,n/a,guardrail derivation,negative-to-guardrail,guardrail-derived,Scanner reachability evidence must not become transport trust. LumiNet records TLS evidence separately and keeps live transports verified.,diagnostic TLS evidence,src/apps/daemon/internal/analysis/scanner/probe_pipeline_utils.go,diagnostic probing may record evidence but may not grant live transport authority,no InsecureSkipVerify in user-traffic paths,scripts/checks/check_post_refactor_83_convergence.py,scanner diagnostics,none unless stated in rationale,MIT/permissive; direct adaptation allowed with attribution when selected,high,n/a,high,statically-validated
PR83-S009,PR83-M0028,CG-PR83-ENDPOINT-QUALITY,mullvad-best-server-main,endpoint selection,single ICMP ping lowest-latency selection,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,main.go,54715a6679a5f777ee807100b0cd1c5b0525861f5528420f216ed453cda81b74,n/a,comparison,many-to-one,superseded,A single ping is weaker than LumiNet loss-aware multi-sample median/jitter scoring and can select flaky endpoints.,endpoint quality,src/apps/daemon/internal/runtime/proxy/node_latency_tester.go#EndpointQualityResult,selection evidence preserves loss and distribution shape,never promote one lucky ping over repeated quality evidence,n/a,diagnostics,none unless stated in rationale,MIT/permissive; direct adaptation allowed with attribution when selected,low,n/a,high,reviewed
PR83-S010,PR83-M0053,CG-PR83-MUX,smux-dev,multiplexing fairness,round-robin per-stream shaper with per-stream priority heap,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,shaper.go,d3804b4acd18b8434367675a239c2eaee00c3551f6e82f944e0082439f629731,n/a,reference comparison,one-to-one,reference-only,"Fair per-stream scheduling is valuable and may improve KCP multiplexing, but replacing xtaci/smux with a fork requires protocol-compatibility and measured differential evidence. No dependency swap is justified in this pass.",KCP multiplexing,src/apps/daemon/internal/runtime/proxy/kcp_transport.go,"a future mux replacement must prove compatibility, fairness, memory bounds and throughput under the same workload",do not swap a central mux dependency from static code preference alone,n/a,KCP transport,none unless stated in rationale,MIT/permissive; direct adaptation allowed with attribution when selected,medium,n/a,high,reviewed
PR83-S011,PR83-M0053,CG-PR83-MUX,smux-dev,multiplexing bounds,validated frame/session/stream receive buffers and keepalive deadlines,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,mux.go,7ee97437b6414da39cb74c57d0784c91b64780afddda5a1e89c6aeeb251470ad,n/a,reference comparison,one-to-one,reference-only,The donor makes bounds explicit. LumiNet currently relies on the pinned xtaci/smux implementation/defaults; a future upgrade must verify equivalent bounds rather than copying fork internals.,KCP multiplexing,src/apps/daemon/internal/runtime/proxy/kcp_transport.go,multiplexed sessions remain bounded and keepalive timeouts are coherent,no unbounded per-stream buffering,n/a,KCP transport,none unless stated in rationale,MIT/permissive; direct adaptation allowed with attribution when selected,medium,n/a,high,reviewed
PR83-S012,PR83-M0052,CG-PR83-QUIC,qtun-master,QUIC server resilience,stateless retry and explicit connection limit,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,src/server.rs,4af9a2c1ece3e0bede3d918a0266a479e6c76844926a88b6c2d16f5c90e6d5ea,n/a,reference comparison,one-to-one,reference-only,"Useful QUIC server admission semantics, but qtun is a separate TCP-over-QUIC server role; LumiNet does not need another server authority.",QUIC transport reference,src/apps/daemon/internal/runtime/proxy/kcp_transport.go#KcpTransportManager,new inbound QUIC authority requires explicit admission/resource limits,do not create a second relay/server role solely to mirror donor capabilities,n/a,n/a,none unless stated in rationale,Cargo metadata declares MIT,medium,n/a,high,reviewed
PR83-S013,PR83-M0052,CG-PR83-MOBILE,qtun-master,Android VPN bypass,SCM_RIGHTS socket protect with 3s read/write timeouts,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,src/protect.rs,94d42a98a6644d20fa74353d34f05ed92cb138200fc9f4a490f75db91a1ad86a,n/a,reference comparison,one-to-one,reference-only,"The mechanism is sound for Android VpnService integration, but LumiNet mobile ownership already lives in its Android/mobile adapter plane; introducing a Rust-side second protect path would duplicate platform authority.",mobile socket protection,src/apps/daemon/internal/runtime/mobilecore/controller.go#CoreController,one platform owner decides VPN socket protection,no second JNI/Unix protect authority,n/a,mobile runtime,none unless stated in rationale,Cargo metadata declares MIT,medium,n/a,high,reviewed
PR83-S014,PR83-M0043,CG-PR83-TOR-EVAL,onionperf-master,Tor observability,Tor bootstrap/control events and transfer/circuit measurement schema,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,onionperf/monitor.py,12ec9a90d8aada7a1edc3d9b09623c94175928777bf111f25b6600fbff957439,n/a,reference extraction,idea-to-native,reference-only,"OnionPerf provides mature measurement vocabulary (bootstrap, transfer error, circuit path/build timing) that is valuable for future Tor diagnostics, but it is a measurement framework rather than a runtime owner.",Tor diagnostics,src/apps/daemon/internal/adapters/api/handlers_tor_ops.go;src/apps/daemon/internal/platform/system/tor_controller.go,"future Tor performance telemetry should remain read-only, bounded and tied to the existing SAFECOOKIE controller",measurement must not create another Tor process/control authority,n/a,Tor diagnostics,none unless stated in rationale,BSD-style U.S. Government redistribution terms; reference/independent derivation permitted per terms,low,n/a,high,reviewed
PR83-S015,PR83-M0022,CG-PR83-TOR-EVAL,cellshift-main,privacy evaluation,RTT estimation and Tor cell-trace transduction methodology,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,src/lib/rtt.rs,9f00697462e5f45f03c77df37f966a4a633486fd5645af08364b9860939b37d0,n/a,reference extraction,idea-to-native,reference-only,"This is offline privacy-research methodology useful for evaluation design, not production routing. No live trace-retention/fingerprinting plane is justified.",privacy evaluation reference,governance/convergence/post-refactor-83-peer-synthesis.md,privacy evaluation may be offline and explicit; production traffic should not be retained merely to mimic research datasets,no passive trace collection authority introduced,n/a,n/a,none unless stated in rationale,BSD-style U.S. Government redistribution terms; reference/independent derivation permitted per terms,low,n/a,high,reviewed
PR83-S016,PR83-M0032,CG-PR83-TOR-AUTHORITY,multitor-master,Tor lifecycle,multiple Tor instances behind HAProxy,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,README.md,2f3e0e40a7c8b6319adf438ff76c755f48af15a73bb22da4f0d87319e897656b,n/a,guardrail derivation,negative-to-guardrail,guardrail-derived,The donor itself documents memory cost and increased compromised-circuit probability. LumiNet retains one supervised Tor engine plus circuit rotation/bridges rather than multiplying processes.,Tor runtime,src/apps/daemon/internal/runtime/runtimecore/tor_engine.go,one supervised Tor process owns client runtime unless a future multi-instance design proves anonymity and resource benefits,do not equate more Tor processes with stronger anonymity,scripts/checks/check_post_refactor_83_convergence.py,Operations / Tor,none unless stated in rationale,GPLv3; concept/negative evidence only,high,n/a,high,statically-validated
PR83-S017,PR83-M0017,CG-PR83-DNS-TUNNEL,QS-Tunnel-main,DNS tunneling,fragmented DNS-label reassembly and NAT keepalive,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,data_handler.py,e5620502a5e6347de19520ec555f04bf62322186d400d15fbcf61489a7de8dda,n/a,guardrail derivation,negative-to-guardrail,guardrail-derived,"LumiNet does not currently ship a production DNS tunnel and truthfully reports that mode unavailable. The donor demonstrates fragmentation/reassembly ideas, but GPL packaging and raw-socket/spoofing authority are incompatible; retain the requirement that any future implementation be bounded and target-native.",DNS covert-transport guardrail,src/apps/daemon/internal/runtime/proxy/evasion_tunnel_dial.go,LumiNet truthfully reports DNS tunnel unavailable until a bounded production transport exists,do not import donor raw spoofing or claim a nonexistent target tunnel owner,n/a,covert transport,none unless stated in rationale,GPLv3/copyleft; no direct source reuse into LumiNet target; concept/guardrail only,high,n/a,medium,reviewed
PR83-S018,PR83-M0017,CG-PR83-HOST-NET,QS-Tunnel-main,raw network authority,spoofed IPv4/UDP packet emission,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,spoof_udp_test.py,2c944e963504d7fe60969fa04541eaaf37476149f6fcb06e69fbb9ad8b23dcd8,n/a,guardrail derivation,negative-to-guardrail,rejected-with-reason,Raw spoofing is not needed for LumiNet client functionality and would bypass host-network ownership and safety limits.,host network authority,src/apps/daemon/internal/platform/system/host_network.go#HostNetworkChange,privileged host/network mutation must use the canonical reversible host-network owner,no donor raw-socket spoofing path,scripts/checks/check_host_network_ownership.py,n/a,none unless stated in rationale,GPLv3/copyleft; no direct source reuse into LumiNet target; concept/guardrail only,critical,n/a,high,verified
PR83-S019,PR83-M0001,CG-PR83-TRUST-GUARDRAILS,MITM-DomainFronting-main,TLS interception,custom CA and forged identity for domain-fronting MITM,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,README.md,10cba1c76300f1cf24898ea27c3ed9c8c4901767acc6755adfdb7fd6e816d1ed,n/a,guardrail derivation,negative-to-guardrail,rejected-with-reason,Interception and locally trusted forged identities conflict with LumiNet strict transport trust; domain-fronting ideas do not require MITM authority.,transport trust,src/apps/daemon/internal/runtime/proxy/wstunnel.go,fronting transport keeps normal PKI or an explicit pin,never install a trusted interception CA as a transport shortcut,src/apps/daemon/internal/runtime/proxy/wstunnel_test.go#TestStunnelRejectsUntrustedCertificateWithoutPin,n/a,none unless stated in rationale,GPLv3/copyleft; no direct source reuse into LumiNet target; concept/guardrail only,critical,n/a,high,verified
PR83-S020,PR83-M0003,CG-PR83-TRUST-GUARDRAILS,MITM-cheatsheet-master,security knowledge,MITM attack technique catalog,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,README.md,083842030a7f64cd2e2c3fe2875c5cc7d1cdb0409eb1213a227e2aa24efc215f,n/a,guardrail derivation,negative-to-guardrail,reference-only,Attack catalog is retained only to inform defensive trust-boundary audits; no offensive workflow is introduced.,security audit reference,governance/convergence/post-refactor-83-peer-synthesis.md,security references may generate defensive tests/guardrails only,no credential interception or active attack automation,n/a,n/a,none unless stated in rationale,"no explicit repository license; no direct source reuse, idea/guardrail only",low,n/a,medium,reviewed
PR83-S021,PR83-M0016,CG-PR83-MALWARE-REJECT,Pitraix-main,malware,self-spreading/keylogging/ransomware/botnet behavior,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,README.md,f12303a28b135846b13808db4ce208e2ebe92c39891cfd62e9c485a50da86125,n/a,security rejection,negative-to-guardrail,rejected-with-reason,These behaviors are malicious and have no legitimate target role in LumiNet. The repository contributes only a prohibition/negative-evidence record.,security guardrails,governance/convergence/post-refactor-83-peer-synthesis.md,"LumiNet does not gain credential theft, ransomware, persistence, self-spread, or botnet authority",never port malware capability,n/a,n/a,none unless stated in rationale,MIT/permissive; direct adaptation allowed with attribution when selected,critical,n/a,high,reviewed
PR83-S022,PR83-M0047,CG-PR83-CRYPTO,qpp-main,cryptography,custom quantum-inspired permutation-pad cipher,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,qpp.go,b4bb098445d66db697cf8cb281fbff6119cca2609333f38683420e6e7dc328c3,n/a,security rejection,one-to-one,rejected-with-reason,Custom GPL cryptography and quantum-security claims do not justify replacing standard vetted primitives. The implementation also uses unsafe hot-path pointer operations and must not be imported as a security primitive.,cryptographic policy,src/packages/lumicore/src/crypto/mod.rs,cryptographic security uses reviewed standard constructions with explicit threat models,never adopt bespoke crypto because of naming/benchmark claims,n/a,n/a,none unless stated in rationale,GPLv3/copyleft; no direct source reuse into LumiNet target; concept/guardrail only,critical,n/a,high,reviewed
PR83-S023,PR83-M0045,CG-PR83-SUBSCRIPTION,proxy-yoinker-main,subscription ingress,bounded fetching/parsing of VMess/VLESS/Trojan/SS inputs,semantic mechanism,executable behavior / invariant / evidence,standalone semantic contribution,src/network/fetcher.rs,a59a9b3a2f5c732f1a2c2c7a5bf24c4732bc6a62d49ca533b0063512a49d6af8,n/a,comparison,many-to-one,superseded,"LumiNet already has stricter SSRF-aware egress, bounded bodies and mature subscription parsers. Donor has no explicit license and provides no stronger admission invariant.",subscription ingestion,src/apps/daemon/internal/integrations/sub/aggregate.go#AggregateSubscriptions,"remote subscription ingestion stays bounded, SSRF-aware and parser-specific",no unbounded arbitrary URL scraping in runtime,n/a,profiles/subscriptions,none unless stated in rationale,"no explicit repository license; no direct source reuse, idea/guardrail only",medium,n/a,high,reviewed
