status,old_path,new_path,old_size,new_size,old_sha256,new_sha256
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list-sort-ascending.mjs.map,,2381,0,4e534e1e5ede08ff05ef6aff5e248eca98a81f6b5cc49426c81568de10beafac,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list-sort-descending.mjs,,575,0,bf33078a6cea61c678599c4826b6a6931c474300dd3ae919ea97d9523e97fdfa,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list-sort-descending.mjs.map,,2393,0,37d0c6577803558ad54e2c0b3a0500714ebcb2e0d3070e1e176048b2c2be569e,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list-start.mjs,,651,0,7367bd22fa7844e403d14b84bf66fa6b2f1778da236b18fa90bb423cf2dbefaf,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list-start.mjs.map,,3005,0,e71a78b70c05291a548d3a7e1ccddab657f6b22df752131da70adc1202f41e59,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list-todo.mjs,,666,0,ffc9c1ceb4297e495492388c95e34e4b7c6906e391bb6a5f4f79c8676bf333de,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list-todo.mjs.map,,3112,0,51552ff56f4cf535fe8aa2a92ca599dc928543444a83696555b528e5e89ea3de,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list-tree.mjs,,654,0,273ef22cf0f1d6c15b9c41c4706653df36ee9fe1f6f81721837a24bccbb24780,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list-tree.mjs.map,,3047,0,cf2df0fbda7a283283bad4cb0412873fd86439dab360ce5ca3e5e8a5e7081db7,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list-video.mjs,,699,0,c3a287a78fb2eea4d7a04996d0840b768f908c15940bf5f3cfcbebd9b6343c5e,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list-video.mjs.map,,3352,0,f887d1236d854a148bb6e5d4974e93dc30731578e10bc6cd5d2c22bc09d0257d,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list-x.mjs,,624,0,cfabefd7b26056b7d26c3d847d14b86adfcc1d0e0a7c966560c4c206e3c68254,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list-x.mjs.map,,2879,0,c922fe18cbd2f709f07664adf3026b5ad090573578d386e899f585d95f8f388e,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list.mjs,,656,0,a019fb54a3a9c2a0146c490384480e719605cae05dc2088fe1eed40fb0c747ca,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/list.mjs.map,,3081,0,63f850e305a8c612161341ec358e3eacc8edc7de1f5ebe05a0811f36398c60e7,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/loader-2.mjs,,258,0,e4d8d6e6598c94b3ed62c48b634d8e4e5873d5abe3e56c94ab30b1ef36ff7280,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/loader-2.mjs.map,,100,0,980e67d14083b1f6d771363cf5a5f3267e83aa9c51aadd662f8b1e15dba6b815,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/loader-circle.mjs,,474,0,92b4f6c7004b04f493ec65ddc04966b8e399fe0784410e602aabbef6fc18eb99,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/loader-circle.mjs.map,,1763,0,70ceb827e43c36a011b69bb1cb7a9effcb9485e933c87468e8d36ba492b0ad74,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/loader-pinwheel.mjs,,710,0,699d79cdd5b0f3c54ad749c4ee539b1d4b28d9f27a00511918ef22c743cb707e,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/loader-pinwheel.mjs.map,,3356,0,60f7f71bff01589906b1bbd7cc281d9ed307babba938f1e31f38a5eb44201ddf,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/loader.mjs,,789,0,5cdb20aada15b224bd6ec390949e1871927920d0d87e0e2377b5273c56191ec0,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/loader.mjs.map,,3921,0,78e62589b6931c35d64cde7a8ebd48a95d329849194ad6a49de2ffdc1b8dab40,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/locate-fixed.mjs,,811,0,b44fb697485892b0eb546b1c0e62c7bdd8abe1e7a4d2f3a8a2287aef02851111,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/locate-fixed.mjs.map,,3924,0,1f0d4b693a73b7f6736628de3660b77f7c5f37b37b91241b715eb0ad43989715,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/locate-off.mjs,,767,0,3ce409ebe98122d3404341a3a76b8f7940840137b1ab6dcd0b1c418ff3c402cc,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/locate-off.mjs.map,,3751,0,b41d8e82d2b2b66f8d174b37bbacce94cb69ed06a2715adbdbd6a7a730d884a0,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/locate.mjs,,728,0,13c69de400232ef8f7c7e1bb02684ff178fd3c0fddfa020060a070d19e61a94e,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/locate.mjs.map,,3523,0,4eb8d979bfc8e0fedda907c899a34d7a25f55f5769f0ea5a45529b6f6ca57573,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/location-edit.mjs,,261,0,c1489c8ea8159cf7c039cf299e484c218de0a30e1ede1294c7222c4c7e94aed3,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/location-edit.mjs.map,,105,0,3edf89736b71973d98d37de174ef5450c076fd02c9181aece8fcae69346d41e7,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/lock-keyhole-open.mjs,,636,0,6a4d734f55e4178f276a63b5c166e438df851cdf38a65dc36b75ab7d93f0435b,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/lock-keyhole-open.mjs.map,,2805,0,afaa03fd2ceb751a599dfef7f0693cfaa684d735955bfc739151d317a954e1ff,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/lock-keyhole.mjs,,616,0,456641899c32a9be7466d2bc1e9f83c490602f4c6ad47491d894a81d8ff6ed2b,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/lock-keyhole.mjs.map,,2735,0,81082c979bd334cd093fc35e4ae66e3ced9d39e77f46189bee2519df007517c5,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/lock-open.mjs,,551,0,588c86e93dffa830e82c59408468a60c985404096916b0b9ed9968e9e903b414,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/lock-open.mjs.map,,2378,0,947327cea7b1670f5d03e82d1a0b92bb392ffef1143f599d73c884e8f95c3f62,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/lock.mjs,,534,0,70a49e9857237aab2ad439f8514632c0e324c12b44297d22abd6204fa8fcfd75,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/lock.mjs.map,,2327,0,2c26470ce95e15cc13b6d0bea5967dded5fccbcd35d5a9800e836d6a45af14e4,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/log-in.mjs,,562,0,4b8bc9891ed9ef6dcdfaee56dbb8974eafc5efa01d4aa76f958527b68c0af613,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/log-in.mjs.map,,2529,0,c3ac70aadc362219d3f17abdf1d020e69e2e47b0707023d15b2dc654edcc9cae,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/log-out.mjs,,564,0,394d3223f72ef1e128f20334a6109ad30f0c03fd1771284f595d2a5f290c9775,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/log-out.mjs.map,,2525,0,f0348c7148dd6693086c1b763f64bc1326be86a28de618edd52a77ad2163d8fc,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/logs.mjs,,784,0,771866c1dc56e6a5bf6783f52827005ae21bb343470df24d3de954ce72020720,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/logs.mjs.map,,3864,0,81a468c303f11ae80d9f53d996645ee57621295b64e125b699d2a4601a6b8822,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/lollipop.mjs,,595,0,3745f0484fd1d587aa7523b54fa309b9f02bc609cba9fc06026487b17dc44d69,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/lollipop.mjs.map,,2658,0,9f7a6f5f6146a4ca3c698cfa38eeb339bfe9bfee753d867663eb5996d42818a3,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/luggage.mjs,,755,0,c2c0fc5e21d89e5b3806864260b375841f18eac623adc6a5cf48b6b55bb0acc1,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/luggage.mjs.map,,3334,0,34a752224d36c849e1ddff138ba236939990a5fe425cd183878bb5a0a79b082e,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/m-square.mjs,,253,0,707643e15a5c25901aed08ee53840579acad73555b5fc6e802bb74ca6605dc6c,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/m-square.mjs.map,,100,0,6bb6c8fcfbce06834f839f53f745e75b15248120b323896b2887a16b22a7794e,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/magnet.mjs,,762,0,e5a7d675afc890757d05ec1eee944fdd14f09144865f0e1e50e3703879c9d4d1,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/magnet.mjs.map,,3924,0,247ecc53ee8a148aed8e37318a7b9ff367a6a92708fe511dc77e40c93dd7ecb0,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-check.mjs,,627,0,91529537b3016669e59ea87dcf4bae05e5fd5e1bc1eda3a31b2b9812c52572f4,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-check.mjs.map,,2936,0,4c6a6a6bc0606007733c178bdebb6079229b32d6b1bd78b48c90d1bd8d29770e,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-minus.mjs,,621,0,5479e72146556ecc2f4860cec67527d8b1a83b728e3236fa3d7f03c57e762d1a,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-minus.mjs.map,,2891,0,e6f313d57f7ab3db4cd339d58c02f2bfba14743e2d807491877bee6aaf2206e1,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-open.mjs,,648,0,8845dc7b1e5b945168da5c933ca96710ca5e9545b68e44dd5a5094f16e0080a3,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-open.mjs.map,,3101,0,dba03c33cef3f737aef2ab3986c97ed6ac0489a45c35a392457453de302e9951,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-plus.mjs,,663,0,2ab3139d1947190a488f566953c43c9d211095b3c86889deaf94cc7765aec48f,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-plus.mjs.map,,3164,0,1c3e849ec2992184ec98030309f9bec10031ec3bb1079ec7f065b3efa7160dd9,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-question-mark.mjs,,797,0,df0198db98348da47c71d5161892db1fad52555d349fab9b3ae3fe210e0a1ce4,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-question-mark.mjs.map,,3950,0,4e30d6d3f349dec031179a30ebeb71d60cdd02383efb0cf7ec29ace25504a8d5,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-question.mjs,,268,0,87048bd7b48ea7b331127e855c51b6f07a4c3be92b0841acd4c89c7be478cc99,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-question.mjs.map,,105,0,c1cb199de6df20dd52b6fba44d6415d58604e98b74c33d6bfedd7c1fe7793a78,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-search.mjs,,769,0,0ae88efd1256a73dedbcbb5369a54b63c18a83f9a75f231ae01439e7a27d099f,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-search.mjs.map,,3791,0,b9c92a129764e89a4f2e7d181f4a126e26a6bbc0ae695279cb831d3fa773395c,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-warning.mjs,,682,0,ee0cb2da2084534c4bf0a8f8667235e852a79705d20fd26577833e2bb0e73fbf,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-warning.mjs.map,,3251,0,912c508bc50e2af3b149a4f6320897f4336d3c05d0b0ca273573f12edcd72f16,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-x.mjs,,655,0,e76c5cf96ac904c7bea1c34b7ce1ee6f7aa1f46e0a7638de2f4c612912231f58,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail-x.mjs.map,,3156,0,40bb7ffae0a1d010537eae426281fde141fd494c38e6d2b41f809b2030a0be71,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail.mjs,,539,0,c9dbcd023208c28458e23e78b53e3c0eec89b0b57d059dc58a6f8e821746cc71,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mail.mjs.map,,2414,0,9fa09e0894cfe1ce9abf4cb5481d563a32bd1fad9cc52dd0f5e17ca1f2194dcd,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mailbox.mjs,,741,0,11bfd474b3f8a5b3f587ac2c39bf9e5d34527c960e9df815be23bd3d220e680f,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mailbox.mjs.map,,3657,0,09f93374eb79dc03a064e783b08a790c67c6a62316d0ce11d870db5793ab4ada,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mails.mjs,,642,0,72c2ee803acf9a331440337f6c4fc4028f9ea90f5d8afa54571b7acbae9ea826,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mails.mjs.map,,3098,0,7f7e6cb4dd290e4bd6ae9cb335184db2303f8548ec7e629aa6d4358cf56fc5bf,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-minus.mjs,,794,0,8f81f12c40b6b3babe791d764a1be105c194824528061738bd48adf1fe54b528,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-minus.mjs.map,,4067,0,6c00ade39cbf5b331e2e47c616c2359e2913ea43298cab8ba954e06f79334992,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-check-inside.mjs,,654,0,a07a23ace52f288adbb136f8e525463a512f9af9bb1d53aad37737c10e3308ab,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-check-inside.mjs.map,,2982,0,7a7741cfeb9d90bb4f16168e468a1f4c2427a0993aa01ba416e1f2ef8dc8f2c8,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-check.mjs,,728,0,d2d6f8b28c66a8b0ab06e586bd6ac83052c51577cb0403663a6a62f1b92539f4,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-check.mjs.map,,3516,0,bf005e4939200439fdf3637520da476fd1f7f0006af59f787f333994211e36dc,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-house.mjs,,824,0,dffc7a09d050e21fa39d1ed0808138e95355ee17df655c25746d891bfce3dcb0,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-house.mjs.map,,4125,0,1357d265155a6d31457584d0f184392240d088690bc81decebf807ce633aa45d,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-minus-inside.mjs,,648,0,511139378b77dc0f406e3ad058c2eec2f7f3f07f34569937fe4e1783d8aa0d42,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-minus-inside.mjs.map,,2937,0,5aa3b80fda7f8a19ad7d80c4f70243392353c320e52f29f1f8165d2c845ae826,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-minus.mjs,,711,0,3a121df7355a70d4e07ba4711e793b10a7feecdecb13ed09d79da3602aa0a896,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-minus.mjs.map,,3389,0,d5d3fe48f1d9adf383aa270766ab2ff591d4d09266687d23e39cac3a36e00b33,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-off.mjs,,865,0,c9424cbb7ae920de7665b1437d0895717fdde8dcf40e16c84a6ce80281fe2c9a,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-off.mjs.map,,4517,0,817e53a8cd1d407c3dd6dd67b5baf7074d43327f90fbaf9a80f14af28314ae2c,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-pen.mjs,,754,0,13bcd87563ada7e3a9b567cceb05713ad7f5604521eca7a2e061908e90155b71,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-pen.mjs.map,,3754,0,385e9c1e48bd75641a65ea6e321f65f6aab92fe8578229dbd4ae4db216b76d66,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-plus-inside.mjs,,689,0,57ccff7decc7eef1cf29503a3ab1042a361e5f509b2370228a7572e572bd75e3,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-plus-inside.mjs.map,,3204,0,d0e3b57ebaf7827e1eef30f4ed11e2cf21a6c207fcfbd6641ffdbdddfdfd4e3e,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-plus.mjs,,753,0,3a17fd71b380374e04383176c4b7e7c8b7aab88399e2fd6f930f484bbce6acda,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-plus.mjs.map,,3662,0,26401d579cd2e1df52f4c17835a01a3b2880bb1c61f0fdefbcc6d0158b0b3f73,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-search.mjs,,782,0,4545826ac37fba977e3f7f69103235643e57af34e4e1616dd6e5a91c7f3cbf6f,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-search.mjs.map,,3792,0,9ccf5b95ffe52997468dc73bacacaaefe64252416834a8b9d03e7000e9a42acc,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-x-inside.mjs,,688,0,f9f846476450cae79a48ee39d5f949a4061419caba399305a2e745fac6932b7d,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-x-inside.mjs.map,,3247,0,13b2a562e1cb96cbed5b110df127f481b0bf68b3946020b60610ec8d369fb428,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-x.mjs,,750,0,c6709a8bbeeb4dfc59b55df86b8b224d3bddab914f66ec5b6be0099315ad8a5a,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin-x.mjs.map,,3693,0,69ca5628fb038a429bab53c3c5a7cb720305e4a8a0d04040b64122e0c58684e8,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin.mjs,,616,0,0a31d0658c8bfbeca1ab4a1be93b10f037a65f3c4d9eca834d2e8eecb5275619,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pin.mjs.map,,2851,0,05f3eafc80028680d250aa4281c4030519b8b438b75c10ca8980223b5e758062,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pinned.mjs,,802,0,1c91cb9df843da71632d9188491f2ef39a03c2f2e9592768c365b625a7e3b1fc,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-pinned.mjs.map,,4044,0,9992423ca697fb3afff3bb7e815f42d31dfb6afe2ffc86017efeeaeffb141885,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-plus.mjs,,836,0,f4c851cfdc5f8ed5f3b7a889dc565e76543f36736733fea854c63606fc2979e6,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map-plus.mjs.map,,4340,0,f25cb4812e367e75a41112600ab88a8fcb61ddfd012f45cf29499df8839abd1d,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map.mjs,,777,0,c4f154ef71a238400c3cc52a2243c818e4ce4334369175b3d04d7a449b1a3aa7,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/map.mjs.map,,4087,0,23142a6aa265c6c8aac4cf92e1b1f86500904ef07a5af9d32bcbc0340b2ecdeb,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mars-stroke.mjs,,612,0,e00205d98ee06df81f6122e0a0b0291899e8a5ff6e09db26814fe017bd7acf18,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mars-stroke.mjs.map,,2709,0,cb671398043c5309ac54e8d2dddc22a249593ad63f56796373c8b7fa55a4ba57,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mars.mjs,,540,0,77e54e6aaaf98b68b51708ba118cb4f985ac1d5c200e4d315c0499edced37cec,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/mars.mjs.map,,2338,0,bb4166cfdbd3ed58e957a305dc9534aa658f98c77be619973e90bb1c0de3bc1c,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/martini.mjs,,623,0,2588c90a333706ff487306ce4247d05873c55364737c32a300a0a2dc32c6b992,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/martini.mjs.map,,2890,0,d9d69d2536fa0d9ac1dcbdadea54e422dcfba44a3d45488115cc8fab5f275800,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/maximize-2.mjs,,590,0,7e113af4b466c42290e781ccd23dc5017a93a316347fe1e6d75cd99e63d0f30b,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/maximize-2.mjs.map,,2608,0,afb255f811c3a34cde151d9f367d7aeed621f8efc45205a602a8dab6e791c911,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/maximize.mjs,,641,0,5d585973f73ab00ff8798e32b26b33af621697a4aec367df2c0cc06b5b19850a,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/maximize.mjs.map,,3009,0,60208d7637ddc7a9b1f8da4d1ad84af4dd742395f329d2e11f5c1466b1353c9c,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/medal.mjs,,824,0,df42718111214f69ea68f7e82cba2536979a2ec03e6fda6bee35fe04d1d084f5,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/medal.mjs.map,,4178,0,73cc01c70d62ec66d63240bfd7bfa438d2b970da7e02c12629555dba302e7894,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/megaphone-off.mjs,,808,0,8bca6f0a3aa5a59758b80d688dbaf407538f427218ca9fda2ea837d709e2693e,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/megaphone-off.mjs.map,,3758,0,eefae67d02de15f54315b864b34d20164ef6767379df166fd52b705b078bd70b,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/megaphone.mjs,,716,0,6724b84b7f80a58fec4334d2afd82510dac4768a1ee0e676a5c0dc8e39dc75ce,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/megaphone.mjs.map,,3537,0,57a48726b141f2af833399621ea350a2cf1330f35d5cf2d768a4784c29e5b0b9,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/meh.mjs,,649,0,cc3c29fb43b40cb441fce0b222f6aac59b6e21d8d79164ec0fd08a92d721f3a2,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/meh.mjs.map,,3016,0,25b4d3a5c1ccb0f003c039d464b6d5a51ed48a9b82f5255a05d43a72a81a6144,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/memory-stick.mjs,,961,0,8559716b87e9ecbea1fa18634c31b341123cdb716a9f3241c91a7ecb2ce04a24,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/memory-stick.mjs.map,,4908,0,504b076cc70f316c4a0d59b945797a079c5f4f9bf4face2e84c2344f7e172089,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/menu-square.mjs,,259,0,f317bdf55bbd78852893b55ffbde17e2488a99ab0da6042e90da883ab4fa547a,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/menu-square.mjs.map,,103,0,6ddf9680fa1f4dc847c757131e0b8fc1cb481dc6473d95e41b50d707b5e93194,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/menu.mjs,,516,0,22058a0be242807ef841fe55ec829f08b5b3f9c9e06d5e152b1a1a49a3605766,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/menu.mjs.map,,2210,0,543e05d170a3cad5c27bcf751b89b4b6ff46cc77218b0064f183a0d837e6163a,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/merge.mjs,,556,0,503058668076a1fd13838d84021e51ecbd9429bc3edf4f1a4c3b285cb76330ad,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/merge.mjs.map,,2488,0,db6291b626241566729d7f704cba79ca7c94b9e807d1a1b5d055e595e0081d60,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-check.mjs,,679,0,087cee19c22906b8bb09eaf8032ca95bfcfd0ac17c37e3b6ee7d288c837f454b,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-check.mjs.map,,3155,0,9aec781b391bca7b0ea0b0e778f71b858c3743e4398f52b8e207c713e4f2accf,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-code.mjs,,727,0,67f7e3a5ad1648b9a28bf3163d4f7c5c8fd10a1ff08a6e41eb8f4bcb6e0e3b3b,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-code.mjs.map,,3473,0,adfa92a3c3ed872317c4a12c08a0eadcaf015a194a4fe44a47a6e43fee200b18,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-dashed.mjs,,1018,0,a7231bc8091dac419f4197885438ce17f5c8fa7596004b9069f275bc4f5f2399,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-dashed.mjs.map,,5372,0,6cbe4a09629ad174139fe59263c3f3676f0d51113b921fb47df93f6c44ccd170,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-heart.mjs,,801,0,ce2dc172207d85e75fed682dc9879d4930a8d4e0f4a5d4d3bbf48fc92658cd0b,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-heart.mjs.map,,3992,0,f5725b628b8af4f7e538aef6edbae644231879e563c75cc7b67d5c5fbc9a76e7,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-more.mjs,,767,0,0887b9f0e56d30007d6be79a5f61bbae658491e25715538294326b6919aa4d50,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-more.mjs.map,,3712,0,e227904f0ef01fbb5201f30ea0fdc55cf4a27ca1ef685ad681cff9243fd3ba13,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-off.mjs,,763,0,09f0b2361aa0e7b93228027a4bc342e14b81642e6b638b14f4e58b273c2d6847,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-off.mjs.map,,3752,0,401c884a97710ae7dc6276730e459535676f605bb894493a910df5f478fc3bda,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-plus.mjs,,714,0,883eb0f930e3ca3e20ea73bd2373ff81f9acbec8202136a9760bf480fd0cfb91,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-plus.mjs.map,,3373,0,da49d09bfa0c38fa9032e11b6c4523c2e61257db1c72334113f0e478348fc60e,
removed,desktop/frontend/node_modules/lucide-react/dist/esm/icons/message-circle-question-mark.mjs,,780,0,ea8d5ad0d43f13b6cc9b296d237a40865a76c0825e17bb5d57318a7be7f4106f,
